,air_2570ccb93badde68.csv,air_346ade7d29230634.csv,air_60a7057184ec7ec7.csv,air_671b4bea84dafb67.csv,air_6836438b543ba698.csv,air_79f528087f49df06.csv,air_7a946aada80376a4.csv,air_96ec3cfe78cb0652.csv,air_a083834e7ffe187e.csv,air_b711b43ae472cb6b.csv
0,-8.532041708333598,-0.3867978484255714,9.735068339408725,2.46052155667486,-0.9612318070733884,-5.5850325538688255,12635.24243391485,0.10479767687561947,7.240307870943886,3.213190561172118
1,6.377384362730635,-0.8553674225019875,-10.891380588384745,0.07173573712668632,-2.819709400350959,-17.267857054131838,6731.132885196155,-13.314214092272575,-0.6984305214384353,-2.3369372718905
2,13.508169989868673,4.3004078712599245,19.869242496215822,-1.0384157293494392,8.459085205121736,22.671948067928,-994.9644093944565,3.8688873259089958,2.9838989765170414,3.174971430796471
3,3.741245122393725,-0.5727384250934473,3.430403990803007,-2.9638784547821118,9.983313143458902,27.41186985148586,-558.0082854332632,-1.6520410972234862,0.3441279109489114,0.7436371825553453
4,1.9587285332412443,-3.858346233567937,-7.4221888638125195,0.717914588528764,-3.5020789834517094,-9.279820138063318,-11038.245542260476,3.1171307406303157,-7.0968483345645765,-0.24170519596989562
5,-9.440262737333075,0.486397435585243,-8.042132419116747,-0.10794897495751378,-6.210002706673758,-10.225520133105034,-18680.834044174833,4.5937777693881126,-3.692023781105616,-0.7799385366021062
6,-7.613286361455438,0.8850420389585757,-6.676990915790332,0.8597718893035035,-4.989010251694775,-7.725507954286392,11912.54917053609,3.2818427103631045,0.9189749488486743,-3.7707383393807974
7,8.434360286998913,-11.463835502406297,5.490434398862417,-11.65959484180827,0.22957291311252298,3.019433790850102,21966.1746210432,9.633424081569846,3.9369986423870755,-0.3290644518419105
8,1.1686405204312345,3.7770615392001328,-2.1612960410308975,3.551939345168197,-1.048040681805734,-0.37664562611460145,31325.35923138398,-3.0425714297222792,-7.551550302365293,1.5665270763951995
9,10.830674190071798,-2.3784877408591307,11.513818046731087,-0.5970265964082411,-3.9485551506472754,29.150177263746823,-45877.974355086786,-0.37663581324885054,4.071817485777082,0.5481417834231982
10,0.334463435805585,0.36839068449404444,0.9760155218593586,0.4697340974464934,-1.285773875209139,2.365564497077349,44885.683859741235,-0.26080574697183695,0.390491626548566,0.7905293264467133
11,-9.004707534426156,7.715345724126097,-1.004536193297956,7.315160315965646,-8.437943830648884,-1.9066535622064222,19595.075986078577,-3.62196438781433,7.389302541820446,-1.962734922135925
12,-0.5857055897701616,0.46466415311190773,0.9882536112738577,0.7818117590215927,3.0922840125617634,0.3188429593657303,6133.244688059635,1.0182502318841244,6.364528448895836,-0.45491045160689103
13,-0.5857056049968893,0.4646640313976488,0.9882538290954541,0.7818118910664836,3.092253724930928,0.31884317462688655,6133.246169998875,1.0182502289433335,6.364528442768274,-0.4549117928244957
14,-0.9854558059285071,0.05677941034522116,-0.1364008075212897,0.13987480892985732,0.1280625792543933,0.9941849603746252,0.9999999996837101,-0.9792645087879306,0.9980219275635676,0.013193390974116958
15,0.023424633766753734,-0.9996452939589213,-0.9996413270989856,-1.0000071980609568,-1.0000663057208006,-0.9999500752873125,1395.7716837268522,0.031021906565959014,-1.0000919344821197,-1.0000173374160928
16,-0.7280668917827132,-0.7223013317309057,-0.6071744849863951,-0.6116961439766327,-0.715065033394729,-0.8923073283458752,0.9999999995991913,-0.8776514569197873,-0.9876064609084534,-0.8480187573456501
17,-2.3615742126987596,-1.3499886885510015,-1.3401742297442296,-1.2838914438842681,-21.95878375782656,0.8057892157469793,-95410.6606646118,-2.2365348793928064,0.6129329671933722,0.7632963333402686
18,1.0955659775233226,0.10387167608250673,0.023099268928387984,-0.035322207882448185,31.84902366407879,-3.6092070289081217,41365.49129045856,0.7233496524198006,-3.3418867314741214,-3.4772438506970067
19,0.8998545791974208,-0.14493588676358163,-0.0042961311811226,-0.053803097107481254,-2.166246487268674,0.8247882580416783,-80383.92436957332,1.2722847690576058,0.8602792403241125,0.741050569865565
20,-0.6338503087205816,0.3995176407491134,0.32939672542241344,0.383379645994719,-8.946272568139104,0.9906816290556127,21925.37000513443,-0.7591060171063249,0.877689119023608,1.0112573332295725
21,104.23488665853276,22.185497168587734,161.44086523066414,29.64754176399167,0.45997139891717825,28.309930971295564,578603309793.0433,81.85567786802415,51.4179395992691,10.83606894418721
