,air_20add8092c9bb51d.csv,air_3ac24136722e2291.csv,air_401b39f97e56b939.csv,air_4ce7b17062a1bf73.csv,air_5bd22f9cc1426a90.csv,air_6e3fd96320d24324.csv,air_8c119d1f16049f20.csv,air_90f0efbb702d77b7.csv,air_a1fe8c588c8d2f30.csv,air_cf22e368c1a71d53.csv
0,-1.9690163158267744,1.7636867853048595,-4.647922077385102,0.2950514623785392,2.1314192809669867,4.534267532649306,-3.940282954954359,-0.9945267271598804,-0.13429182825766414,-3.2292166231531363
1,8.117555396039396,2.2054017408308235,-2.0298587511015156,-0.368534306642829,-1.2553878598681658,-3.979078871917312,-5.5616461198970795,11.254384797618851,-6.919148484948437,-1.9331508883596765e-14
2,4.766171137894726,2.9804276913343855,5.170651191762844,-1.9622398741145741,-4.039834371288525,5.692516215423461,9.552872915291033,-3.2589670510186006,9.071588290101813,11.02299952712483
3,14.59375505540175,3.2433356836523575,9.995649547787353,-0.40985984110927476,-16.619396904087893,-3.933738780828737,9.003474172744411,7.749396952701079,8.121368803022065,3.2757976463194454
4,-12.537000334292605,-0.5619194833478619,-2.7100114126065487,0.9855222140064075,2.6044786174515973,-0.14948619686909861,-3.036246646778873,-8.230008933999523,-3.9656133824658184,-1.8839143426707095
5,4.796664249384601,-5.534147296893299,-1.8616027992772846,0.723224359642487,7.219779342507921,-0.9033403153594729,-4.286715145637704,0.517992916283279,-3.133705038523698,-4.376475913501142
6,-17.76948526328974,-4.082696242988023,-3.920380992673518,0.7332487849600047,10.010122687553334,-1.262511486915489,-1.731475434640938,-7.04998271204133,-3.0406147392876446,-4.812536883453114
7,-5.9561088417812424,-29.210977926066167,-2.4419663278052703,8.338209972235697,16.689276693386184,1.9958990199419553,11.96001501953684,-1.1644611092298298,18.830675445494197,-14.187725517624463
8,-3.2657312070706306,12.829177350266642,3.790429602138993,-1.8092269414323012,-6.290199428874899,-2.1857851710154157,-0.5626732047604427,4.219246548612442,-8.552268376040258,9.08913545181054
9,2.2499752258181203,9.433144338049638,9.398865479305499,-1.6343592239582017,-11.223201223716552,7.130765257634096,6.978310137055567,1.4013131125806322,14.681043938091062,9.639717311390365
10,6.053936022344074,0.48589772027553796,0.6044916106733238,-0.3373132862447591,-1.3024586113097776,0.6762607720590661,1.739417622826668,-0.6381147728932243,0.0611450976793466,0.6520484724044365
11,28.114825895052803,18.166461645393625,-2.298081323293676,-6.025133183973627,-12.357557773763284,0.38325973497750004,-4.080537218423842,-0.6792751761765169,-8.928771346029867,7.599226766639296
12,5.219708777329392,0.11223652542278524,0.7257070042231137,1.2180104540508592,3.814314051900561,-0.992360694792596,-0.7839228821037008,6.087196150900276,0.6426220884315528,0.17455332347925287
13,5.219708799077818,0.11223569266882899,0.725709837411082,1.2180105174767908,3.814314426621275,-0.9923606381960619,-0.7839250671907891,6.087196077647528,0.642622804506543,0.17455341159378293
14,0.11817468500967374,-0.2048247436233065,0.03589981969039569,-0.11157610189413093,0.039189847355879694,-0.4879518017446008,0.2402443732436401,0.010152739208707325,-0.016435023580686884,-0.33074701657438577
15,-1.0035816955844856,-0.9997595787585514,-0.9999937378624711,-1.0000377721611848,-1.0000279620738428,64.75956778308242,-1.000020103969551,-1.0006414307970168,-1.000017768917549,-0.32114109095519716
16,0.9897358085194995,-0.40687933990147257,-0.6808215389616196,-0.6729043377306595,-0.8315476652902553,-0.4088313879343749,-0.7960738984601835,-0.7928141178211223,-0.845183035093933,-0.935700343320001
17,-4.0596867999864585,-1.6484975174983736,-1.3449530883478562,-1.3544557855689703,1.5186679737301358,-1.4921145401670017,-1.110398319599981,1.2492229794413956,-1.0692974030968296,-1.4093613176028623
18,5.3113689141329505,0.5402843769431167,0.058081256803231555,0.10221046571376544,-4.939077451626528,0.3837880852371482,-0.39745131481054213,-4.304055514659558,-0.5733656765957481,-0.2281596556894579
19,-2.4389658236030964,-0.09044691053607373,-0.03280548678078595,-0.10823911852142698,1.4811069421190817,-0.2723466806604614,0.15950056653999536,0.9621549242229309,0.39023080413150874,0.8409369164844752
20,0.1865613036635942,0.21785103816576049,0.34075687291029827,0.3747261080300451,1.0188459422029341,0.39074966270469585,0.36303766359692236,1.1377952369384252,0.2678193098621959,-0.14846732704256124
21,116.06466791219053,57.97999159280263,26.816640898556734,19.704186407315156,6.955183545911126,0.017917740754820395,60.20009395132984,13.62454903203617,85.78622243695594,18.16404498569218
