,air_07bb665f9cdfbdfb.csv,air_12c4fb7a423df20d.csv,air_1509881b22965b34.csv,air_1dea9815ccd36620.csv,air_2a3743e37aab04b4.csv,air_2bffb19a24d11729.csv,air_35512c42db0868da.csv,air_3b6438b125086430.csv,air_3e93f3c81008696d.csv,air_464a62de0d57be1e.csv,air_61b8d37c33617f21.csv,air_63a750d8b4b6a976.csv,air_650f9b9de0c5542c.csv,air_747f375eb3900e1e.csv,air_8a906e5801eac81c.csv,air_91beafbba9382b0a.csv,air_9387ff95e886ebc7.csv,air_98b54e32ccddd896.csv,air_99157b6163835eec.csv,air_a55d17bd3f3033cb.csv,air_add9a575623726c8.csv,air_c2626f5f86d57342.csv,air_c31472d14e29cee8.csv,air_c47aa7493b15f297.csv,air_cbe867adcf44e14f.csv,air_e0aee25b56a069f2.csv,air_eca4a5a191e8d993.csv,air_eceb97ad6a7d4c07.csv,air_efc80d3f96b3aff7.csv,air_efef1e3daecce07e.csv,air_fdcfef8bd859f650.csv,air_fee8dcf4d619598e.csv,air_fef9ccb3ba0da2f7.csv
0,-1.1208857614859764,-1.1863193722587049,0.17990236107005986,-2.1790765833511068,-1.266178365799474,5.694028527835908,-0.5131290112497735,-0.004767547121371413,-11.87391258557555,-0.4195903079641267,0.06739666915983591,-3.3874737013672163,-0.788382422065129,-3.4642624011536913,6.2603901127372,5.371565094576535,4.191131700082391,-2.4921139301550292,-5.532950659902201,3.453993642406865,7.53525980967426,-0.1656810618934861,-2.3500209317662497,0.3664185447337575,-1.9148634061282557,-1.8206760394661892,2.7031002286466603,-0.5642740061001436,1.1001072071768363,-4.84769845864073,-1.0314305523294611,-2.1763701338221293,-1.623171613553886
1,-0.6929698619200887,-0.3160881948402699,-0.9805346495667542,-0.09289649303316891,0.7832140569820942,-2.73470110304083,-1.0506227365019556,2.3726354031441654,0.29399152390081545,-4.583949243167555,-3.971003991081314,-1.4818598167534498,12.789325278864203,2.2390377560428347,5.4178019986466595,6.64932507870287,-1.3399165077945658,-3.5710881381545083,-11.50237279131694,-1.327690020651334,12.438575349642727,3.8090835618428636,-1.6644265998706302,-3.632711484584305,5.018816397906337,4.739803268328126,-0.28162167652429665,1.570417307244307,-1.5631690049286053,-1.183365089362066,-0.1607181701674678,-1.2320350316649757,0.610207283245763
2,-2.167826894483217,5.336894659344708,1.3723017492557987,0.20196853820410976,-0.6261122533750788,2.532120315664208,1.218407191773186,4.2398872820530595,8.428844465457342,6.1185243419835205,5.6621874633564655,5.241561705084421,-0.5552240057647105,3.2279433695863122e-15,-4.418085383539643,-0.6379570300742218,4.092092289693034,2.6606842140873748,16.04100873327803,0.13426331743683773,16.25327650365281,-0.22458472326892473,7.3851248418880076,3.7359930185365138,-1.6741548501200156,0.8073227892879238,-0.34866397131246735,-2.345428026527755,4.66257553660305,6.805001671986994,-1.3113834973320944,4.807147916547582,0.5296116732966241
3,12.239124490315158,7.498668204728822,6.545867220758224e-16,0.8132401105518593,3.435611327405501,1.1049516956319267,2.5494441319206596,3.902693987936008,4.168101907078916,3.781769702847374,9.513664158202777,6.430380588776113,-2.5556928502330076,6.5777532500423755e-15,-0.8646341152491037,2.0575469632507826,2.2966654510774824,6.3705618893877105,10.918401304959673,-0.9169958472543128,13.352764577028063,-4.202667389174174,6.762594435897323,1.8910496564424353,0.23337646285355626,4.49545397577735,-4.840545985139515,-4.124660316649592,4.6669240293118355,8.484626454417098,0.5138196103586475,6.120051183838607,1.2123144470274216
4,-0.4807731177818826,-4.9923736045826175,-0.47362916615983786,1.3959544464514673,-1.3922744493932695,-5.560585224651424,-0.739754619139685,-6.439202963683797,-2.1844734363298843,-2.7228254860068186,-7.515161922404914,-4.0460560352782515,-3.3176695757108887,2.6001055924744567,-5.038135215131786,-9.951419092985482,2.627436198716348,-2.651895099722536,-5.606874485015967,-0.7496662117790809,5.668992944453529,-1.4759243397017163,-0.44880400854592317,-2.280303416013311,-3.926504195372246,2.0946380427309905,3.0245954625078038,0.9547782836606524,-0.9624415428202688,-2.806518871310557,0.3432359012102385,-2.9799522470432103,-0.42404884634505663
5,-6.247183426139272,-4.06350310298677,-1.8688588862180857,2.1573383188894932,-0.7645137158185672,0.593340089622448,-1.4916870256394532,-0.9810782922017033,7.894208944296442,-1.2808229819850372,-2.209322101524093,-0.05994378909744624,-5.769245129291848,-1.0753449596797828,-5.819503078650443,-8.843600375115669,-8.948513477359779,0.017978394848551474,-2.7815614560179758,-1.159559132163311,-34.62516428753563,2.597104585762422,-7.346300444370664,-2.3970636852990266,2.0915526010344,1.1979445173021943,-1.6280540801424797,1.045505961313609,-5.026046267709491,-2.2413853249287836,0.5388472407015621,-1.511739337821626,1.2265338422769565e-14
6,-1.5296812931297743,-2.2783121119609047,1.7699327852217273,-2.295730277605565,-0.16985442825170907,-1.630432354742036,0.027138605047160737,-3.0901382332914347,-6.726087005084988,-0.893412147195633,-1.5451497507778378,-2.6967186302030406,0.19680101909471256,-0.3027105119182036,4.462117885214892,5.353899084223583,-2.9189526942906365,-0.3340763289862019,-1.535894615008128,0.5655171552932039,-20.623661207456696,-0.33688919100273973,-2.3382446476247316,2.318722153252528,0.17041594603859211,-11.515186837966148,1.3710887974839674,3.4615181672242223,-2.8780623591411882,-4.2106581662734825,1.102760237769817,-3.0269367619747065,-0.30526376565285934
7,-8.613731718530767,-8.203271577509824,-0.5505084331622079,11.08978085767909,-0.0027922972474699807,14.448798361637055,5.2825737842587595,9.072256976832337,-82.79923014422799,9.0330801510321,20.04558482934117,2.179255327130651,5.115071784486685,6.730696464351889,19.26063350692392,-1.0083126708567858,-10.972982622287844,3.6335349798405883,-15.957653822296098,-4.714359634275978,3.9602284941811323,4.777375712973811,2.797372153125687,53.521940343092126,11.653063048079744,-7.458643733408959,-10.120926938537458,-2.096019400777293,-6.314279983088616,-6.076494223538959,-2.106918569799522,11.212185159987063,15.282112691992477
8,12.96033257044532,5.9549860757793285,0.7884935937785711,7.420516242153074,-3.8028180641555247,-3.7400277635163968,-2.9903044009273763,-6.059112187842519,40.79131848771708,-8.16793960363385,-14.656240279713527,-1.0407013737056208,-2.4843601050903885,-4.272501539209796,-6.714935493158741,-7.318914162711887,-2.9193038511575775,-0.04101820817793467,6.121508913382196,6.002661199694608,-11.972725727746706,-7.264831609175107,-0.9008954135138543,-13.780951895316644,-7.98799684407584,1.2730268742487796,5.808668589765941,0.02885282612235279,2.2840437504904942,8.060041202092423,1.2540372390541925,-6.882048333435576,-6.88850591726213
9,5.037126192469952,5.173822008338163,-1.440393432801568,8.277846763963128,-0.9993881254368897,1.7806226129529,2.9462764835489454,0.9416089838658173,-2.9085424716278694,5.995568717704535,15.599080467700915,4.838248437131882,-6.192286426715318,0.0,2.66080787435439,10.016478573756856,7.065281363407163,6.94225247085889,11.929372859223376,1.5197690092327962,3.5284468228506007,4.676706411329661,0.5034158102763164,4.5834514644522715,5.809150166470933,-0.3554060260988492,-0.9869901734625386,-1.7367506215763735,1.1236263615968252,7.3408548256965185,1.5676640677880285,7.197636237738361,4.035671082424962
