,air_0e7c11b9abc50163.csv,air_232dcee6f7c51d37.csv,air_746211c0b532e8aa.csv,air_890d7e28e8eaaa11.csv,air_91beafbba9382b0a.csv,air_968d72c12eed09f0.csv,air_c2626f5f86d57342.csv,air_e1b76fcb5208fb6b.csv,air_ea6d0c3acf00b22a.csv,air_f0c7272956e62f12.csv
0,-15.106811702559153,0.08425751173403245,-20.747762870082077,1.642563328601052,-4.599161078444497,-2.8932254259271217,-1.913085231521172,-0.7120330416627788,7.608624614600012,-1.1422463587090657
1,-1.3702068772260871,-0.12169368335457756,-1.68798706179052,1.6818330718162326,8.919789671873621,5.997147390549222,5.157092211824575,-0.7792651755703811,-16.91545995684695,0.12079767333943331
2,4.200401892780934,0.7546861453780173,11.838015265590556,1.811864066998796,2.7081486099164485,-4.8615147372907535,-1.109823977331817,2.158092722624758,13.438415650046533,1.3444166734990861
3,5.615265222075461,1.5860537164412227,46.71890796009558,-0.2692166625011004,5.6979644438749855,-1.859725724303413,-1.9716528457320615,4.925848031388615,-1.545100744767974,-4.33835696359855
4,-3.746456125791214,-1.5130384551215161,-11.069695084081703,-2.7788286757398097,-10.966013638262439,4.879075630532465,-4.802584312663267,-2.0956031260853925,-0.008973818327423309,0.1125544522252526
5,6.476188012947551,-0.14827973141063264,-11.372639983484673,0.0036812278188050425,-4.779138425905286,-0.5876335963258732,5.797792932873105,-1.4985826742948911,-7.5488406886284025,2.7325345873069384
6,3.92671569820751,-0.6451068782779174,-13.694263876656548,-2.096148145301846,2.910282478539666,-0.6873078594759962,-1.1557771588936472,-2.0031644880063944,4.985465865425879,1.1670082473044134
7,-25.211263947358795,-4.79619968907961,21.746443383473846,4.565199657421985,-14.40841300577175,-5.5554024097386865,13.726836051969821,-2.9904676396755656,9.929698777085928,-0.706227439389416
8,8.458064036908658,3.7296994412287177,-4.920286865093867,-2.019584954166712,7.9428411026984085,5.671199192548597,-9.063603159635836,0.1653126741297575,-1.112213128155388,-2.2455770236284263
9,5.710115183172625,2.8894352269778714,41.02244380920886,1.238350385066944,11.66898155355445,5.557864895283026,3.524499681037441,1.8335278936245012,7.508084508921153,-1.571089651983701
10,0.9958418515833954,0.09071836940147512,3.479777930360887,-0.20506722462110638,1.4993730793916504,-0.2654966145712649,1.21076233082496,0.2517794061476924,-0.25417519677923195,0.8372541327078055
11,16.823486394383053,0.5760737448032972,-14.61429754846038,-1.8614826162047426,7.043647071101066,-2.0154240912670995,-0.7828691883186132,3.208813103672202,-6.131309007702812,3.8313398094269138
12,1.107330333482566,0.2851159893762324,2.860633220940551,0.20323044914885724,7.638513302257748,2.063991072909984,2.9511834590633015,0.3353822365551899,-1.0216912931946527,1.0470622941169037
13,1.1073299843000297,0.2851159232338701,2.8606349108212537,0.20323049491995163,7.638510916894627,2.063992566821195,2.9511832813628147,0.33538232076543195,-1.0216916607350819,1.0470623686498288
14,0.03001834263110067,0.05029860391856507,0.08789121534237045,0.03502745020439005,-0.042757602848852695,0.029416451039067232,-0.11009697573754401,-0.29958842027290217,0.18027454641880072,0.12400180725917274
15,-1.000042896748996,-0.9999954626727432,-1.0000421542253328,-0.9999971606014709,-1.0001883696891483,-1.0000026100878903,-0.9998624286485791,-1.000044289364433,-1.0000929823226816,-0.9999887515354698
16,-0.948918953053658,-0.6755077358001204,-0.5829815278901237,-0.6184905067989399,-0.623279346189107,-0.711455749621789,-0.8549323897546137,-0.6456975214685837,-0.6347225627772491,-0.6470462814461215
17,-1.0000728209908865,-1.0000270553988924,-1.000075962145335,-0.9999561991150953,-1.000307086044526,-1.000046288899414,68.1047729309873,-0.9999835502934198,-1.0001290231633793,-1.0000150690280738
18,263.8174472761776,11.699556664641182,216.80337406950682,18.08713271549541,582.5174946269115,111.66830230276338,0.04000278844979417,9.301220549989921,115.13067882987943,30.017816987188056
