,air_08ba8cd01b3ba010.csv,air_10713fbf3071c361.csv,air_2545dd3a00f265e2.csv,air_5cb030b9f0b91537.csv,air_90213bcae4afa274.csv,air_9d474ec2448c700d.csv,air_b2dcec37b83e2494.csv,air_caf996ac27206301.csv,air_cfcc94797d2b5d3d.csv,air_e34c631c766f2766.csv
0,-0.0015689455058744907,-0.043190150200839016,-6.761749936772106,-1.2053528738020756,3.939588089936106,3.9443217884991104,0.3136304481596691,-0.5931895899353005,0.1266800700697031,-5.125733059881691
1,-4.796099020850431,-1.8421405811082319,-2.1166637504570835,1.1866452041716244,12.475584538903846,1.7692446305750058,0.9434161720996713,-0.30568653341508806,-3.4731760129507903,-1.723966915217375
2,3.754748607283437,2.803977452581778,4.7108038594233745,1.0670606508984575,-22.84163546378405,-5.760329586408296,1.4646891587471214,1.376482754267243,10.729767142433687,4.9025091305780455
3,4.030207949024909,2.3811896485408997,15.028315382380953,-1.0818627229706166,-10.763325710787276,-3.436531915923846,2.1230039000250733,0.6177422988672152,5.1149550893464415,9.4905555800842
4,-0.9372563628451456,1.179721601044691,4.070922571247168e-15,-1.1437652841034576,6.587193809759213,2.4679953987012113,0.19671713666044793,1.005167531847611,-4.31914524897419,-3.0650189974796977
5,-2.11116407427551,-5.564224997130569,-5.5575632437844655,0.927615632264153,5.383138977803317,1.7474240095519757,-0.3851713856956757,-1.3906904054802143,-6.352223295932548,-2.706353297799494
6,0.06111937769800739,1.0842302828221904,-5.303555944146673,0.24953356669595828,5.218815979132405,-0.7330243259059213,-4.6563949189001175,-0.710432813228752,-1.8263121737132588,-1.7721815980913622
7,-4.615482478827351,1.6539817517404272,-12.522232627793915,-8.947365773188004,-14.977381056927769,6.715634631224621,-5.596564990890061,2.29735935235339,-28.85090590569107,0.21731220209629157
8,2.004198720662213,-2.607258057966592,5.125353157457025,3.775418084181239,9.86957774221893,-0.81912170739597,0.2826632420668646,0.8014444733572565,19.232727353675973,4.285809416494871
9,6.26424207991305,0.9500177954805227,13.010829563863817,-0.20302141256548975,-18.65188197367572,-5.669884563132445,-1.2246306007260859,0.695895711803131,11.713256236718639,10.45023088697889
10,0.07447189379050909,0.023037672590619063,0.30358781772158555,0.7713668367685221,-0.6020152023766712,-1.2755449526883398,1.2104572926629613,-0.4631364412402839,0.5879726899037995,1.9742586522169654
11,3.1737508166862765,0.925326641291765,8.435284424710305,2.574891550188461,5.674802861519209,-8.851876032014946,6.843360696740122,-3.4243106743831566,12.155017154822673,-0.029629489515097838
12,0.6004680971143691,0.4833299285831647,2.120013905835928,1.1011128529265977,4.459298308123069,1.4889565368860962,0.24556649934400887,0.2886746836228973,0.5984406600130573,1.2943236247778616
13,0.6004680914730063,0.4833303545834483,2.1200138900198793,1.1011127315270801,4.459297741537348,1.4889567529239,0.24556661785966977,0.288674785913553,0.5984405198872838,1.2943236540020584
14,-0.022739913044199044,-0.2694383272467801,0.003215840230500983,0.11719307262585568,0.18288200915512554,-0.29499476690228793,-0.580658239634272,-0.2495745366866663,-0.022396040985421438,-0.754746766082289
15,-0.9555239859108239,-0.9443336006505125,-1.2351949624578338,-0.8648806963768939,-1.0033216540902146,-0.8992454412958107,-4.2351659071309555,-0.9984609891560738,-0.9976152523829408,0.06868073940343519
16,-0.790710989259229,-0.9235825489838714,-0.9861716450165243,-0.35364576904791606,-0.9169542895206791,-0.7065522737045797,-0.7703149291989654,-0.9162533987774603,-0.5091198516351294,-0.732151154804901
17,-1.1524026131284772,-1.9810668981559285,-1.077741834823157,-1.6283469938859703,-0.9757947709613296,-2.055466733315858,-1.911400803460226,-1.161585006810127,-4.666069890540952,-2.211678249697573
18,-0.577422743400436,-0.9571845824524773,-0.9070936134418464,0.27308826922594565,-0.9010419052319144,-15.415912509897211,0.15241582377154456,-0.8045498441946315,3.358978635166786,0.6630638422559937
19,0.6545895467620508,2.763838094280487,1.317709163249301,0.26477677746880524,0.8050755909545644,25.006920918370177,1.291532856185575,1.047852180966484,1.7813658773983314,1.158611107861551
20,0.17716031132735735,-0.1709399732419375,-0.24156316655869242,0.023048011234875838,0.07191491798346066,0.8416399682558776,-0.5596136159600384,-0.1615287609771551,-0.9781533829170793,-0.5317952089901653
21,-0.07389107652820315,-0.24811008484276786,-0.38752995952779645,0.5175273412530188,0.003254754145659016,-11.518016555409513,-0.06507395290279461,0.11834959757387195,0.06826344863058981,-0.1369618247443254
22,-0.1959212640386898,-0.3801310601549396,0.24604360510357534,-0.7332084152112747,-0.06364296109621297,2.420362868535009,0.38525281942560563,0.05462071235101146,-0.78507199807061,0.2795074228350469
23,0.1684029962744413,-0.029535760806939298,0.054437376801109126,0.28793877726246464,0.06370226957668447,-0.4111509466242018,-0.29272856560859895,-0.09244850962735032,0.22017559507253526,-0.2214395455001416
24,14.364484101685226,5.274232233882244,35.0354969595343,18.22723104129259,112.50744000683662,0.12028032293045315,0.9390699267471431,4.648884776385392,9.112935622178128,37.10282199566165
