,air_084d98859256acf0.csv,air_1c95a84924d72500.csv,air_5485912b44f976de.csv,air_5e939e005bd34633.csv,air_638c35eb25e53eea.csv,air_6e3fd96320d24324.csv,air_70f834596eb99fee.csv,air_ea6d0c3acf00b22a.csv,air_edd5e3d696a5811b.csv,air_f6b2489ccf873c3b.csv
0,-0.00022111461604392557,0.00029411538044152004,-0.0029659398492555703,-0.016766090125476675,0.0005175502148036707,0.00023038914831417356,-0.0015157210741297198,-0.005780049198489165,-0.0027514384559101383,7.174081488749589e-05
1,6.461772857894082,3.4279529938638698,3.703072198711375,13.549898952678927,5.431231087014842,5.1029742077576,-1.191289241487368,-3.018175325284427,15.152944293009512,1.0114585686383513
2,-0.6462871999341998,-6.854292299870872,-7.892059878824669,-10.528591460271794,-5.077436319662304,-4.25677682409778,3.47387306772703,-13.010465770945892,-13.092408493193526,-1.0025659319867593
3,-0.822573722879758,4.298238896400259,5.966091334713942,5.930300577122143,12.921097758377833,6.284703028977127,-5.804289738842774,12.749023433901309,-27.307321110834213,1.514196173337528
4,-3.058846239288889,-3.9343331629639446,5.613566625046365,-1.6551729466229932,1.560798092132341,-4.610560596028031,3.071413959551494,4.320895797301704,-25.771735868433677,-0.9397046310904057
5,-0.9688280204202063,-1.1411333450337093,-1.4521208571936826,-4.160521686128219,-5.089959883016626,-0.5763539595674014,1.1321469281741157,-4.884045338914326,14.584006351524538,0.11342460303562624
6,-2.1088795902008868,0.6537751978761472,-2.5419891019221783,0.6239127961765942,-2.982645600262616,-1.0229840471752665,1.5923145440054303,-5.443565913778626,17.098185967288458,-1.3286591684476263
7,1.1430794266188835,3.549787833753446,-3.3966724991219057,-3.7531866824652607,-6.763032174580531,-0.9213852485387716,-2.2742012856556126,9.28667684664888,19.339247194647495,0.6317399740585964
8,-4.550095768013501,10.21692743015107,-15.239536599103005,35.58290628776584,-4.587376711965439,7.931027112218216,23.547921254257567,-6.57206468331118,34.29563275452189,-0.7038051963154631
9,5.9317357750532365,-8.778095999921003,5.890643555641228,-8.996037172489142,5.260681543930389,-3.693045553533043,-15.585886519971249,10.796312587922493,-3.921115689918609,1.6784075986895102
10,3.1438067344891234,4.299012188295342,7.33100759015212,16.24929771052469,3.7932447160047396,6.874432466790108,-0.21962279386134653,8.764637884073352,-19.402055659280236,-1.0520634527286938
11,-0.5113549216559167,0.1536253324859411,0.1315157112748408,-3.2626929872270836,0.35363052046346916,0.18840761925199204,1.8736788863004206,-0.9817840394584997,-3.486457458781432,-0.047290471871452425
12,-1.316881393371966,-3.72611845076758,9.538390144421168,-23.8591990150046,-0.4160883769827265,-4.717518229896156,-6.17699428411353,1.0198147033913685,-26.13362183234482,-0.3492756098463296
13,0.32800530752101,-0.5226795882280965,-0.059872367148816844,1.2221198846880632,1.6881841952577243,-0.6617166409997624,2.233249221687159,-0.41877069537907147,4.040417565661261,0.6751708126871797
14,0.32800533618762723,-0.5226795866958752,-0.05987245742203421,1.222119785094017,1.68818421417095,-0.6617166041263611,2.233249109776039,-0.4187706696250361,4.0404177059935344,0.6751708131794968
15,0.09799718391743764,0.1502914290550154,0.1490867876052118,-0.1452542589360736,0.09045410591139476,0.01193444809024765,0.019094531848689384,0.2349706027004638,0.0004891347105515653,0.003222539882159945
16,-1.002167799070437,-0.9999298443703769,-1.0054663677889455,-0.8336281988703949,-1.0026006157843599,-0.9100495067721542,-1.006684404115186,-0.9985479864051059,-0.92241330233036,-0.9279434099483915
17,-0.684486046038348,-0.8264579427605794,-0.797255293290215,-0.9656077826076097,-0.8983346171522383,-0.9156573169268262,0.12150971321451692,-0.9500524122934103,-0.5166711506612515,-0.7796802562282322
18,-1.3640330716123132,-0.9678086137140277,-1.3166464420088198,-1.0938563619302,-1.087758145262655,-1.1249054313192988,-2.0508458711799435,-0.8411532953092922,-7.6186081926441185,-1.0841872024147285
19,-0.29822583548846204,-0.8326553803629362,-0.5275699906803506,-0.9009017940500622,-0.845427243216389,-0.9211198839077106,1.3256191312006984,-0.9679962178621261,7.848835499825759,-1.308200848718678
20,0.7541710792978958,0.5802497312923345,1.0231147773669158,1.0327821422813717,0.8898583627109814,1.030301531364161,-0.49105328707068924,0.7830857401281582,2.941532348664973,1.600248795480246
21,-0.06699340534268101,0.23136409054979004,-0.14616587840172895,-0.038891538303468434,0.04553788570998191,0.014383334166693757,0.2271954862191874,0.11197355387924887,-4.06020129699422,-0.20585942214330932
22,33.97760034595744,41.04873236680529,32.732041268478234,411.6687479594952,116.93301186276862,51.99290601062263,56.73732967600562,113.73194790018069,1.8651941683001458,7.720068900302809
