,air_2c989829acbd1c6b.csv,air_670a0c1c4108bcea.csv,air_79afb3f52b4d062c.csv,air_7d65049f9d275c0d.csv,air_7db266904cb0d72a.csv,air_97b2a9f975fc702c.csv,air_a083834e7ffe187e.csv,air_a678e5b144ca24ce.csv,air_df9355c47c5df9d3.csv,air_efef1e3daecce07e.csv
0,-3.582216424031887e-06,-7.544203611616069e-06,-1.0041019607695797e-05,-2.9866289224125686e-06,8.912310574697677e-05,-5.331611556235162e-05,-0.00012933915301710893,-9.12767427380787e-06,-5.7251187624567546e-05,-8.942961045796378e-06
1,11.015719687794803,4.727795100562581,1.6778091595904652,-1.0488141978539889,0.06484072171852162,5.029054962442903,13.237202176942468,-4.326308387169567,-5.954000566083325,-4.232481331701222
2,7.852586663284006,-2.9381445420806576,-3.071721772570271,-0.24550993202474794,5.395355657677766,4.923137930154479,-4.510311851552114,1.575718071221027,6.310269221492804,-0.610786401845855
3,-20.46150939697526,0.30899975751544695,2.325394902833636,-0.48606148127096194,-13.927471766905239,-2.9253319669419975,7.787594483079866,0.12893519326843225,2.670776444187566,5.320905534539234
4,-21.120652198227905,-7.719503652174061,-0.008630627567273329,6.513269138750662,-3.210108991676866,2.83669506402148,-3.2306135446222872,6.058434191462471,4.009083843611655,9.836198234004842
5,7.339673116556354,3.2780616667434357,0.15329560564452566,-2.2430865964140594,3.3268295082637014,-4.801108415008255,-8.274932773616557,-0.41618708866638887,-0.07167540302702519,-3.804442018792766
6,4.793873679852229,1.3439909094012943,-1.5968195952569877,-1.0821619054653089,4.479840814808926,0.2802053778443846,-1.8601816837386516,-2.104938731642542,-9.27970576523727,-3.190033872838041
7,10.580184778880614,0.9983154175242686,0.5206712480721629,-1.4079185136442265,3.8709049504337107,-5.342430189080021,-3.1485453226922733,-0.9157239031378059,2.314891081346627,-3.3195055532166347
8,-11.129272789892882,8.59856907999876,-0.2412689741291645,-9.587398399196504,23.97197229349269,-16.38273456938957,36.25927343984307,1.0589222435388024,-60.16176517710431,5.298172181201649
9,0.9467882320710542,-1.2160913489718188,-1.1213610980498392,7.264933535491789,-10.676041271731286,8.441020184898827,-25.494319225910097,-2.2215428555725047,28.134474989452443,8.02899376151609
10,-12.835115187351722,0.8239107013970375,-0.1855468379337918,-8.03771245243341,-5.286584045193152,0.795758694782957,-0.7366792389325806,4.41638487845276,11.399732903521215,3.2996514966254593
11,2.816490074283954,-0.30638986737583146,0.22105878718715954,-1.1191385620476113,-0.620925341132588,-2.2515322740674577,-0.4726307323794383,0.5918493917451645,3.746672830301353,0.35104356572450274
12,16.302346375002248,-3.4668690323708846,0.7075702379930674,5.8449982106378116,-10.3113945630333,9.71075598392933,-5.656819418244743,3.038272092256301,40.02579533735405,-10.702824905834422
13,1.3571921486832892,1.477788404950516,0.3933063641476436,0.8693314041090235,1.3460954148230575,8.630476767974471,3.622969584035669,1.0121286557043176,1.6944872015268009,0.48911001725752506
14,1.3571921430842244,1.477788479708905,0.3933063780087457,0.8693314067974588,1.3460953848953243,8.630476778034984,3.622969619010567,1.0121286560526292,1.6944872138939955,0.4891100173964225
15,0.9958224490985684,0.9895735081995672,0.23951532547252405,0.060097538348093074,0.15165718055999625,0.990037551053802,0.030806158523964174,0.9703730303722083,0.9935329666553441,0.9941010814750001
16,-0.9997149147794006,-0.9995127495141316,-0.999776429352088,-1.0013820016404396,-0.9995296144348753,-1.0002311564866464,-0.9991654225313289,-0.999729653999719,-1.000199289495125,-0.9987541800131667
17,-0.37083515727738303,-0.9813210118014712,-0.8128679872015511,-0.6297638874446791,-0.05142530076429825,-0.3510385297042539,-0.9875375886902772,-0.7491966208643602,-0.98712081879969,-0.9018429770423215
18,-1.098216229375741,-0.9895681832965725,-1.0883359733886282,-1.3122507934290517,-1.7727784546853271,-1.5510885706319955,-1.2070279722212933,-1.0858212487828753,0.7214557157255205,-1.1967143840259875
19,1.3453626117848432,-0.574031584529755,-0.4772172444298404,-0.03287158519571175,0.9344219143283813,0.49881534949488954,-0.0786913737563025,-0.42718402321152427,-3.0747477702090733,-0.46278892236484603
20,-3.3978216580208356,0.1622016591813199,0.24327693143598114,0.07759117858250371,-0.5006896632712042,-0.29476577741849896,-0.1908712375907302,0.15708731058067052,0.08069251468778209,0.5274970429258009
21,2.1808767488753995,0.4179721510133034,0.33794997609246674,0.30241016498410356,0.35749494384822367,0.3690407059325125,0.48960685401360277,0.3755925136281604,1.3274255249057558,0.14062580620220955
22,34.09887764125637,112.86040979595087,14.031216514703598,25.554800262049522,35.51619045909365,145.91314048414472,174.27348991949873,52.92043971637857,30.227909197300566,97.00152533166559
