,air_25d8e5cc57dd87d9.csv,air_2634e41551e9807d.csv,air_346ade7d29230634.csv,air_4974785f48853db9.csv,air_671b4bea84dafb67.csv,air_8093d0b565e9dbdf.csv,air_915558a55c2bc56c.csv,air_a7404a854919e990.csv,air_cb083b4789a8d3a2.csv,air_eb120e6d384a17a8.csv
0,5.806148224864971,6.211896668683044,-1.1136027475910928,-0.9402435136973557,1.8777308651404419,14.769477917945958,-0.9973340706147339,-0.4409768624623916,-2.539855431663922,-3.8684659090230213
1,-0.6361224447312277,-3.848751240731875,-2.00682714499252,0.4546928526512055,0.9596013979658865,-2.797477127338547,0.21241528883365038,-0.23368332565807987,3.9579919747800824e-14,-1.414845935529893
2,-0.7996665898622234,1.4147612776530978,3.136196088854043,-4.68129857121139,-1.938979264816203,-9.386629419528585,-2.156387934940473,-0.5923111509944767,14.292778147994312,7.650869582096741
3,-5.8020189772771475,-6.398941861998345,-0.6660244457572795,3.6726206856331216,-3.26272887759778,-12.326712398950141,2.115978916832027,1.729222685614348,18.81076400664596,7.536884212077332
4,0.0872324559371792,0.4536982101131719,-2.2852529139407856,-0.8028928249088009,1.006486892276499,3.9741318514810913,-1.6246804790072193,0.08708924875424714,4.561840207981084,-2.4575935022074
5,1.9932596226768222,0.31727901034839945,0.9689283629585186,0.6746381146387046,0.4505301305867643,-0.3526811088230736,3.2516590489431807,2.4597432261989276,-30.219879316948308,-4.074455562682169
6,-0.6535816623457669,1.8498804947181453,1.966857722472519,1.6186046099575842,0.907734256125893,6.121420383365112,-0.8114719196778141,-3.014464545088992,-4.693588039124613,-3.3816838563082325
7,9.1084959899036,-6.742073143742008,-7.8995438855067315,-0.8892486556268111,-9.94524023550917,-0.9345125546726751,13.453311343212757,-1.064572745417884,19.082344731112432,13.292637668408414
8,-1.688816299972414,2.0442429025174054,0.6671212303960868,-4.1114223865773445,2.1883754124674057,0.4063699929143226,-6.455832108433414,1.257091981455306,-12.652434868794627,-6.32113762763214
9,-6.664069788851266,-1.7843515166426214,-1.2408600313462703,-0.20787501581127052,-0.6802300724379524,-10.221284769943452,-0.6533224664330238,3.0380134747455245,18.17324305130991,8.104852155843393
10,-0.6574056320311092,0.313427220522028,0.8425724515400358,0.9682031671150018,0.35190430329668615,0.13136152552356503,0.5107760377062368,-0.030361950972551982,2.2576564258289693,3.1477601235016976
11,-10.646685845760187,4.789679699672597,6.7118629767889715,5.145090053308218,6.544094755573258,3.4674636267078442,-5.780306425304145,1.77180878614417,-1.908560471634025,-2.2006502835129846
12,1.181185171881732,0.09409129615652913,0.433929313784724,1.5008666329796883,1.3535758364374493,2.5237340034284266,1.0624743296214731,0.7686321970810917,-0.38937351482642757,-0.6652142147215794
13,1.1811846865174753,0.09409068343830886,0.4339303835057887,1.5008670596271345,1.353578071953116,2.523733886183911,1.0624744952441172,0.7686319248983127,-0.3893750043084419,-0.6652151964173818
14,0.01159435361417406,-0.00982891607668976,-0.06885936792030953,-0.14333571523860178,0.10547448053637366,0.049998439298129735,-0.04385587648603087,0.12658871096724877,0.06315605943695178,0.023211571604065645
15,-1.0003174121109872,-0.9987782808110217,-0.9531628377225454,-0.9266752675653684,-0.9999682700922414,-1.1362007915601164,-0.9161632201355774,-1.000002663553952,-0.9763094952045104,-0.9986716506341707
16,-0.6224746208992056,-0.49725314743806626,-0.9063605916071461,-0.678841154755593,-0.7712760361350417,-0.6818531959746053,-0.858481630510323,-0.5121757614517036,-0.46922298563514797,-0.8238361165735064
17,-1.280720453285998,-1.3973400295047307,-46.67774374081636,-1.3068998220403931,1.10434707495006,-1.2734141219083979,1.0222785257289426,-1.304089777988067,-1.8550621970267578,0.7698291416836145
18,0.008882909698904248,0.1878453326217452,56.72299992366006,0.1497232466744166,-4.1839468445412775,-0.11933431068888643,-3.9820760135143516,0.21864897987088772,1.2663403490519187,-3.4429782542444687
19,-0.1333453930164148,-0.1441636828088199,21.90087013742894,-0.28307167683952683,1.1185237608598446,0.08831273853267288,1.011584560313674,-0.4432169724114901,-0.8612740422788175,0.6470541253963066
20,0.42424686242666587,0.36855849731739504,-33.38075032080126,0.48320016296707713,0.9930259447392995,0.31747723659041055,1.0053186317491758,0.5659015822031431,0.4965318616577394,1.0610551060623037
21,66.86446727797068,58.36506162205357,0.012071881551639229,20.903349408668376,3.669458127777153,59.722530341686664,4.767969197284261,12.490551731218197,431.98430346866564,15.158810736732926
