,air_3d3a2b509180e798.csv,air_40f6193ea3ed1b91.csv,air_5f3a3ef4cba110a4.csv,air_9ca2767761efff4d.csv,air_b28bed4b2e7167b7.csv,air_c5459218282bedd5.csv,air_c9ed65554b6edffb.csv,air_cb7467aed805e7fe.csv,air_cd5f54969be9ed08.csv,air_fd154088b1de6fa7.csv
0,2.368737101749592e-05,2.212611900612268e-05,-3.4504973309816173e-05,2.851637666759921e-05,8.014769144690377e-06,0.00012040799891413817,-4.286540442853617e-06,-1.7590387253921136e-05,4.117522461659174e-05,-0.00028278876029493743
1,0.17341512844619297,-1.1562217701813733,6.230880430612364,-0.8231675440352875,-0.6565597058438538,-0.817346501445086,-2.793258884756254,2.28443469512655,-1.723007967794445,-1.4635806305605052
2,3.2906844140395806,-0.9680141434210293,-0.28537427786777303,-0.011293260453830632,-4.4705361627379405,6.373548728811712,-3.0661836252754813,7.910509533153772,-1.0413648465287288,1.6904288499075473
3,-2.929959909645977,1.495755464346413,-24.08291785926572,-3.4650846370756803,6.338116559302959,-8.408317013998106,0.08788086690176179,-1.0993110759292395,-0.21460852418594897,-4.824503177137354
4,-10.423276414255056,3.4450250110683185,2.5943036710335874,6.144101454059759,7.655467751532145,-11.14697838202582,11.34838901851258,1.3158432018690622,1.6665483056334927,3.9687099364027385
5,3.955596883175711,1.3090444726150425,5.32762573518178,-4.534605946099461,-2.9429604454218157,3.115776139123475,-5.391110218303692,-12.194482595833843,0.5597060865810655,0.47350788267248767
6,3.727730259012413,-1.1095728985716133,6.943344961721587,2.6587342300423455,-4.727506887747019,2.0548650255140823,-0.36353409367616446,-3.297139208016528,0.8042883971835337,0.6243568851170977
7,2.205087515684309,-3.016104026051917,3.2704045879109387,0.030117910712117186,-1.1962378820439212,8.828051614697028,0.17782869925261144,5.080327852926712,-0.05159243413038191,-0.46884687227294325
8,-12.716864354809577,5.232121159317587,-2.6564834220016733,16.636223492426772,4.097034189405696,1.8616472089336031,0.8736296601592707,-11.43883843167384,-7.562540519186971,-3.3869408053390133
9,3.4578866842202167,-0.6018421684474206,1.1480569116255803,0.46297276508532464,-5.467406855495165,3.119488681129632,-0.25284513048684965,13.49327627003448,3.0542925065003597,-5.015317688967141
10,-11.714645611008336,-0.2714728893412161,-23.67298285069665,-10.000545417362003,12.200776720130364,-9.146355819504336,7.615068029407586,4.540085102457201,2.0866574814504735,-2.2401798069459207
11,-0.657528948311378,-0.9881109782456756,1.0690817454790371,-0.2667117020441666,1.6051942720860108,-1.3549375924477434,1.8506695685296832,-0.04305263201809192,0.44373468995553167,0.5658131183153748
12,19.812260528205694,-6.646168829900861,0.38506021512667077,-17.625473922082612,7.314997723660044,-4.120388033326762,4.6082876404549165,0.4232976644367375,4.75660323874302,10.930863643040489
13,1.941969178306231,0.9021407715809209,1.0663992700319684,1.876437028625963,0.6103815608601212,3.779492196054264,2.2854852903979785,5.727241373835767,0.8755476695593986,1.4091142240589731
14,1.941969130608641,0.902140770530416,1.066399263000638,1.8764370293935038,0.610381560280714,3.7794922327978635,2.2854852905848637,5.72724137011235,0.875547666859166,1.4091142159012835
15,-0.40746106039888064,-0.9826420482799308,-0.9844911398875684,0.9981021458226138,-0.23743132951950163,-0.9914546168053326,0.9706476729775962,-0.9858623024978705,-0.9174316462376381,-0.911136997967187
16,-0.34782409046520424,0.9831799713484644,-0.1544566955015905,-0.9997396802639761,-1.1246031639205032,0.7708357999880348,-0.9992814438130662,-0.21848913423080954,3.1834645014431295,0.061483487834098634
17,-0.9760929505338821,-0.8767978140148408,-0.9870267168836101,-0.8976637300290264,-0.910273721065213,0.6044585507282778,-0.9467952606239138,-0.9910703470998862,-0.9139606816429441,-0.8850071313692376
18,-1.587180869562099,-1.354556769660695,-1.991722622624677,-0.19286031175949178,-1.486861588546546,-2.999621116551448,-2.1600710533766083,-2.3108189062090436,-2.2417711972199412,-1.9405883912387156
19,-0.40867326861728104,-0.530960582602519,0.5495101261141646,-0.21676991227775627,-0.23127755681868928,2.862279206068875,-0.36539405754205795,0.7334097948239304,0.7728305503215214,-0.9302351878342172
20,1.0433750001373332,0.49227668834102767,0.6703940525944192,-0.3417768807623268,0.5539080890040738,-0.5296650578642881,1.724317285687447,1.5152548953667853,0.7676834026259303,3.28193471362989
21,0.16223160367448655,0.46821273623313053,-0.3377165728394474,-0.528044971839676,-0.018743489963931107,-0.9809171359265524,0.711983331248614,-1.4172322059588225,0.006554766937402608,-0.7390866331687551
22,0.2883025294904914,0.39200746214385673,0.4558611721204872,-2.2924782783215587,0.3649904554128312,1.5644652679330588,-0.06320685981380826,1.5365682884764087,0.35681024927203975,-0.00722924555363079
23,-0.6393531515158628,-0.36930954249277975,-0.35849002436597255,3.0843494614533826,0.22036774828517383,-1.378566136873318,-1.137141117691642,-1.6822727462557874,-1.21060416641612,-1.6116962520258773
24,0.1413393450108204,-0.09763307563116415,0.012178036486689055,-0.45071279103063844,-0.4025844562788826,0.4620776960342983,0.2820809019662856,0.6250953964822451,0.5485732620979857,0.9469636880509293
25,58.12194436261036,50.46813613988416,212.0136888160271,33.28364655286646,14.649215690491314,152.3212311363391,75.83360469045496,272.6182461122242,0.3846168546567322,3.859773537122677
