,air_00a91d42b08b08d9.csv,air_1e665503b8474c55.csv,air_2634e41551e9807d.csv,air_79f528087f49df06.csv,air_800c02226e2e0288.csv,air_b45b8e456f53942a.csv,air_c225148c0fcc5c72.csv,air_c2c8435bdb3516d4.csv,air_fdc02ec4a3d21ea4.csv
0,0.0007349451917863323,1.1206259374463836e-05,1.755431440228051e-06,1.7876971433550727e-05,0.0019730768878304756,0.0005895642040366089,8.92775529983563e-06,-2.8349195053193018e-05,-0.002995471399866892
1,10.421257373017331,0.8259467932381694,3.326261339209839,-7.800744606887656,-0.9736392902521904,1.318899869891549,-5.0950058005063505,12.203754539738185,0.8058662773349594
2,3.5713984845626636,-0.9367655693670217,-3.820347826669586,-11.892369325412417,3.696531543175702,0.4508975551178452,-2.201748089870772,-2.848864866315461,1.142575346919642
3,-14.531493566022046,0.5318381990595872,0.8111833349359038,17.98612312068958,-4.602689220066706,0.7703394844201659,6.839134927644197,13.546891343903386,4.915687850381376
4,-17.530266338035393,3.7144641479715346,-4.35242095859742,25.76752032583773,3.4413394581175245,-4.169385776467369,12.006278318997639,-11.653275710025488,2.957618653136844
5,8.034305947516982,-3.102134185162289,1.7067056152632847,-7.8844933400325505,0.256411147425045,0.3670762625009207,-6.355393719173031,-2.9599616461017977,-0.8211576487331385
6,3.902032202079204,0.2584650871388435,-0.8667317299926908,-10.698300389759575,1.3792861319124843,0.7072429183435156,-1.807262426552218,-4.981011576568226,-5.126373085506215
7,6.132437107362201,-1.2918094907658966,3.195371305310659,-5.47773101888916,-3.1976105722295998,0.5545952551434022,-3.3859942713493805,-3.3077034135540897,-3.8745331850240343
8,-29.187833742069515,-8.796312228957158,1.5881252174784395,3.22083922372933,23.367819283475757,9.384863152787247,-21.59095432340048,8.138529122060561,8.019139112708777
9,2.800912440917193,5.004064417293999,-2.187869332419256,-4.4185386169347725,-1.4209374243199548,-8.865048898778417,12.826858434072511,3.91861938635297,-9.087065730373169
10,1.9509552182231369,2.723984543613438,-5.0275015963969745,27.223276938708484,0.6440771136277527,4.4800292010451015,20.24586428082301,-12.853100559243368,0.27511665740381885
11,2.604366388793794,-0.12513826683928356,-0.07254703099568434,2.8002030704034464,-0.7463406386944744,0.6568896607831389,0.30386406776022507,-1.9993580023165287,0.3426717906743808
12,25.075451511502546,2.023897931732513,-0.5051785133069173,4.627140639434009,-27.910527681147883,2.090367681205909,4.5098574038485895,-6.354471943254291,3.054115010505021
13,2.402016366025788,0.11529652156085134,0.7862075107166959,2.496350057957547,1.3592082855934309,1.1377120523577096,2.111490165172308,9.693556648831025,1.3241821650017025
14,2.402016322771113,0.11529652139063998,0.7862075130325864,2.4963500578594395,1.3592083707684557,1.1377120623532284,2.1114901742430567,9.693556575100816,1.3241822360616498
15,0.0736100173231316,0.7849829129687189,0.962697334962454,0.9819808887574444,0.20988421461345275,-0.07885327043736683,0.9586047356073373,0.9767435499615431,-0.04418647348140836
16,-1.000287390272,-0.9982732843078254,-0.9983618743466204,-1.000293529826583,-1.0036349196233747,-0.8749123617526858,-0.9995265707063428,-0.9998282205095574,-1.0001465173989503
17,-0.9359992718732554,-0.7945843302561449,-0.782131021314908,-0.7447626390143453,-0.14226045465920162,-0.6264519058214092,-0.8134813139705475,-0.8799394290834109,-0.9616151558372389
18,-1.165143993792264,-1.125167668116821,-1.1999373564073417,-0.9920343862506276,-1.715393349589032,-1.2267995112876595,-1.1316400984301551,-1.21675018470884,-1.08652907625154
19,-0.9031008012262265,-0.47346679547547954,-0.6049034572129386,-0.6831956912075502,0.689623350909847,-0.41898044844288945,-0.7110032240521753,-0.7256294594063828,-0.8813928436048651
20,1.0012476466955902,0.49547716501707906,0.7984555987380527,0.5340205182625456,-0.23779876009137893,0.7345523999564939,0.8368237798731163,1.027005842465972,0.9677518214000218
21,0.06448000936881405,0.11029470986091623,0.009525311239996052,0.14912548388935049,0.27233768324680235,-0.06665113443328191,0.008690200886635078,-0.08454217571962747,0.00018644581076633708
22,84.76165708422725,41.426638063029436,129.103125108804,190.79844831200657,49.04818844136659,33.5625391479992,113.92263716571696,357.5036735317165,90.5954646904065
