,air_15ae33469e9ea2dd.csv,air_23ee674e91469086.csv,air_2f8ced25216df926.csv,air_382f5ace4e2247b8.csv,air_48e9fc98b62495a7.csv,air_4c727b55acdee495.csv,air_cbe867adcf44e14f.csv,air_e0aee25b56a069f2.csv,air_e483f5b3c4f310e0.csv,air_e700e390226d9985.csv
0,2.4180152528956884,-2.3845427968923936,1.2113639614276441,-0.7624132112776357,4.267876798972301,-2.5981956393167582,-3.0862901794302355,0.08756373270954633,1.5748743523442346,7.152897467856802
1,-0.742409164348106,-1.181979472146179,-1.7598508938538902,4.09862414497987,-4.705387497960251,-0.7756937754924559,8.74880946653728,2.827549774420764,0.10496873928681202,4.98374477245111
2,-0.42734041522048904,7.1573732773519705,4.225843331377034,-2.992461231272115,10.54424393589891,-1.1599754186666162,-6.525111744363425,1.2419825006797778,1.4607326038170774,-10.095722968288754
3,-1.461791637859954,7.410492274321821,-1.7587035759884972,-1.4486553032623284,5.78848444014752,3.6207527225661202,2.032153913128252,4.856379172028081,-4.07728106644818,-20.47995943139095
4,0.9686125050094359,-1.7132227041710018,0.1726501859531368,0.604216934074447,-6.121891653020821,1.397360821919799,-4.978506862039445,0.8125589926609647,0.2771646716390653,5.606851193488887
5,-0.2765865427361434,-0.09455477918856213,-1.0149014647168517,0.47138972694504105,-3.9129092044203553,-1.0034080752160284,2.537470220362773,1.3468851893332168,0.5364647490051756,5.401410314558539
6,-0.45647512863380935,-9.196631901987981,-1.0838980990789011,-4.673486688789896e-15,-5.885329668749623,0.5124949915854649,1.2443829107104478,-11.174888126465856,0.12119211496793414,7.423681896551799
7,0.2552339193151895,3.0416144397809948,4.691009824691799,3.1898012026435554,-25.20251144814857,-16.05955907567391,-8.754415020003293,-2.4716042490040215,1.4142280367729865,14.672934161999914
8,2.974802229662142,-2.5978867058487,-6.015229954147168,-0.9485185563778931,14.395267181182193,11.508101850237235,2.7876532974197694,-0.2827589568058338,-2.048876759337524,-7.593408103677394
9,0.4321956228837404,5.918182362271058,-6.125667308613391,-4.524515865639433,-1.386817644882281,6.75397283377586,3.9652035185134333,-0.7649428948674936,-1.8883415232618066,-16.044495768503182
10,-1.202247908579779,1.065917161702722,1.227723222225447,0.7850566439465608,-0.7771972881514642,-1.2705000601023138,-0.14337033050627893,1.0800615004498595,0.9646000012559881,0.5765731852368546
11,-6.44751694108387,-1.7817039508369907,0.48427183035994903,0.010746538187899956,1.558553828322857,4.254254024910695,2.4080689496829932,3.20581320311218,-0.0711931737287223,-5.984188240506649
12,1.297687054786722,2.6269479555740767,0.003964124350337688,0.8703328578440775,6.1854614454779,1.041777544252029,5.787578645324673,0.7708865537113195,-0.1842235560789324,1.0322830519746318
13,1.2976867693409915,2.6269480768678775,0.003964660419366138,0.8703322786589045,6.1854621407771315,1.0417789975284513,5.787579893708582,0.7708866401477225,-0.1842235738595359,1.0322824911473103
14,-0.1815265477163085,0.07637879659888631,-0.3158457630816052,-0.511618619141045,0.13724359226993066,-0.5875465813752677,-0.5041791946287413,0.09854727802005078,-0.24001420743536936,0.05594487866796237
15,-0.9999444537791168,-1.0000180206542124,15.31628484127783,34.26466581160245,-1.000043383568278,49.690687621689435,46.51986046195378,-1.0000052393119403,-1.0000013997867783,-1.0000090505359294
16,-0.7138055259864555,-0.5829677241973225,-0.7403579406970722,-0.7796934975568421,-0.70182327696976,-0.837584089075579,-0.7296035022756778,-0.7484229859195575,-0.6125716435493289,-0.7115146030824051
17,-1.0000472838858343,-1.0000034880230517,-1.0000278096181145,-1.0000020683366981,-1.0000279482320145,-0.999785802637056,-1.000022250682501,-1.0000030125670678,-1.000006467412801,-1.0000233295360588
18,75.58616291383282,56.03867611102067,0.5021503390599934,0.03768464576171355,241.6803847627959,0.032976897295175174,0.08313815745783935,16.817388971516326,9.100144256127411,85.06228551119055
