,air_1033310359ceeac1.csv,air_3d3a2b509180e798.csv,air_4c2ed28f3f19ca52.csv,air_5d945ade487cdf4d.csv,air_63a750d8b4b6a976.csv,air_681b0c56328dd2af.csv,air_9d93d95720f2e831.csv,air_a24bf50c3e90d583.csv,air_a88ac559064dec08.csv
0,0.0005002587986815785,-4.3673630341630024e-06,-8.460405016104885e-05,-1.0347260264423205e-05,5.335211896681213e-06,-5.1204617920193555e-05,-3.826830594254346e-06,-8.301898418433658e-05,0.001776833282171132
1,7.437483579299893,0.09571455256444113,3.441217827873335,-2.205663839684302,-2.708244471549846,2.465272897888592,0.4702477457417097,-4.266340882103529,-5.169809927725403
2,-3.946913473461259,3.3556683537432432,-6.308951203379849,-3.0888692137341582,-4.0549205548766345,-0.7092192218250737,-2.352051550158002,3.4521343603133343,16.80421544266083
3,2.180358615608305,-3.080173442170129,5.839280234750471,3.276514769942925,3.1339898082368016,11.490304593918275,3.074543350614025,2.0061355084540096,-27.338430741227057
4,-2.8873809862233926,-10.3091563169273,3.0228590900343946,5.028352005278029,8.07891197605389,17.99155714945078,2.8517192150420936,-1.4910148428660737,-8.750424287231864
5,0.3974069128392769,3.867535238374428,1.477415175301448,-0.3956805527452106,-4.395996598779909,-3.752849679004801,-0.21367952989710867,2.4835431638944074,7.852586892956287
6,-3.909970264017893,3.5686825683366803,-6.377713684173712,-0.5965390878116983,0.568955311538392,3.38485579848181,-2.3309524027590736,2.981719579016285,13.949150717601094
7,0.7280461808952539,2.500939798384894,-1.094614934807552,-2.018056614444699,-0.6228889574041958,-30.86945366939975,-1.4998229136584995,-5.166385722472967,2.650872300552423
8,29.00615718653451,-12.990219193432175,11.466355981390034,-2.8927994744556953,3.62101820514761,11.78359447057228,-1.5531486787142386,-13.559213530734755,9.987111306074688
9,-12.603343667041962,3.1255979857623832,-16.039156356728057,1.469803662101297,-1.5262097131166856,-15.069116370951132,3.091012576204012,13.323629890027314,-18.96247206935221
10,-7.294315102799133,-11.609887390333425,4.935990397550632,2.2003444625428155,0.7572635883566505,24.09395117893501,-0.914720760079177,-0.7235793508697442,-29.365429495716512
11,-0.11944497349010114,-1.3574838062494534,1.0210517986933105,1.1674096633310667,0.24286768542834344,-0.930059739458847,-1.167698347482101,-1.0183521392666788,6.832422750223409
12,-14.073175436003066,19.646139920378243,16.830458895783305,1.5114689526098497,-2.8004764824098833,5.870100205948689,1.4955213235028508,-1.59641093883485,18.016472075163595
13,1.1356121119474272,1.4913638348786442,-0.7877523388486516,-0.6936539411274902,3.8052100411908816,2.341159368511883,-0.38585305989728713,5.821373384268941,10.131994944946717
14,1.13561247906102,1.4913638146043164,-0.78775234848676,-0.6936539414958388,3.8052100422845583,2.3411593918579574,-0.38585305981421997,5.821373369572919,10.131994993399893
15,-0.8876255180594115,0.10793810080468892,0.09710623598454457,0.05178063548516019,-0.9651034767717238,-0.6713036355354294,0.7430585449899125,0.08733485581025777,-0.998235170114436
16,1.0000318163885074,-1.002065681798773,-1.0003050367344766,-0.9982859885438473,0.08162829962858162,-2.9797914595547743,-1.000295582634479,-1.0003225460631227,15.471550416568796
17,-0.6675429722378352,-0.7181274836700025,-0.8306825926071602,-0.5186649575371469,0.2910866064253832,-0.9866445540137052,-0.9178526176260974,-0.9809682290703292,-0.9943072293844399
18,-1.3930222751451735,-1.1549926973036981,1.237398045650054,-1.294638230027819,-3.2117877706532982,-2.0971749627099565,-1.3521999170761074,-0.11065455583759048,-1.4154351173751898
19,0.16187116026418213,-0.25221506219747053,-4.179905707518232,-0.10546619999097744,3.6546790107648257,0.29396676399630883,0.19295782713978019,-2.1133713231803086,-0.7182765923764497
20,-0.1105925670544413,0.020822261130700903,0.6750548476887467,0.09195269511343022,-1.669756146928159,1.7098073840491712,-0.30761639792227685,0.6134785763220155,1.6875473291258125
21,0.3564119775155021,0.4081634461354664,1.3059409016225327,0.31600470779030954,0.2268778124407535,-0.9066096709710153,0.47715979585306717,0.6357453339778875,-0.5528987379796075
22,128.30451908401707,67.02962341351231,14.490122109646501,46.02504997981215,130.5392341990447,22.33144890875758,33.913383448149446,59.7967834750748,0.9704357443013022
