,air_23ee674e91469086.csv,air_3f91d592acd6cc0b.csv,air_57ed725a1930a5b9.csv,air_5e939e005bd34633.csv,air_712dd258f7f91b4b.csv,air_73f316e6a18d8aa9.csv,air_78df4dc6a7e83e41.csv,air_a49f1cf0634f13e5.csv,air_c1d5d165c055b866.csv,air_e053c561f32acc28.csv
0,0.0013826559621630524,0.0003237295605449558,6.396666086762057e-05,-0.03129402865819685,-0.008284737409883076,0.0002462832604426208,-0.0006344540515528984,-0.005139958452654159,-0.00037673481580869435,-0.002307278701125274
1,-1.5639609291002246,2.3306548391617037,2.1402710952617676,13.34642944386839,-2.313812227430615,10.604533859607914,-3.0224423826767355,0.39027629640942885,6.861844047791372,8.525911634564503
2,-2.4685604691120195,1.9685641107824101,-9.779988235802492,-11.90720470440507,2.4452336350737784,-11.589492388185153,-0.9953404340400874,2.5025461399615585,-0.6193653152784737,-6.37015616811841
3,8.354423813334627,-21.723239513442234,26.489689874210935,6.776809800037542,5.928987278826731,3.116356400002772,3.042243630507339,-15.979991161774674,9.603366019749483,19.18520295654519
4,7.093322580816314,9.569065312306169,12.30461018212147,-0.26527399331745266,-8.081683518863604,-22.321735557478835,3.0046289040637086,-8.908463287067182,-7.582884313833544,2.2573896395328314
5,-1.757209657144254,0.7332423977463491,-8.802152425139866,-5.494515141371151,0.7752110099174214,6.145775921347724,-0.7548750295152322,8.324369026999774,-3.908404009751061,-7.266466529942363
6,-0.4857109120947545,3.6199102037626782,-14.111163013384457,1.515952681740821,0.16848221581664471,6.7242389392569715,-4.730919233551968,7.457230617487445,-2.7110933032506583,-9.56732278933295
7,-9.173325278556213,3.496956292816636,-8.241498032839923,-3.8796557481096308,1.0633537784413898,7.3219461093963965,3.4560052591330277,6.209858833015464,-1.643677160586627,-6.7622574786920975
8,1.567119066070722,-3.618060789868054,3.8788139124074426,-8.962840042114342,1.425297834222392,9.468041928278476,14.263395847989365,-4.865123870783489,8.294982401788525,14.058521288786695
9,-1.4542782766950249,-3.9744728472253903,-5.103542744388667,16.113811483329126,-2.7467750027663445,-6.300128825438169,-10.629463291535403,-1.7892947682444518,-1.686985236939469,-12.258346941750466
10,9.157541568895956,-6.720935813752926,11.447155300597618,18.682723175781636,-14.348868556796823,-4.154215263255851,4.158555670375211,-15.802836878887152,-0.01055009540376228,9.12171008981997
11,1.0036708326169905,1.5494446394472987,2.0375125076931724,-3.3921868456074655,0.30406769070699785,2.415470823199026,1.5969906147285493,-0.49823223281098505,0.5544655861643912,2.187809035590531
12,-0.9207268713178336,7.660931426309382,8.418691294513845,-5.759615336078641,1.3581768429409364,3.1373319631255168,-1.5813507366877235,1.9049040495997265,-7.211420284890781,6.22274682162459
13,1.798203084718693,2.202716170961396,-0.5246599187497301,1.4447582100601422,2.7377150062198723,0.282713945709875,0.6766588165653641,3.2797350403791494,3.281454957425336,1.1369547896435306
14,1.7982034928236947,2.202716164973506,-0.5246600399865654,1.4447584924848311,2.737714636929441,0.2827139977904328,0.6766588808910871,3.279735002666054,3.281454974527272,1.1369545503383764
15,0.1283121088560457,-0.015164309615972597,0.11153763872911793,-0.20254689267947,-0.40315332493043676,-0.06451642591867998,0.5139072376679239,-0.1451863785841494,-0.044292924524560684,0.16299459985433107
16,-0.9999569440755447,-0.9988173004071998,-0.9995265325728229,-1.399917386053815,-0.7614304607468242,-0.9996904651671468,-1.0000117015266006,-0.9995525014090547,-1.000009426300354,-1.000455764978843
17,-0.8292270250414485,-0.7081583891430024,-0.680545997760889,-0.7434045978509611,-0.6752409672531872,-0.6960774479495658,-0.6422185304877693,-0.5689241979147577,-0.6709114979756156,-0.5529785137882992
18,48.38114188138359,-0.9968037890403539,-0.9999948432451394,-1.0000280762046705,-1.0000297831048626,-1.0005962964352368,-1.0010493430438987,-0.9996874314771855,-0.9999059145945993,-1.0010015943176978
19,0.040816312252930996,78.42824154555606,115.44493735756681,273.9379390271904,56.14362095730592,162.01775646017188,99.72409287017621,67.36526502443346,90.64455588856964,175.76162833389563
