,air_4579cb0669fd411b.csv,air_457efe8c3a30ea17.csv,air_465bddfed3353b23.csv,air_56cebcbd6906e04c.csv,air_5c65468938c07fa5.csv,air_694571ea13fb9e0e.csv,air_ba495cccc8f0f237.csv,air_bedd35489e666605.csv,air_f183a514cb8ff4fa.csv
0,-7.904023801999695,3.1279641162673375,-2.822256020258925,11.379977269691224,-5.075763492326641,6.773070282757308,5.256146317870273,10.012675303736826,2.268203904336885
1,10.639942264138712,-0.9953575595937958,2.072282074417169,2.482761631086759,-2.088615000477399,-5.2022650473420375,-6.314914007645658,3.6481720979790215,2.500903415857103
2,5.118659230002691,-1.2080806964655644,-2.0959515737970356,-9.887404787583074,-0.5751528998251209,-8.23758447669543,1.4676082475765437,-18.35404996074322,-13.642729681103784
3,0.022989757928612495,-0.0012410038001065087,3.0866437033966325,7.8770121739888985,15.984070309329526,17.349710565403438,1.5178125020253894,-10.741277685433822,-0.918601794877769
4,-4.278289808596197,0.7133712201060104,-1.3999709957954656,-8.227817943327915,-3.9753371922273133,-8.387058189504694,0.1436891261779123,7.079401117059741,2.914077328124519
5,-7.022525422631537,-1.1592396904711506,1.4599947482623556,-2.5256742947565622,1.0136492800734576,14.884706358731098,-1.2710623724973638,6.447100654798076,2.835544518403125
6,3.423180943916535,-0.47748354051082653,-0.30049780861726005,-1.0952368435026685,-5.282954316420761,-17.18070634325244,-0.7990905701955474,1.9080707081721822,4.044286689993581
7,4.4740873473878375,-1.1734905308622945,-22.140417924944792,-37.78836313463617,13.575222917246588,-70.9530349347739,-24.73156562288845,33.60227471586735,-51.17382906848107
8,-9.869580194123998,1.0534181519336847,-2.3715130433927447,24.358589198216688,-6.923396624845174,39.22531571745519,14.001004326746527,-6.059828667555978,18.153368534404763
9,4.916028107444892,-1.246393258610991,3.3675619030583475,7.756577265559816,5.325052732956504,-10.172349600006191,4.282868356498878,-27.740072898983346,-2.5070874997858668
10,-0.3325626589287394,-0.789722042637672,4.670871492086467,0.12284692139426115,1.0345068574057668,0.016010105297375225,-0.015047818637120538,-0.95609744272068,2.050205754312659
11,-0.6980954250152493,-1.815428805125832,33.00255133481954,15.76376054641872,-7.693099987924629,31.936114367988573,9.301228719475896,-22.6815882859179,28.666276749395333
12,3.2447603103634033,0.46451959581345403,4.241634973927257,7.357272383038943,0.3940713240196371,1.6125519227227403,4.078394456656312,1.521106373895992,3.7613480396621033
13,3.244760572282223,0.46451920832642324,4.241641117761659,7.357272352211468,0.39407132221419827,1.6125519075110404,4.0783943709910035,1.5211063644086464,3.7613485974558074
14,0.9890354120633509,-0.17294535367644207,0.08509665497802134,-0.8190525943979658,-0.9490960781352419,-0.04406852393468944,-0.5034213867878655,-0.7867333954463168,0.0010198173546686943
15,-1.0014636073692387,-0.9758549137574668,-1.0141686745897818,3.3391405242708463,0.9502278028511862,-0.9998243628421136,-0.24823241519923672,-0.17681437113196183,-0.997932161689885
16,-0.9717925337369552,-0.9745254242628989,-0.9457872267331591,0.983197625877059,-0.5297310724488369,-0.9795153021892911,-0.998040860545492,-0.9912866671818945,-0.9244219530854157
17,1.6587128528207515,-0.5109269310067038,-0.73880229865876,-3.2929420769388815,-2.499033459655535,-1.0737927977506174,1.9157214372395375,-4.4275744695240435,-1.1411944830652225
18,-4.7107000918508195,-0.6169594039647429,-0.1834803417796913,4.004881488254336,1.213107591239396,-0.8827629401511189,6.883251687912274,4.0163425038057285,0.15249859932611462
19,-1.0078961181892296,-2.7400906853130995,-1.6068363890953532,-2.845645760809105,1.2513940377763852,0.4155809782381777,-28.01765466926089,2.3018642110114427,-1.253793812511336
20,1.8407994055897436,2.194239375733363,-0.16391948917253735,2.7753331508817913,-0.9391862899196629,0.261912406794388,13.146428959090695,-3.1005743738080445,-0.012601272337202787
21,2.2506134258430404,2.835238735672078,2.770827144591781,-2.8397837613496733,-0.25619600636736545,0.8488816536451347,10.429174485003564,0.5582202576973433,2.427878718651328
22,0.8042576460749231,-2.088562781965081,-0.2487004384913874,1.4731834142097673,0.26084066314153836,-0.2286608637742965,-1.0338175837487789,-1.6085986749456254,-0.6257552924579989
23,-1.8357958725923855,-0.07299639109064339,-0.8287876571873782,-0.2749851038183838,-0.030835558231415226,-0.34120334813663455,-4.323067624981433,1.260210194150686,-0.5469952461132476
24,23.860995147113176,2.44993898514043,40.997465940254656,46.85441211031372,1737.9229573777702,88.5643790004589,0.23834779631672437,13.347041228886289,43.036285351774495
