,air_105a7954e32dba9b.csv,air_1ab60ce33bfed8a8.csv,air_1f34e9beded2231a.csv,air_346ade7d29230634.csv,air_4254c3fc3ad078bd.csv,air_8b4a46dc521bfcfe.csv,air_c52c63c781fe48f6.csv,air_f88898cd09f40496.csv,air_f9168b23fdfc1e52.csv
0,1.485515473704927,0.05968194935574206,-1.1907880283466072,-0.5200549101112637,-1.3485627549837373,1.2136015460909588,-4.939813394168859,-1.756380007847865,2.7251747675244267
1,4.958931890709495,-3.1590631867357373,6.757460639383366,-0.07283915885525828,-3.2078287647185553,1.2746101473984186,-2.028013260041584,-1.5482023959709657,-1.296884082582643
2,4.932436519820923e-15,3.002514392434112,-2.846959467092201,3.9188635285046836,1.3391410592887036,1.4605182827321792,4.745082726948297,2.1916103293347944,1.4398512211811425
3,-2.932524351366553e-15,-3.179000019076127,-1.227098266446991e-14,-0.5589348548672625,3.847034999264192,12.077774089594655,7.126067428487742,5.031467441938688,-7.8306201505919395
4,-5.583384043749017,-0.130275689342839,-0.9211742389550102,-3.830407452954987,-2.1785848456934036,-8.449217975168269,-3.6053820780385215,-1.6745083271658858,1.134910161440133
5,-5.6308431511193815,1.4705315473258225,0.5452669776840195,0.6221487178297727,-0.10017453585458551,-0.17136759610384067,4.520652506439451e-15,-0.5588361886381883,2.5016985257533344
6,4.7663530328403905,1.9298244517702152,-2.3438058826736006,0.4412689089158396,1.6482425275034105,-7.404338533453313,-1.3003654888146472,-1.6850997671249262,1.3267974363271327
7,-10.623969054457293,1.5993381789698742,11.562203138858798,-0.5749902018845134,4.25325017333624,1.4283855285078282,-19.28488861513919,10.403121911767723,7.65067785027617
8,1.0902955714313687,1.2846788200090058,-3.1306543102554922,0.23336524712357412,2.0494832105121454,-22.0049499639938,9.142070792545903,-1.9814735099182532,-3.3079726838083205
9,0.0,0.0912781176318296,-2.491054510172745e-15,-1.8862529535597048,4.5023800203471325,14.482112454849739,9.767054518588823,2.6108684161426785,-3.516216369129085
10,1.4164664748583935,-0.5440407533942899,-0.2903139118629543,-0.12176015029214624,-0.3617119518800354,1.6364172869499625,2.3811798724718733,-2.1272810083641502,1.5024942137591228
11,8.135415831349537,-1.6977260427619723,-12.62206721789294,-0.5931850317962447,-9.380487847953308,15.450697377155462,12.649731635087702,-7.321851421894289,-2.2461641556783256
12,0.5041125050394292,0.3298289810466955,2.097375104795048,0.9195191428912748,1.1696420357474056,3.981211804137493,0.1246256202848574,-0.06016989005396555,0.3805933303292598
13,0.5041127370581502,0.32982857652911335,2.0973751047950477,0.9195191373667226,1.1696420880692822,3.9812116245842284,0.12462525785319312,-0.06016969808402038,0.38059315400037136
14,0.2562531103374804,-0.05662294399426318,-0.2587026578010595,-0.015358583665600452,-0.08720369807661935,-0.02703940990245328,0.01962604026066187,-0.08045613097716059,0.05349553893395583
15,-0.9993129201854364,-0.904540703241516,-0.24575622311379325,-1.002368847788093,-0.9395585281577818,-1.0498290548486595,-1.0214794555653894,-1.0090180261448847,-1.0001239954658958
16,-0.7245038194739,-0.8140779717622606,-0.10701384650803679,-0.8972822948555594,-0.27165715390686074,-0.6646590090334469,-0.5358306287100159,-0.7129859938165966,-0.8804070639721778
17,-1.32377994453901,-12.471716334401254,-300340187146015.25,-1.2866298416873265,-1.7426035599338034,-1.4933943485264196,-1.5994045092268132,-0.34339349586908235,-0.2558638684258758
18,0.11880671695487925,17.634280396873255,-272812601247903.06,-0.5842132069142424,0.6618968791676979,0.7650137307305076,0.9031904078265144,-2.5712849044289507,-1.2977907673515903
19,-0.5229988484427066,2.178250317055362,-230804029881066.7,0.4387642143493203,-0.45680861128565164,-1.3814290915063434,-1.2360847621558333,1.9260067387252597,0.057211483251840584
20,0.28833152882858826,-7.696390506779368,149804010355548.2,0.3952952923596177,0.6906331825814777,0.5503828352181698,0.395188457326143,-0.657635259546783,-2.2024542293986396
21,0.9110690499770544,-2.9775588175919037,147449026876181.12,0.44303546778650643,-0.2992640236430919,0.9656429049463707,0.7392660986909299,1.066976581810054,3.513028598160566
22,-0.004253662745306586,-0.963635251762693,27247730938535.664,-0.14552801284123,0.6487629035035523,0.20536004892968873,0.6437427146983221,0.2734968214111917,0.895396982852405
23,-0.46324655867698217,3.2957354084681594,91506233797735.72,-0.2607689749185207,-0.502468258847927,-0.6109811412668669,-0.844803670207507,-0.6932492535402229,-1.7095834151463294
24,26.841485520365868,0.16815245379264562,4.486393576204408e-14,17.903613093386817,21.644439506262223,63.23286728990471,14.534201968773255,3.9380763694323906,4.432688934599247
