visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-01-09,air_681b0c56328dd2af,0,0,1,0,0,0,0,-0.995392945476246,-1.0181782108589894,0.0,0.8801971574579652,-1.0409834049312476,1,29.0,1,1,-0.6436494588492115,-0.6436494588492114
2016-01-10,air_681b0c56328dd2af,0,0,0,1,0,0,0,-0.91997582957325,-0.856149163343158,0.0,0.9299668823714078,-1.089157346909802,1,28.0,1,1,-0.9285013484688461,-0.928501348468846
2016-01-11,air_681b0c56328dd2af,0,1,0,0,0,0,0,-1.020531984110578,-1.1552797126031542,1.0,-0.513355140118432,-0.9205485499848618,1,54.0,1,1,-1.2891789407378955,-1.2891789407378953
2016-01-12,air_681b0c56328dd2af,0,0,0,0,0,1,0,-1.4856041988457196,-1.7036857195798136,0.0,-1.3345556011902373,-1.269809629329381,1,23.0,1,1,-1.3427624372768152,-1.3427624372768152
2016-01-14,air_681b0c56328dd2af,0,0,0,0,1,0,0,-1.1587966965994039,-1.0431057566306556,0.0,0.9299668823714078,-1.3541140277918513,1,25.0,1,1,-1.0472949492862624,-1.0472949492862624
2016-01-15,air_681b0c56328dd2af,1,0,0,0,0,0,0,-1.2090747738680678,-1.1054246210598213,0.0,0.681118257804194,-1.1373312888883564,1,29.0,1,1,-0.7723004010110518,-0.7723004010110518
2016-01-16,air_681b0c56328dd2af,0,0,1,0,0,0,0,-1.095949100013574,-0.9932506650873228,0.0,0.9299668823714078,-1.1614182598776335,1,45.0,1,1,-0.625451290213352,-0.6254512902133519
2016-01-17,air_681b0c56328dd2af,0,0,0,1,0,0,0,-1.1839357352337359,-1.3920913974339844,0.0,-0.5631248650318746,-1.1012008324044407,1,55.0,1,1,-1.2257381028545518,-1.2257381028545518
2016-01-18,air_681b0c56328dd2af,0,1,0,0,0,0,0,-1.5610213147487155,-1.6912219466939804,0.0,-0.9861675267961381,-1.3541140277918513,1,24.0,1,1,-1.5078097167103746,-1.5078097167103746
2016-01-19,air_681b0c56328dd2af,0,0,0,0,0,1,0,-1.2719223704538978,-1.3920913974339844,0.0,0.9299668823714078,-1.269809629329381,1,26.0,1,1,-1.272497286155024,-1.272497286155024
2016-01-20,air_681b0c56328dd2af,0,0,0,0,0,0,1,-1.3976175636255577,-1.3297725330048185,0.0,0.9548517448281291,-1.4625053972435984,1,1.0,1,1,-1.1481431338099841,-1.1481431338099841
2016-01-21,air_681b0c56328dd2af,0,0,0,0,1,0,0,-1.2342138125023998,-1.2799174414614858,0.0,0.5069242206071446,-1.2577661438347423,1,21.0,1,1,-1.0268220095709204,-1.0268220095709204
2016-01-22,air_681b0c56328dd2af,1,0,0,0,0,0,0,-1.1839357352337359,-1.1802072583748204,0.0,0.681118257804194,-1.0168964339419704,1,218.0,1,1,-0.7202334185251204,-0.7202334185251204
2016-01-23,air_681b0c56328dd2af,0,0,1,0,0,0,0,-1.4227566022598896,-1.666294400922314,0.0,-1.2847858762767945,-1.065070375920525,1,26.0,1,1,-0.6474407439816823,-0.6474407439816822
2016-01-24,air_681b0c56328dd2af,0,0,0,1,0,0,0,-1.4981737181628856,-1.3173087601189855,0.0,0.9050820199146865,-1.5227228247167914,1,22.0,1,1,-1.340234913855168,-1.340234913855168
2016-01-25,air_681b0c56328dd2af,0,1,0,0,0,0,0,-1.5484517954315495,-1.4170189432056506,0.0,1.0543911946550146,-1.6913316216417318,1,23.0,1,1,-1.3647518910451455,-1.3647518910451455
2016-01-26,air_681b0c56328dd2af,0,0,0,0,0,1,0,-1.4353261215770556,-1.2674536685756528,0.0,0.805542570087801,-1.5347663102114302,1,29.0,1,1,-1.1931330507153035,-1.1931330507153035
2016-01-28,air_681b0c56328dd2af,0,0,0,0,1,0,0,-0.9325453488904161,-0.7190476615989932,0.0,1.004621469741572,-1.125287803393718,1,40.0,1,1,-1.0480532063127566,-1.0480532063127566
2016-01-29,air_681b0c56328dd2af,1,0,0,0,0,0,0,-1.2342138125023998,-1.4918015805206497,0.0,-1.3345556011902373,-1.065070375920525,1,30.0,1,1,-0.9060063900161864,-0.9060063900161863
2016-01-30,air_681b0c56328dd2af,0,0,1,0,0,0,0,-1.4981737181628856,-1.8407872213239784,0.0,-1.3345556011902373,-1.1975487163615495,1,38.0,1,1,-0.6064948645509983,-0.6064948645509982
2016-01-31,air_681b0c56328dd2af,0,0,0,1,0,0,0,-1.1462271772822379,-1.068033302402322,0.0,-0.06542761589744725,-1.2216356873508265,1,50.0,1,1,-1.1577477228122433,-1.1577477228122433
2016-02-01,air_681b0c56328dd2af,0,1,0,0,0,0,0,-1.3222004477225615,-1.6289030822648147,0.0,-1.3345556011902373,-1.065070375920525,1,20.0,1,1,-1.410500064976959,-1.410500064976959
2016-02-02,air_681b0c56328dd2af,0,0,0,0,0,1,0,-1.1587966965994039,-1.130352166831488,0.0,0.7806577076310797,-1.065070375920525,1,39.0,1,1,-1.2633982018370944,-1.2633982018370944
2016-02-04,air_681b0c56328dd2af,0,0,0,0,1,0,0,-1.2719223704538978,-1.2799174414614858,0.0,0.13365128375632393,-1.2457226583401038,1,23.0,1,1,-1.15168166660029,-1.15168166660029
2016-02-05,air_681b0c56328dd2af,1,0,0,0,0,0,0,-0.970253906841914,-0.8062940717998253,0.0,0.9050820199146865,-1.3059400858132968,1,31.0,1,1,-0.780135723618158,-0.780135723618158
2016-02-06,air_681b0c56328dd2af,0,0,1,0,0,0,0,-1.0708100613792417,-1.230062349918153,0.0,-1.0857069766230236,-0.8482876370170301,1,51.0,1,1,-0.5584719195397023,-0.5584719195397022
2016-02-07,air_681b0c56328dd2af,0,0,0,1,0,0,0,-1.2844918897710638,-1.292381214347319,0.0,0.8801971574579652,-1.1975487163615495,1,48.0,1,1,-1.16507754073502,-1.16507754073502
2016-02-08,air_681b0c56328dd2af,0,1,0,0,0,0,0,-1.3599090056740597,-1.304844987233152,0.0,0.03411183392943834,-1.2216356873508265,1,18.0,1,1,-1.3594440918596864,-1.3594440918596864
2016-02-09,air_681b0c56328dd2af,0,0,0,0,0,1,0,-1.083379580696408,-0.6318012513981611,0.0,0.805542570087801,-1.3059400858132968,1,36.0,1,1,-1.1430880869666897,-1.1430880869666897
2016-02-10,air_681b0c56328dd2af,0,0,0,0,0,0,1,-1.1587966965994039,-1.1178883939456545,0.0,1.129045782025179,-1.185505230866911,1,1.0,1,1,-0.8213343553910066,-0.8213343553910066
2016-02-11,air_681b0c56328dd2af,0,0,0,0,1,0,0,-1.1587966965994039,-1.0306419837448224,1.0,1.129045782025179,-1.1734617453722722,1,55.0,1,1,-0.8941270299344447,-0.8941270299344447
2016-02-12,air_681b0c56328dd2af,1,0,0,0,0,0,0,-1.0079624647934118,-0.9807868922014897,0.0,-0.7373189022289244,-1.1975487163615495,1,8.0,1,1,-0.8382687623160426,-0.8382687623160425
2016-02-13,air_681b0c56328dd2af,0,0,1,0,0,0,0,-0.1532351512261247,0.2531266234959941,0.0,-0.18985192818105415,-0.3785917027261249,1,59.0,1,1,-0.6497155150611647,-0.6497155150611647
2016-02-14,air_681b0c56328dd2af,0,0,0,1,0,0,0,0.4123932180463448,0.40269189812599204,0.0,-0.2396216530944967,0.44036531090929937,1,63.0,1,1,-1.1825174523443853,-1.1825174523443853
2016-02-15,air_681b0c56328dd2af,0,1,0,0,0,0,0,-0.8948367909389181,-0.5320910683114957,0.0,-1.2350161513633517,-0.9928094629526933,1,14.0,1,1,-1.3629826246499923,-1.3629826246499923
2016-02-16,air_681b0c56328dd2af,0,0,0,0,0,1,0,-1.2090747738680678,-1.2175985770323199,0.0,1.004621469741572,-1.2336791728454652,1,24.0,1,1,-1.2034958967440568,-1.2034958967440568
2016-02-18,air_681b0c56328dd2af,0,0,0,0,1,0,0,-1.1336576579650717,-1.130352166831488,0.0,0.3576150458668162,-1.2457226583401038,1,19.0,1,1,-1.0452729305489448,-1.0452729305489448
2016-02-19,air_681b0c56328dd2af,1,0,0,0,0,0,0,-0.6937244818642623,-0.407453339453164,0.0,0.9797366072848508,-1.089157346909802,1,35.0,1,1,-0.7283214934743912,-0.7283214934743912
2016-02-20,air_681b0c56328dd2af,0,0,1,0,0,0,0,-0.9074063102560841,-1.068033302402322,0.0,-1.1852464264499092,-0.5953744416296197,1,30.0,1,1,-0.7621903073244631,-0.7621903073244631
2016-02-21,air_681b0c56328dd2af,0,0,0,1,0,0,0,-0.7188635204985943,-0.5071635225398294,0.0,-0.3889308278348251,-0.6315048981135355,1,52.0,1,1,-1.1284284511211362,-1.1284284511211362
2016-02-22,air_681b0c56328dd2af,0,1,0,0,0,0,0,-1.0708100613792417,-1.2425261228039863,0.0,-1.2101312889066305,-0.7880702095438371,1,29.0,1,1,-1.350092255199592,-1.350092255199592
2016-02-23,air_681b0c56328dd2af,0,0,0,0,0,1,0,-1.0708100613792417,-1.2175985770323199,0.0,-1.309670738733516,-0.7880702095438371,1,18.0,1,1,-1.1352527643595836,-1.1352527643595836
2016-02-25,air_681b0c56328dd2af,0,0,0,0,1,0,0,-1.4353261215770556,-1.4170189432056506,0.0,-0.8368583520558098,-1.3300270568025738,1,22.0,1,1,-0.9878981488775543,-0.9878981488775542
2016-02-26,air_681b0c56328dd2af,1,0,0,0,0,0,0,-1.1839357352337359,-1.0431057566306556,0.0,1.2783549567655073,-1.3661575132864898,1,35.0,1,1,-0.5804613733080326,-0.5804613733080325
2016-02-27,air_681b0c56328dd2af,0,0,1,0,0,0,0,-0.9325453488904161,-0.9060042548864907,0.0,1.2783549567655073,-1.0530268904258864,1,64.0,1,1,-0.4133920751371555,-0.4133920751371554
2016-02-28,air_681b0c56328dd2af,0,0,0,1,0,0,0,-0.8194196750359222,-0.5944099327406616,0.0,1.1041609195684576,-0.9325920354795003,1,50.0,1,1,-0.9932059480630133,-0.9932059480630133
2016-02-29,air_681b0c56328dd2af,0,1,0,0,0,0,0,-0.869697752304586,-0.6193374785123278,0.0,-0.8119734895990884,-0.8001136950384758,1,27.0,1,1,-1.3025748148726253,-1.3025748148726253
2016-03-01,air_681b0c56328dd2af,0,0,0,0,0,1,0,-1.2593528511367316,-1.1802072583748204,0.0,1.3778944065923928,-1.125287803393718,1,20.0,1,1,-1.1941440600839623,-1.1941440600839623
2016-03-02,air_681b0c56328dd2af,0,0,0,0,0,0,1,-1.121088138647906,-0.9184680277723238,0.0,0.8304274325445222,-1.2457226583401038,1,1.0,1,1,-1.0649876132377927,-1.0649876132377925
2016-03-03,air_681b0c56328dd2af,0,0,0,0,1,0,0,-0.7565720784500922,-0.4199171123389973,0.0,1.3530095441356715,-1.1012008324044407,1,21.0,1,1,-1.0816692678206639,-1.0816692678206639
2016-03-04,air_681b0c56328dd2af,1,0,0,0,0,0,0,-0.6057378466441002,-0.48223597676816293,0.0,1.079276057111736,-0.703765811081367,1,30.0,1,1,-0.7108815818650259,-0.7108815818650258
