visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-01-08,air_5d945ade487cdf4d,1,0,0,0,0,0,0,-1.1256985695607575,-1.1251214131982776,0.0,0.9837344853307984,-1.0691625112186451,1,6.0,1,1,-0.9172311656856248,-0.9172311656856248
2016-01-09,air_5d945ade487cdf4d,0,0,1,0,0,0,0,-1.1012084453820397,-1.0288511025842448,0.0,0.9837344853307984,-1.2442665516826086,1,10.0,1,1,-0.6625189540371069,-0.6625189540371069
2016-01-10,air_5d945ade487cdf4d,0,0,0,1,0,0,0,-0.9665127623990906,-0.7400401707421473,0.0,1.0094794912015246,-1.2209193462874135,1,17.0,1,1,-0.9445038877580103,-0.9445038877580103
2016-01-11,air_5d945ade487cdf4d,0,1,0,0,0,0,0,-1.0032479486671675,-1.1371552020250317,1.0,-0.35500581994696356,-0.9524264842426694,1,19.0,1,1,-1.301551359292819,-1.301551359292819
2016-01-12,air_5d945ade487cdf4d,0,0,0,0,0,1,0,-1.4318251217947324,-1.7147770657092274,0.0,-1.3333160430345588,-1.2559401543802062,1,10.0,1,1,-1.3545955526813118,-1.3545955526813118
2016-01-13,air_5d945ade487cdf4d,0,0,0,0,0,0,1,-1.4073349976160145,-1.2815606679460807,0.0,0.9064994677186198,-1.4660650029369624,1,17.0,1,1,-1.1534279513400463,-1.1534279513400463
2016-01-15,air_5d945ade487cdf4d,1,0,0,0,0,0,0,-1.1501886937394754,-1.1371552020250317,0.0,0.44308936204554855,-1.0224681004282548,1,6.0,1,1,-0.7898750598613659,-0.7898750598613659
2016-01-16,air_5d945ade487cdf4d,0,0,1,0,0,0,0,-1.0277380728458854,-1.0408848914109992,0.0,0.8807544618478936,-1.0691625112186451,1,21.0,1,1,-0.6445039449617697,-0.6445039449617697
2016-01-17,air_5d945ade487cdf4d,0,0,0,1,0,0,0,-1.1624337558288345,-1.377830978560113,0.0,-0.277770802334785,-1.0341417031258526,1,19.0,1,1,-1.2387490359885183,-1.2387490359885183
2016-01-18,air_5d945ade487cdf4d,0,1,0,0,0,0,0,-1.5420306805989634,-1.6185067550951946,0.0,-1.0501209784565706,-1.1975721408922184,1,7.0,1,1,-1.5179816766562453,-1.5179816766562453
2016-01-19,air_5d945ade487cdf4d,0,0,0,0,0,1,0,-1.3216195629905017,-1.3898647673868672,0.0,1.0609695029429773,-1.2559401543802062,1,13.0,1,1,-1.2850376009737599,-1.2850376009737599
2016-01-22,air_5d945ade487cdf4d,1,0,0,0,0,0,0,-1.1869238800075526,-1.2334255126390643,0.0,0.9064994677186198,-0.9641000869402672,1,18.0,1,1,-0.738332117229151,-0.738332117229151
2016-01-23,air_5d945ade487cdf4d,0,0,1,0,0,0,0,-1.3583547492585784,-1.5583378109614243,0.0,-1.101610990198023,-1.0107944977306573,1,14.0,1,1,-0.6662720809278021,-0.6662720809278021
2016-01-24,air_5d945ade487cdf4d,0,0,0,1,0,0,0,-1.4808053701521684,-1.341729612079851,0.0,1.0094794912015246,-1.5477802218201455,1,34.0,1,1,-1.352093468087515,-1.352093468087515
2016-01-25,air_5d945ade487cdf4d,0,1,0,0,0,0,0,-1.5910109289563994,-1.4139323450403753,0.0,1.1639495264258817,-1.722884262284109,1,11.0,1,1,-1.3763636886473443,-1.3763636886473443
