visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Minato-ku Akasaka,total_area_visitors,total_genre_visitors
2016-01-05,air_77dfc83450cbc89c,0,0,0,0,0,1,0,-0.5214578563634421,-0.5135132263373747,0.0,0.8073200959263376,-0.7439441551467879,1,29.0,1,1,-1.3835479293380146,-1.3835479293380148
2016-01-06,air_77dfc83450cbc89c,0,0,0,0,0,0,1,-0.770703673676115,-1.0211890649830053,0.0,-1.2639959718138072,-0.5061972100213535,1,51.0,1,1,-1.3203903001273325,-1.3203903001273327
2016-01-07,air_77dfc83450cbc89c,0,0,0,0,1,0,0,-0.7956282554073825,-0.8230716645359301,0.0,-0.08038679024801028,-0.8152682386844181,1,33.0,1,1,-1.2522399729553317,-1.252239972955332
2016-01-08,air_77dfc83450cbc89c,1,0,0,0,0,0,0,-1.0324117818544218,-1.0707184150947744,0.0,0.8812956697741996,-0.9816911002722222,1,53.0,1,1,-0.9229715424063604,-0.9229715424063606
2016-01-09,air_77dfc83450cbc89c,0,0,1,0,0,0,0,-0.9701003275262534,-0.9840420523991789,0.0,0.9306127190061081,-1.0173531420410373,1,24.0,1,1,-0.6688432161752362,-0.6688432161752365
2016-01-11,air_77dfc83450cbc89c,0,1,0,0,0,0,0,-0.9950249092575207,-1.1202477652065432,1.0,-0.4502646594873218,-0.8984796694783201,1,9.0,1,1,-1.30641074583564,-1.3064107458356402
2016-01-12,air_77dfc83450cbc89c,0,0,0,0,0,1,0,-1.4561296712859655,-1.6650706164360007,0.0,-1.2639959718138072,-1.2432127399102,1,32.0,1,1,-1.3593333442256188,-1.359333344225619
2016-01-13,air_77dfc83450cbc89c,0,0,0,0,0,0,1,-1.3439690534952629,-1.219306465430081,0.0,0.8812956697741996,-1.457184990523091,1,41.0,1,1,-1.1586268861806053,-1.1586268861806053
2016-01-14,air_77dfc83450cbc89c,0,0,0,0,1,0,0,-1.132110108779491,-1.0088067274550632,0.0,0.979929768238016,-1.326424170704102,1,42.0,1,1,-1.0675101483865381,-1.0675101483865383
2016-01-15,air_77dfc83450cbc89c,1,0,0,0,0,0,0,-1.1819592722420253,-1.0707184150947744,0.0,0.733344522078475,-1.112451920091211,1,55.0,1,1,-0.7959073792907984,-0.7959073792907985
2016-01-16,air_77dfc83450cbc89c,0,0,1,0,0,0,0,-1.0697986544513225,-0.9592773773432943,0.0,0.979929768238016,-1.1362266146037543,1,37.0,1,1,-0.6508695035144888,-0.6508695035144889
2016-01-18,air_77dfc83450cbc89c,0,1,0,0,0,0,0,-1.5309034164797677,-1.6526882789080586,0.0,-0.9187766271904497,-1.326424170704102,1,14.0,1,1,-1.522344932662676,-1.522344932662676
2016-01-19,air_77dfc83450cbc89c,0,0,0,0,0,1,0,-1.2442707265701938,-1.3555121782374453,0.0,0.979929768238016,-1.2432127399102,1,47.0,1,1,-1.2899348425632882,-1.2899348425632884
2016-01-20,air_77dfc83450cbc89c,0,0,0,0,0,0,1,-1.3688936352265302,-1.2936004905977343,0.0,1.00458829285397,-1.4334102960105473,1,33.0,1,1,-1.167114472714847,-1.1671144727148473
2016-01-21,air_77dfc83450cbc89c,0,0,0,0,1,0,0,-1.2068838539732927,-1.2440711404859652,0.0,0.5607348497667966,-1.2313253926539283,1,45.0,1,1,-1.0472897216431971,-1.0472897216431973
2016-01-22,air_77dfc83450cbc89c,1,0,0,0,0,0,0,-1.1570346905107582,-1.1450124402624275,0.0,0.733344522078475,-0.9935784475284939,1,52.0,1,1,-0.7444825902892153,-0.7444825902892155
2016-01-23,air_77dfc83450cbc89c,0,0,1,0,0,0,0,-1.3938182169577973,-1.6279236038521738,0.0,-1.2146789225818988,-1.0411278365535808,1,47.0,1,1,-0.6725877396462253,-0.6725877396462255
2016-01-25,air_77dfc83450cbc89c,0,1,0,0,0,0,0,-1.518441125614134,-1.3802768532933296,0.0,1.1032223913177865,-1.65926989387971,1,29.0,1,1,-1.3810515803573553,-1.3810515803573555
2016-01-26,air_77dfc83450cbc89c,0,0,0,0,0,1,0,-1.4062805078234313,-1.231688802958023,0.0,0.8566371451582455,-1.5047343795481778,1,39.0,1,1,-1.2115494845705839,-1.211549484570584
2016-01-27,air_77dfc83450cbc89c,0,0,0,0,0,0,1,-1.09472323618259,-0.761159976896219,0.0,1.0539053420858786,-1.4809596850356341,1,28.0,1,1,-1.0627670853232853,-1.0627670853232856
2016-01-28,air_77dfc83450cbc89c,0,0,0,0,1,0,0,-0.9077888731980852,-0.6868659517285657,0.0,1.0539053420858786,-1.1005645728349394,1,56.0,1,1,-1.0682590530807359,-1.068259053080736
2016-01-29,air_77dfc83450cbc89c,1,0,0,0,0,0,0,-1.2068838539732927,-1.454570878460983,0.0,-1.2639959718138072,-1.0411278365535808,1,52.0,1,1,-0.9279642403676792,-0.9279642403676793
2016-01-30,air_77dfc83450cbc89c,0,0,1,0,0,0,0,-1.4685919621515995,-1.801276329243365,0.0,-1.2639959718138072,-1.1718886563725697,1,40.0,1,1,-0.6321468861595435,-0.6321468861595436
2016-02-01,air_77dfc83450cbc89c,0,1,0,0,0,0,0,-1.294119890032728,-1.5907765912683474,0.0,-1.2639959718138072,-1.0411278365535808,1,18.0,1,1,-1.42623549690729,-1.4262354969072901
2016-02-02,air_77dfc83450cbc89c,0,0,0,0,0,1,0,-1.132110108779491,-1.095483090150659,0.0,0.8319786205422915,-1.0411278365535808,1,21.0,1,1,-1.2809479862329145,-1.2809479862329147
2016-02-03,air_77dfc83450cbc89c,0,0,0,0,0,0,1,-1.2567330174358273,-1.2812181530697921,0.0,0.48675927591893403,-1.1718886563725697,1,52.0,1,1,-1.2075553262015288,-1.207555326201529
2016-02-04,air_77dfc83450cbc89c,0,0,0,0,1,0,0,-1.2442707265701938,-1.2440711404859652,0.0,0.19085698052748498,-1.2194380453976565,1,36.0,1,1,-1.1706093612877702,-1.1706093612877704
2016-02-05,air_77dfc83450cbc89c,1,0,0,0,0,0,0,-0.9451757457949861,-0.7735423144241611,0.0,0.9552712436220621,-1.2788747816790151,1,51.0,1,1,-0.8036460611308424,-0.8036460611308426
2016-02-06,air_77dfc83450cbc89c,0,0,1,0,0,0,0,-1.0448740727200552,-1.1945417903741964,0.0,-1.0174107256542662,-0.8271555859406898,1,40.0,1,1,-0.5847162555270154,-0.5847162555270156
2016-02-08,air_77dfc83450cbc89c,0,1,0,0,0,0,0,-1.331506762629629,-1.2688358155418498,0.0,0.09222288206366848,-1.1956633508851129,1,34.0,1,1,-1.3758092474979706,-1.3758092474979708
2016-02-09,air_77dfc83450cbc89c,0,0,0,0,0,1,0,-1.057336363585689,-0.6001895890329703,0.0,0.8566371451582455,-1.2788747816790151,1,28.0,1,1,-1.1621217747535284,-1.1621217747535284
2016-02-10,air_77dfc83450cbc89c,0,0,0,0,0,0,1,-1.132110108779491,-1.0831007526227165,0.0,1.177197965165649,-1.160001309116298,1,35.0,1,1,-0.8443365495155902,-0.8443365495155903
2016-02-11,air_77dfc83450cbc89c,0,0,0,0,1,0,0,-1.132110108779491,-0.996424389927121,1.0,1.177197965165649,-1.1481139618600262,1,65.0,1,1,-0.9162314001585801,-0.9162314001585803
2016-02-12,air_77dfc83450cbc89c,1,0,0,0,0,0,0,-0.9825626183918871,-0.9468950398153522,0.0,-0.6721913810309087,-1.1718886563725697,1,28.0,1,1,-0.861062087686008,-0.8610620876860081
2016-02-13,air_77dfc83450cbc89c,0,0,1,0,0,0,0,-0.13512683952879914,0.27895637545092705,0.0,-0.12970383947991854,-0.3635490429460928,1,42.0,1,1,-0.6748344537288188,-0.6748344537288189
2016-02-15,air_77dfc83450cbc89c,0,1,0,0,0,0,0,-0.8704020006011843,-0.5011308888094325,0.0,-1.1653618733499906,-0.9698037530159503,1,21.0,1,1,-1.3793041360708937,-1.379304136070894
2016-02-16,air_77dfc83450cbc89c,0,0,0,0,0,1,0,-1.1819592722420253,-1.1821594528462542,0.0,1.0539053420858786,-1.2075506981413848,1,34.0,1,1,-1.2217845153912874,-1.2217845153912874
2016-02-17,air_77dfc83450cbc89c,0,0,0,0,0,0,1,-1.1071855270482234,-0.761159976896219,0.0,0.8319786205422915,-1.1956633508851129,1,36.0,1,1,-1.056026943075505,-1.0560269430755052
2016-02-18,air_77dfc83450cbc89c,0,0,0,0,1,0,0,-1.1071855270482234,-1.095483090150659,0.0,0.4127837020710718,-1.2194380453976565,1,46.0,1,1,-1.0655130692020105,-1.0655130692020107
2016-02-19,air_77dfc83450cbc89c,1,0,0,0,0,0,0,-0.6710053467510461,-0.37730751353001035,0.0,1.0292468174699245,-1.0649025310661242,1,45.0,1,1,-0.7524709070273252,-0.7524709070273254
2016-02-20,air_77dfc83450cbc89c,0,0,1,0,0,0,0,-0.8828642914668179,-1.0335714025109477,0.0,-1.1160448241180827,-0.5775212935589837,1,39.0,1,1,-0.7859219833681609,-0.785921983368161
2016-02-22,air_77dfc83450cbc89c,0,1,0,0,0,0,0,-1.0448740727200552,-1.2069241279021385,0.0,-1.1407033487340366,-0.7677188496593312,1,14.0,1,1,-1.366572756269531,-1.3665727562695311
2016-02-23,air_77dfc83450cbc89c,0,0,0,0,0,1,0,-1.0448740727200552,-1.1821594528462542,0.0,-1.239337447197853,-0.7677188496593312,1,36.0,1,1,-1.1543830929134842,-1.1543830929134844
2016-02-24,air_77dfc83450cbc89c,0,0,0,0,0,0,1,-1.1570346905107582,-1.4669532159889254,0.0,-1.239337447197853,-1.0530151838098525,1,49.0,1,1,-1.1111962555480772,-1.1111962555480772
2016-02-25,air_77dfc83450cbc89c,0,0,0,0,1,0,0,-1.4062805078234313,-1.3802768532933296,0.0,-0.7708254794947251,-1.3026494761915586,1,33.0,1,1,-1.008845947341043,-1.008845947341043
2016-02-26,air_77dfc83450cbc89c,1,0,0,0,0,0,0,-1.1570346905107582,-1.0088067274550632,0.0,1.3251491128613737,-1.3383115179603737,1,56.0,1,1,-0.606434491658752,-0.6064344916587521
2016-02-27,air_77dfc83450cbc89c,0,0,1,0,0,0,0,-0.9077888731980852,-0.8726010146476989,0.0,1.3251491128613737,-1.0292404892973088,1,34.0,1,1,-0.4414258240371674,-0.44142582403716757
2016-02-29,air_77dfc83450cbc89c,0,1,0,0,0,0,0,-0.8454774188699169,-0.5878072515050279,0.0,-0.7461669548787709,-0.779606196915603,1,20.0,1,1,-1.3196413954331347,-1.319641395433135
2016-03-01,air_77dfc83450cbc89c,0,0,0,0,0,1,0,-1.2318084357045598,-1.1450124402624275,0.0,1.42378321132519,-1.1005645728349394,1,36.0,1,1,-1.2125480241628477,-1.212548024162848
2016-03-02,air_77dfc83450cbc89c,0,0,0,0,0,0,1,-1.09472323618259,-0.8849833521756411,0.0,0.8812956697741996,-1.2194380453976565,1,39.0,1,1,-1.0849845912511538,-1.084984591251154
2016-03-03,air_77dfc83450cbc89c,0,0,0,0,1,0,0,-0.7333168010792143,-0.3896898510579528,0.0,1.3991246867092362,-1.076789878322396,1,31.0,1,1,-1.1014604945235056,-1.1014604945235058
2016-03-04,air_77dfc83450cbc89c,1,0,0,0,0,0,0,-0.5837693106916103,-0.4516015386976636,0.0,1.1278809159337406,-0.6845074188654293,1,42.0,1,1,-0.7352460990607755,-0.7352460990607758
2016-03-05,air_77dfc83450cbc89c,0,0,1,0,0,0,0,-0.5463824380947095,-0.4020721885858947,0.0,-0.6228743317990004,-0.43487312648372317,1,37.0,1,1,-0.5160666585588827,-0.5160666585588828
2016-03-07,air_77dfc83450cbc89c,0,1,0,0,0,0,0,-0.12266454866316553,-0.5011308888094325,0.0,-1.2639959718138072,0.17138158358613448,1,24.0,1,1,-1.4222413385382349,-1.422241338538235
2016-03-08,air_77dfc83450cbc89c,0,0,0,0,0,1,0,0.08919439605260658,0.1551330001715049,0.0,0.733344522078475,0.1594942363298626,1,44.0,1,1,-1.092473638193132,-1.092473638193132
2016-03-09,air_77dfc83450cbc89c,0,0,0,0,0,0,1,-0.7956282554073825,-0.5754249139770857,0.0,-1.2639959718138072,-0.8984796694783201,1,50.0,1,1,-1.1381568245391984,-1.1381568245391984
2016-03-10,air_77dfc83450cbc89c,0,0,0,0,1,0,0,-1.1196478179138571,-1.3678945157653875,0.0,-1.2639959718138072,-0.9222543639908636,1,30.0,1,1,-1.0195802479578782,-1.0195802479578784
2016-03-11,air_77dfc83450cbc89c,1,0,0,0,0,0,0,-1.306582180898362,-1.6650706164360007,0.0,-1.2639959718138072,-0.9935784475284939,1,55.0,1,1,-0.6863176590398519,-0.6863176590398521
2016-03-12,air_77dfc83450cbc89c,0,0,1,0,0,0,0,-1.1570346905107582,-1.3802768532933296,0.0,-0.9187766271904497,-1.0054657947847656,1,21.0,1,1,-0.49934112038846484,-0.499341120388465
2016-03-14,air_77dfc83450cbc89c,0,1,0,0,0,0,0,-1.1694969813763916,-1.5660119162124628,0.0,-1.2639959718138072,-0.8865923222220484,1,29.0,1,1,-1.3151479672679478,-1.315147967267948
2016-03-15,air_77dfc83450cbc89c,0,0,0,0,0,1,0,-0.8704020006011843,-0.6744836142006235,0.0,1.5470758344049607,-0.8747049749657767,1,37.0,1,1,-1.044543737764472,-1.044543737764472
2016-03-16,air_77dfc83450cbc89c,0,0,0,0,0,0,1,-0.7956282554073825,-0.6992482892565078,0.0,-0.6721913810309087,-1.0054657947847656,1,43.0,1,1,-0.956672253645262,-0.9566722536452621
2016-03-17,air_77dfc83450cbc89c,0,0,0,0,1,0,0,-0.247287457319502,0.10560365005973578,0.0,1.5470758344049607,-0.5894086408152555,1,42.0,1,1,-0.9099905277069317,-0.9099905277069319
2016-03-18,air_77dfc83450cbc89c,1,0,0,0,0,0,0,-0.035428512603729874,0.2294270253391579,0.0,0.6100518989987046,-0.44676047373999495,1,31.0,1,1,-0.5405308785693446,-0.5405308785693447
2016-03-19,air_77dfc83450cbc89c,0,0,1,0,0,0,0,-0.022966221738096277,-0.35254283847412604,0.0,-0.7954840041106792,0.26648036163630806,1,37.0,1,1,-0.5233060706027949,-0.523306070602795
2016-03-21,air_77dfc83450cbc89c,0,1,0,0,0,0,0,-0.6959299284823132,-0.7116306267844501,1.0,-0.15436236409587253,-0.5299719045338969,1,6.0,1,1,-1.1706093612877702,-1.1706093612877704
2016-03-22,air_77dfc83450cbc89c,0,0,0,0,0,1,0,-0.5089955654978086,-0.25348413825058824,0.0,0.905954194390154,-0.7082821133779726,1,26.0,1,1,-1.040549579395417,-1.0405495793954171
2016-03-23,air_77dfc83450cbc89c,0,0,0,0,0,0,1,-0.4466841111696403,-0.19157245061087716,0.0,0.19085698052748498,-0.4586478209962666,1,41.0,1,1,-0.9409452550671079,-0.940945255067108
2016-03-24,air_77dfc83450cbc89c,0,0,0,0,1,0,0,-1.09472323618259,-1.2440711404859652,0.0,-0.8941181025744956,-0.862817627709505,1,40.0,1,1,-0.9996094561126032,-0.9996094561126033
2016-03-25,air_77dfc83450cbc89c,1,0,0,0,0,0,0,-0.8704020006011843,-0.6373366016167968,0.0,1.00458829285397,-1.0530151838098525,1,50.0,1,1,-0.40447985912340867,-0.40447985912340884
2016-03-26,air_77dfc83450cbc89c,0,0,1,0,0,0,0,-0.8828642914668179,-0.8726010146476989,0.0,0.26483255437534725,-0.7439441551467879,1,50.0,1,1,-0.41022146177892527,-0.41022146177892543
2016-03-28,air_77dfc83450cbc89c,0,1,0,0,0,0,0,-0.4716086929009075,-0.34016050094618366,0.0,-0.5735572825670924,-0.28033761215219083,1,31.0,1,1,-1.075748100022714,-1.0757481000227143
2016-03-29,air_77dfc83450cbc89c,0,0,0,0,0,1,0,-0.2597497481851356,-0.11727842544322371,0.0,1.1525394405496951,-0.47053516825253827,1,54.0,1,1,-0.8048942356211721,-0.8048942356211722
2016-03-30,air_77dfc83450cbc89c,0,0,0,0,0,0,1,-0.022966221738096277,0.0560742999479671,0.0,-0.37628908563945945,-0.23278822312710395,1,52.0,1,1,-0.8890211962693929,-0.8890211962693931
2016-03-31,air_77dfc83450cbc89c,0,0,0,0,1,0,0,-0.022966221738096277,0.08083897500385144,0.0,0.979929768238016,-0.29222495940846255,1,43.0,1,1,-0.8538226756420958,-0.8538226756420959
2016-04-01,air_77dfc83450cbc89c,1,0,0,0,0,0,0,-0.2846743299164028,-0.14204310049910848,0.0,-0.2036794133277808,-0.38732373745863635,1,51.0,1,1,-0.649870963922225,-0.6498709639222252
2016-04-02,air_77dfc83450cbc89c,0,0,1,0,0,0,0,-0.5713070198259768,-0.7735423144241611,0.0,-1.2639959718138072,-0.43487312648372317,1,37.0,1,1,-0.6668461369907088,-0.6668461369907089
2016-04-04,air_77dfc83450cbc89c,0,1,0,0,0,0,0,0.06426981432133916,0.291338712978869,0.0,-1.0913862995021284,-0.1971261813582889,1,34.0,1,1,-1.2951771754226729,-1.295177175422673
2016-04-05,air_77dfc83450cbc89c,0,0,0,0,0,1,0,-0.5339201472290758,-0.8354540020638722,0.0,-1.2639959718138072,-0.26845026489591917,1,42.0,1,1,-1.0934721777853955,-1.0934721777853957
2016-04-06,air_77dfc83450cbc89c,0,0,0,0,0,0,1,-0.060353094334997304,0.08083897500385144,0.0,0.7826615713103835,-0.48242251550881005,1,42.0,1,1,-1.0273189297979222,-1.0273189297979224
2016-04-07,air_77dfc83450cbc89c,0,0,0,0,1,0,0,-0.16005142126006633,0.0684566374759095,0.0,-1.1407033487340366,0.052508111023417306,1,24.0,1,1,-1.1416517131121215,-1.1416517131121215
2016-04-08,air_77dfc83450cbc89c,1,0,0,0,0,0,0,0.1265812686495076,0.4151620882582911,0.0,-0.17902088871182656,0.01684606925460207,1,41.0,1,1,-0.5904578581825319,-0.5904578581825322
2016-04-09,air_77dfc83450cbc89c,0,0,1,0,0,0,0,0.25120417730584405,0.4894561134259446,0.0,0.5853933743827505,-0.05447801428302819,1,45.0,1,1,-0.49934112038846484,-0.499341120388465
2016-04-11,air_77dfc83450cbc89c,0,1,0,0,0,0,0,-0.4342218203040067,-0.3030134883623569,0.0,0.26483255437534725,-0.47053516825253827,1,24.0,1,1,-1.3171450464524754,-1.3171450464524754
2016-04-12,air_77dfc83450cbc89c,0,0,0,0,0,1,0,-0.5713070198259768,-0.5506602389212014,0.0,1.5470758344049607,-0.7439441551467879,1,31.0,1,1,-1.15588090230188,-1.1558809023018801
2016-04-13,air_77dfc83450cbc89c,0,0,0,0,0,0,1,-0.0852776760662645,-0.06774907533145504,0.0,-1.0913862995021284,-0.09014005605184343,1,41.0,1,1,-1.0690079577749336,-1.0690079577749338
2016-04-14,air_77dfc83450cbc89c,0,0,0,0,1,0,0,-0.010503930872462673,-0.24110180072264586,0.0,-1.2639959718138072,0.2070436253549495,1,50.0,1,1,-1.036305786128296,-1.036305786128296
2016-04-15,air_77dfc83450cbc89c,1,0,0,0,0,0,0,0.15150585038077483,0.2294270253391579,0.0,1.7196855067166392,-0.04259066702675652,1,51.0,1,1,-0.617917696969785,-0.6179176969697853
2016-04-16,air_77dfc83450cbc89c,0,0,1,0,0,0,0,0.08919439605260658,0.16751533769944685,0.0,-0.30231351179159716,-0.149576792333202,1,70.0,1,1,-0.4049791289195406,-0.40497912891954074
2016-04-18,air_77dfc83450cbc89c,0,1,0,0,0,0,0,0.47552541288724937,0.8980732518480378,0.0,0.437442226687026,0.29025505614885166,1,27.0,1,1,-1.4055158003678172,-1.4055158003678174
2016-04-19,air_77dfc83450cbc89c,0,0,0,0,0,1,0,0.139043559515141,0.291338712978869,0.0,1.5963928836368686,0.07628280553596066,1,17.0,1,1,-1.092473638193132,-1.092473638193132
2016-04-20,air_77dfc83450cbc89c,0,0,0,0,0,0,1,-0.022966221738096277,-0.030602062747628306,0.0,1.5470758344049607,-0.18523883410201702,1,65.0,1,1,-0.9604167771162511,-0.9604167771162512
2016-04-21,air_77dfc83450cbc89c,0,0,0,0,1,0,0,0.176430432112042,0.08083897500385144,0.0,-1.2639959718138072,0.23081831986749307,1,39.0,1,1,-1.0655130692020105,-1.0655130692020107
2016-04-22,air_77dfc83450cbc89c,1,0,0,0,0,0,0,0.27612875903711126,0.514220788481829,0.0,0.8319786205422915,0.21893097261122116,1,42.0,1,1,-0.5724841455217845,-0.5724841455217846
2016-04-23,air_77dfc83450cbc89c,0,0,1,0,0,0,0,0.3509025042309129,0.35325040061858004,0.0,-0.7461669548787709,0.314029750661395,1,30.0,1,1,-0.4763747097663986,-0.4763747097663988
2016-04-25,air_77dfc83450cbc89c,0,1,0,0,0,0,0,0.3758270859621805,0.4399267633141759,0.0,0.8812956697741996,0.2545930143800364,1,32.0,1,1,-1.2702136856160793,-1.2702136856160793
2016-04-26,air_77dfc83450cbc89c,0,0,0,0,0,1,0,0.5129122854841504,0.6875735138730201,0.0,1.42378321132519,0.3378044451739383,1,36.0,1,1,-0.9968634722338778,-0.9968634722338781
2016-04-27,air_77dfc83450cbc89c,0,0,0,0,0,0,1,0.3758270859621805,0.27895637545092705,0.0,-1.190020397965945,0.4566779177366555,1,49.0,1,1,-0.9776415850828006,-0.9776415850828009
2016-04-28,air_77dfc83450cbc89c,0,0,0,0,1,0,0,-0.0852776760662645,-0.5135132263373747,0.0,-1.2639959718138072,0.23081831986749307,1,39.0,1,1,-0.7384913527356328,-0.7384913527356329
2016-04-29,air_77dfc83450cbc89c,1,0,0,0,0,0,0,0.08919439605260658,0.2294270253391579,1.0,1.0539053420858786,0.004958721998330394,1,28.0,1,1,-0.5674914475604658,-0.5674914475604659
2016-05-06,air_77dfc83450cbc89c,1,0,0,0,0,0,0,0.3758270859621805,0.3656327381465224,0.0,-1.239337447197853,0.4566779177366555,1,20.0,1,1,-1.143399157398583,-1.143399157398583
2016-05-07,air_77dfc83450cbc89c,0,0,1,0,0,0,0,0.7621581027968233,0.8485439017362686,0.0,1.5717343590209147,0.48045261224919905,1,35.0,1,1,-0.7200183702787534,-0.7200183702787536
2016-05-09,air_77dfc83450cbc89c,0,1,0,0,0,0,0,0.42567624942471494,0.27895637545092705,0.0,-1.2639959718138072,0.5755513902993726,1,23.0,1,1,-1.4829026187682577,-1.482902618768258
