visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-07-01,air_5878b6f2a9da12c1,1,0,0,0,0,0,0,1.0787990807758332,1.2068901837068304,0.0,0.6245075140316505,0.9160792261720422,1,17.0,1,1,1.3576381823064922,1.3576381823064922
2016-07-02,air_5878b6f2a9da12c1,0,0,1,0,0,0,0,1.3651687164598374,1.2622800910853755,0.0,0.06534549579638828,1.4482422763393796,1,32.0,1,1,1.518139668080879,1.518139668080879
2016-07-03,air_5878b6f2a9da12c1,0,0,0,1,0,0,0,1.3308043601777568,1.240124128133958,0.0,-0.12104184361536588,1.4482422763393796,1,4.0,1,1,-0.48582505502085244,-0.48582505502085244
2016-07-04,air_5878b6f2a9da12c1,0,1,0,0,0,0,0,1.4109878581692779,1.4395277946967198,0.0,0.49137370016611187,1.3817218950684622,1,7.0,1,1,-1.2645260434190726,-1.2645260434190726
2016-07-05,air_5878b6f2a9da12c1,0,0,0,0,0,1,0,1.3766235018871973,1.4284498132210106,0.0,1.44993715999799,1.248681132526628,1,8.0,1,1,-0.5914181377671595,-0.5914181377671595
2016-07-06,air_5878b6f2a9da12c1,0,0,0,0,0,0,1,1.3078947893230364,1.3287479799396298,0.0,1.742831550502175,1.248681132526628,1,8.0,1,1,-0.1275765233761091,-0.1275765233761091
2016-07-07,air_5878b6f2a9da12c1,0,0,0,0,1,0,0,1.1131634370579138,1.085032387474032,0.0,0.677761039577866,1.1378138304084326,1,19.0,1,1,-0.1951560963337456,-0.1951560963337456
2016-07-08,air_5878b6f2a9da12c1,1,0,0,0,0,0,0,0.746610303382388,0.5754452395914172,0.0,-1.3724996939514293,0.8495588449011248,1,17.0,1,1,1.14952381558468,1.14952381558468
2016-07-09,air_5878b6f2a9da12c1,0,0,1,0,0,0,0,0.8955225139380703,0.8413167950084334,0.0,-0.06778831806915038,0.9271659563838618,1,22.0,1,1,1.4563197178184957,1.4563197178184957
2016-07-10,air_5878b6f2a9da12c1,0,0,0,1,0,0,0,0.9986155827843121,0.8967067023869785,0.0,-0.600323573531305,1.1156403699847937,1,1.0,1,1,-0.323787669861065,-0.323787669861065
2016-07-11,air_5878b6f2a9da12c1,0,1,0,0,0,0,0,1.010070368211672,0.8080828505813062,0.0,-1.292619405632106,1.1489005606202525,1,8.0,1,1,-1.3155946979836501,-1.3155946979836501
2016-07-12,air_5878b6f2a9da12c1,0,0,0,0,0,1,0,1.136073007912634,1.2179681651825396,0.0,-0.5736968107581973,1.1489005606202525,1,10.0,1,1,-0.5760591439131512,-0.5760591439131512
2016-07-13,air_5878b6f2a9da12c1,0,0,0,0,0,0,1,1.010070368211672,0.8302388135327242,0.0,-1.3458729311783215,1.060206718925696,1,9.0,1,1,-0.5019519985675611,-0.5019519985675611
2016-07-14,air_5878b6f2a9da12c1,0,0,0,0,1,0,0,1.1017086516305534,1.0961103689497402,0.0,1.157042769493805,1.1156403699847937,1,11.0,1,1,-0.28078248706984177,-0.28078248706984177
2016-07-15,air_5878b6f2a9da12c1,1,0,0,0,0,0,0,0.8840677285107104,0.8413167950084334,0.0,1.44993715999799,0.9936863376547788,1,9.0,1,1,0.9321940525504627,0.9321940525504627
2016-07-16,air_5878b6f2a9da12c1,0,0,1,0,0,0,0,1.1246182224852737,1.3176699984639206,0.0,0.19847930966192692,0.96042614701932,1,15.0,1,1,1.396035666941513,1.396035666941513
2016-07-17,air_5878b6f2a9da12c1,0,0,0,1,0,0,0,1.010070368211672,0.9299406468141055,0.0,0.3049863607543577,1.104553639772974,1,18.0,1,1,0.4476177964565013,0.4476177964565013
2016-07-18,air_5878b6f2a9da12c1,0,1,0,0,0,0,0,0.9986155827843121,0.9964085356683594,1.0,0.7842680906702968,0.96042614701932,1,1.0,1,1,-1.1159277778815424,-1.1159277778815424
2016-07-19,air_5878b6f2a9da12c1,0,0,0,0,0,1,0,1.0329799390663923,1.0074865171440686,0.0,1.556444211090421,1.038033258502057,1,7.0,1,1,-0.9362275497896455,-0.9362275497896455
2016-07-20,air_5878b6f2a9da12c1,0,0,0,0,0,0,1,1.0215251536390324,1.0185644986197777,0.0,1.0771624811744818,1.1156403699847937,1,10.0,1,1,-0.44320384707597943,-0.44320384707597943
2016-07-21,air_5878b6f2a9da12c1,0,0,0,0,1,0,0,0.9527964410748712,0.9410186282898143,0.0,1.7960850760483906,1.0158597980784176,1,5.0,1,1,-0.2170426625757074,-0.2170426625757074
2016-07-22,air_5878b6f2a9da12c1,1,0,0,0,0,0,0,0.8955225139380703,0.9077846838626876,0.0,1.7960850760483906,0.9271659563838618,1,7.0,1,1,0.997469776429998,0.997469776429998
2016-07-23,air_5878b6f2a9da12c1,0,0,1,0,0,0,0,1.090253866203193,1.140422294852577,0.0,1.955845652687037,0.9049924959602225,1,16.0,1,1,1.3211605719032227,1.3211605719032227
2016-07-24,air_5878b6f2a9da12c1,0,0,0,1,0,0,0,1.2620756476135955,1.2290461466582487,0.0,0.19847930966192692,1.270854592950267,1,6.0,1,1,-0.5084795709555147,-0.5084795709555147
2016-07-25,air_5878b6f2a9da12c1,0,1,0,0,0,0,0,1.2506208621862356,1.2179681651825396,0.0,0.49137370016611187,1.3041147835857256,1,11.0,1,1,-1.1677643821388204,-1.1677643821388204
2016-07-26,air_5878b6f2a9da12c1,0,0,0,0,0,1,0,1.1818921496220745,1.240124128133958,0.0,0.4647469373930042,1.1489005606202525,1,11.0,1,1,-0.41862945690956616,-0.41862945690956616
2016-07-27,air_5878b6f2a9da12c1,0,0,0,0,0,0,1,1.2735304330409558,1.3619819243667572,0.0,0.9440286673089431,1.1710740210438912,1,2.0,1,1,-0.21013111534140366,-0.21013111534140366
2016-07-28,air_5878b6f2a9da12c1,0,0,0,0,1,0,0,1.353713931032477,1.4284498132210106,0.0,1.1836695322669128,1.2819413231620866,1,16.0,1,1,0.020637767315070863,0.020637767315070863
2016-07-29,air_5878b6f2a9da12c1,1,0,0,0,0,0,0,1.4109878581692779,1.4838397205995557,0.0,1.1836695322669128,1.3152015137975452,1,18.0,1,1,1.2501252253284343,1.2501252253284343
2016-07-30,air_5878b6f2a9da12c1,0,0,1,0,0,0,0,1.3766235018871973,1.4395277946967198,0.0,0.8108948534434044,1.3706351648566428,1,24.0,1,1,1.3714612767750998,1.3714612767750998
2016-07-31,air_5878b6f2a9da12c1,0,0,0,1,0,0,0,1.3880782873145576,1.450605776172429,0.0,1.6629512621828522,1.3041147835857256,1,2.0,1,1,-0.46240258939348977,-0.46240258939348977
2016-08-01,air_5878b6f2a9da12c1,0,1,0,0,0,0,0,1.4109878581692779,1.5281516465023923,0.0,1.6629512621828522,1.3595484346448232,1,5.0,1,1,-1.2238247097059507,-1.2238247097059507
2016-08-02,air_5878b6f2a9da12c1,0,0,0,0,0,1,0,1.3766235018871973,1.4395277946967198,0.0,1.263549820586236,1.3817218950684622,1,21.0,1,1,-0.8590486056732538,-0.8590486056732538
2016-08-03,air_5878b6f2a9da12c1,0,0,0,0,0,0,1,1.3193495747503965,1.350903942891048,0.0,0.4114934118467887,1.3595484346448232,1,4.0,1,1,-0.39635891582125415,-0.39635891582125415
2016-08-04,air_5878b6f2a9da12c1,0,0,0,0,1,0,0,1.3651687164598374,1.5170736650266832,0.0,1.4233103972248824,1.3152015137975452,1,5.0,1,1,-0.26542349321583353,-0.26542349321583353
2016-08-05,air_5878b6f2a9da12c1,1,0,0,0,0,0,0,1.2735304330409558,1.4395277946967198,0.0,0.9174019045358355,1.270854592950267,1,7.0,1,1,0.8208413471089027,0.8208413471089027
2016-08-06,air_5878b6f2a9da12c1,0,0,1,0,0,0,0,1.1818921496220745,1.5724635724052283,0.0,0.8641483789896202,1.0491199887138765,1,17.0,1,1,0.5704897472885676,0.5704897472885676
2016-08-08,air_5878b6f2a9da12c1,0,1,0,0,0,0,0,1.3651687164598374,1.4062938502695932,0.0,1.849338601594606,1.3262882440093646,1,11.0,1,1,-1.2046259673884403,-1.2046259673884403
2016-08-09,air_5878b6f2a9da12c1,0,0,0,0,0,1,0,1.3422591456051172,1.350903942891048,0.0,1.9025921271408217,1.3484617044330036,1,9.0,1,1,-0.34452231156397617,-0.34452231156397617
2016-08-10,air_5878b6f2a9da12c1,0,0,0,0,0,0,1,1.3308043601777568,1.4395277946967198,0.0,2.03572594100636,1.3041147835857256,1,12.0,1,1,0.6933616981206339,0.6933616981206339
2016-08-11,air_5878b6f2a9da12c1,0,0,0,0,1,0,0,1.399533072741918,1.450605776172429,1.0,1.955845652687037,1.2597678627384477,1,13.0,1,1,0.37235872657186064,0.37235872657186064
2016-08-12,air_5878b6f2a9da12c1,1,0,0,0,0,0,0,1.4453522144513584,1.5392296279781008,0.0,1.955845652687037,1.2819413231620866,1,11.0,1,1,-0.07497196942613073,-0.07497196942613073
2016-08-13,air_5878b6f2a9da12c1,0,0,1,0,0,0,0,1.479716570733439,1.5724635724052283,1.0,1.8759653643677137,1.3706351648566428,1,6.0,1,1,0.09666478689241188,0.09666478689241188
2016-08-15,air_5878b6f2a9da12c1,0,1,0,0,0,0,0,1.479716570733439,1.4949177020752649,1.0,1.0239089556282666,1.3817218950684622,1,7.0,1,1,-1.5187173917029098,-1.5187173917029098
2016-08-16,air_5878b6f2a9da12c1,0,0,0,0,0,1,0,1.296440003895676,1.295514035512503,0.0,-0.25417565748090454,1.3262882440093646,1,20.0,1,1,-1.3969973654098942,-1.3969973654098942
2016-08-17,air_5878b6f2a9da12c1,0,0,0,0,0,0,1,1.3193495747503965,1.3287479799396298,0.0,1.2901765833593437,1.3484617044330036,1,12.0,1,1,-0.8774793982980638,-0.8774793982980638
2016-08-18,air_5878b6f2a9da12c1,0,0,0,0,1,0,0,1.353713931032477,1.450605776172429,0.0,1.5830709738635287,1.248681132526628,1,15.0,1,1,-0.59257006230621,-0.59257006230621
2016-08-19,air_5878b6f2a9da12c1,1,0,0,0,0,0,0,1.4109878581692779,1.350903942891048,0.0,1.2102962950400205,1.4149820857039208,1,20.0,1,1,0.7828278373202322,0.7828278373202322
2016-08-20,air_5878b6f2a9da12c1,0,0,1,0,0,0,0,1.3078947893230364,1.2844360540367938,0.0,1.5830709738635287,1.3817218950684622,1,29.0,1,1,0.6614917858735667,0.6614917858735667
2016-08-24,air_5878b6f2a9da12c1,0,0,0,0,0,0,1,1.296440003895676,1.3841378873181747,0.0,1.3966836344517748,1.1156403699847937,1,11.0,1,1,-0.4631705390861902,-0.4631705390861902
2016-08-25,air_5878b6f2a9da12c1,0,0,0,0,1,0,0,1.399533072741918,1.6167754983080642,0.0,0.5180004629392195,1.3484617044330036,1,8.0,1,1,-0.3295472925563181,-0.3295472925563181
2016-08-26,air_5878b6f2a9da12c1,1,0,0,0,0,0,0,1.1933469350494348,1.295514035512503,0.0,-0.09441508084225825,1.1710740210438912,1,11.0,1,1,1.0903916892467482,1.0903916892467482
2016-08-27,air_5878b6f2a9da12c1,0,0,1,0,0,0,0,0.9757060119295914,0.9742525727169414,0.0,-0.7334573873968437,1.1156403699847937,1,16.0,1,1,1.155283438279933,1.155283438279933
2016-08-28,air_5878b6f2a9da12c1,0,0,0,1,0,0,0,0.7237007325276678,0.6086791840185439,0.0,-1.3724996939514293,0.7386915427829296,1,2.0,1,1,-0.2972934054629007,-0.2972934054629007
2016-08-29,air_5878b6f2a9da12c1,0,1,0,0,0,0,0,0.46024066769838384,0.38711955450436375,0.0,-0.7600841501699515,0.5280436687583586,1,12.0,1,1,-1.5033583978489016,-1.5033583978489016
2016-08-30,air_5878b6f2a9da12c1,0,0,0,0,0,1,0,0.6320624491087864,0.6529911099213802,0.0,0.6245075140316505,0.3950029062165244,1,6.0,1,1,-0.6866438996620108,-0.6866438996620108
2016-08-31,air_5878b6f2a9da12c1,0,0,0,0,0,0,1,0.9527964410748712,0.8745507394355605,0.0,1.44993715999799,0.8939057657484032,1,25.0,1,1,-0.24392090182022189,-0.24392090182022189
2016-09-01,air_5878b6f2a9da12c1,0,0,0,0,1,0,0,0.8382485868012695,0.5976012025428352,0.0,-1.3724996939514293,0.9715128772311398,1,16.0,1,1,-0.6493983395660406,-0.6493983395660406
2016-09-02,air_5878b6f2a9da12c1,1,0,0,0,0,0,0,0.6435172345361467,0.2874177212229828,0.0,-1.3724996939514293,0.8717323053247642,1,13.0,1,1,0.5912243889914788,0.5912243889914788
2016-09-03,air_5878b6f2a9da12c1,0,0,1,0,0,0,0,0.8611581576559897,0.6862250543485073,0.0,-1.3724996939514293,0.8717323053247642,1,18.0,1,1,1.1909930989905024,1.1909930989905024
2016-09-04,air_5878b6f2a9da12c1,0,0,0,1,0,0,0,0.9413416556475112,0.7526929432027611,0.0,-1.292619405632106,1.0269465282902375,1,3.0,1,1,-0.7956927560254696,-0.7956927560254696
2016-09-05,air_5878b6f2a9da12c1,0,1,0,0,0,0,0,0.9527964410748712,0.9410186282898143,0.0,-0.2275488947077969,0.9715128772311398,1,6.0,1,1,-1.409668535339451,-1.409668535339451
2016-09-06,air_5878b6f2a9da12c1,0,0,0,0,0,1,0,0.9871607973569517,1.0074865171440686,0.0,0.5180004629392195,1.0491199887138765,1,9.0,1,1,-0.6866438996620108,-0.6866438996620108
2016-09-07,air_5878b6f2a9da12c1,0,0,0,0,0,0,1,0.9298868702201509,0.8856287209112692,0.0,-1.0529785406741363,0.7386915427829296,1,15.0,1,1,-0.5871944144573071,-0.5871944144573071
2016-09-08,air_5878b6f2a9da12c1,0,0,0,0,1,0,0,0.7237007325276678,0.7083810172999253,0.0,1.343430108905559,0.6278242406647343,1,4.0,1,1,-0.4355243501489753,-0.4355243501489753
