visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-01-02,air_eb120e6d384a17a8,0,0,1,0,0,0,0,-0.6244630506190858,-0.716670234530116,1.0,-1.10854093874995,-0.6079399608534868,1,64.0,1,1,-1.8602295903547446,-1.8602295903547446
2016-01-03,air_eb120e6d384a17a8,0,0,0,1,0,0,0,-0.6244630506190858,-0.6574178469617701,1.0,-0.9115833992484822,-0.5838694690637842,1,57.0,1,1,-1.7224286497491852,-1.7224286497491852
2016-01-04,air_eb120e6d384a17a8,0,1,0,0,0,0,0,-0.6985513305137299,-0.5033616392840706,0.0,0.39326029994874173,-0.7162571739071487,1,64.0,1,1,-1.5228990350061915,-1.5228990350061915
2016-01-05,air_eb120e6d384a17a8,0,0,0,0,0,1,0,-0.8343798436539106,-0.9892312173445071,0.0,-1.2562590933760507,-0.6079399608534868,1,31.0,1,1,-1.391501483833976,-1.391501483833976
2016-01-06,air_eb120e6d384a17a8,0,0,0,0,0,0,1,-0.88377203025034,-1.0366331273991838,0.0,-1.2562590933760507,-0.7403276656968513,1,47.0,1,1,-1.3266991827685364,-1.3266991827685364
2016-01-07,air_eb120e6d384a17a8,0,0,0,0,1,0,0,-0.9331642168467695,-1.2262407676178908,0.0,-1.1577803236253168,-0.5959047149586355,1,43.0,1,1,-1.256774170156422,-1.256774170156422
2016-01-08,air_eb120e6d384a17a8,1,0,0,0,0,0,0,-1.130732963232487,-1.4158484078365976,0.0,-1.2562590933760507,-0.8005038951711079,1,31.0,1,1,-0.9189313436532014,-0.9189313436532014
2016-01-09,air_eb120e6d384a17a8,0,0,1,0,0,0,0,-1.0813407766360577,-1.3802969752955903,0.0,-1.2070197085006837,-0.7523629115917027,1,52.0,1,1,-0.6581853259274406,-0.6581853259274406
2016-01-10,air_eb120e6d384a17a8,0,0,0,1,0,0,0,-1.0813407766360577,-1.1669883800495449,0.0,-0.320710780744079,-0.956962091804175,1,42.0,1,1,-0.9468501215825804,-0.9468501215825804
2016-01-12,air_eb120e6d384a17a8,0,0,0,0,0,1,0,-1.130732963232487,-1.368446497781921,0.0,-1.1577803236253168,-1.0051030753835803,1,37.0,1,1,-1.366656332832602,-1.366656332832602
2016-01-13,air_eb120e6d384a17a8,0,0,0,0,0,0,1,-1.3406497562673119,-1.5936055705416354,0.0,-1.010062168999216,-1.1735965179114987,1,34.0,1,1,-1.1607233286562644,-1.1607233286562644
2016-01-14,air_eb120e6d384a17a8,0,0,0,0,1,0,0,-1.2295173364253458,-1.4158484078365976,0.0,-0.8377243219354318,-1.101385042542391,1,26.0,1,1,-1.0672338429294446,-1.0672338429294446
2016-01-15,air_eb120e6d384a17a8,1,0,0,0,0,0,0,-1.3406497562673119,-1.1551379025358757,0.0,0.9595132260154615,-1.3180194686497144,1,39.0,1,1,-0.788558334790321,-0.788558334790321
2016-01-17,air_eb120e6d384a17a8,0,0,0,1,0,0,0,-1.1801251498289165,-1.368446497781921,0.0,-1.2562590933760507,-1.0532440589629857,1,30.0,1,1,-1.2480655605270743,-1.2480655605270743
2016-01-18,air_eb120e6d384a17a8,0,1,0,0,0,0,0,-1.2295173364253458,-1.2736426776725676,0.0,-0.7146258597470144,-1.414301435808525,1,36.0,1,1,-1.5339128648315428,-1.5339128648315428
2016-01-19,air_eb120e6d384a17a8,0,0,0,0,0,1,0,-1.772831388986069,-2.079475148602072,0.0,-1.2316394009383673,-1.486512911177633,1,28.0,1,1,-1.2954506423338186,-1.2954506423338186
2016-01-20,air_eb120e6d384a17a8,0,0,0,0,0,0,1,-1.7234392023896397,-1.7950636882740116,0.0,-0.7146258597470144,-1.522618648862187,1,37.0,1,1,-1.169431938285612,-1.169431938285612
