visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-08-09,air_97b2a9f975fc702c,0,0,0,0,0,1,0,2.1599410778549806,2.364746430603575,0.0,0.804815932799153,1.740552282659916,1,19.0,1,1,-0.23589115262457522,-0.23589115262457558
2016-08-10,air_97b2a9f975fc702c,0,0,0,0,0,0,1,1.816314088196234,1.9046268111531135,0.0,-0.06952527553928786,1.7753220177367854,1,31.0,1,1,0.7599644203874242,0.7599644203874237
2016-08-11,air_97b2a9f975fc702c,0,0,0,0,1,0,0,1.595411023415611,1.6683491687326064,1.0,-0.06952527553928786,1.682602724198467,1,41.0,1,1,0.45196025500154496,0.4519602550015446
2016-08-12,air_97b2a9f975fc702c,1,0,0,0,0,0,0,1.5217766684887364,1.6434778379515,0.0,0.09441370102416974,1.5667036072755691,1,15.0,1,1,0.022743924051127185,0.022743924051126792
2016-08-13,air_97b2a9f975fc702c,0,0,1,0,0,0,0,1.4972318835131118,1.6310421725609474,1.0,0.5589074679539666,1.4623944020449613,1,26.0,1,1,0.18743036176343342,0.187430361763433
2016-08-14,air_97b2a9f975fc702c,0,0,0,1,0,0,0,1.4358699210740498,1.456942857093205,1.0,-0.37008006590562714,1.4855742254295408,1,36.0,1,1,-0.8408467023418165,-0.8408467023418168
2016-08-15,air_97b2a9f975fc702c,0,1,0,0,0,0,0,1.5095042760009243,1.5066855186554173,1.0,-1.2170981114834918,1.5898834306601486,1,32.0,1,1,-1.362537968115028,-1.3625379681150285
2016-08-16,air_97b2a9f975fc702c,0,0,0,0,0,1,0,1.5463214534643612,1.7927058226381365,0.0,-0.8345738328354239,1.5087540488141202,1,14.0,1,1,-1.2457469149722964,-1.2457469149722966
2016-08-17,air_97b2a9f975fc702c,0,0,0,0,0,0,1,1.7672245182449844,1.941933807324772,0.0,1.3239560252501026,1.4276246669680919,1,12.0,1,1,-0.7472664894135709,-0.7472664894135712
2016-08-18,air_97b2a9f975fc702c,0,0,0,0,1,0,0,1.5463214534643612,1.6061708417798415,0.0,-1.1078054604411867,1.682602724198467,1,40.0,1,1,-0.47389437133184553,-0.47389437133184587
2016-08-19,air_97b2a9f975fc702c,1,0,0,0,0,0,0,1.6322282008790483,1.693220499513712,0.0,0.47693797967223783,1.6594229008138874,1,44.0,1,1,0.8458076865775077,0.8458076865775073
2016-08-20,air_97b2a9f975fc702c,0,0,1,0,0,0,0,1.3990527436106126,1.4072001955309932,0.0,-0.9711896466383053,1.5551136955832796,1,46.0,1,1,0.7293850594699266,0.7293850594699262
2016-08-21,air_97b2a9f975fc702c,0,0,0,1,0,0,0,1.669045378342485,1.8424484842003483,0.0,0.7501696072780006,1.4855742254295408,1,30.0,1,1,-0.735108430253602,-0.7351084302536023
2016-08-23,air_97b2a9f975fc702c,0,0,0,0,0,1,0,1.534049060976549,1.456942857093205,0.0,-0.943866483877729,1.5667036072755691,1,14.0,1,1,-0.5380005014480452,-0.5380005014480456
2016-08-24,air_97b2a9f975fc702c,0,0,0,0,0,0,1,1.4972318835131118,1.5564281802176292,0.0,-0.8892201583565765,1.4855742254295408,1,23.0,1,1,-0.34973479748610237,-0.3497347974861027
2016-08-25,air_97b2a9f975fc702c,0,0,0,0,1,0,0,1.6813177708302975,1.7429631610759246,0.0,1.843096117701052,1.4855742254295408,1,13.0,1,1,-0.22152253725370286,-0.22152253725370324
2016-08-26,air_97b2a9f975fc702c,1,0,0,0,0,0,0,1.718134948293735,1.755398826466477,0.0,1.3786023507712548,1.5435237838909897,1,64.0,1,1,1.140916940733117,1.1409169407331163
2016-08-27,air_97b2a9f975fc702c,0,0,1,0,0,0,0,1.2272392487812391,1.034130233814403,0.0,-1.408360250807526,1.265365903276035,1,47.0,1,1,1.2031809406735638,1.2031809406735634
