visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Kōtō-ku Tōyō,total_area_visitors,total_genre_visitors
2016-07-01,air_258ad2619d7bff9a,1,0,0,0,0,0,0,1.0982100113532207,1.1948276376590488,0.0,0.9036901664744906,1.0576465755829172,1,61.0,1,1,1.3376571253835372,1.3376571253835374
2016-07-02,air_258ad2619d7bff9a,0,0,1,0,0,0,0,1.0156996240101548,0.8709464791778313,0.0,0.3248574512594809,1.0796640463122025,1,33.0,1,1,1.4943111688733277,1.494311168873328
2016-07-04,air_258ad2619d7bff9a,0,1,0,0,0,0,0,1.392889966149885,1.6146735838384045,0.0,0.9540234460584047,1.299838753605056,1,20.0,1,1,-1.2216502023479918,-1.2216502023479916
2016-07-05,air_258ad2619d7bff9a,0,0,0,0,0,1,0,0.6385092818704239,0.6310345099324849,0.0,-1.411640694385549,0.7934369268314929,1,11.0,1,1,-0.5646776228321958,-0.5646776228321957
2016-07-06,air_258ad2619d7bff9a,0,0,0,0,0,0,1,0.7563812637890897,0.6550257068570194,0.0,-0.27914190374748615,0.8044456621961358,1,8.0,1,1,-0.11195493255548078,-0.11195493255548064
2016-07-07,air_258ad2619d7bff9a,0,0,0,0,1,0,0,1.1689332005044197,1.4947175992157313,0.0,1.5076895214814576,1.035629104853632,1,2.0,1,1,-0.17791452981433992,-0.17791452981433978
2016-07-08,air_258ad2619d7bff9a,1,0,0,0,0,0,0,0.9685508312426881,0.978906865338237,0.0,-0.8076413393785823,0.9695766926657758,1,28.0,1,1,1.1345315474613686,1.134531547461369
2016-07-09,air_258ad2619d7bff9a,0,0,1,0,0,0,0,0.7563812637890897,0.5230741237720787,0.0,-1.411640694385549,0.870498074383992,1,15.0,1,1,1.4339731281990304,1.4339731281990307
2016-07-10,air_258ad2619d7bff9a,0,0,0,1,0,0,0,1.0510612185857542,1.1948276376590488,0.0,1.381856322521673,0.8594893390193491,1,2.0,1,1,-0.3034626268695548,-0.30346262686955466
2016-07-11,air_258ad2619d7bff9a,0,1,0,0,0,0,0,1.2278691914637527,1.4827220007534647,0.0,1.860022478568855,1.0136116341243464,1,22.0,1,1,-1.2714946707311068,-1.2714946707311068
2016-07-12,air_258ad2619d7bff9a,0,0,0,0,0,1,0,1.2160819932718865,1.2548056299703854,0.0,0.9540234460584047,1.2558038121464854,1,22.0,1,1,-0.5496868052733642,-0.5496868052733641
2016-07-13,air_258ad2619d7bff9a,0,0,0,0,0,0,1,1.0864228131613538,0.8349596837910293,0.0,-1.411640694385549,1.2227776060525573,1,24.0,1,1,-0.4773561105520016,-0.4773561105520015
2016-07-14,air_258ad2619d7bff9a,0,0,0,0,1,0,0,1.1807203986962866,1.4587308038289297,0.0,-0.12814206499574451,0.9805854280304186,1,24.0,1,1,-0.2614883377048262,-0.2614883377048261
2016-07-15,air_258ad2619d7bff9a,1,0,0,0,0,0,0,0.7210196692134903,0.5110785253098117,0.0,-1.411640694385549,0.9145330158425624,1,60.0,1,1,0.9224114790039013,0.9224114790039015
2016-07-16,air_258ad2619d7bff9a,0,0,1,0,0,0,0,0.921402038475222,0.9189288730269004,0.0,-0.90830789854641,0.8264631329254211,1,29.0,1,1,1.3751341692806163,1.3751341692806165
2016-07-17,air_258ad2619d7bff9a,0,0,0,1,0,0,0,1.0510612185857542,0.7989728884042272,0.0,-1.411640694385549,1.200760135323272,1,18.0,1,1,0.44945118502276354,0.4494511850227637
2016-07-18,air_258ad2619d7bff9a,0,1,0,0,0,0,0,1.392889966149885,1.4587308038289297,1.0,0.4758572900112225,1.3438736950636263,1,3.0,1,1,-1.0766140424662958,-1.0766140424662958
2016-07-19,air_258ad2619d7bff9a,0,0,0,0,0,1,0,1.3575283715742852,1.4227440084421281,0.0,1.1050232848101464,1.2227776060525573,1,23.0,1,1,-0.9012214770279657,-0.9012214770279657
2016-07-20,air_258ad2619d7bff9a,0,0,0,0,0,0,1,1.1453588041206868,1.1348496453477122,0.0,0.173857612507739,1.024620369488989,1,25.0,1,1,-0.42001623338947064,-0.42001623338947053
2016-07-21,air_258ad2619d7bff9a,0,0,0,0,1,0,0,0.6620836782541574,0.5230741237720787,0.0,-1.411640694385549,0.8594893390193491,1,13.0,1,1,-0.19927644483567497,-0.19927644483567486
2016-07-22,air_258ad2619d7bff9a,1,0,0,0,0,0,0,0.6385092818704239,0.3311445483758019,0.0,-1.411640694385549,0.8374718682900638,1,59.0,1,1,0.9861224536289357,0.9861224536289359
2016-07-23,air_258ad2619d7bff9a,0,0,1,0,0,0,0,0.6974452728297568,0.5950477145456828,0.0,-0.90830789854641,0.7494019853729225,1,36.0,1,1,1.3020539336813122,1.3020539336813124
2016-07-25,air_258ad2619d7bff9a,0,1,0,0,0,0,0,0.9803380294345548,0.978906865338237,0.0,-0.43014174249922793,0.8815068097486344,1,32.0,1,1,-1.1272080517273524,-1.1272080517273524
2016-07-26,air_258ad2619d7bff9a,0,0,0,0,0,1,0,0.8742532457077554,0.7629860930174251,0.0,-1.411640694385549,1.035629104853632,1,40.0,1,1,-0.39603092529534006,-0.39603092529533995
2016-07-27,air_258ad2619d7bff9a,0,0,0,0,0,0,1,0.9096148402833553,0.7989728884042272,0.0,-1.0593077372981516,1.0796640463122025,1,8.0,1,1,-0.19253057693420075,-0.19253057693420061
2016-07-28,air_258ad2619d7bff9a,0,0,0,0,1,0,0,1.1453588041206868,1.0868672514986426,0.0,1.1805232041860174,1.1457164585000588,1,12.0,1,1,0.03270645688724439,0.032706456887244544
2016-07-29,air_258ad2619d7bff9a,1,0,0,0,0,0,0,1.2278691914637527,1.2907924253571874,0.0,1.9355223979447262,1.1677339292293438,1,43.0,1,1,1.232721402471716,1.2327214024717161
2016-07-30,air_258ad2619d7bff9a,0,0,1,0,0,0,0,1.3221667769986853,1.4107484099798606,0.0,1.885189118360812,1.0466378402182743,1,8.0,1,1,1.3511488611864857,1.351148861186486
2016-07-31,air_258ad2619d7bff9a,0,0,0,1,0,0,0,1.2750179842312193,1.1468452438099792,0.0,0.2996908114675238,1.299838753605056,1,6.0,1,1,-0.43875475533801017,-0.43875475533801006
2016-08-02,air_258ad2619d7bff9a,0,0,0,0,0,1,0,1.0864228131613538,0.9669112668759695,0.0,-0.9838078179222809,1.0466378402182743,1,27.0,1,1,-0.8258926187948369,-0.8258926187948368
2016-08-03,air_258ad2619d7bff9a,0,0,0,0,0,0,1,1.310379578806819,1.4107484099798606,0.0,0.2996908114675238,1.2668125475111278,1,26.0,1,1,-0.3742942398350342,-0.37429423983503407
2016-08-04,air_258ad2619d7bff9a,0,0,0,0,1,0,0,1.3811027679580183,1.4827220007534647,0.0,1.4070229623136297,1.3768999011575545,1,7.0,1,1,-0.2464975201459946,-0.24649752014599446
2016-08-05,air_258ad2619d7bff9a,1,0,0,0,0,0,0,1.3457411733824185,1.2907924253571874,0.0,1.784522559192984,1.4099261072514826,1,29.0,1,1,0.813728051702372,0.8137280517023722
2016-08-06,air_258ad2619d7bff9a,0,0,1,0,0,0,0,1.4282515607254849,1.4467352053666622,0.0,1.5831894408573286,1.4209348426161255,1,21.0,1,1,0.5693777254934165,0.5693777254934167
2016-08-07,air_258ad2619d7bff9a,0,0,0,1,0,0,0,1.4282515607254849,1.4827220007534647,0.0,1.432189602105587,1.3328649596989839,1,4.0,1,1,-0.6377578584315,-0.6377578584314999
2016-08-08,air_258ad2619d7bff9a,0,1,0,0,0,0,0,1.475400353492951,1.4587308038289297,0.0,-0.20364198437161535,1.3989173718868397,1,24.0,1,1,-1.1631860138685484,-1.1631860138685484
2016-08-09,air_258ad2619d7bff9a,0,0,0,0,0,1,0,1.7700803082896155,2.0944975223290974,0.0,0.3500240910514377,1.4209348426161255,1,7.0,1,1,-0.32370023057397745,-0.32370023057397734
