visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-07-01,air_af63df35857b16e6,1,0,0,0,0,0,0,1.0649809931301017,1.1918162744151106,0.0,0.605713282531299,0.9022923665731148,1,33.0,1,1,1.3670024912956844,1.3670024912956844
2016-07-02,air_af63df35857b16e6,0,0,1,0,0,0,0,1.3513352439596722,1.2470709582393456,0.0,0.05503277348566249,1.4339232077576043,1,26.0,1,1,1.5284332691906803,1.5284332691906803
2016-07-03,air_af63df35857b16e6,0,0,0,1,0,0,0,1.3169727338601238,1.2249690847096522,0.0,-0.1285273961962164,1.4339232077576043,1,45.0,1,1,-0.4871342662973167,-0.4871342662973167
2016-07-04,air_af63df35857b16e6,0,1,0,0,0,0,0,1.3971519240924035,1.4238859464768971,0.0,0.47459887561567116,1.367469352609543,1,13.0,1,1,-1.2703438777113152,-1.2703438777113152
2016-07-05,air_af63df35857b16e6,0,0,0,0,0,1,0,1.362789413992855,1.4128350097120501,0.0,1.418622605408191,1.2345616423134207,1,2.0,1,1,-0.5933387254387612,-0.5933387254387612
2016-07-06,air_af63df35857b16e6,0,0,0,0,0,0,1,1.2940643937937581,1.3133765788284275,0.0,1.7070743006225717,1.2345616423134207,1,24.0,1,1,-0.12681150128288843,-0.12681150128288843
2016-07-07,air_af63df35857b16e6,0,0,0,0,1,0,0,1.0993435032296501,1.0702559700017946,0.0,0.6581590452975501,1.1238052170666522,1,23.0,1,1,-0.19478235513341294,-0.19478235513341294
2016-07-08,air_af63df35857b16e6,1,0,0,0,0,0,0,0.7328100621677995,0.5619128788188337,0.0,-1.3610028212031173,0.8358385114250535,1,13.0,1,1,1.1576831572787283,1.1576831572787283
2016-07-09,air_af63df35857b16e6,0,0,1,0,0,0,0,0.8817142725991763,0.8271353611751608,0.0,-0.07608163342996525,0.9133680090977918,1,38.0,1,1,1.46625538583878,1.46625538583878
2016-07-10,air_af63df35857b16e6,0,0,0,1,0,0,0,0.9848018028978219,0.8823900449993958,0.0,-0.6005392610924764,1.1016539320172984,1,25.0,1,1,-0.3241586962693545,-0.3241586962693545
2016-07-11,air_af63df35857b16e6,0,1,0,0,0,0,0,0.9962559729310045,0.7939825508806199,0.0,-1.2823341770537406,1.1348808595913291,1,24.0,1,1,-1.32170821613245,-1.32170821613245
2016-07-12,air_af63df35857b16e6,0,0,0,0,0,1,0,1.1222518432960158,1.2028672111799579,0.0,-0.5743163797093508,1.1348808595913291,1,2.0,1,1,-0.5778908041090965,-0.5778908041090965
2016-07-13,air_af63df35857b16e6,0,0,0,0,0,0,1,0.9962559729310045,0.8160844244103137,0.0,-1.3347799398199918,1.046275719393914,1,18.0,1,1,-0.5033545836934646,-0.5033545836934646
2016-07-14,air_af63df35857b16e6,0,0,0,0,1,0,0,1.0878893331964672,1.081306906766641,0.0,1.13017091019381,1.1016539320172984,1,25.0,1,1,-0.28090451654629345,-0.28090451654629345
2016-07-15,air_af63df35857b16e6,1,0,0,0,0,0,0,0.8702601025659937,0.8271353611751608,0.0,1.418622605408191,0.9798218642458528,1,20.0,1,1,0.9390950704639733,0.9390950704639733
2016-07-16,air_af63df35857b16e6,0,0,1,0,0,0,0,1.1107976732628329,1.3023256420635805,0.0,0.18614718040129025,0.9465949366718222,1,37.0,1,1,1.4056222946198462,1.4056222946198462
2016-07-17,air_af63df35857b16e6,0,0,0,1,0,0,0,0.9962559729310045,0.9155428552939368,0.0,0.2910387059337923,1.0905782894926215,1,33.0,1,1,0.4517131525130532,0.4517131525130532
2016-07-18,air_af63df35857b16e6,0,1,0,0,0,0,0,0.9848018028978219,0.9818484758830184,1.0,0.7630505708300521,0.9465949366718222,1,28.0,1,1,-1.1208852388468096,-1.1208852388468096
2016-07-19,air_af63df35857b16e6,0,0,0,0,0,1,0,1.0191643129973702,0.9928994126478655,0.0,1.5235141309406932,1.0241244343445606,1,6.0,1,1,-0.940144559289733,-0.940144559289733
2016-07-20,air_af63df35857b16e6,0,0,0,0,0,0,1,1.0077101429641875,1.0039503494127127,0.0,1.051502266044433,1.1016539320172984,1,19.0,1,1,-0.44426628460749723,-0.44426628460749723
2016-07-21,air_af63df35857b16e6,0,0,0,0,1,0,0,0.9389851227650904,0.9265937920587834,0.0,1.7595200633888233,1.0019731492952064,1,19.0,1,1,-0.21679564302818508,-0.21679564302818508
2016-07-22,air_af63df35857b16e6,1,0,0,0,0,0,0,0.8817142725991763,0.8934409817642429,0.0,1.7595200633888233,0.9133680090977918,1,28.0,1,1,1.0047487361150482,1.0047487361150482
2016-07-23,air_af63df35857b16e6,0,0,1,0,0,0,0,1.0764351631632842,1.1255106538260296,0.0,1.9168573516875764,0.8912167240484378,1,42.0,1,1,1.330313678137731,1.330313678137731
2016-07-24,air_af63df35857b16e6,0,0,0,1,0,0,0,1.2482477136610266,1.213918147944805,0.0,0.18614718040129025,1.2567129273627744,1,30.0,1,1,-0.5099199502585721,-0.5099199502585721
2016-07-25,air_af63df35857b16e6,0,1,0,0,0,0,0,1.236793543627844,1.2028672111799579,0.0,0.47459887561567116,1.289939854936805,1,17.0,1,1,-1.1730219733344278,-1.1730219733344278
2016-07-27,air_af63df35857b16e6,0,0,0,0,0,0,1,1.2597018836942095,1.3465293891229688,0.0,0.9203878591288054,1.1570321446406828,1,26.0,1,1,-0.209844078429836,-0.209844078429836
2016-07-28,air_af63df35857b16e6,0,0,0,0,1,0,0,1.3398810739264893,1.4128350097120501,0.0,1.1563937915769353,1.2677885698874514,1,19.0,1,1,0.02226093954837558,0.02226093954837558
2016-07-29,air_af63df35857b16e6,1,0,0,0,0,0,0,1.3971519240924035,1.468089693536285,0.0,1.1563937915769353,1.301015497461482,1,19.0,1,1,1.258867041988032,1.258867041988032
2016-07-30,air_af63df35857b16e6,0,0,1,0,0,0,0,1.362789413992855,1.4238859464768971,0.0,0.7892734522131776,1.3563937100848664,1,45.0,1,1,1.3809056204923826,1.3809056204923826
