visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2017-02-08,air_8e8f42f047537154,0,0,0,0,0,0,1,-0.4115432042712085,-0.5315963228537582,0.0,0.8158703156392397,0.11912511526994739,1,25.0,1,1,-0.47750699857751155,-0.47750699857751155
2017-02-09,air_8e8f42f047537154,0,0,0,0,1,0,0,-2.235680650230079,-1.9229348468660636,0.0,-2.221429077235553,-0.8596325885696213,1,10.0,1,1,-0.8015460434241858,-0.8015460434241858
2017-02-14,air_8e8f42f047537154,0,0,0,0,0,1,0,-0.6339989903637536,-0.4265896417962257,0.0,0.5573767502881932,-0.8596325885696213,1,18.0,1,1,-0.6848764830188641,-0.6848764830188641
2017-02-15,air_8e8f42f047537154,0,0,0,0,0,0,1,-0.3670520470526996,0.045940422962670646,0.0,0.9128054026458816,-0.9111461519295987,1,21.0,1,1,-0.12943634992641898,-0.12943634992641898
2017-02-16,air_8e8f42f047537154,0,0,0,0,1,0,0,-0.10010510374164516,0.49221881745718354,0.0,1.0420521853214049,-1.4262817855293717,1,25.0,1,1,-0.11393208940743935,-0.11393208940743935
2017-02-17,air_8e8f42f047537154,1,0,0,0,0,0,0,2.346908543276351,2.5135974278146835,0.0,1.0420521853214049,-0.035415574809984446,1,41.0,1,1,1.0725314468074765,1.0725314468074765
2017-02-18,air_8e8f42f047537154,0,0,1,0,0,0,0,0.3003153112249359,-0.7153580147044399,0.0,-1.4459483811824145,1.767559142789221,1,30.0,1,1,1.79270434791408,1.79270434791408
2017-02-19,air_8e8f42f047537154,0,0,0,1,0,0,0,-0.5895078331452448,-0.4265896417962257,0.0,0.880493706977001,-0.7050918984896895,1,36.0,1,1,-0.25967213828584784,-0.25967213828584784
2017-02-20,air_8e8f42f047537154,0,1,0,0,0,0,0,0.4337887828804633,1.227265584859911,0.0,-0.37966242410934903,-0.9111461519295987,1,32.0,1,1,-1.5244321901216107,-1.5244321901216107
2017-02-21,air_8e8f42f047537154,0,0,0,0,0,1,0,-0.5895078331452448,-0.8203646957619726,0.0,0.7512469243014778,0.32517936870985653,1,7.0,1,1,-0.6352628493581293,-0.6352628493581293
2017-02-22,air_8e8f42f047537154,0,0,0,0,0,0,1,-0.32256088983419035,-0.19032460941677753,0.0,-0.5735325981226339,-0.8596325885696213,1,32.0,1,1,-0.1495918886010925,-0.1495918886010925
2017-02-23,air_8e8f42f047537154,0,0,0,0,1,0,0,1.7685234994357344,1.227265584859911,0.0,-1.5105717725201762,2.0251269595891075,1,31.0,1,1,-0.2236247325792202,-0.2236247325792202
2017-02-24,air_8e8f42f047537154,1,0,0,0,0,0,0,0.033368367913881855,-0.47909298232499176,0.0,0.5573767502881932,1.0978828191095162,1,34.0,1,1,1.2182714956858849,1.2182714956858849
2017-02-25,air_8e8f42f047537154,0,0,1,0,0,0,0,0.07785952513239072,0.12469543375581973,0.0,0.13732470659274323,0.22215224198990208,1,37.0,1,1,2.1279839816370143,2.1279839816370143
2017-02-26,air_8e8f42f047537154,0,0,0,1,0,0,0,0.6562445689730084,0.49221881745718354,0.0,0.1696364022616242,0.01609798854999291,1,36.0,1,1,-0.03447275424766876,-0.03447275424766876
2017-02-27,air_8e8f42f047537154,0,1,0,0,0,0,0,-0.3670520470526996,-0.6103513336469074,0.0,-0.7350910764670378,0.9948556923895614,1,7.0,1,1,-1.1771367544964673,-1.1771367544964673
