visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Ōsaka-fu Ōsaka-shi Shinmachi,total_area_visitors,total_genre_visitors
2016-01-04,air_32460819c7600037,0,1,0,0,0,0,0,-0.5927200259268125,-0.5849273552958257,0.0,0.4293505702790723,-0.742569510352865,1,48.0,1,1,-1.5043910820836346,-1.5043910820836348
2016-01-05,air_32460819c7600037,0,0,0,0,0,1,0,-0.7327871690369788,-0.9492973906540927,0.0,-0.9133356352362235,-0.707819739394848,1,35.0,1,1,-1.3755603648512125,-1.3755603648512125
2016-01-06,air_32460819c7600037,0,0,0,0,0,0,1,-0.744459430962826,-0.7726331310864482,0.0,-0.7359997213002412,-0.6151536835068023,1,46.0,1,1,-1.3120239682434096,-1.3120239682434098
2016-01-07,air_32460819c7600037,0,0,0,0,1,0,0,-0.861182050221298,-0.9492973906540927,0.0,-0.9133356352362235,-0.6730699684368308,1,18.0,1,1,-1.2434649315875592,-1.2434649315875592
2016-01-08,air_32460819c7600037,1,0,0,0,0,0,0,-0.9312156217763812,-1.1038786177757818,0.0,-0.9386693372270782,-0.8815685941849334,1,35.0,1,1,-0.9122218204188168,-0.9122218204188168
2016-01-09,air_32460819c7600037,0,0,1,0,0,0,0,-1.036265979109006,-1.092837101552804,0.0,0.9613583120870196,-1.1016504769190416,1,20.0,1,1,-0.6565694419731914,-0.6565694419731914
2016-01-11,air_32460819c7600037,0,1,0,0,0,0,0,-0.97790466947977,-0.9934634555460039,1.0,-0.2293256814831484,-1.0553174489750188,1,15.0,1,1,-1.2979605761088762,-1.2979605761088764
2016-01-12,air_32460819c7600037,0,0,0,0,0,1,0,-1.0596105029607006,-1.137003166444715,0.0,0.17601355037052593,-1.0669007059610245,1,36.0,1,1,-1.3512005606181814,-1.3512005606181814
2016-01-13,air_32460819c7600037,0,0,0,0,0,0,1,-1.2930557414776445,-1.2253352962285373,0.0,-0.5839975093551133,-1.1827332758210813,1,33.0,1,1,-1.1492904306866658,-1.1492904306866658
2016-01-14,air_32460819c7600037,0,0,0,0,1,0,0,-1.164660860293325,-1.1701277151136484,0.0,0.04934504041625274,-1.2058997897930928,1,27.0,1,1,-1.0576272498097963,-1.0576272498097963
