visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-07-01,air_105a7954e32dba9b,1,0,0,0,0,0,0,1.0974746486615563,1.230895406277521,0.0,0.5836871778122912,0.9261038356270731,1,47.0,1,1,1.9908509604960927,1.9908509604960927
2016-07-04,air_105a7954e32dba9b,0,1,0,0,0,0,0,1.4329032571971987,1.4667699233759157,0.0,0.45245492866679493,1.3940799258181966,1,57.0,1,1,-1.1225413134874538,-1.1225413134874538
2016-07-05,air_105a7954e32dba9b,0,0,0,0,0,1,0,1.3982037459693735,1.4555378035140873,0.0,1.3973271225143677,1.2603724714778757,1,46.0,1,1,-0.32333547715810007,-0.32333547715810007
2016-07-06,air_105a7954e32dba9b,0,0,0,0,0,0,1,1.3288047235137237,1.3544487247576324,0.0,1.6860380706344593,1.2603724714778757,1,45.0,1,1,0.22740077514415855,0.22740077514415855
2016-07-07,air_105a7954e32dba9b,0,0,0,0,1,0,0,1.1321741598893815,1.10734208779741,0.0,0.6361800774704897,1.1489495928609414,1,32.0,1,1,0.14716105626568377,0.14716105626568377
2016-07-08,air_105a7954e32dba9b,1,0,0,0,0,0,0,0.7620460401259135,0.5906645741533074,0.0,-1.3847965593701523,0.8592501084569124,1,45.0,1,1,1.7437490989498805,1.7437490989498805
2016-07-11,air_105a7954e32dba9b,0,1,0,0,0,0,0,1.0280756262059059,0.8265390912517018,0.0,-1.3060572098828547,1.160091880722635,1,47.0,1,1,-1.1831770101399377,-1.1831770101399377
2016-07-12,air_105a7954e32dba9b,0,0,0,0,0,1,0,1.155307167374598,1.2421275261393494,0.0,-0.597403064497175,1.160091880722635,1,39.0,1,1,-0.30509917741299214,-0.30509917741299214
2016-07-13,air_105a7954e32dba9b,0,0,0,0,0,0,1,1.0280756262059059,0.8490033309753584,0.0,-1.358550109541053,1.0709535778290875,1,47.0,1,1,-0.21710903114284655,-0.21710903114284655
2016-07-14,air_105a7954e32dba9b,0,0,0,0,1,0,0,1.120607656146773,1.1185742076592378,0.0,1.108616174394276,1.1266650171375547,1,30.0,1,1,0.04549368518670723,0.04549368518670723
2016-07-15,air_105a7954e32dba9b,1,0,0,0,0,0,0,0.9008440850372141,0.8602354508371868,0.0,1.3973271225143677,1.004099850658927,1,46.0,1,1,1.4857054575566038,1.4857054575566038
2016-07-19,air_105a7954e32dba9b,0,0,0,0,0,1,0,1.0512086336911226,1.0287172487646115,0.0,1.5023129218307647,1.0486690021057008,1,35.0,1,1,-0.7327404064357724,-0.7327404064357724
2016-07-20,air_105a7954e32dba9b,0,0,0,0,0,0,1,1.0396421299485146,1.03994936862644,0.0,1.029876824906978,1.1266650171375547,1,47.0,1,1,-0.14735518461780883,-0.14735518461780883
2016-07-21,air_105a7954e32dba9b,0,0,0,0,1,0,0,0.9702431074928641,0.9613245295936416,0.0,1.7385309702926581,1.0263844263823136,1,44.0,1,1,0.12117432912890502,0.12117432912890502
2016-07-22,air_105a7954e32dba9b,1,0,0,0,0,0,0,0.9124105887798223,0.9276281700081569,0.0,1.7385309702926581,0.9372461234887667,1,54.0,1,1,1.5632097314733122,1.5632097314733122
2016-07-25,air_105a7954e32dba9b,0,1,0,0,0,0,0,1.2709722048006817,1.2421275261393494,0.0,0.45245492866679493,1.3160839107863427,1,58.0,1,1,-1.007652625093274,-1.007652625093274
2016-07-26,air_105a7954e32dba9b,0,0,0,0,0,1,0,1.2015731823450315,1.2645917658630064,0.0,0.42620847883769575,1.160091880722635,1,61.0,1,1,-0.11817710502563618,-0.11817710502563618
2016-07-27,air_105a7954e32dba9b,0,0,0,0,0,0,1,1.2941052122858985,1.388145084343118,0.0,0.8986445757614819,1.1823764564460217,1,54.0,1,1,0.12938066401420356,0.12938066401420356
2016-07-28,air_105a7954e32dba9b,0,0,0,0,1,0,0,1.375070738484157,1.4555378035140873,0.0,1.1348626242233752,1.293799335062956,1,37.0,1,1,0.4033810676844498,0.4033810676844498
2016-07-29,air_105a7954e32dba9b,1,0,0,0,0,0,0,1.4329032571971987,1.5116984028232288,0.0,1.1348626242233752,1.3272261986480363,1,49.0,1,1,1.8631968622803372,1.8631968622803372
2016-08-01,air_105a7954e32dba9b,0,1,0,0,0,0,0,1.4329032571971987,1.5566268822705427,0.0,1.6072987211471619,1.37179535009481,1,51.0,1,1,-1.074215119162918,-1.074215119162918
2016-08-02,air_105a7954e32dba9b,0,0,0,0,0,1,0,1.3982037459693735,1.4667699233759157,0.0,1.2136019737106731,1.3940799258181966,1,39.0,1,1,-0.6411030002166053,-0.6411030002166053
2016-08-03,air_105a7954e32dba9b,0,0,0,0,0,0,1,1.3403712272563317,1.3769129644812894,0.0,0.3737155791794972,1.37179535009481,1,43.0,1,1,-0.09173447039522972,-0.09173447039522972
2016-08-04,air_105a7954e32dba9b,0,0,0,0,1,0,0,1.3866372422267654,1.5453947624087143,0.0,1.3710806726852685,1.3272261986480363,1,41.0,1,1,0.06372998493181513,0.06372998493181513
2016-08-05,air_105a7954e32dba9b,1,0,0,0,0,0,0,1.2941052122858985,1.4667699233759157,0.0,0.8723981259323828,1.2826570472012624,1,57.0,1,1,1.3534922844045714,1.3534922844045714
2016-08-08,air_105a7954e32dba9b,0,1,0,0,0,0,0,1.3866372422267654,1.433073563790431,0.0,1.7910238699508563,1.3383684865097294,1,47.0,1,1,-1.051419744481533,-1.051419744481533
2016-08-09,air_105a7954e32dba9b,0,0,0,0,0,1,0,1.3635042347415487,1.3769129644812894,0.0,1.843516769609055,1.3606530622331163,1,38.0,1,1,-0.03018695875549056,-0.03018695875549056
2016-08-10,air_105a7954e32dba9b,0,0,0,0,0,0,1,1.3519377309989402,1.4667699233759157,0.0,1.9747490187545513,1.3160839107863427,1,49.0,1,1,1.2021309965201759,1.2021309965201759
2016-08-16,air_105a7954e32dba9b,0,0,0,0,0,1,0,1.317238219771115,1.320752365172148,0.0,-0.2824456665479839,1.3383684865097294,1,28.0,1,1,-1.2798293987890095,-1.2798293987890095
2016-08-17,air_105a7954e32dba9b,0,0,0,0,0,0,1,1.3403712272563317,1.3544487247576324,0.0,1.2398484235397722,1.3606530622331163,1,57.0,1,1,-0.6629865599107347,-0.6629865599107347
2016-08-18,air_105a7954e32dba9b,0,0,0,0,1,0,0,1.375070738484157,1.478002043237744,0.0,1.5285593716598638,1.2603724714778757,1,40.0,1,1,-0.32470319963898314,-0.32470319963898314
2016-08-19,air_105a7954e32dba9b,1,0,0,0,0,0,0,1.4329032571971987,1.3769129644812894,0.0,1.1611090740524743,1.427506789403277,1,43.0,1,1,1.3083574425354294,1.3083574425354294
2016-08-22,air_105a7954e32dba9b,0,1,0,0,0,0,0,1.3403712272563317,1.343216604895804,0.0,1.6860380706344593,1.37179535009481,1,51.0,1,1,-2.104566054761514,-2.104566054761514
2016-08-23,air_105a7954e32dba9b,0,0,0,0,0,1,0,1.2941052122858985,1.4218414439286027,0.0,1.8697632194381542,1.2603724714778757,1,40.0,1,1,-0.40403110353020255,-0.40403110353020255
2016-08-24,air_105a7954e32dba9b,0,0,0,0,0,0,1,1.317238219771115,1.410609324066774,0.0,1.3448342228561694,1.1266650171375547,1,52.0,1,1,-0.1710623742864491,-0.1710623742864491
2016-08-25,air_105a7954e32dba9b,0,0,0,0,1,0,0,1.4213367534545907,1.646483841165169,0.0,0.47870137849589406,1.3606530622331163,1,28.0,1,1,-0.012406566504010355,-0.012406566504010355
2016-08-26,air_105a7954e32dba9b,1,0,0,0,0,0,0,1.21313968608764,1.320752365172148,0.0,-0.12496696757338853,1.1823764564460217,1,42.0,1,1,1.673539344931215,1.673539344931215
2016-08-29,air_105a7954e32dba9b,0,1,0,0,0,0,0,0.47288344656070436,0.3997185365022257,0.0,-0.7811282133008697,0.5361237604678034,1,53.0,1,1,-1.4061157745238817,-1.4061157745238817
2016-08-30,air_105a7954e32dba9b,0,0,0,0,0,1,0,0.6463810026998298,0.6692894131861056,0.0,0.5836871778122912,0.40241630612748247,1,32.0,1,1,-0.43640053557776903,-0.43640053557776903
