visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,total_area_visitors,total_genre_visitors
2016-07-01,air_95e917913cd988f3,1,0,0,0,0,0,0,1.0727848856303046,1.0821655544087712,0.0,0.9034717789382959,1.044046512756328,1,2.0,1,1,1.2402655785382597,1.2402655785382597
2016-07-02,air_95e917913cd988f3,0,0,1,0,0,0,0,1.2892554143918264,1.3176747395728523,0.0,1.7058682067490494,1.1951467391156028,1,26.0,1,1,1.3946801115330114,1.3946801115330114
2016-07-03,air_95e917913cd988f3,0,0,0,1,0,0,0,1.3217259937060548,1.2459980310446535,0.0,1.358163088031056,1.3786255854090073,1,19.0,1,1,-0.5332850743512207,-0.5332850743512207
2016-07-04,air_95e917913cd988f3,0,1,0,0,0,0,0,1.354196573020283,1.3279142693625952,0.0,1.144190707281522,1.357039838786254,1,15.0,1,1,-1.2824541483066187,-1.2824541483066187
2016-07-07,air_95e917913cd988f3,0,0,0,0,1,0,0,1.3217259937060548,1.338153799152338,0.0,1.5186423735932066,1.3138683455407467,1,14.0,1,1,-0.2536396162722087,-0.2536396162722087
2016-07-08,air_95e917913cd988f3,1,0,0,0,0,0,0,1.0403143063160762,0.8876144884036602,0.0,-1.4769709569002727,0.9900821461994443,1,12.0,1,1,1.0400438635067875,1.0400438635067875
2016-07-09,air_95e917913cd988f3,0,0,1,0,0,0,0,0.7480790924880217,0.5599495351318948,0.0,-1.182758933369663,0.8389819198401701,1,23.0,1,1,1.3352046574369467,1.3352046574369467
2016-07-10,air_95e917913cd988f3,0,0,0,1,0,0,0,1.1593730971349134,1.112884143777999,0.0,0.5022735650329191,1.141182372558719,1,29.0,1,1,-0.3773928903230264,-0.3773928903230264
2016-07-11,air_95e917913cd988f3,0,1,0,0,0,0,0,1.235137782201446,1.2357585012549113,0.0,0.0475822559401588,1.2814897256066162,1,17.0,1,1,-1.3315860451685853,-1.3315860451685853
2016-07-14,air_95e917913cd988f3,0,0,0,0,1,0,0,1.0944319385064567,1.1333632033574845,0.0,0.18131499390861772,1.1843538658042259,1,15.0,1,1,-0.33601866138663367,-0.33601866138663367
2016-07-15,air_95e917913cd988f3,1,0,0,0,0,0,0,0.8779614097449348,0.6521053032395787,0.0,-1.4234778617128891,1.044046512756328,1,11.0,1,1,0.8309562422746596,0.8309562422746596
2016-07-16,air_95e917913cd988f3,0,0,1,0,0,0,0,1.029490779878,1.0104888458805723,0.0,-0.24662976759045094,0.9792892728880678,1,14.0,1,1,1.2772068543743247,1.2772068543743247
2016-07-17,air_95e917913cd988f3,0,0,0,1,0,0,0,1.1701966235729893,0.9695307267216017,0.0,-1.2629985761507385,1.2059396124269792,1,28.0,1,1,0.36475734122351927,0.36475734122351927
2016-07-18,air_95e917913cd988f3,0,1,0,0,0,0,0,1.1810201500110655,1.1231236735677417,1.0,1.3046699928436725,1.1519752458700954,1,8.0,1,1,-1.1394914108210472,-1.1394914108210472
2016-07-21,air_95e917913cd988f3,0,0,0,0,1,0,0,1.105255464944533,1.1333632033574845,0.0,0.9034717789382959,1.0116678928221978,1,11.0,1,1,-0.27469614349876575,-0.27469614349876575
2016-07-22,air_95e917913cd988f3,1,0,0,0,0,0,0,1.137726044258761,1.3074352097831097,0.0,1.1709372548752137,1.0116678928221978,1,8.0,1,1,0.89375641119597,0.89375641119597
2016-07-23,air_95e917913cd988f3,0,0,1,0,0,0,0,1.0836084120683804,1.1436027331472267,0.0,1.224430350062597,1.054839386067705,1,23.0,1,1,1.205171366493998,1.205171366493998
2016-07-24,air_95e917913cd988f3,0,0,0,1,0,0,0,1.029490779878,1.0002493160908295,0.0,-0.1931366724030673,1.044046512756328,1,21.0,1,1,-0.5550804270944991,-0.5550804270944991
2016-07-25,air_95e917913cd988f3,0,1,0,0,0,0,0,1.0511378327541525,0.9183330777728883,0.0,-1.1560123857759714,1.2275253590497326,1,8.0,1,1,-1.189362133199735,-1.189362133199735
2016-07-28,air_95e917913cd988f3,0,0,0,0,1,0,0,1.235137782201446,1.205039911885683,0.0,-0.24662976759045094,1.2275253590497326,1,22.0,1,1,-0.046029646073523445,-0.046029646073523445
2016-07-29,air_95e917913cd988f3,1,0,0,0,0,0,0,1.2243142557633697,1.2152794416754256,0.0,0.7162459457824532,1.1843538658042259,1,12.0,1,1,1.1368300061972776,1.1368300061972776
2016-07-30,air_95e917913cd988f3,0,0,1,0,0,0,0,1.3109024672679785,1.450788626839507,0.0,1.732614754342741,1.346246965474877,1,15.0,1,1,1.253564437839243,1.253564437839243
2016-07-31,air_95e917913cd988f3,0,0,0,1,0,0,0,1.3325495201441309,1.3995909778907936,0.0,1.358163088031056,1.346246965474877,1,21.0,1,1,-0.510750896091221,-0.510750896091221
2016-08-01,air_95e917913cd988f3,0,1,0,0,0,0,0,1.3866671523345113,1.3586328587318228,0.0,1.3046699928436725,1.3246612188521236,1,16.0,1,1,-1.24329639592039,-1.24329639592039
2016-08-04,air_95e917913cd988f3,0,0,0,0,1,0,0,1.4083142052106634,1.512225805577963,0.0,1.144190707281522,1.30307547222937,1,7.0,1,1,-0.32124215105220766,-0.32124215105220766
2016-08-05,air_95e917913cd988f3,1,0,0,0,0,0,0,1.4083142052106634,1.5019862757882203,0.0,1.010457969313063,1.4433828252772674,1,18.0,1,1,0.723826542350071,0.723826542350071
2016-08-06,air_95e917913cd988f3,0,0,1,0,0,0,0,1.3758436258964353,1.5634234545266763,0.0,0.4220339222518436,1.4757614452113978,1,11.0,1,1,0.4829694238989273,0.4829694238989273
2016-08-07,air_95e917913cd988f3,0,0,0,1,0,0,0,1.429961258086816,1.5531839247369335,0.0,1.4918958259995148,1.3678327120976304,1,14.0,1,1,-0.7069090707807262,-0.7069090707807262
2016-08-08,air_95e917913cd988f3,0,1,0,0,0,0,0,1.4840788902771964,1.5019862757882203,0.0,1.7861078495301244,1.432589951965891,1,2.0,1,1,-1.2248257580023574,-1.2248257580023574
2016-08-09,air_95e917913cd988f3,0,0,0,0,0,1,0,1.4191377316487397,1.3995909778907936,0.0,1.3046699928436725,1.4433828252772674,1,1.0,1,1,-0.3973411792745015,-0.3973411792745015
2016-08-11,air_95e917913cd988f3,0,0,0,0,1,0,0,1.2784318879537502,1.4917467459984781,1.0,1.8663474923111998,1.0980108793132117,1,38.0,1,1,0.2923524405848319,0.2923524405848319
2016-08-12,air_95e917913cd988f3,1,0,0,0,0,0,0,1.3217259937060548,1.4098305076805362,0.0,1.9465871350922754,1.1951467391156028,1,15.0,1,1,-0.13801342290532528,-0.13801342290532528
2016-08-13,air_95e917913cd988f3,0,0,1,0,0,0,0,1.3758436258964353,1.420070037470279,1.0,1.7058682067490494,1.3138683455407467,1,21.0,1,1,0.027114080081885247,0.027114080081885247
2016-08-14,air_95e917913cd988f3,0,0,0,1,0,0,0,1.343373046582207,1.420070037470279,1.0,1.010457969313063,1.3354540921635,1,13.0,1,1,-1.0039169285026888,-1.0039169285026888
2016-08-15,air_95e917913cd988f3,0,1,0,0,0,0,0,1.3217259937060548,1.420070037470279,1.0,-0.03265738684091649,1.3678327120976304,1,21.0,1,1,-1.527005394341369,-1.527005394341369
2016-08-24,air_95e917913cd988f3,0,0,0,0,0,0,1,1.3000789408299025,1.420070037470279,0.0,-0.4338556007462933,1.3354540921635,1,1.0,1,1,-0.5114897216079424,-0.5114897216079424
2016-08-25,air_95e917913cd988f3,0,0,0,0,1,0,0,1.3325495201441309,1.4610281566292496,0.0,0.8767252313446041,1.30307547222937,1,18.0,1,1,-0.3829340816984362,-0.3829340816984362
2016-08-26,air_95e917913cd988f3,1,0,0,0,0,0,0,1.343373046582207,1.3995909778907936,0.0,1.1976838024689054,1.3246612188521236,1,16.0,1,1,0.9831542987192473,0.9831542987192473
2016-08-27,air_95e917913cd988f3,0,0,1,0,0,0,0,1.0944319385064567,1.0821655544087712,0.0,0.15456844631492578,1.1951467391156028,1,23.0,1,1,1.0455850548821972,1.0455850548821972
2016-08-28,air_95e917913cd988f3,0,0,0,1,0,0,0,1.0078437270018479,1.0719260246190283,0.0,-0.7013210766832112,1.0332536394449516,1,21.0,1,1,-0.3519034099961416,-0.3519034099961416
2016-08-29,air_95e917913cd988f3,0,1,0,0,0,0,0,0.7697261453641738,0.672584362819064,0.0,-1.4769709569002727,0.7310531867264026,1,3.0,1,1,-1.512228884006943,-1.512228884006943
2016-08-31,air_95e917913cd988f3,0,0,0,0,0,0,1,1.105255464944533,1.0309679054600576,0.0,1.8128543971238165,1.1519752458700954,1,2.0,1,1,-0.3005550365840113,-0.3005550365840113
2016-09-01,air_95e917913cd988f3,0,0,0,0,1,0,0,1.1485495706968372,1.1231236735677417,0.0,1.3314165404373643,1.0224607661335747,1,16.0,1,1,-0.6906549094128576,-0.6906549094128576
2016-09-02,air_95e917913cd988f3,1,0,0,0,0,0,0,1.1593730971349134,1.2767166204138818,0.0,1.4384027308121314,1.0008750195108211,1,11.0,1,1,0.5029177128504024,0.5029177128504024
2016-09-03,air_95e917913cd988f3,0,0,1,0,0,0,0,1.256784835077598,1.2562375608343963,0.0,-0.005910839247224807,1.1951467391156028,1,27.0,1,1,1.0799404414097376,1.0799404414097376
2016-09-04,air_95e917913cd988f3,0,0,0,1,0,0,0,1.2892554143918264,1.3483933289420802,0.0,0.5557666602203025,1.2491111056724864,1,17.0,1,1,-0.8314011703482652,-0.8314011703482652
2016-09-05,air_95e917913cd988f3,0,1,0,0,0,0,0,1.0944319385064567,1.0309679054600576,0.0,-0.7815607194642864,1.1951467391156028,1,11.0,1,1,-1.4220921709669445,-1.4220921709669445
2016-09-07,air_95e917913cd988f3,0,0,0,0,0,0,1,1.235137782201446,1.338153799152338,0.0,0.7697390409698369,1.141182372558719,1,1.0,1,1,-0.6308100425584323,-0.6308100425584323
2016-09-08,air_95e917913cd988f3,0,0,0,0,1,0,0,0.9861966741256958,0.7340215415575202,0.0,-1.182758933369663,1.044046512756328,1,11.0,1,1,-0.48489200300597557,-0.48489200300597557
2016-09-09,air_95e917913cd988f3,1,0,0,0,0,0,0,0.8779614097449348,0.8773749586139175,0.0,0.18131499390861772,0.957703526265314,1,21.0,1,1,0.8169185574569549,0.8169185574569549
2016-09-10,air_95e917913cd988f3,0,0,1,0,0,0,0,0.8779614097449348,1.0002493160908295,0.0,1.5186423735932066,0.752638933349156,1,34.0,1,1,1.32005873434416,1.32005873434416
2016-09-11,air_95e917913cd988f3,0,0,0,1,0,0,0,1.0403143063160762,1.1640817927267124,0.0,0.4220339222518436,0.957703526265314,1,22.0,1,1,-0.3969717665161409,-0.3969717665161409
2016-09-12,air_95e917913cd988f3,0,1,0,0,0,0,0,1.0944319385064567,0.9797702565113441,0.0,-1.1025192905885879,1.054839386067705,1,15.0,1,1,-1.4010356437403875,-1.4010356437403875
2016-09-13,air_95e917913cd988f3,0,0,0,0,0,1,0,0.813020251116478,0.47803329681395335,0.0,-1.4769709569002727,1.0224607661335747,1,1.0,1,1,-0.8890295606525266,-0.8890295606525266
2016-09-14,air_95e917913cd988f3,0,0,0,0,0,0,1,0.8454908304307064,0.6623448330293216,0.0,-1.2362520285570466,1.0008750195108211,1,1.0,1,1,-0.49856027506531964,-0.49856027506531964
2016-09-15,air_95e917913cd988f3,0,0,0,0,1,0,0,0.8454908304307064,0.6828238926088068,0.0,-0.9687865526201289,0.9469106529539375,1,18.0,1,1,-0.17754058804991482,-0.17754058804991482
2016-09-16,air_95e917913cd988f3,1,0,0,0,0,0,0,0.9537260948114674,0.9900097863010869,0.0,-0.40710905315260154,0.9253249063311841,1,18.0,1,1,0.7496854354353165,0.7496854354353165
2016-09-17,air_95e917913cd988f3,0,0,1,0,0,0,0,1.1485495706968372,1.020728375670315,0.0,-0.4338556007462933,1.1951467391156028,1,23.0,1,1,1.2066490175274405,1.2066490175274405
2016-09-18,air_95e917913cd988f3,0,0,0,1,0,0,0,0.8779614097449348,0.6418657734498359,0.0,-1.4769709569002727,0.9900821461994443,1,15.0,1,1,0.04226000317467189,0.04226000317467189
2016-09-19,air_95e917913cd988f3,0,1,0,0,0,0,0,0.7156085131737934,0.4882728266036958,1.0,-1.4769709569002727,0.7418460600377792,1,24.0,1,1,-1.4039909458072726,-1.4039909458072726
2016-09-22,air_95e917913cd988f3,0,0,0,0,1,0,0,0.6181967752311086,0.5394704755524091,1.0,-1.343238218931814,0.8066032999060397,1,16.0,1,1,-0.4106400385754849,-0.4106400385754849
2016-09-23,air_95e917913cd988f3,1,0,0,0,0,0,0,0.6073732487930324,0.5189914159729239,0.0,-1.0490261954012043,0.7634318066605329,1,19.0,1,1,0.06516359419303219,0.06516359419303219
2016-09-24,air_95e917913cd988f3,0,0,1,0,0,0,0,0.5532556166026519,0.39611705849601186,0.0,-1.1560123857759714,0.6555030735467655,1,24.0,1,1,0.9827848859608866,0.9827848859608866
2016-09-25,air_95e917913cd988f3,0,0,0,1,0,0,0,0.921255515497239,0.9285726075626308,0.0,-0.3803625055589098,0.9037391597084303,1,21.0,1,1,-0.4930190836899099,-0.4930190836899099
2016-09-26,air_95e917913cd988f3,0,1,0,0,0,0,0,0.8779614097449348,0.8773749586139175,0.0,-0.728067624276903,0.8929462863970538,1,9.0,1,1,-1.1753244483820304,-1.1753244483820304
2016-09-28,air_95e917913cd988f3,0,0,0,0,0,0,1,0.9645496212495437,0.8056982500857188,0.0,-1.343238218931814,1.0656322593790815,1,2.0,1,1,-0.44499542510302537,-0.44499542510302537
2016-09-29,air_95e917913cd988f3,0,0,0,0,1,0,0,0.6073732487930324,0.47803329681395335,0.0,-1.4769709569002727,0.6986745667922724,1,17.0,1,1,-0.32493627863581415,-0.32493627863581415
2016-09-30,air_95e917913cd988f3,1,0,0,0,0,0,0,0.5749026694788041,0.6521053032395787,0.0,-0.3001228627778343,0.5583672137443746,1,16.0,1,1,1.0503874207408856,1.0503874207408856
2016-10-01,air_95e917913cd988f3,0,0,1,0,0,0,0,0.7480790924880217,0.6213867138703506,0.0,-0.9687865526201289,0.7742246799719095,1,16.0,1,1,1.0840039817517046,1.0840039817517046
2016-10-02,air_95e917913cd988f3,0,0,0,1,0,0,0,1.029490779878,0.9797702565113441,0.0,0.3417942794707683,1.054839386067705,1,25.0,1,1,-0.5484309974440074,-0.5484309974440074
2016-10-03,air_95e917913cd988f3,0,1,0,0,0,0,0,0.7047849867357171,0.6111471840806082,0.0,-1.4769709569002727,0.7310531867264026,1,12.0,1,1,-1.6175115201397283,-1.6175115201397283
2016-10-06,air_95e917913cd988f3,0,0,0,0,1,0,0,0.7156085131737934,0.7340215415575202,0.0,0.8232321361572204,0.666295946858142,1,15.0,1,1,-0.4871084795561395,-0.4871084795561395
2016-10-07,air_95e917913cd988f3,1,0,0,0,0,0,0,0.5316085637264998,0.6111471840806082,0.0,0.6894993981887614,0.3533026208282166,1,15.0,1,1,0.6724781689379407,0.6724781689379407
2016-10-08,air_95e917913cd988f3,0,0,1,0,0,0,0,0.9645496212495437,0.9695307267216017,0.0,-0.3268694103715262,0.8389819198401701,1,19.0,1,1,0.9207235425562975,0.9207235425562975
2016-10-09,air_95e917913cd988f3,0,0,0,1,0,0,0,0.46666740509804305,0.5701890649216372,0.0,-0.5675883387147522,0.36409549413959313,1,30.0,1,1,0.21329811029565282,0.21329811029565282
2016-10-10,air_95e917913cd988f3,0,1,0,0,0,0,0,0.13113808551768433,0.11964975417295981,1.0,0.9302183265319875,0.19140952115756546,1,23.0,1,1,-0.8823801310020349,-0.8823801310020349
2016-10-12,air_95e917913cd988f3,0,0,0,0,0,0,1,0.1636086648319123,0.34491940954729855,0.0,0.4220339222518436,0.11585940797792815,1,1.0,1,1,-0.5691181119122037,-0.5691181119122037
2016-10-13,air_95e917913cd988f3,0,0,0,0,1,0,0,-0.009567758177305005,-0.023703662883437816,0.0,-0.6745745290895193,0.18061664784618858,1,18.0,1,1,-0.5355015509013846,-0.5355015509013846
