visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Chūō-ku Tsukiji,total_area_visitors,total_genre_visitors
2016-07-01,air_ecf7f141339f1d57,1,0,0,0,0,0,0,1.0731802272999804,1.1397397318201488,0.0,-0.21470583293236079,1.022397361592213,1,21.0,1,1,1.2793471106531555,1.2793471106531555
2016-07-02,air_ecf7f141339f1d57,0,0,1,0,0,0,0,1.2351325441541485,1.2780014318247868,0.0,0.4444172335484337,1.177227617962219,1,4.0,1,1,1.4509246687868724,1.4509246687868724
2016-07-03,air_ecf7f141339f1d57,0,0,0,1,0,0,0,1.4896290420678415,1.692786531838701,0.0,0.6289716921630559,1.3099392662793674,1,5.0,1,1,-0.691331972121902,-0.6913319721219021
2016-07-05,air_ecf7f141339f1d57,0,0,0,0,0,1,0,0.6220273446347973,0.5636493151341565,0.0,-1.374762429938559,0.8233298891164911,1,15.0,1,1,-0.8042119445782946,-0.8042119445782947
2016-07-06,air_ecf7f141339f1d57,0,0,0,0,0,0,1,0.7839796614889657,0.7134328234725141,0.0,-0.2938006009100563,0.8565078011957781,1,4.0,1,1,-0.3083610110243955,-0.3083610110243956
2016-07-07,air_ecf7f141339f1d57,0,0,0,0,1,0,0,1.2814046346839107,1.8425700401770595,0.0,1.9999476704431087,1.011338057565784,1,19.0,1,1,-0.38060419339648677,-0.3806041933964869
2016-07-08,air_ecf7f141339f1d57,1,0,0,0,0,0,0,1.0384761594026586,1.04756526515039,0.0,-0.8210990540946917,1.0334566656186424,1,23.0,1,1,1.0568709467572837,1.0568709467572837
2016-07-09,air_ecf7f141339f1d57,0,0,1,0,0,0,0,0.7030035030618813,0.48299665679811726,0.0,-1.374762429938559,0.8343891931429201,1,2.0,1,1,1.3848385758214934,1.3848385758214934
2016-07-10,air_ecf7f141339f1d57,0,0,0,1,0,0,0,1.0731802272999804,1.2203923901561875,0.0,1.7099335211915587,0.8233298891164911,1,15.0,1,1,-0.5181125234797287,-0.5181125234797288
2016-07-12,air_ecf7f141339f1d57,0,0,0,0,0,1,0,1.2467005667865894,1.2780014318247868,0.0,0.2862276975930429,1.3099392662793674,1,9.0,1,1,-0.7877930394937285,-0.7877930394937285
2016-07-13,air_ecf7f141339f1d57,0,0,0,0,0,0,1,1.0153401141377776,0.7940854818085534,0.0,-1.374762429938559,1.1882869219886483,1,16.0,1,1,-0.7085718224606965,-0.7085718224606966
2016-07-14,air_ecf7f141339f1d57,0,0,0,0,1,0,0,1.1078842951973018,1.404741323495705,0.0,-0.3465304462285198,0.9449822334072102,1,18.0,1,1,-0.4721395892429433,-0.4721395892429434
2016-07-15,air_ecf7f141339f1d57,1,0,0,0,0,0,0,0.6798674577970002,0.3793003817946388,0.0,-1.374762429938559,0.9118043213279231,1,7.0,1,1,0.824543439810672,0.824543439810672
2016-07-16,air_ecf7f141339f1d57,0,0,1,0,0,0,0,0.8996598878133716,0.805607290142273,0.0,-0.9529236673908507,0.8122705850900622,1,26.0,1,1,1.320394373364571,1.320394373364571
2016-07-20,air_ecf7f141339f1d57,0,0,0,0,0,0,1,1.1541563857270645,1.0590870734841096,0.0,-0.1619759876138974,1.1661683139357903,1,11.0,1,1,-0.6457695105122309,-0.645769510512231
2016-07-21,air_ecf7f141339f1d57,0,0,0,0,1,0,0,0.633595367267238,0.41386580679579843,0.0,-1.374762429938559,0.9007450173014939,1,20.0,1,1,-0.4040011331419936,-0.4040011331419937
2016-07-22,air_ecf7f141339f1d57,1,0,0,0,0,0,0,0.5873232767374753,0.22951687345628075,0.0,-1.374762429938559,0.845448497169349,1,16.0,1,1,0.8943237864200784,0.8943237864200783
2016-07-23,air_ecf7f141339f1d57,0,0,1,0,0,0,0,0.7030035030618813,0.7364764401399542,0.0,-1.0056535127093142,0.7790926730107752,1,7.0,1,1,1.2403522110773109,1.2403522110773109
2016-07-24,air_ecf7f141339f1d57,0,0,0,1,0,0,0,0.8765238425484901,0.955390798480631,0.0,0.5498769241853607,0.6906182407993431,1,23.0,1,1,-0.7155498571216372,-0.7155498571216372
2016-07-26,air_ecf7f141339f1d57,0,0,0,0,0,1,0,0.8649558199160498,0.7710418651411134,0.0,-1.3483975072793275,0.956041537433639,1,6.0,1,1,-0.6194992623769249,-0.619499262376925
