visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-07-01,air_349278fa964bb12f,1,0,0,0,0,0,0,1.0832189449033802,1.2095315931462558,0.0,0.5961456798623378,0.9216669519581251,1,13.0,1,1,1.4262129333952174,1.4262129333952174
2016-07-02,air_349278fa964bb12f,0,0,1,0,0,0,0,1.3691041243447581,1.2648034100455516,0.0,0.04097675404818715,1.4522818088575555,1,14.0,1,1,1.5860103816854845,1.5860103816854845
2016-07-03,air_349278fa964bb12f,0,0,0,1,0,0,0,1.3347979028117927,1.2426946832858339,0.0,-0.14407955455652982,1.4522818088575555,1,22.0,1,1,-0.40916397866596094,-0.40916397866596094
2016-07-04,air_349278fa964bb12f,0,1,0,0,0,0,0,1.4148457530553784,1.4416732241232983,0.0,0.46396260228754005,1.3859549517451266,1,22.0,1,1,-1.1844492062560608,-1.1844492062560608
2016-07-05,air_349278fa964bb12f,0,0,0,0,0,1,0,1.380539531522413,1.4306188607434391,0.0,1.4156807608260842,1.253301237520269,1,19.0,1,1,-0.5142938788569261,-0.5142938788569261
2016-07-06,air_349278fa964bb12f,0,0,0,0,0,0,1,1.3119270884564824,1.3311295903247067,0.0,1.7064835314906392,1.253301237520269,1,13.0,1,1,-0.0524868991089771,-0.0524868991089771
2016-07-07,air_349278fa964bb12f,0,0,0,0,1,0,0,1.1175251664363457,1.0879335959678058,0.0,0.649018910892257,1.1427564756662212,1,18.0,1,1,-0.11977003523119485,-0.11977003523119485
2016-07-08,air_349278fa964bb12f,1,0,0,0,0,0,0,0.7515921367513819,0.5794328804942843,0.0,-1.3866004837596293,0.8553400948456962,1,17.0,1,1,1.2190114573824786,1.2190114573824786
2016-07-09,air_349278fa964bb12f,0,0,1,0,0,0,0,0.9002524300608984,0.8447376016109039,0.0,-0.09120632352661065,0.9327214281435301,1,16.0,1,1,1.5244616037555012,1.5244616037555012
2016-07-10,air_349278fa964bb12f,0,0,0,1,0,0,0,1.0031710946597947,0.9000094185101998,0.0,-0.6199386338258019,1.1206475232954116,1,19.0,1,1,-0.24783736819109795,-0.24783736819109795
2016-07-11,air_349278fa964bb12f,0,1,0,0,0,0,0,1.0146065018374495,0.8115745114713264,0.0,-1.3072906372147506,1.153810951851626,1,16.0,1,1,-1.2352938488938732,-1.2352938488938732
2016-07-12,air_349278fa964bb12f,0,0,0,0,0,1,0,1.140395980791656,1.2205859565261152,0.0,-0.5935020183108424,1.153810951851626,1,10.0,1,1,-0.49900225701096756,-0.49900225701096756
2016-07-13,air_349278fa964bb12f,0,0,0,0,0,0,1,1.0146065018374495,0.8336832382310446,0.0,-1.3601638682446697,1.0653751423683875,1,15.0,1,1,-0.42522018160421743,-0.42522018160421743
2016-07-14,air_349278fa964bb12f,0,0,0,0,1,0,0,1.1060897592586905,1.0989879593476644,0.0,1.1248779901615291,1.1206475232954116,1,15.0,1,1,-0.20502082702241392,-0.20502082702241392
2016-07-15,air_349278fa964bb12f,1,0,0,0,0,0,0,0.8888170228832435,0.8447376016109039,0.0,1.4156807608260842,0.9990482852559587,1,17.0,1,1,1.002635008262165,1.002635008262165
2016-07-16,air_349278fa964bb12f,0,0,1,0,0,0,0,1.1289605736140007,1.3200752269448475,0.0,0.17315983162298496,0.9658848566997441,1,17.0,1,1,1.4644419880101138,1.4644419880101138
2016-07-17,air_349278fa964bb12f,0,0,0,1,0,0,0,1.0146065018374495,0.9331725086497773,0.0,0.27890629368282305,1.1095930471100066,1,20.0,1,1,0.5201843390221716,0.5201843390221716
2016-07-18,air_349278fa964bb12f,0,1,0,0,0,0,0,1.0031710946597947,0.999498688928932,1.0,0.7547653729520951,0.9658848566997441,1,13.0,1,1,-1.0365027648964116,-1.0365027648964116
2016-07-19,air_349278fa964bb12f,0,0,0,0,0,1,0,1.0374773161927597,1.0105530523087913,0.0,1.5214272228859225,1.0432661899975781,1,17.0,1,1,-0.8575907892986963,-0.8575907892986963
2016-07-20,air_349278fa964bb12f,0,0,0,0,0,0,1,1.0260419090151047,1.0216074156886505,0.0,1.0455681436166502,1.1206475232954116,1,20.0,1,1,-0.3667297280434259,-0.3667297280434259
2016-07-21,air_349278fa964bb12f,0,0,0,0,1,0,0,0.957429465949174,0.9442268720296362,0.0,1.7593567625205586,1.0211572376267681,1,10.0,1,1,-0.14156059636168583,-0.14156059636168583
2016-07-22,air_349278fa964bb12f,1,0,0,0,0,0,0,0.9002524300608984,0.9110637818900591,0.0,1.7593567625205586,0.9327214281435301,1,18.0,1,1,1.0676244011074887,1.0676244011074887
2016-07-23,air_349278fa964bb12f,0,0,1,0,0,0,0,1.0946543520810352,1.1432054128671016,0.0,1.9179764556103158,0.9106124757727202,1,16.0,1,1,1.3898953315110658,1.3898953315110658
2016-07-24,air_349278fa964bb12f,0,0,0,1,0,0,0,1.266185459745862,1.2316403199059744,0.0,0.17315983162298496,1.2754101898910786,1,17.0,1,1,-0.43171912088874986,-0.43171912088874986
2016-07-25,air_349278fa964bb12f,0,1,0,0,0,0,0,1.254750052568207,1.2205859565261152,0.0,0.46396260228754005,1.3085736184472931,1,6.0,1,1,-1.0881119886265218,-1.0881119886265218
2016-07-26,air_349278fa964bb12f,0,0,0,0,0,1,0,1.1861376095022762,1.2426946832858339,0.0,0.4375259867725806,1.153810951851626,1,21.0,1,1,-0.34226313308989215,-0.34226313308989215
2016-07-27,air_349278fa964bb12f,0,0,0,0,0,0,1,1.2776208669235172,1.3642926804642848,0.0,0.9133850660418524,1.1759199042224355,1,14.0,1,1,-0.13467936653100446,-0.13467936653100446
2016-07-28,air_349278fa964bb12f,0,0,0,0,1,0,0,1.3576687171671027,1.4306188607434391,0.0,1.1513146056764885,1.2864646660764836,1,10.0,1,1,0.09507725170452318,0.09507725170452318
