visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Ōsaka-fu Ōsaka-shi Nanbasennichimae,total_area_visitors,total_genre_visitors
2016-07-02,air_96005f79124e12bf,0,0,1,0,0,0,0,1.287928503593292,1.3147204926905067,0.0,1.768427623542065,1.1919123277334625,1,7.0,1,1,1.566430932591192,1.5664309325911923
2016-07-03,air_96005f79124e12bf,0,0,0,1,0,0,0,1.319947300510742,1.244108127702929,0.0,1.4095541399864957,1.3724870682774173,1,3.0,1,1,-0.34319590565725894,-0.3431959056572585
2016-07-09,air_96005f79124e12bf,0,0,1,0,0,0,0,0.7542818883024579,0.5682469199646869,0.0,-1.2129828552272786,0.8413848902069619,1,6.0,1,1,1.507521194910027,1.5075211949100273
2016-07-10,air_96005f79124e12bf,0,0,0,1,0,0,0,1.1598533159234918,1.112970878440285,0.0,0.5261732573881719,1.138802109926417,1,17.0,1,1,-0.18878653111408086,-0.18878653111408045
2016-07-11,air_96005f79124e12bf,0,1,0,0,0,0,0,1.2345638420642087,1.2340206469904182,0.0,0.05687716350781228,1.2768886762247351,1,8.0,1,1,-1.1339036269553817,-1.1339036269553813
2016-07-12,air_96005f79124e12bf,0,0,0,0,0,1,0,1.1811991805351252,1.002008590602663,0.0,-1.2681941603896736,1.2875107197861444,1,14.0,1,1,-0.42918216873225146,-0.429182168732251
2016-07-13,air_96005f79124e12bf,0,0,0,0,0,0,1,1.149180383617675,0.860783860627508,0.0,-1.4890393810392548,1.2875107197861444,1,8.0,1,1,-0.35856366331321504,-0.3585636633132146
2016-07-14,air_96005f79124e12bf,0,0,0,0,1,0,0,1.0958157220885916,1.1331458398653076,0.0,0.1949054264138004,1.1812902841720532,1,10.0,1,1,-0.14780584403153124,-0.14780584403153083
2016-07-15,air_96005f79124e12bf,1,0,0,0,0,0,0,0.882357075972258,0.6590342463772865,0.0,-1.461433728458057,1.0432037178737348,1,7.0,1,1,1.0080690710914533,1.0080690710914537
2016-07-16,air_96005f79124e12bf,0,0,1,0,0,0,0,1.0317781282536915,1.0120960713151743,0.0,-0.24678501488536173,0.9794714565052803,1,11.0,1,1,1.4500750531960958,1.4500750531960962
2016-07-17,air_96005f79124e12bf,0,0,0,1,0,0,0,1.1705262482293084,0.9717461484651301,0.0,-1.2957998129708714,1.2025343712948713,1,14.0,1,1,0.5463045434291531,0.5463045434291535
2016-07-18,air_96005f79124e12bf,0,1,0,0,0,0,0,1.1811991805351252,1.1230583591527963,1.0,1.3543428348241007,1.1494241534878258,1,15.0,1,1,-0.9436361512149727,-0.9436361512149722
2016-07-19,air_96005f79124e12bf,0,0,0,0,0,1,0,1.1918721128409417,1.2340206469904182,0.0,1.82363892870446,1.1175580228035984,1,4.0,1,1,-0.7723954230486045,-0.7723954230486041
