visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-07-01,air_848616680ef061bd,1,0,0,0,0,0,0,1.112217113793531,1.2476407966859764,0.0,-0.6198898299791017,1.027982268183004,1,21.0,1,1,1.408445716161217,1.408445716161217
2016-07-02,air_848616680ef061bd,0,0,1,0,0,0,0,1.233947273422689,1.370081289725305,0.0,-0.10406909554393666,1.173096982118593,1,24.0,1,1,1.5649180216803373,1.5649180216803373
2016-07-03,air_848616680ef061bd,0,0,0,1,0,0,0,1.5991377523101633,1.8375813540572863,0.0,0.3846031791841143,1.2767503492154426,1,42.0,1,1,-0.3887397833538476,-0.3887397833538476
2016-07-04,air_848616680ef061bd,0,1,0,0,0,0,0,1.3778101893480577,1.5927003679786296,0.0,0.3031578000627725,1.2871156859251276,1,18.0,1,1,-1.1478925000829772,-1.1478925000829772
2016-07-05,air_848616680ef061bd,0,0,0,0,0,1,0,0.6474292315731095,0.5575216541006698,0.0,-1.380046701778292,0.83104087069899,1,29.0,1,1,-0.4916820896164268,-0.4916820896164268
2016-07-06,air_848616680ef061bd,0,0,0,0,0,0,1,0.8687567945352151,0.8691883636553243,0.0,-0.8913744270502412,0.8725022175377299,1,16.0,1,1,-0.03948461337935164,-0.03948461337935164
2016-07-07,air_848616680ef061bd,0,0,0,0,1,0,0,1.3224782986075312,1.9266289853586165,0.0,1.4162446480544444,1.027982268183004,1,23.0,1,1,-0.10536768938740233,-0.10536768938740233
2016-07-08,air_848616680ef061bd,1,0,0,0,0,0,0,1.0790179793492152,1.1474622114719801,0.0,-0.8099290479288992,1.048712941602374,1,26.0,1,1,1.2055557889091517,1.2055557889091517
2016-07-09,air_848616680ef061bd,0,0,1,0,0,0,0,0.7470266349060569,0.4684740227993402,0.0,-1.380046701778292,0.8932328909570998,1,36.0,1,1,1.5046499805593363,1.5046499805593363
2016-07-10,air_848616680ef061bd,0,0,0,1,0,0,0,1.156482626385952,1.370081289725305,0.0,1.6605807854184695,0.8621368808280448,1,45.0,1,1,-0.23077013519818063,-0.23077013519818063
2016-07-11,air_848616680ef061bd,0,1,0,0,0,0,0,1.3667438111999526,1.6038313218912952,0.0,1.38909618834733,1.1212702985701684,1,24.0,1,1,-1.1976791427481517,-1.1976791427481517
2016-07-12,air_848616680ef061bd,0,0,0,0,0,1,0,1.3114119204594263,1.392343197550637,0.0,0.6560877762552537,1.2871156859251276,1,29.0,1,1,-0.47670866325096073,-0.47670866325096073
2016-07-13,air_848616680ef061bd,0,0,0,0,0,0,1,1.0790179793492152,0.7912716862666608,0.0,-1.380046701778292,1.2456543390863877,1,24.0,1,1,-0.40446188103758696,-0.40446188103758696
2016-07-14,air_848616680ef061bd,0,0,0,0,1,0,0,1.1011507356454258,1.5147836905899656,0.0,-0.21266293437239253,1.027982268183004,1,21.0,1,1,-0.18884454137487564,-0.18884454137487564
2016-07-15,air_848616680ef061bd,1,0,0,0,0,0,0,0.7359602567579514,0.3682954375853439,0.0,-1.380046701778292,1.017616931473319,1,30.0,1,1,0.9936818058378069,0.9936818058378069
2016-07-16,air_848616680ef061bd,0,0,1,0,0,0,0,0.946221441571952,0.8024026401793272,0.0,-1.1357105644142664,0.9346942377958394,1,36.0,1,1,1.445879282074882,1.445879282074882
2016-07-17,air_848616680ef061bd,0,0,0,1,0,0,0,1.189681760830268,1.0138907645199853,0.0,-1.2443044032427224,1.2249236656670177,1,38.0,1,1,0.5212702040073525,0.5212702040073525
2016-07-18,air_848616680ef061bd,0,1,0,0,0,0,0,1.4331420800885841,1.4813908288519673,1.0,0.3574547194770004,1.3285770327638673,1,29.0,1,1,-1.003024599997093,-1.003024599997093
2016-07-19,air_848616680ef061bd,0,0,0,0,0,1,0,1.3556774330518473,1.3478193818999722,0.0,0.085970122405861,1.3285770327638673,1,21.0,1,1,-0.82783551152114,-0.82783551152114
2016-07-20,air_848616680ef061bd,0,0,0,0,0,0,1,1.189681760830268,1.080676487995983,0.0,-0.7284836688075574,1.235289002376703,1,24.0,1,1,-0.3471885251896793,-0.3471885251896793
2016-07-21,air_848616680ef061bd,0,0,0,0,1,0,0,0.66956198786932,0.41281925323600904,0.0,-1.380046701778292,0.9554249112152096,1,20.0,1,1,-0.12670482195819147,-0.12670482195819147
2016-07-22,air_848616680ef061bd,1,0,0,0,0,0,0,0.6142300971287936,0.24585494454601559,0.0,-1.380046701778292,0.8725022175377299,1,23.0,1,1,1.0573188678910377,1.0573188678910377
2016-07-23,air_848616680ef061bd,0,0,1,0,0,0,0,0.7248938786098464,0.512997838450005,0.0,-1.3528982420711781,0.7895795238602503,1,39.0,1,1,1.372883828543235,1.372883828543235
2016-07-24,air_848616680ef061bd,0,0,0,1,0,0,0,0.8908895508314256,0.9137121793059895,0.0,0.33030625976988637,0.7273875036021406,1,35.0,1,1,-0.4108255872429101,-0.4108255872429101
2016-07-25,air_848616680ef061bd,0,1,0,0,0,0,0,1.023686088608689,0.9025812253933231,0.0,-1.2714528629498363,0.9554249112152096,1,17.0,1,1,-1.053559913980541,-1.053559913980541
2016-07-26,air_848616680ef061bd,0,0,0,0,0,1,0,0.9130223071276361,0.7912716862666608,0.0,-1.3528982420711781,0.9968862580539491,1,25.0,1,1,-0.3232310430049336,-0.3232310430049336
2016-07-27,air_848616680ef061bd,0,0,0,0,0,0,1,0.9351550634238466,0.7244859627906632,0.0,-1.380046701778292,1.0072515947636342,1,10.0,1,1,-0.11996678009373174,-0.11996678009373174
2016-07-28,air_848616680ef061bd,0,0,0,0,1,0,0,1.2450136515707944,1.1808550732099787,0.0,-0.04977217612970872,1.235289002376703,1,13.0,1,1,0.10500895104739588,0.10500895104739588
2016-07-29,air_848616680ef061bd,1,0,0,0,0,0,0,1.3114119204594263,1.4257360592886361,0.0,1.1990569703975327,1.1834623188282782,1,14.0,1,1,1.3036317316029544,1.3036317316029544
2016-07-30,air_848616680ef061bd,0,0,1,0,0,0,0,1.3335446767556367,1.5370455984152984,0.0,1.7963230839540392,1.0798089517314289,1,22.0,1,1,1.4219217998901363,1.4219217998901363
2016-07-31,air_848616680ef061bd,0,0,0,1,0,0,0,1.3003455423113208,1.2253788888606436,0.0,0.3846031791841143,1.3182116960541825,1,28.0,1,1,-0.36590530814651184,-0.36590530814651184
2016-08-01,air_848616680ef061bd,0,1,0,0,0,0,0,1.2782127860151102,1.1140693497339813,0.0,-0.9728198061715829,1.349307706183237,1,18.0,1,1,-1.1082129202144921,-1.1082129202144921
2016-08-02,air_848616680ef061bd,0,0,0,0,0,1,0,1.2782127860151102,1.3589503358126387,0.0,-0.5384444508577598,1.2663850125057579,1,19.0,1,1,-0.752594044034673,-0.752594044034673
2016-08-03,air_848616680ef061bd,0,0,0,0,0,0,1,1.233947273422689,1.2587717505986424,0.0,-0.6470382896862156,1.173096982118593,1,12.0,1,1,-0.3015195747750078,-0.3015195747750078
2016-08-04,air_848616680ef061bd,0,0,0,0,1,0,0,1.3999429456442682,1.470259874939301,0.0,0.6832362359623676,1.3078463593444973,1,18.0,1,1,-0.17387111500940958,-0.17387111500940958
2016-08-05,air_848616680ef061bd,1,0,0,0,0,0,0,1.4663412145329,1.626093229716628,0.0,1.0090177524477353,1.2974810226348124,1,18.0,1,1,0.8851244646881778,0.8851244646881778
2016-08-06,air_848616680ef061bd,0,0,1,0,0,0,0,1.5438058615696368,1.6483551375419607,0.0,0.520345477719684,1.4529610732800864,1,28.0,1,1,0.641057614931081,0.641057614931081
2016-08-07,air_848616680ef061bd,0,0,0,1,0,0,0,1.4774075926810055,1.470259874939301,0.0,1.551986946590014,1.421865063151032,1,19.0,1,1,-0.5646775431480738,-0.5646775431480738
2016-08-08,air_848616680ef061bd,0,1,0,0,0,0,0,1.4442084582366894,1.4591289210266345,0.0,0.031673202991633065,1.3700383796026072,1,20.0,1,1,-1.0894961372576595,-1.0894961372576595
2016-08-09,air_848616680ef061bd,0,0,0,0,0,1,0,1.8315316934203736,1.8932361236206174,0.0,1.036166212154849,1.421865063151032,1,24.0,1,1,-0.25098426079155983,-0.25098426079155983
2016-08-10,air_848616680ef061bd,0,0,0,0,0,0,1,1.510606727125321,1.4925217827646329,0.0,0.574642397133912,1.504787756828511,1,23.0,1,1,0.7608450258548095,0.7608450258548095
2016-08-11,air_848616680ef061bd,0,0,0,0,1,0,0,1.3003455423113208,1.2810336584239748,1.0,-0.1583660149581646,1.411499726441347,1,27.0,1,1,0.4479004148165688,0.4479004148165688
2016-08-12,air_848616680ef061bd,1,0,0,0,0,0,0,1.222880895274584,1.292164612336641,0.0,-0.5655929105648737,1.2974810226348124,1,32.0,1,1,0.01179937192236963,0.01179937192236963
2016-08-13,air_848616680ef061bd,0,0,1,0,0,0,0,1.233947273422689,1.292164612336641,1.0,-0.4027021523221901,1.2871156859251276,1,33.0,1,1,0.1791274115564529,0.1791274115564529
2016-08-14,air_848616680ef061bd,0,0,0,1,0,0,0,1.156482626385952,1.1474622114719801,1.0,-0.6198898299791017,1.2145583289573332,1,29.0,1,1,-0.8656434130939418,-0.8656434130939418
2016-08-15,air_848616680ef061bd,0,1,0,0,0,0,0,1.2118145171264785,1.2476407966859764,1.0,-1.1357105644142664,1.2767503492154426,1,20.0,1,1,-1.3957027064314405,-1.3957027064314405
2016-08-18,air_848616680ef061bd,0,0,0,0,1,0,0,1.1786153826821626,1.0361526723453178,0.0,-1.2986013226569504,1.380403716312292,1,15.0,1,1,-0.49280509659383676,-0.49280509659383676
2016-08-19,air_848616680ef061bd,1,0,0,0,0,0,0,1.3446110549037418,1.3812122436379706,0.0,0.520345477719684,1.349307706183237,1,19.0,1,1,0.8480652344336493,0.8480652344336493
2016-08-20,air_848616680ef061bd,0,0,1,0,0,0,0,1.0568852230530048,0.9693669488693206,0.0,-1.1900074838284944,1.235289002376703,1,27.0,1,1,0.7297751661464674,0.7297751661464674
2016-08-21,air_848616680ef061bd,0,0,0,1,0,0,0,1.3778101893480577,1.5704384601532968,0.0,0.7103846956694817,1.193827655537963,1,36.0,1,1,-0.7582090789217227,-0.7582090789217227
2016-08-22,air_848616680ef061bd,0,1,0,0,0,0,0,1.0790179793492152,0.8135335940919931,0.0,-1.380046701778292,1.1627316454089085,1,9.0,1,1,-1.9542115098633248,-1.9542115098633248
2016-08-23,air_848616680ef061bd,0,0,0,0,0,1,0,1.1786153826821626,1.2365098427733099,0.0,0.004524743284518975,1.1109049618604836,1,17.0,1,1,-0.5579395012836141,-0.5579395012836141
2016-08-24,air_848616680ef061bd,0,0,0,0,0,0,1,1.1786153826821626,1.2253788888606436,0.0,-0.48414753144353195,1.173096982118593,1,16.0,1,1,-0.3666539794647852,-0.3666539794647852
2016-08-25,air_848616680ef061bd,0,0,0,0,1,0,0,1.3778101893480577,1.470259874939301,0.0,0.7918300747908235,1.2249236656670177,1,18.0,1,1,-0.2363851700852304,-0.2363851700852304
2016-08-26,air_848616680ef061bd,1,0,0,0,0,0,0,1.4331420800885841,1.5259146445026321,0.0,1.7148777048326975,1.2249236656670177,1,20.0,1,1,1.1479080974021074,1.1479080974021074
2016-08-27,air_848616680ef061bd,0,0,1,0,0,0,0,0.8687567945352151,0.8135335940919931,0.0,-1.380046701778292,0.8932328909570998,1,23.0,1,1,1.2111708237962016,1.2111708237962016
2016-08-28,air_848616680ef061bd,0,0,0,1,0,0,0,0.680628366017425,0.42395020714867504,0.0,-1.380046701778292,0.8621368808280448,1,32.0,1,1,-0.20494097471775166,-0.20494097471775166
2016-08-29,air_848616680ef061bd,0,1,0,0,0,0,0,1.0458188449048993,1.1029383958213153,0.0,-0.6198898299791017,1.017616931473319,1,17.0,1,1,-1.3807292800659745,-1.3807292800659745
2016-08-30,air_848616680ef061bd,0,0,0,0,0,1,0,0.9351550634238466,0.9248431332186554,0.0,-1.2986013226569504,0.8932328909570998,1,18.0,1,1,-0.5845173330823165,-0.5845173330823165
2016-08-31,air_848616680ef061bd,0,0,0,0,0,0,1,1.2007481389783734,1.3478193818999722,0.0,1.8777684630753813,0.8206755339893053,1,13.0,1,1,-0.1529083180977571,-0.1529083180977571
2016-09-01,air_848616680ef061bd,0,0,0,0,1,0,0,1.222880895274584,1.3478193818999722,0.0,1.2533538898117602,0.8725022175377299,1,14.0,1,1,-0.5482067741460612,-0.5482067741460612
2016-09-02,air_848616680ef061bd,1,0,0,0,0,0,0,1.2118145171264785,1.2142479349479776,0.0,0.5474939374267979,1.1109049618604836,1,26.0,1,1,0.6612717405244602,0.6612717405244602
2016-09-03,air_848616680ef061bd,0,0,1,0,0,0,0,1.267146407867005,1.3032955662493075,0.0,0.6560877762552537,1.2974810226348124,1,37.0,1,1,1.2459840400959101,1.2459840400959101
2016-09-04,air_848616680ef061bd,0,0,0,1,0,0,0,1.233947273422689,1.336688427987306,0.0,0.031673202991633065,1.204192992247648,1,35.0,1,1,-0.6908286602771255,-0.6908286602771255
2016-09-05,air_848616680ef061bd,0,1,0,0,0,0,0,1.422075701940479,1.5259146445026321,0.0,1.3347992689331023,1.3078463593444973,1,18.0,1,1,-1.2893913792366314,-1.2893913792366314
2016-09-06,air_848616680ef061bd,0,0,0,0,0,1,0,1.4995403489772159,1.470259874939301,0.0,1.3347992689331023,1.421865063151032,1,11.0,1,1,-0.5845173330823165,-0.5845173330823165
2016-09-07,air_848616680ef061bd,0,0,0,0,0,0,1,1.3114119204594263,1.292164612336641,0.0,-0.5655929105648737,1.3700383796026072,1,21.0,1,1,-0.48756439736592366,-0.48756439736592366
2016-09-08,air_848616680ef061bd,0,0,0,0,1,0,0,1.1454162482378472,1.0584145801706502,0.0,-1.1357105644142664,1.2145583289573332,1,15.0,1,1,-0.33970181200694627,-0.33970181200694627
2016-09-09,air_848616680ef061bd,1,0,0,0,0,0,0,1.2782127860151102,1.292164612336641,0.0,-0.48414753144353195,1.1420009719895383,1,16.0,1,1,0.9794570507906141,0.9794570507906141
2016-09-10,air_848616680ef061bd,0,0,1,0,0,0,0,1.2118145171264785,1.1808550732099787,0.0,0.2217124209414307,1.235289002376703,1,32.0,1,1,1.4893022185347335,1.4893022185347335
2016-09-11,air_848616680ef061bd,0,0,0,1,0,0,0,0.9351550634238466,0.7244859627906632,0.0,-1.1628590241213805,1.059078278312059,1,34.0,1,1,-0.25060992513242314,-0.25060992513242314
2016-09-12,air_848616680ef061bd,0,1,0,0,0,0,0,1.023686088608689,0.9025812253933231,0.0,-0.8913744270502412,1.1212702985701684,1,16.0,1,1,-1.2680542466658422,-1.2680542466658422
2016-09-13,air_848616680ef061bd,0,0,0,0,0,1,0,0.7691593912022674,0.42395020714867504,0.0,-1.380046701778292,0.9554249112152096,1,20.0,1,1,-0.7492250231024431,-0.7492250231024431
2016-09-14,air_848616680ef061bd,0,0,0,0,0,0,1,0.8023585256465833,0.6910931010526649,0.0,-1.1357105644142664,0.8828675542474147,1,21.0,1,1,-0.35355223139500236,-0.35355223139500236
2016-09-15,air_848616680ef061bd,0,0,0,0,1,0,0,0.8908895508314256,0.6799621471399985,0.0,-1.380046701778292,1.0901742884411134,1,21.0,1,1,-0.028254543605252095,-0.028254543605252095
2016-09-16,air_848616680ef061bd,1,0,0,0,0,0,0,0.8023585256465833,0.4796049767120062,0.0,-1.380046701778292,0.9968862580539491,1,15.0,1,1,0.9113279608277435,0.9113279608277435
2016-09-17,air_848616680ef061bd,0,0,1,0,0,0,0,1.0679516012011099,1.0695455340833164,0.0,-0.2941083134937343,1.0072515947636342,1,38.0,1,1,1.3743811711797815,1.3743811711797815
2016-09-18,air_848616680ef061bd,0,0,0,1,0,0,0,0.8798231726833201,0.7244859627906632,0.0,-1.380046701778292,1.059078278312059,1,40.0,1,1,0.19447517358105562,0.19447517358105562
2016-09-19,air_848616680ef061bd,0,1,0,0,0,0,0,0.5920973408325831,0.2569858984586816,1.0,-1.380046701778292,0.7688488504408806,1,31.0,1,1,-1.2710489319389355,-1.2710489319389355
2016-09-20,air_848616680ef061bd,0,0,0,0,0,1,0,0.35970339972237214,-0.054680811095972955,0.0,-1.380046701778292,0.5926381263762366,1,14.0,1,1,-1.7558136105208995,-1.7558136105208995
2016-09-21,air_848616680ef061bd,0,0,0,0,0,0,1,0.4924999374996354,0.3237716219346791,0.0,-1.3528982420711781,0.6030034630859213,1,24.0,1,1,0.4026058000610339,0.4026058000610339
2016-09-22,air_848616680ef061bd,0,0,0,0,1,0,0,0.4039689123147931,0.034366820205356974,1.0,-1.380046701778292,0.6444648099246614,1,22.0,1,1,-0.2644603445204793,-0.2644603445204793
2016-09-23,air_848616680ef061bd,1,0,0,0,0,0,0,0.5699645845363722,0.17906922107001805,0.0,-1.380046701778292,0.7999448605699354,1,18.0,1,1,0.21768398444752804,0.21768398444752804
2016-09-24,air_848616680ef061bd,0,0,1,0,0,0,0,0.66956198786932,0.3571644836726779,0.0,-1.380046701778292,0.8932328909570998,1,33.0,1,1,1.1475337617429706,1.1475337617429706
2016-09-25,air_848616680ef061bd,0,0,0,1,0,0,0,0.8798231726833201,0.9471050410439878,0.0,-0.23981139407950638,0.8414062074086751,1,42.0,1,1,-0.3479371965079526,-0.3479371965079526
2016-09-26,air_848616680ef061bd,0,1,0,0,0,0,0,1.0568852230530048,1.0584145801706502,0.0,-0.4027021523221901,1.027982268183004,1,23.0,1,1,-1.0393351589333482,-1.0393351589333482
2016-09-27,air_848616680ef061bd,0,0,0,0,0,1,0,1.1232834919416361,1.0695455340833164,0.0,-0.6198898299791017,1.1316356352798536,1,22.0,1,1,-0.41456894383427656,-0.41456894383427656
2016-09-28,air_848616680ef061bd,0,0,0,0,0,0,1,1.156482626385952,1.1919860271226452,0.0,-0.6741867493933295,1.2145583289573332,1,25.0,1,1,-0.29927356082018786,-0.29927356082018786
2016-09-29,air_848616680ef061bd,0,0,0,0,1,0,0,0.9904869541643729,0.8469264558299919,0.0,-1.2714528629498363,1.1109049618604836,1,23.0,1,1,-0.1776144716007761,-0.1776144716007761
2016-09-30,air_848616680ef061bd,1,0,0,0,0,0,0,0.66956198786932,0.42395020714867504,0.0,-0.8913744270502412,0.8414062074086751,1,28.0,1,1,1.216037187364978,1.216037187364978
2016-10-01,air_848616680ef061bd,0,0,1,0,0,0,0,0.5035663156477408,0.15680731324468566,0.0,-1.380046701778292,0.685926156763401,1,31.0,1,1,1.2501017323464132,1.2501017323464132
2016-10-02,air_848616680ef061bd,0,0,0,1,0,0,0,0.8244912819427938,0.9025812253933231,0.0,1.2262054301046466,0.696291493473086,1,48.0,1,1,-0.4040875453784503,-0.4040875453784503
2016-10-03,air_848616680ef061bd,0,1,0,0,0,0,0,0.7248938786098464,0.5018668845373386,0.0,-1.380046701778292,0.8932328909570998,1,17.0,1,1,-1.4874149429199202,-1.4874149429199202
2016-10-04,air_848616680ef061bd,0,0,0,0,0,1,0,1.0679516012011099,1.2699027045113087,0.0,0.3846031791841143,0.7999448605699354,1,17.0,1,1,-0.644036702885044,-0.644036702885044
2016-10-05,air_848616680ef061bd,0,0,0,0,0,0,1,0.8023585256465833,0.6020454697513349,0.0,-1.1900074838284944,0.8414062074086751,1,23.0,1,1,-0.8139850921330839,-0.8139850921330839
2016-10-06,air_848616680ef061bd,0,0,0,0,1,0,0,1.1343498700897416,1.1808550732099787,0.0,0.8461269942050511,0.8725022175377299,1,19.0,1,1,-0.34194782596176615,-0.34194782596176615
2016-10-07,air_848616680ef061bd,1,0,0,0,0,0,0,0.6031637189806882,0.4796049767120062,0.0,0.24886088064854456,0.7066568301827708,1,27.0,1,1,0.8330918080681833,0.8330918080681833
2016-10-08,air_848616680ef061bd,0,0,1,0,0,0,0,0.3707697778704776,0.40168829932334266,0.0,-1.3528982420711781,0.5200807694084417,1,19.0,1,1,1.0846453710080133,1.0846453710080133
2016-10-09,air_848616680ef061bd,0,0,0,1,0,0,0,0.7138275004617409,0.5797835619260026,0.0,-1.2986013226569504,0.654830146634346,1,34.0,1,1,0.36779258376132534,0.36779258376132534
2016-10-10,air_848616680ef061bd,0,1,0,0,0,0,0,0.2601059963894248,-0.1214665345719701,1.0,-1.325749782364064,0.5097154326987571,1,36.0,1,1,-0.7424869812379834,-0.7424869812379834
2016-10-11,air_848616680ef061bd,0,0,0,0,0,1,0,0.16050859305647705,-0.06581176500863894,0.0,-1.2443044032427224,0.4060620656019076,1,20.0,1,1,-1.1332934093766478,-1.1332934093766478
2016-10-12,air_848616680ef061bd,0,0,0,0,0,0,1,0.19370772750079296,0.3349025758473451,0.0,0.7375331553765955,0.14692864785978407,1,18.0,1,1,-0.4250503422901028,-0.4250503422901028
2016-10-13,air_848616680ef061bd,0,0,0,0,1,0,0,0.07197756787163474,-0.26616893543663117,0.0,-1.380046701778292,0.3646007187631678,1,15.0,1,1,-0.3909857973086675,-0.3909857973086675
2016-10-14,air_848616680ef061bd,1,0,0,0,0,0,0,-0.07188534805373376,-0.15485939630996887,0.0,-0.2941083134937343,-0.01891673949517512,1,27.0,1,1,0.9895641135873037,0.9895641135873037
2016-10-15,air_848616680ef061bd,0,0,1,0,0,0,0,-0.005487079165102124,0.2569858984586816,0.0,1.38909618834733,-0.20549280026950395,1,34.0,1,1,1.4526173239393418,1.4526173239393418
2016-10-16,air_848616680ef061bd,0,0,0,1,0,0,0,0.1162430804640561,0.3460335297600115,0.0,0.16741550152720278,-0.09147409646296964,1,36.0,1,1,-0.43628041206420237,-0.43628041206420237
2016-10-17,air_848616680ef061bd,0,1,0,0,0,0,0,0.17157497120458248,-0.16599035022263525,0.0,-1.380046701778292,0.38533139218253765,1,26.0,1,1,-1.353402776948999,-1.353402776948999
2016-10-18,air_848616680ef061bd,0,0,0,0,0,1,0,0.6031637189806882,0.6688311932273321,0.0,0.6832362359623676,0.5615421162471818,1,25.0,1,1,-0.5553191516696576,-0.5553191516696576
2016-10-19,air_848616680ef061bd,0,0,0,0,0,0,1,0.5699645845363722,0.4573430688866738,0.0,-0.13121755525105075,0.6651954833440311,1,20.0,1,1,-0.4190609717439164,-0.4190609717439164
2016-10-20,air_848616680ef061bd,0,0,0,0,1,0,0,0.680628366017425,0.8914502714806567,0.0,1.3347992689331023,0.4889847592793872,1,17.0,1,1,-0.19970027548983854,-0.19970027548983854
2016-10-21,air_848616680ef061bd,1,0,0,0,0,0,0,0.27117237453752985,0.15680731324468566,0.0,0.05882166269874691,0.35423538205348293,1,27.0,1,1,1.0127729244537762,1.0127729244537762
