visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-07-02,air_fd154088b1de6fa7,0,0,1,0,0,0,0,1.3035206312012702,1.3723402021738886,0.0,0.47647939739952894,1.2296872845409625,1,1.0,1,1,1.2410905317435459,1.2410905317435459
2016-07-05,air_fd154088b1de6fa7,0,0,0,0,0,1,0,0.6951168140371492,0.651327098104953,0.0,-1.4689098582553533,0.8831557099785454,1,7.0,1,1,-0.8599985869718189,-0.8599985869718189
2016-07-15,air_fd154088b1de6fa7,1,0,0,0,0,0,0,0.7525134005620663,0.4652592002807114,0.0,-1.4689098582553533,0.9697886036191498,1,12.0,1,1,0.6574971580341089,0.6574971580341089
2016-07-16,air_fd154088b1de6fa7,0,0,1,0,0,0,0,0.9706204293567514,0.8955412139992698,0.0,-1.017805103320888,0.87232659827347,1,7.0,1,1,1.1194767094371232,1.1194767094371232
2016-07-19,air_fd154088b1de6fa7,0,0,0,0,0,1,0,1.3379585831162204,1.4304864202439638,0.0,0.2791210671157003,1.2621746196561894,1,1.0,1,1,-1.203423783296245,-1.203423783296245
2016-07-20,air_fd154088b1de6fa7,0,0,0,0,0,0,1,1.2231654100663862,1.1513845735076018,0.0,-0.17198368781876527,1.2188581728358874,1,4.0,1,1,-0.7123792932288027,-0.7123792932288027
2016-07-21,air_fd154088b1de6fa7,0,0,0,0,1,0,0,0.7065961313421328,0.5001469311227568,0.0,-1.4689098582553533,0.958959491914074,1,10.0,1,1,-0.4871260185794853,-0.4871260185794853
2016-07-22,air_fd154088b1de6fa7,1,0,0,0,0,0,0,0.660678862122199,0.3140790332985151,0.0,-1.4689098582553533,0.9048139333886964,1,9.0,1,1,0.7225108366255927,0.7225108366255927
2016-07-23,air_fd154088b1de6fa7,0,0,1,0,0,0,0,0.775472035172033,0.8257657523151795,0.0,-1.074193197687696,0.8398392631582433,1,4.0,1,1,1.0449021957586564,1.0449021957586564
2016-08-02,air_fd154088b1de6fa7,0,0,0,0,0,1,0,1.1772481408464524,1.0932383554375262,0.0,-0.9896110561374837,1.132225279195283,1,3.0,1,1,-1.1265546691969024,-1.1265546691969024
2016-08-03,air_fd154088b1de6fa7,0,0,0,0,0,0,1,1.2805619965913033,1.3955986894019188,0.0,-0.31295392373578573,1.2296872845409625,1,3.0,1,1,-0.6657224180043261,-0.6657224180043261
2016-08-04,air_fd154088b1de6fa7,0,0,0,0,1,0,0,1.4297931215560877,1.5118911255420697,0.0,0.9275841523339943,1.337978401591718,1,6.0,1,1,-0.5353126274178791,-0.5353126274178791
2016-08-05,air_fd154088b1de6fa7,1,0,0,0,0,0,0,1.498669025385988,1.55840809999813,0.0,1.5760472375522885,1.3596366250018694,1,8.0,1,1,0.5465914710251071,0.5465914710251071
2016-08-06,air_fd154088b1de6fa7,0,0,1,0,0,0,0,1.544586294605922,1.6514420489102513,0.0,1.0121662938842066,1.4895859654627759,1,5.0,1,1,0.29724489195659276,0.29724489195659276
2016-08-08,air_fd154088b1de6fa7,0,1,0,0,0,0,0,1.4757103907760214,1.5351496127701003,0.0,-0.17198368781876527,1.435440406937398,1,1.0,1,1,-1.4707447323282872,-1.4707447323282872
2016-08-09,air_fd154088b1de6fa7,0,0,0,0,0,1,0,1.866007179145457,2.0584655754007795,0.0,0.8148079636003778,1.4787568537577003,1,2.0,1,1,-0.6140939085346183,-0.6140939085346183
2016-08-10,air_fd154088b1de6fa7,0,0,0,0,0,0,1,1.544586294605922,1.6281835616822207,0.0,-0.08740154626855282,1.5112441888729269,1,6.0,1,1,0.41962358106997405,0.41962358106997405
2016-08-11,air_fd154088b1de6fa7,0,0,0,0,1,0,0,1.3379585831162204,1.407227933015934,1.0,-0.08740154626855282,1.4246112952323224,1,6.0,1,1,0.09990925576126548,0.09990925576126548
2016-08-19,air_fd154088b1de6fa7,1,0,0,0,0,0,0,1.3723965350311709,1.4304864202439638,0.0,0.47647939739952894,1.4029530718221714,1,3.0,1,1,0.5087305640806548,0.5087305640806548
2016-08-20,air_fd154088b1de6fa7,0,0,1,0,0,0,0,1.1542895062364857,1.1630138171216169,0.0,-1.017805103320888,1.3054910664764918,1,3.0,1,1,0.38788160858119075,0.38788160858119075
2016-08-23,air_fd154088b1de6fa7,0,0,0,0,0,1,0,1.2805619965913033,1.2095307915776772,0.0,-0.9896110561374837,1.316320178181567,1,7.0,1,1,-0.9276892993876579,-0.9276892993876579
2016-08-24,air_fd154088b1de6fa7,0,0,0,0,0,0,1,1.246124044676353,1.302564740489798,0.0,-0.9332229617706757,1.2405163962460384,1,2.0,1,1,-0.7322658302097271,-0.7322658302097271
2016-08-26,air_fd154088b1de6fa7,1,0,0,0,0,0,0,1.4527517561660546,1.4886326383140394,0.0,1.4068829544518635,1.294661954771416,1,4.0,1,1,0.8150597202675872,0.8150597202675872
