visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-07-01,air_87078cf7903a648c,1,0,0,0,0,0,0,1.0508472869770609,1.125873699366798,0.0,-0.1749604263660809,1.0000300094320909,1,4.0,1,1,1.3692906818522546,1.3692906818522546
2016-07-03,air_87078cf7903a648c,0,0,0,1,0,0,0,1.4645027771810015,1.675957389434229,0.0,0.6743951298828961,1.2867936486843976,1,1.0,1,1,-0.464817280351304,-0.464817280351304
2016-07-04,air_87078cf7903a648c,0,1,0,0,0,0,0,1.3036367532128024,1.4925961594117518,0.0,0.5416833242189933,1.1764999412796644,1,6.0,1,1,-1.2395664882973187,-1.2395664882973187
2016-07-05,air_87078cf7903a648c,0,0,0,0,0,1,0,0.6027205059227911,0.5528698555465571,0.0,-1.3428243162084246,0.8015013361035709,1,13.0,1,1,-0.5698744954327409,-0.5698744954327409
2016-07-06,air_87078cf7903a648c,0,0,0,0,0,0,1,0.7635865298909906,0.7018508549398194,0.0,-0.2545875097644227,0.834589448324991,1,10.0,1,1,-0.10838680154773801,-0.10838680154773801
2016-07-07,air_87078cf7903a648c,0,0,0,0,1,0,0,1.257675032079031,1.8249383888274922,0.0,2.054597908787484,0.9890006386916175,1,2.0,1,1,-0.17562341919985763,-0.17562341919985763
2016-07-08,air_87078cf7903a648c,1,0,0,0,0,0,0,1.0163759961267322,1.0341930843555593,0.0,-0.7854347324200333,1.0110593801725645,1,30.0,1,1,1.162232461582659,1.162232461582659
2016-07-09,air_87078cf7903a648c,0,0,1,0,0,0,0,0.6831535179068907,0.47264931741172306,0.0,-1.3428243162084246,0.8125307068440444,1,21.0,1,1,1.4674714246738156,1.4674714246738156
2016-07-10,air_87078cf7903a648c,0,0,0,1,0,0,0,1.0508472869770609,1.2060942375016317,0.0,1.762631936326898,0.8015013361035709,1,7.0,1,1,-0.30360220848088076,-0.30360220848088076
2016-07-11,air_87078cf7903a648c,0,1,0,0,0,0,0,1.326617613779688,1.4582159287825376,0.0,1.9749708253891425,1.033118121653511,1,6.0,1,1,-1.2903759777730683,-1.2903759777730683
2016-07-12,air_87078cf7903a648c,0,0,0,0,0,1,0,1.223203741228703,1.2633946218836558,0.0,0.32934443515674916,1.2867936486843976,1,6.0,1,1,-0.5545934459663501,-0.5545934459663501
2016-07-13,air_87078cf7903a648c,0,0,0,0,0,0,1,0.9933951355598468,0.7820713930746535,0.0,-1.3428243162084246,1.165470570539191,1,1.0,1,1,-0.48086238229101436,-0.48086238229101436
2016-07-14,air_87078cf7903a648c,0,0,0,0,1,0,0,1.0853185778273888,1.3894554675241084,0.0,-0.30767223202998367,0.9228244142487777,1,10.0,1,1,-0.2608152699749865,-0.2608152699749865
2016-07-15,air_87078cf7903a648c,1,0,0,0,0,0,0,0.6601726573400052,0.3695086255240798,0.0,-1.3428243162084246,0.8897363020273577,1,7.0,1,1,0.9460056116332288,0.9460056116332288
2016-07-16,air_87078cf7903a648c,0,0,1,0,0,0,0,0.8784908327254187,0.793531469951058,0.0,-0.918146538083936,0.7904719653630978,1,8.0,1,1,1.4074933055182317,1.4074933055182317
2016-07-17,air_87078cf7903a648c,0,0,0,1,0,0,0,1.0853185778273888,0.9195923155915112,0.0,-1.3162819550756442,1.1764999412796644,1,4.0,1,1,0.46388850096859835,0.46388850096859835
2016-07-18,air_87078cf7903a648c,0,1,0,0,0,0,0,1.4070506257637876,1.4582159287825376,1.0,0.6478527687501157,1.330911131646291,1,2.0,1,1,-1.0917223347099876,-1.0917223347099876
2016-07-19,air_87078cf7903a648c,0,0,0,0,0,1,0,1.2461846017955884,1.3206950062656795,0.0,0.3028020740239687,1.1875293120201376,1,4.0,1,1,-0.9129340559532149,-0.9129340559532149
2016-07-20,air_87078cf7903a648c,0,0,0,0,0,0,1,1.1312802989611603,1.045653161231964,0.0,-0.12187570410052001,1.1434118290582442,1,8.0,1,1,-0.42241236808206944,-0.42241236808206944
