visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-07-01,air_657a0748462f85de,1,0,0,0,0,0,0,1.0875399329276347,1.224974857172627,0.0,-0.5939705289338401,1.0033340092200829,1,18.0,1,1,1.3351639998673785,1.3351639998673785
2016-07-02,air_657a0748462f85de,0,0,1,0,0,0,0,1.2082349744528973,1.3462142489793456,0.0,-0.08201761674147298,1.147557619680948,1,11.0,1,1,1.5062845949499484,1.5062845949499484
2016-07-03,air_657a0748462f85de,0,0,0,1,0,0,0,1.5703200990286859,1.8091282904231794,0.0,0.4029904053355062,1.250574484295852,1,20.0,1,1,-0.6302665670977358,-0.6302665670977358
2016-07-05,air_657a0748462f85de,0,0,0,0,0,1,0,0.6267043198311767,0.5416255578983952,0.0,-1.3484274521646966,0.8076019664517654,1,5.0,1,1,-0.7428459059678475,-0.7428459059678475
2016-07-06,air_657a0748462f85de,0,0,0,0,0,0,1,0.8461498498771092,0.8502349188609515,0.0,-0.8634194300877174,0.8488087122977271,1,9.0,1,1,-0.24831557376750218,-0.24831557376750218
2016-07-07,air_657a0748462f85de,0,0,0,0,1,0,0,1.2960131864712703,1.8973023935553388,0.0,1.4268962297202403,1.0033340092200829,1,9.0,1,1,-0.3203663506443737,-0.3203663506443737
2016-07-08,air_657a0748462f85de,1,0,0,0,0,0,0,1.0546231034207447,1.125778991148948,0.0,-0.7825847597415541,1.0239373821430635,1,15.0,1,1,1.11328035743974,1.11328035743974
2016-07-09,air_657a0748462f85de,0,0,1,0,0,0,0,0.7254548083518462,0.4534514547662366,0.0,-1.3484274521646966,0.8694120852207078,1,12.0,1,1,1.4403745092841738,1.4403745092841738
2016-07-10,air_657a0748462f85de,0,0,0,1,0,0,0,1.131429038936821,1.3462142489793456,0.0,1.6694002407587294,0.8385070258362366,1,10.0,1,1,-0.45750845435887344,-0.45750845435887344
2016-07-12,air_657a0748462f85de,0,0,0,0,0,1,0,1.285040909968974,1.368257774762385,0.0,0.6724393064893835,1.2608761707573424,1,1.0,1,1,-0.7264707294049222,-0.7264707294049222
2016-07-13,air_657a0748462f85de,0,0,0,0,0,0,1,1.0546231034207447,0.7730825786203125,0.0,-1.3484274521646966,1.2196694249113806,1,9.0,1,1,-0.6474605024888074,-0.6474605024888074
2016-07-14,air_657a0748462f85de,0,0,0,0,1,0,0,1.076567656425338,1.4894971665691037,0.0,-0.189797177203024,1.0033340092200829,1,10.0,1,1,-0.41165795998268245,-0.41165795998268245
2016-07-15,air_657a0748462f85de,1,0,0,0,0,0,0,0.7144825318495494,0.35425558874255764,0.0,-1.3484274521646966,0.9930323227585923,1,10.0,1,1,0.8815716090743465,0.8815716090743465
2016-07-16,air_657a0748462f85de,0,0,1,0,0,0,0,0.9229557853931853,0.7841043415118325,0.0,-1.1059234411262069,0.9106188310666692,1,5.0,1,1,1.3761019412746918,1.3761019412746918
2016-07-17,air_657a0748462f85de,0,0,0,1,0,0,0,1.164345868443711,0.9935178364507098,0.0,-1.213703001587758,1.1990660519884,1,7.0,1,1,0.3649347885140519,0.3649347885140519
2016-07-18,air_657a0748462f85de,0,1,0,0,0,0,0,1.4057359514942365,1.4564318778945442,1.0,0.37604551522011853,1.3020829166033039,1,1.0,1,1,-1.302058185591748,-1.302058185591748
2016-07-20,air_657a0748462f85de,0,0,0,0,0,0,1,1.164345868443711,1.059648413799829,0.0,-0.701750089395391,1.2093677384498904,1,4.0,1,1,-0.584825452135618,-0.584825452135618
2016-07-21,air_657a0748462f85de,0,0,0,0,1,0,0,0.6486488728357699,0.3983426403086373,0.0,-1.3484274521646966,0.9312222039896503,1,6.0,1,1,-0.3437009772465423,-0.3437009772465423
2016-07-22,air_657a0748462f85de,1,0,0,0,0,0,0,0.5937874903242868,0.23301619693583936,0.0,-1.3484274521646966,0.8488087122977271,1,8.0,1,1,0.9511661094667792,0.9511661094667792
2016-07-23,air_657a0748462f85de,0,0,1,0,0,0,0,0.703510255347253,0.4975385063323159,0.0,-1.321482562049309,0.766395220605804,1,7.0,1,1,1.2962729555304309,1.2962729555304309
2016-07-24,air_657a0748462f85de,0,0,0,1,0,0,0,0.8680944028817023,0.8943219704270311,0.0,0.34910062510473067,0.7045851018368615,1,3.0,1,1,-0.6544199525280506,-0.6544199525280506
2016-07-26,air_657a0748462f85de,0,0,0,0,0,1,0,0.8900389558862954,0.7730825786203125,0.0,-1.321482562049309,0.9724289498356117,1,11.0,1,1,-0.5586251696349375,-0.5586251696349375
2016-07-27,air_657a0748462f85de,0,0,0,0,0,0,1,0.9119835088908886,0.7069520012711932,0.0,-1.3484274521646966,0.9827306362971022,1,4.0,1,1,-0.3363321477932259,-0.3363321477932259
2016-07-28,air_657a0748462f85de,0,0,0,0,1,0,0,1.219207250955194,1.1588442798235077,0.0,-0.028127836510697463,1.2093677384498904,1,9.0,1,1,-0.09029511993527262,-0.09029511993527262
2016-07-29,air_657a0748462f85de,1,0,0,0,0,0,0,1.285040909968974,1.401323063436945,0.0,1.2113371087971383,1.1578593061424387,1,7.0,1,1,1.220537763926901,1.220537763926901
2016-07-30,air_657a0748462f85de,0,0,1,0,0,0,0,1.306985462973567,1.5115406923521437,0.0,1.804124691335668,1.0548424415275348,1,11.0,1,1,1.3499016587740114,1.3499016587740114
2016-07-31,air_657a0748462f85de,0,0,0,1,0,0,0,1.274068633466677,1.202931331389587,0.0,0.4029904053355062,1.2917812301418137,1,21.0,1,1,-0.6052944228392747,-0.6052944228392747
2016-08-01,air_657a0748462f85de,0,1,0,0,0,0,0,1.252124080462084,1.0927137024743883,0.0,-0.9442541004338805,1.3226862895262845,1,4.0,1,1,-1.4170938009462986,-1.4170938009462986
2016-08-02,air_657a0748462f85de,0,0,0,0,0,1,0,1.252124080462084,1.3351924860878257,0.0,-0.5131358585876767,1.2402727978343617,1,3.0,1,1,-1.0281833575768216,-1.0281833575768216
2016-08-03,air_657a0748462f85de,0,0,0,0,0,0,1,1.2082349744528973,1.2359966200641466,0.0,-0.6209154190492276,1.147557619680948,1,10.0,1,1,-0.5348811636186956,-0.5348811636186956
2016-08-05,air_657a0748462f85de,1,0,0,0,0,0,0,1.4386527810011265,1.5997147954843023,0.0,1.0227228779894242,1.2711778572188326,1,2.0,1,1,0.7628515789931377,0.7628515789931377
2016-08-06,air_657a0748462f85de,0,0,1,0,0,0,0,1.5154587165172027,1.6217583212673423,0.0,0.5377148559124448,1.4257031541411884,1,8.0,1,1,0.49593620101745467,0.49593620101745467
2016-08-07,air_657a0748462f85de,0,0,0,1,0,0,0,1.4496250575034233,1.4454101150030243,0.0,1.561620680297179,1.3947980947567176,1,13.0,1,1,-0.8226748917121086,-0.8226748917121086
