visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-07-01,air_f6cdaf7b7fdc6d78,1,0,0,0,0,0,0,1.1170123797789555,1.2446102251961857,0.0,0.5866530138526355,0.9545752686961229,1,12.0,1,1,1.3686174137818445,1.3686174137818445
2016-07-02,air_f6cdaf7b7fdc6d78,0,0,1,0,0,0,0,1.406885240831375,1.3006132979925138,0.0,0.03051035021076725,1.4920559973159844,1,15.0,1,1,1.5293214918239295,1.5293214918239293
2016-07-03,air_f6cdaf7b7fdc6d78,0,0,0,1,0,0,0,1.3721004975050846,1.278212068873983,0.0,-0.1548705376698556,1.4920559973159844,1,14.0,1,1,-0.47717272660104887,-0.477172726601049
2016-07-04,air_f6cdaf7b7fdc6d78,0,1,0,0,0,0,0,1.453264898599762,1.4798231309407643,0.0,0.45423809393790493,1.4248709062385017,1,11.0,1,1,-1.2568566267669534,-1.2568566267669536
2016-07-06,air_f6cdaf7b7fdc6d78,0,0,0,0,0,0,1,1.3489106686208912,1.367816985348108,0.0,1.698938341136372,1.2905007240835362,1,8.0,1,1,-0.11847199738271111,-0.11847199738271123
2016-07-07,air_f6cdaf7b7fdc6d78,0,0,0,0,1,0,0,1.151797123105246,1.1214034650442644,0.0,0.6396189818185278,1.178525572287732,1,10.0,1,1,-0.1861368723477995,-0.1861368723477996
2016-07-08,air_f6cdaf7b7fdc6d78,1,0,0,0,0,0,0,0.7807598609581483,0.6061751953180446,0.0,-1.399570784868323,0.88739017761864,1,9.0,1,1,1.1602403556507201,1.1602403556507201
2016-07-09,air_f6cdaf7b7fdc6d78,0,0,1,0,0,0,0,0.9314937487054067,0.8749899447404199,0.0,-0.10190456970396332,0.9657727838757035,1,17.0,1,1,1.4674235096115475,1.4674235096115473
2016-07-10,air_f6cdaf7b7fdc6d78,0,0,0,1,0,0,0,1.035847978684278,0.930993017536748,0.0,-0.6315642493628857,1.156130541928571,1,8.0,1,1,-0.3149308104915756,-0.31493081049157573
2016-07-13,air_f6cdaf7b7fdc6d78,0,0,0,0,0,0,1,1.0474428931263746,0.863789330181154,0.0,-1.3730878008853769,1.1001429660306687,1,6.0,1,1,-0.49332002630862676,-0.4933200263086269
2016-07-14,air_f6cdaf7b7fdc6d78,0,0,0,0,1,0,0,1.140202208663149,1.1326040796035293,0.0,1.1163126935115577,1.156130541928571,1,12.0,1,1,-0.2718713446047012,-0.27187134460470136
2016-07-15,air_f6cdaf7b7fdc6d78,1,0,0,0,0,0,0,0.9198988342633101,0.8749899447404199,0.0,1.407625517323965,1.032957874953186,1,7.0,1,1,0.9426362691152655,0.9426362691152654
2016-07-16,air_f6cdaf7b7fdc6d78,0,0,1,0,0,0,0,1.1633920375473423,1.3566163707888421,0.0,0.16292527012549782,0.9993653294144446,1,11.0,1,1,1.4070633654665539,1.4070633654665539
2016-07-17,air_f6cdaf7b7fdc6d78,0,0,0,1,0,0,0,1.0474428931263746,0.9645948612145451,0.0,0.26885720605728214,1.1449330267489903,1,17.0,1,1,0.4574483588542342,0.45744835885423407
2016-07-18,air_f6cdaf7b7fdc6d78,0,1,0,0,0,0,0,1.035847978684278,1.0317985485701386,1.0,0.7455509177503121,0.9993653294144446,1,6.0,1,1,-1.1080707937471286,-1.1080707937471286
2016-07-19,air_f6cdaf7b7fdc6d78,0,0,0,0,0,1,0,1.070632722010568,1.0429991631294044,0.0,1.5135574532557494,1.077747935671508,1,3.0,1,1,-0.9281437398626889,-0.928143739862689
2016-07-20,air_f6cdaf7b7fdc6d78,0,0,0,0,0,0,1,1.0590378075684714,1.0541997776886702,0.0,1.0368637415627193,1.156130541928571,1,1.0,1,1,-0.43449772023102157,-0.4344977202310217
2016-07-21,air_f6cdaf7b7fdc6d78,0,0,0,0,1,0,0,0.9894683209158907,0.9757954757738104,0.0,1.7519043091022646,1.0553529053123467,1,8.0,1,1,-0.20805106480808377,-0.20805106480808389
2016-07-22,air_f6cdaf7b7fdc6d78,1,0,0,0,0,0,0,0.9314937487054067,0.9421936320960138,0.0,1.7519043091022646,0.9657727838757035,1,4.0,1,1,1.0079943869792714,1.0079943869792714
2016-07-23,air_f6cdaf7b7fdc6d78,0,0,1,0,0,0,0,1.1286072942210519,1.1774065378405925,0.0,1.9108022129999411,0.9433777535165423,1,14.0,1,1,1.3320937596813707,1.3320937596813707
2016-07-24,air_f6cdaf7b7fdc6d78,0,0,0,1,0,0,0,1.302531010852504,1.2670114543147173,0.0,0.16292527012549782,1.3128957544426971,1,12.0,1,1,-0.49985583809502737,-0.4998558380950275
2016-07-25,air_f6cdaf7b7fdc6d78,0,1,0,0,0,0,0,1.2909360964104073,1.2558108397554515,0.0,0.45423809393790493,1.3464882999814385,1,6.0,1,1,-1.159972828521486,-1.159972828521486
2016-07-27,air_f6cdaf7b7fdc6d78,0,0,0,0,0,0,1,1.3141259252946007,1.4014188290259053,0.0,0.9044488216479887,1.2121181178264733,1,11.0,1,1,-0.20113079350483612,-0.20113079350483623
2016-07-28,air_f6cdaf7b7fdc6d78,0,0,0,0,1,0,0,1.3952903263892782,1.4686225163814985,0.0,1.1427956774945038,1.3240932696222778,1,15.0,1,1,0.029929376120266783,0.02992937612026667
2016-07-29,air_f6cdaf7b7fdc6d78,1,0,0,0,0,0,0,1.453264898599762,1.5246255891778266,0.0,1.1427956774945038,1.3576858151610192,1,9.0,1,1,1.2609687490646586,1.2609687490646584
2016-07-30,air_f6cdaf7b7fdc6d78,0,0,1,0,0,0,0,1.4184801552734716,1.4798231309407643,0.0,0.7720339017332581,1.4136733910589214,1,21.0,1,1,1.38245795638834,1.38245795638834
2016-07-31,air_f6cdaf7b7fdc6d78,0,0,0,1,0,0,0,1.4300750697155686,1.4910237455000301,0.0,1.619489389187534,1.3464882999814385,1,16.0,1,1,-0.45372069607337623,-0.45372069607337634
2016-08-03,air_f6cdaf7b7fdc6d78,0,0,0,0,0,0,1,1.3605055830629877,1.3902182144666395,0.0,0.37478914198906665,1.4024758758793407,1,5.0,1,1,-0.38759365917567623,-0.38759365917567634
2016-08-04,air_f6cdaf7b7fdc6d78,0,0,0,0,1,0,0,1.406885240831375,1.558227432855624,0.0,1.381142533341019,1.3576858151610192,1,10.0,1,1,-0.2564929639308175,-0.2564929639308176
2016-08-05,air_f6cdaf7b7fdc6d78,1,0,0,0,0,0,0,1.3141259252946007,1.4798231309407643,0.0,0.8779658376650427,1.3128957544426971,1,7.0,1,1,0.8311430092296086,0.8311430092296085
2016-08-06,air_f6cdaf7b7fdc6d78,0,0,1,0,0,0,0,1.2213666097578264,1.6142305056519524,0.0,0.8249998696991506,1.088945450851088,1,9.0,1,1,0.580475404245304,0.5804754042453039
2016-08-07,air_f6cdaf7b7fdc6d78,0,0,0,1,0,0,0,1.3489106686208912,1.6030298910926866,0.0,0.6131359978355815,1.156130541928571,1,15.0,1,1,-0.6578686995191826,-0.6578686995191827
2016-08-08,air_f6cdaf7b7fdc6d78,0,1,0,0,0,0,0,1.406885240831375,1.4462212872629676,0.0,1.8048702770681566,1.3688833303405994,1,1.0,1,1,-1.196880942138807,-1.1968809421388071
2016-08-09,air_f6cdaf7b7fdc6d78,0,0,0,0,0,1,0,1.3836954119471816,1.3902182144666395,0.0,1.857836245034049,1.39127836069976,1,3.0,1,1,-0.33569162440131867,-0.3356916244013188
2016-08-10,air_f6cdaf7b7fdc6d78,0,0,0,0,0,0,1,1.3721004975050846,1.4798231309407643,0.0,1.9902511649487797,1.3464882999814385,1,8.0,1,1,0.7035024496363737,0.7035024496363737
2016-08-11,air_f6cdaf7b7fdc6d78,0,0,0,0,1,0,0,1.4416699841576655,1.4910237455000301,1.0,1.9108022129999411,1.301698239263117,1,11.0,1,1,0.382094293552204,0.38209429355220387
2016-08-12,air_f6cdaf7b7fdc6d78,1,0,0,0,0,0,0,1.4880496419260525,1.580628661974155,0.0,1.9108022129999411,1.3240932696222778,1,11.0,1,1,-0.06580104357465938,-0.06580104357465949
2016-08-13,air_f6cdaf7b7fdc6d78,0,0,1,0,0,0,0,1.522834385252343,1.6142305056519524,1.0,1.8313532610511025,1.4136733910589214,1,20.0,1,1,0.1060523604559912,0.10605236045599108
2016-08-14,air_f6cdaf7b7fdc6d78,0,0,0,1,0,0,0,1.5344292996944395,1.558227432855624,1.0,1.8048702770681566,1.480858482136404,1,12.0,1,1,-0.9669741510642453,-0.9669741510642454
2016-08-17,air_f6cdaf7b7fdc6d78,0,0,0,0,0,0,1,1.3605055830629877,1.367816985348108,0.0,1.2487276134262884,1.39127836069976,1,11.0,1,1,-0.8693214337850838,-0.8693214337850839
2016-08-18,air_f6cdaf7b7fdc6d78,0,0,0,0,1,0,0,1.3952903263892782,1.4910237455000301,0.0,1.5400404372386955,1.2905007240835362,1,7.0,1,1,-0.5840524722845407,-0.5840524722845408
2016-08-19,air_f6cdaf7b7fdc6d78,1,0,0,0,0,0,0,1.453264898599762,1.3902182144666395,0.0,1.1692786614774497,1.458463451777243,1,8.0,1,1,0.7930815170617463,0.7930815170617462
2016-08-20,air_f6cdaf7b7fdc6d78,0,0,1,0,0,0,0,1.3489106686208912,1.3230145271110454,0.0,1.5400404372386955,1.4248709062385017,1,12.0,1,1,0.6715923097380649,0.6715923097380648
2016-08-21,air_f6cdaf7b7fdc6d78,0,0,0,1,0,0,0,1.3605055830629877,1.3902182144666395,0.0,1.5400404372386955,1.3128957544426971,1,14.0,1,1,-0.8566342697291297,-0.8566342697291298
2016-08-22,air_f6cdaf7b7fdc6d78,0,1,0,0,0,0,0,1.3605055830629877,1.3566163707888421,0.0,1.698938341136372,1.4024758758793407,1,6.0,1,1,-2.084982426055592,-2.084982426055592
2016-08-23,air_f6cdaf7b7fdc6d78,0,0,0,0,0,1,0,1.3141259252946007,1.4350206727037018,0.0,1.8843192290169952,1.2905007240835362,1,8.0,1,1,-0.6509484282159349,-0.650948428215935
2016-08-24,air_f6cdaf7b7fdc6d78,0,0,0,0,0,0,1,1.3373157541787943,1.423820058144436,0.0,1.3546595493580729,1.156130541928571,1,17.0,1,1,-0.45448961510707037,-0.45448961510707053
2016-08-25,air_f6cdaf7b7fdc6d78,0,0,0,0,1,0,0,1.4416699841576655,1.6590329638890147,0.0,0.48072107792085095,1.39127836069976,1,16.0,1,1,-0.32069770324428204,-0.32069770324428215
2016-08-26,air_f6cdaf7b7fdc6d78,1,0,0,0,0,0,0,1.2329615241999232,1.3342151416703112,0.0,-0.12838755368690957,1.2121181178264733,1,37.0,1,1,1.1010335900562678,1.1010335900562678
2016-08-27,air_f6cdaf7b7fdc6d78,0,0,1,0,0,0,0,1.0126581498000842,1.0093973194516075,0.0,-0.7639791692776162,1.156130541928571,1,12.0,1,1,1.1660072484034265,1.1660072484034265
2016-08-28,air_f6cdaf7b7fdc6d78,0,0,0,1,0,0,0,0.7575700320739549,0.6397770389958413,0.0,-1.399570784868323,0.7754150258228356,1,18.0,1,1,-0.2884031038291262,-0.2884031038291263
2016-08-29,air_f6cdaf7b7fdc6d78,0,1,0,0,0,0,0,0.4908869999057287,0.41576474781052847,0.0,-0.7904621532605624,0.5626622374108072,1,17.0,1,1,-1.4959904462458453,-1.4959904462458455
2016-08-30,air_f6cdaf7b7fdc6d78,0,0,0,0,0,1,0,0.6648107165371805,0.684579497232904,0.0,0.5866530138526355,0.42829205525584196,1,1.0,1,1,-0.6782450539120785,-0.6782450539120787
2016-08-31,air_f6cdaf7b7fdc6d78,0,0,0,0,0,0,1,0.9894683209158907,0.9085917884182169,0.0,1.407625517323965,0.9321802383369621,1,8.0,1,1,-0.23496323098738028,-0.23496323098738042
2016-09-01,air_f6cdaf7b7fdc6d78,0,0,0,0,1,0,0,0.8735191764949227,0.6285764244365758,0.0,-1.399570784868323,1.0105628445940251,1,8.0,1,1,-0.6409524807779104,-0.6409524807779107
2016-09-02,air_f6cdaf7b7fdc6d78,1,0,0,0,0,0,0,0.6764056309792774,0.31495921677713784,0.0,-1.399570784868323,0.9097852079778013,1,6.0,1,1,0.601236218155047,0.6012362181550469
2016-09-03,air_f6cdaf7b7fdc6d78,0,0,1,0,0,0,0,0.8967090053791162,0.7181813409107011,0.0,-1.399570784868323,0.9097852079778013,1,9.0,1,1,1.2017619834702062,1.2017619834702062
2016-09-04,air_f6cdaf7b7fdc6d78,0,0,0,1,0,0,0,0.9778734064737941,0.7853850282662946,0.0,-1.3201218329194846,1.0665504204919274,1,4.0,1,1,-0.7874315566966529,-0.7874315566966531
2016-09-05,air_f6cdaf7b7fdc6d78,0,1,0,0,0,0,0,0.9894683209158907,0.9757954757738104,0.0,-0.2608024736016401,1.0105628445940251,1,8.0,1,1,-1.4021823241351545,-1.4021823241351548
2016-09-06,air_f6cdaf7b7fdc6d78,0,0,0,0,0,1,0,1.024253064242181,1.0429991631294044,0.0,0.48072107792085095,1.088945450851088,1,1.0,1,1,-0.6782450539120785,-0.6782450539120787
2016-09-07,air_f6cdaf7b7fdc6d78,0,0,0,0,0,0,1,0.9662784920316971,0.9197924029774822,0.0,-1.0817749770729694,0.7754150258228356,1,9.0,1,1,-0.5786700390486814,-0.5786700390486815
2016-09-08,air_f6cdaf7b7fdc6d78,0,0,0,0,1,0,0,0.7575700320739549,0.7405825700292322,0.0,1.3016935813921804,0.6634398740270311,1,7.0,1,1,-0.4268085298940797,-0.4268085298940798
2016-09-09,air_f6cdaf7b7fdc6d78,1,0,0,0,0,0,0,0.8851140909370196,0.930993017536748,0.0,1.2752105974092343,0.809007571361577,1,5.0,1,1,0.928026807475076,0.9280268074750759
