visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-01-04,air_86cfbf2624576fad,0,1,0,0,0,0,0,-0.6923371218040621,-0.5016264533772589,0.0,0.8721191622619536,-0.7819826440796385,1,12.0,1,1,-1.5482197733265146,-1.5482197733265148
2016-01-05,air_86cfbf2624576fad,0,0,0,0,0,1,0,-0.48000905000847427,-0.4768289334927879,0.0,0.7480830050876455,-0.6986268356827385,1,5.0,1,1,-1.421496193711349,-1.421496193711349
2016-01-06,air_86cfbf2624576fad,0,0,0,0,0,0,1,-0.7298067815326952,-0.9851780911244402,0.0,-1.3357244354407316,-0.4604673831201669,1,1.0,1,1,-1.3589989897296006,-1.3589989897296009
2016-01-07,air_86cfbf2624576fad,0,0,0,0,1,0,0,-0.7547865546851174,-0.7867979320486735,0.0,-0.14497732656737336,-0.7700746714515099,1,2.0,1,1,-1.2915612953145126,-1.2915612953145126
2016-01-08,air_86cfbf2624576fad,1,0,0,0,0,0,0,-0.9920943996331271,-1.034773130893382,0.0,0.8225046993922301,-0.9367862882453101,1,3.0,1,1,-0.9657359512357535,-0.9657359512357536
2016-01-09,air_86cfbf2624576fad,0,0,1,0,0,0,0,-0.9296449667520719,-0.9479818112977341,0.0,0.8721191622619536,-0.9725102061296956,1,6.0,1,1,-0.7142649881787583,-0.7142649881787583
2016-01-11,air_86cfbf2624576fad,0,1,0,0,0,0,0,-0.954624739904494,-1.0843681706623238,1.0,-0.5170857980902978,-0.85343047984841,1,5.0,1,1,-1.3451656165162493,-1.3451656165162493
2016-01-12,air_86cfbf2624576fad,0,0,0,0,0,1,0,-1.4167505432243026,-1.6299136081206824,0.0,-1.3357244354407316,-1.1987616860641388,1,8.0,1,1,-1.3975348151096512,-1.3975348151096512
2016-01-13,air_86cfbf2624576fad,0,0,0,0,0,0,1,-1.304341564038403,-1.183558250200207,0.0,0.8225046993922301,-1.4131051933704533,1,8.0,1,1,-1.1989270996893915,-1.1989270996893917
2016-01-14,air_86cfbf2624576fad,0,0,0,0,1,0,0,-1.0920134922428155,-0.9727793311822048,0.0,0.9217336251316767,-1.282117494461039,1,1.0,1,1,-1.1087631492809404,-1.1087631492809404
2016-01-15,air_86cfbf2624576fad,1,0,0,0,0,0,0,-1.1419730385476596,-1.034773130893382,0.0,0.6736613107830604,-1.0677739871547243,1,4.0,1,1,-0.8400004697072558,-0.840000469707256
2016-01-16,air_86cfbf2624576fad,0,0,1,0,0,0,0,-1.0295640593617603,-0.9231842914132631,0.0,0.9217336251316767,-1.0915899324109815,1,13.0,1,1,-0.696479222618735,-0.6964792226187351
2016-01-17,air_86cfbf2624576fad,0,0,0,1,0,0,0,-1.1169932653952375,-1.3199446095647969,0.0,-0.566700260960021,-1.0320500692703385,1,3.0,1,1,-1.283162461577835,-1.283162461577835
2016-01-18,air_86cfbf2624576fad,0,1,0,0,0,0,0,-1.4916898626815687,-1.617514848178447,0.0,-0.9884231953526688,-1.282117494461039,1,5.0,1,1,-1.5588418277581952,-1.5588418277581952
2016-01-19,air_86cfbf2624576fad,0,0,0,0,0,1,0,-1.2044224714287148,-1.3199446095647969,0.0,0.9217336251316767,-1.1987616860641388,1,4.0,1,1,-1.328861998086228,-1.3288619980862282
2016-01-20,air_86cfbf2624576fad,0,0,0,0,0,0,1,-1.3293213371908252,-1.2579508098536196,0.0,0.9465408565665382,-1.3892892481141959,1,8.0,1,1,-1.2073259334260693,-1.2073259334260693
2016-01-21,air_86cfbf2624576fad,0,0,0,0,1,0,0,-1.1669528117000816,-1.2083557700846779,0.0,0.5000106907390292,-1.1868537134360102,1,3.0,1,1,-1.0887541630259143,-1.0887541630259143
2016-01-22,air_86cfbf2624576fad,1,0,0,0,0,0,0,-1.1169932653952375,-1.1091656905467944,0.0,0.6736613107830604,-0.9486942608734386,1,10.0,1,1,-0.7891134182438561,-0.7891134182438561
2016-01-23,air_86cfbf2624576fad,0,0,1,0,0,0,0,-1.3543011103432474,-1.5927173282939762,0.0,-1.2861099725710083,-0.9963261513859529,1,6.0,1,1,-0.717970356003763,-0.7179703560037631
2016-01-24,air_86cfbf2624576fad,0,0,0,1,0,0,0,-1.4292404298005135,-1.2455520499113844,0.0,0.8969263936968151,-1.4488291112548388,1,14.0,1,1,-1.395064569892981,-1.3950645698929813
2016-01-25,air_86cfbf2624576fad,0,1,0,0,0,0,0,-1.4791999761053578,-1.3447421294492676,0.0,1.0457697823059848,-1.615540728048639,1,5.0,1,1,-1.4190259484946792,-1.4190259484946792
2016-01-26,air_86cfbf2624576fad,0,0,0,0,0,1,0,-1.3667909969194583,-1.1959570101424426,0.0,0.7976974679573685,-1.4607370838829676,1,1.0,1,1,-1.2512962982827933,-1.2512962982827933
2016-01-27,air_86cfbf2624576fad,0,0,0,0,0,0,1,-1.0545438325141823,-0.7248041323374964,0.0,0.9961553194362618,-1.4369211386267102,1,5.0,1,1,-1.1040696833692676,-1.1040696833692676
2016-01-28,air_86cfbf2624576fad,0,0,0,0,1,0,0,-0.8671955338710167,-0.6504115726840839,0.0,0.9961553194362618,-1.055866014526596,1,9.0,1,1,-1.1095042228459413,-1.1095042228459415
2016-01-29,air_86cfbf2624576fad,1,0,0,0,0,0,0,-1.1669528117000816,-1.4191346891026801,0.0,-1.3357244354407316,-0.9963261513859529,1,8.0,1,1,-0.9706764416690933,-0.9706764416690934
2016-01-30,air_86cfbf2624576fad,0,0,1,0,0,0,0,-1.4292404298005135,-1.766299967485272,0.0,-1.3357244354407316,-1.1273138502953672,1,16.0,1,1,-0.6779523834937108,-0.6779523834937108
2016-01-31,air_86cfbf2624576fad,0,0,0,1,0,0,0,-1.0795236056666044,-0.9975768510666758,0.0,-0.0705556322627885,-1.1511297955516244,1,1.0,1,1,-1.2167128652494148,-1.2167128652494148
2016-02-01,air_86cfbf2624576fad,0,1,0,0,0,0,0,-1.2543820177335592,-1.55552104846727,0.0,-1.3357244354407316,-0.9963261513859529,1,6.0,1,1,-1.4637373869164043,-1.4637373869164043
2016-02-02,air_86cfbf2624576fad,0,0,0,0,0,1,0,-1.0920134922428155,-1.059570650777853,0.0,0.772890236522507,-0.9963261513859529,1,8.0,1,1,-1.3199691153062163,-1.3199691153062165
2016-02-03,air_86cfbf2624576fad,0,0,0,0,0,0,1,-1.216912358004926,-1.2455520499113844,0.0,0.4255889964344441,-1.1273138502953672,1,12.0,1,1,-1.2473439059361215,-1.2473439059361215
2016-02-04,air_86cfbf2624576fad,0,0,0,0,1,0,0,-1.2044224714287148,-1.2083557700846779,0.0,0.1279022192161047,-1.1749457408078816,1,6.0,1,1,-1.210784276729407,-1.210784276729407
2016-02-05,air_86cfbf2624576fad,1,0,0,0,0,0,0,-0.9046651935996498,-0.7372028922797318,0.0,0.8969263936968151,-1.2344856039485246,1,10.0,1,1,-0.8476582298789326,-0.8476582298789326
