visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-07-01,air_b439391e72899756,1,0,0,0,0,0,0,1.067486538937149,1.1445476889253712,0.0,-0.17184123783593921,1.0145878951802332,1,13.0,1,1,1.4244035437532157,1.4244035437532159
2016-07-02,air_b439391e72899756,0,0,1,0,0,0,0,1.2304208162130945,1.2845047313048816,0.0,0.4950829211039456,1.1700939261287104,1,32.0,1,1,1.5877342930617409,1.587734293061741
2016-07-03,air_b439391e72899756,0,0,0,1,0,0,0,1.4864603947895807,1.7043758584434134,0.0,0.6818216856071131,1.3033848097988343,1,27.0,1,1,-0.45155561277843503,-0.45155561277843476
2016-07-04,air_b439391e72899756,0,1,0,0,0,0,0,1.3235261175136352,1.5177664686040657,0.0,0.5484368538191362,1.1923090734070647,1,21.0,1,1,-1.2439832673183617,-1.2439832673183613
2016-07-05,air_b439391e72899756,0,0,0,0,0,1,0,0.6135981950970141,0.56139334567741,0.0,-1.3456277575701365,0.8146515696750478,1,3.0,1,1,-0.5590100531129911,-0.5590100531129909
2016-07-06,air_b439391e72899756,0,0,0,0,0,0,1,0.7765324723729601,0.7130134749218795,0.0,-0.25187213690872556,0.8479742905925788,1,17.0,1,1,-0.086992002479741,-0.0869920024797407
2016-07-07,air_b439391e72899756,0,0,0,0,1,0,0,1.2769734668633648,1.8559959876878838,0.0,2.0690239362020737,1.0034803215410562,1,26.0,1,1,-0.15576284429385692,-0.15576284429385662
2016-07-08,air_b439391e72899756,1,0,0,0,0,0,0,1.0325720509494463,1.0512429940056973,0.0,-0.7854114640606332,1.0256954688194102,1,19.0,1,1,1.2126206104392905,1.2126206104392907
2016-07-09,air_b439391e72899756,0,0,1,0,0,0,0,0.6950653337349869,0.4797517376226951,0.0,-1.3456277575701365,0.825759143314225,1,35.0,1,1,1.5248246025386007,1.524824602538601
2016-07-10,air_b439391e72899756,0,0,0,1,0,0,0,1.067486538937149,1.2261892969800856,0.0,1.775577306268524,0.8146515696750478,1,38.0,1,1,-0.28666188979231616,-0.2866618897923159
2016-07-11,air_b439391e72899756,0,1,0,0,0,0,0,1.3468024428387702,1.4827772080091883,0.0,1.9889930371292874,1.047910616097764,1,17.0,1,1,-1.2959521420983469,-1.2959521420983466
2016-07-12,air_b439391e72899756,0,0,0,0,0,1,0,1.2420589788756624,1.2845047313048816,0.0,0.3350211229583731,1.3033848097988343,1,8.0,1,1,-0.5433803163370557,-0.5433803163370554
2016-07-13,air_b439391e72899756,0,0,0,0,0,0,1,1.0092957256243111,0.7946550829765944,0.0,-1.3456277575701365,1.1812014997678877,1,14.0,1,1,-0.4679668363931672,-0.46796683639316694
2016-07-14,air_b439391e72899756,0,0,0,0,1,0,0,1.1024010269248514,1.4127986868194329,0.0,-0.3052260696239163,0.9368348797059945,1,39.0,1,1,-0.24289862681969696,-0.24289862681969668
2016-07-15,air_b439391e72899756,1,0,0,0,0,0,0,0.6717890084098519,0.37478395583806223,0.0,-1.3456277575701365,0.9035121587884636,1,20.0,1,1,0.9914598350598041,0.9914598350598043
2016-07-16,air_b439391e72899756,0,0,1,0,0,0,0,0.8929140989986356,0.8063181698415534,0.0,-0.9187962958486102,0.8035439960358711,1,35.0,1,1,1.4634778856930541,1.4634778856930544
2016-07-17,air_b439391e72899756,0,0,0,1,0,0,0,1.1024010269248514,0.934612125356105,0.0,-1.3189507912125413,1.1923090734070647,1,20.0,1,1,0.49834163977904106,0.49834163977904133
2016-07-18,air_b439391e72899756,0,1,0,0,0,0,0,1.428269581476743,1.4827772080091883,1.0,0.6551447192495179,1.347815104355542,1,10.0,1,1,-1.0927655640111862,-1.092765564011186
2016-07-19,air_b439391e72899756,0,0,0,0,0,1,0,1.2653353042007973,1.3428201656296774,0.0,0.3083441566007778,1.2034166470462415,1,12.0,1,1,-0.9098976437327417,-0.9098976437327414
2016-07-20,air_b439391e72899756,0,0,0,0,0,0,1,1.148953677575122,1.0629060808706563,0.0,-0.1184873051207486,1.1589863524895336,1,16.0,1,1,-0.4081830932252142,-0.4081830932252139
2016-07-21,air_b439391e72899756,0,0,0,0,1,0,0,0.6252363577595818,0.40977321643293996,0.0,-1.3456277575701365,0.8924045851492864,1,20.0,1,1,-0.17803521919956491,-0.1780352191995646
2016-07-22,air_b439391e72899756,1,0,0,0,0,0,0,0.5786837071093113,0.22316382659359224,0.0,-1.3456277575701365,0.8368667169534016,1,37.0,1,1,1.0578862163575298,1.05788621635753
2016-07-23,air_b439391e72899756,0,0,1,0,0,0,0,0.6950653337349869,0.7363396486517982,0.0,-0.9721502285638011,0.7702212751183402,1,34.0,1,1,1.387282918910369,1.3872829189103693
2016-07-24,air_b439391e72899756,0,0,0,1,0,0,0,0.8696377736735003,0.9579382990860233,0.0,0.601790786534327,0.6813606860049244,1,14.0,1,1,-0.4746094745229398,-0.4746094745229395
2016-07-25,air_b439391e72899756,0,1,0,0,0,0,0,0.9627430749740408,0.8296443435714718,0.0,-1.1322120267093734,0.9146197324276407,1,11.0,1,1,-1.1455159256299683,-1.145515925629968
2016-07-26,air_b439391e72899756,0,0,0,0,0,1,0,0.8579996110109329,0.7713289092466756,0.0,-1.3189507912125413,0.9479424533451712,1,15.0,1,1,-0.3831755143837175,-0.3831755143837172
2016-07-27,air_b439391e72899756,0,0,0,0,0,0,1,0.9394667496489058,0.7596658223817166,0.0,-1.2655968584973505,1.0590181897369408,1,20.0,1,1,-0.17100183765039395,-0.17100183765039367
2016-07-28,air_b439391e72899756,0,0,0,0,1,0,0,1.1722300029002568,1.2028631232501672,0.0,0.04157449302482388,1.1589863524895336,1,40.0,1,1,0.06383495740803596,0.06383495740803624
2016-07-29,air_b439391e72899756,1,0,0,0,0,0,0,1.2536971415382296,1.3544832524946369,0.0,1.7222233735533334,1.1145560579328258,1,30.0,1,1,1.3149953863216677,1.314995386321668
2016-07-30,air_b439391e72899756,0,0,1,0,0,0,0,1.2536971415382296,1.4127986868194329,0.0,1.535484609050166,1.0256954688194102,1,24.0,1,1,1.4384703068515576,1.4384703068515579
2016-07-31,air_b439391e72899756,0,0,0,1,0,0,0,1.2886116295259324,1.1678738626552894,0.0,0.4950829211039456,1.28116966252048,1,23.0,1,1,-0.4277202641951335,-0.4277202641951332
2016-08-01,air_b439391e72899756,0,1,0,0,0,0,0,1.2769734668633648,1.249515470710004,0.0,-0.8387653967758241,1.3033848097988343,1,29.0,1,1,-1.2025644648621328,-1.2025644648621323
2016-08-02,air_b439391e72899756,0,0,0,0,0,1,0,1.1024010269248514,1.00459064654586,0.0,-0.8921193294910148,1.070125763376118,1,7.0,1,1,-0.8313582164336661,-0.8313582164336658
2016-08-03,air_b439391e72899756,0,0,0,0,0,0,1,1.2071444908879596,1.3078309050348,0.0,-0.25187213690872556,1.1700939261287104,1,14.0,1,1,-0.36051239605861113,-0.36051239605861085
2016-08-04,air_b439391e72899756,0,0,0,0,1,0,0,1.3584406055013378,1.4244617736843923,0.0,0.9219143828254718,1.28116966252048,1,17.0,1,1,-0.22726889004376152,-0.22726889004376125
2016-08-05,air_b439391e72899756,1,0,0,0,0,0,0,1.428269581476743,1.471114121144229,0.0,1.535484609050166,1.3033848097988343,1,40.0,1,1,0.8781442434342721,0.8781442434342724
2016-08-06,air_b439391e72899756,0,0,1,0,0,0,0,1.4748222321270135,1.5644188160639032,0.0,1.0019452818982582,1.4366756934689577,1,18.0,1,1,0.6233795339865246,0.6233795339865248
2016-08-07,air_b439391e72899756,0,0,0,1,0,0,0,1.4166314188141758,1.4944402948741478,0.0,1.6421924744805472,1.2922772361596573,1,40.0,1,1,-0.6352050198956765,-0.6352050198956761
2016-08-08,air_b439391e72899756,0,1,0,0,0,0,0,1.4049932561516079,1.447787947414311,0.0,-0.1184873051207486,1.381137825273073,1,27.0,1,1,-1.1830272938922135,-1.183027293892213
2016-08-09,air_b439391e72899756,0,0,0,0,0,1,0,1.8006907866789046,1.972626856337476,0.0,0.8152065173950901,1.4255681198297807,1,4.0,1,1,-0.307762034439829,-0.30776203443982875
2016-08-10,air_b439391e72899756,0,0,0,0,0,0,1,1.4748222321270135,1.5410926423339846,0.0,-0.038456406047962244,1.4588908407473116,1,34.0,1,1,0.748417428194008,0.7484174281940082
2016-08-11,air_b439391e72899756,0,0,0,0,1,0,0,1.2653353042007973,1.3194939918997595,1.0,-0.038456406047962244,1.3700302516338958,1,17.0,1,1,0.42175592957695746,0.4217559295769577
2016-08-12,air_b439391e72899756,1,0,0,0,0,0,0,1.195506328225392,1.2961678181698406,0.0,0.12160539209761001,1.2589545152421262,1,29.0,1,1,-0.033460154022162125,-0.03346015402216185
2016-08-13,air_b439391e72899756,0,0,1,0,0,0,0,1.1722300029002568,1.2845047313048816,1.0,0.5751138201767317,1.1589863524895336,1,31.0,1,1,0.14120215444891637,0.14120215444891665
2016-08-14,air_b439391e72899756,0,0,0,1,0,0,0,1.114039189587419,1.1212215151954523,1.0,-0.3319030359815117,1.1812014997678877,1,3.0,1,1,-0.9493627290919786,-0.9493627290919784
2016-08-17,air_b439391e72899756,0,0,0,0,0,0,1,1.428269581476743,1.5760819029288617,0.0,1.3220688781894026,1.1256636315720028,1,28.0,1,1,-0.8501139005647886,-0.8501139005647883
2016-08-18,air_b439391e72899756,0,0,0,0,1,0,0,1.2187826535505268,1.2611785575749632,0.0,-1.052181127636587,1.3700302516338958,1,17.0,1,1,-0.5601822833711864,-0.560182283371186
2016-08-19,air_b439391e72899756,1,0,0,0,0,0,0,1.3002497921885001,1.3428201656296774,0.0,0.4950829211039456,1.347815104355542,1,28.0,1,1,0.839460644913832,0.8394606449138322
2016-08-20,air_b439391e72899756,0,0,1,0,0,0,0,1.0791247015997163,1.0745691677356155,0.0,-0.9187962958486102,1.2478469416029494,1,12.0,1,1,0.715985724383942,0.7159857243839423
2016-08-21,air_b439391e72899756,0,0,0,1,0,0,0,1.3351642801762025,1.4827772080091883,0.0,0.7618525846798995,1.1812014997678877,1,16.0,1,1,-0.8372193677246419,-0.8372193677246416
2016-08-22,air_b439391e72899756,0,1,0,0,0,0,0,1.0791247015997163,0.8762966910313089,0.0,-1.3456277575701365,1.1478787788503566,1,18.0,1,1,-2.0856445927024847,-2.0856445927024843
2016-08-23,air_b439391e72899756,0,0,0,0,0,1,0,1.2071444908879596,1.1212215151954523,0.0,-0.8921193294910148,1.2589545152421262,1,20.0,1,1,-0.6281716383465055,-0.6281716383465051
2016-08-24,air_b439391e72899756,0,0,0,0,0,0,1,1.1722300029002568,1.2145262101151262,0.0,-0.8387653967758241,1.1812014997678877,1,13.0,1,1,-0.4285017510339303,-0.42850175103392996
2016-08-25,air_b439391e72899756,0,0,0,0,1,0,0,1.3468024428387702,1.389472513089515,0.0,1.8289312389837151,1.1812014997678877,1,28.0,1,1,-0.29252304108329197,-0.2925230410832917
2016-08-26,air_b439391e72899756,1,0,0,0,0,0,0,1.381716930826473,1.4011355999544735,0.0,1.3754228109045932,1.2367393679637724,1,33.0,1,1,1.152446123851939,1.1524461238519392
2016-08-27,air_b439391e72899756,0,0,1,0,0,0,0,0.9161904243237707,0.7246765617868389,0.0,-1.3456277575701365,0.9701576006235255,1,29.0,1,1,1.2184817617302663,1.2184817617302666
2016-08-28,air_b439391e72899756,0,0,0,1,0,0,0,0.7183416590601224,0.44476247702781774,0.0,-1.3456277575701365,0.9368348797059945,1,5.0,1,1,-0.25970059385382754,-0.25970059385382727
2016-08-29,air_b439391e72899756,0,1,0,0,0,0,0,1.067486538937149,1.086232254600575,0.0,-0.6520266322726563,1.0256954688194102,1,49.0,1,1,-1.4870256741841577,-1.4870256741841572
2016-08-30,air_b439391e72899756,0,0,0,0,0,1,0,1.0092957256243111,0.8529705173013905,0.0,-1.1855659594245642,1.070125763376118,1,5.0,1,1,-0.6559144211237908,-0.6559144211237905
2016-08-31,air_b439391e72899756,0,0,0,0,0,0,1,1.2071444908879596,1.2028631232501672,0.0,1.6688694408381428,1.070125763376118,1,26.0,1,1,-0.20538725855745193,-0.20538725855745163
2016-09-01,air_b439391e72899756,0,0,0,0,1,0,0,1.2304208162130945,1.366146339359596,0.0,1.348745844546998,1.0145878951802332,1,20.0,1,1,-0.6180123094421475,-0.6180123094421471
2016-09-02,air_b439391e72899756,1,0,0,0,0,0,0,1.195506328225392,1.0512429940056973,0.0,-0.038456406047962244,1.1256636315720028,1,18.0,1,1,0.6444796786340374,0.6444796786340377
2016-09-03,air_b439391e72899756,0,0,1,0,0,0,0,1.2536971415382296,1.366146339359596,0.0,0.6284677528919226,1.3033848097988343,1,33.0,1,1,1.2548208997343162,1.2548208997343164
2016-09-04,air_b439391e72899756,0,0,0,1,0,0,0,1.195506328225392,1.2961678181698406,0.0,-0.1451642714783439,1.2367393679637724,1,30.0,1,1,-0.7668855522329324,-0.7668855522329321
2016-09-05,air_b439391e72899756,0,1,0,0,0,0,0,1.3933550934890402,1.4244617736843923,0.0,1.2153610127590209,1.3255999570771881,1,13.0,1,1,-1.3916842798509514,-1.3916842798509512
2016-09-06,air_b439391e72899756,0,0,0,0,0,1,0,1.4399077441393107,1.3544832524946369,0.0,1.2153610127590209,1.4477832671081345,1,8.0,1,1,-0.6559144211237908,-0.6559144211237905
2016-09-07,air_b439391e72899756,0,0,0,0,0,0,1,1.2420589788756624,1.1095584283304933,0.0,-0.7320575313454426,1.3922453989122496,1,24.0,1,1,-0.5547118754996089,-0.5547118754996087
2016-09-08,air_b439391e72899756,0,0,0,0,1,0,0,1.1605918402376891,1.1212215151954523,0.0,-0.9988271949213965,1.3144923834380111,1,24.0,1,1,-0.4003682248372465,-0.4003682248372462
2016-09-09,air_b439391e72899756,1,0,0,0,0,0,0,1.2304208162130945,1.366146339359596,0.0,0.06825145938241918,1.0812333370152951,1,41.0,1,1,0.9766115851226654,0.9766115851226657
2016-09-10,air_b439391e72899756,0,0,1,0,0,0,0,1.1838681655628245,1.2145262101151262,0.0,-0.25187213690872556,1.1589863524895336,1,27.0,1,1,1.5088041223432669,1.508804122343267
2016-09-11,air_b439391e72899756,0,0,0,1,0,0,0,0.7881706350355274,0.5030779113526138,0.0,-1.2922738248549457,0.8812970115101098,1,34.0,1,1,-0.30737129102043065,-0.30737129102043037
2016-09-12,air_b439391e72899756,0,1,0,0,0,0,0,0.9627430749740408,0.8063181698415534,0.0,-1.2655968584973505,1.070125763376118,1,12.0,1,1,-1.3694119049452436,-1.3694119049452431
2016-09-13,air_b439391e72899756,0,0,0,0,0,1,0,0.7183416590601224,0.3631208689731028,0.0,-1.3456277575701365,0.9479424533451712,1,5.0,1,1,-0.8278415256590806,-0.8278415256590803
2016-09-15,air_b439391e72899756,0,0,0,0,1,0,0,0.8929140989986356,0.6546980405970834,0.0,-1.3189507912125413,1.036803042458587,1,22.0,1,1,-0.07526969989778942,-0.07526969989778913
2016-09-16,air_b439391e72899756,1,0,0,0,0,0,0,0.7532561470478246,0.42143630329789894,0.0,-1.3456277575701365,1.0034803215410562,1,29.0,1,1,0.9054962827921592,0.9054962827921594
2016-09-17,air_b439391e72899756,0,0,1,0,0,0,0,1.0325720509494463,1.00459064654586,0.0,0.06825145938241918,0.9701576006235255,1,36.0,1,1,1.3888458925879625,1.3888458925879628
2016-09-18,air_b439391e72899756,0,0,0,1,0,0,0,0.9511049123114734,0.7130134749218795,0.0,-1.3456277575701365,1.036803042458587,1,20.0,1,1,0.15722263464425018,0.15722263464425046
2016-09-19,air_b439391e72899756,0,1,0,0,0,0,0,0.567045544446744,0.2464900003235106,1.0,-1.3456277575701365,0.7035758332832782,1,29.0,1,1,-1.3725378523004306,-1.3725378523004303
2016-09-20,air_b439391e72899756,0,0,0,0,0,1,0,0.31100596587025786,-0.0800764318953473,0.0,-1.3456277575701365,0.5258546550564471,1,10.0,1,1,-1.8785505804213403,-1.87855058042134
2016-09-21,air_b439391e72899756,0,0,0,0,0,0,1,0.42738759249593344,0.2814792609183884,0.0,-1.3189507912125413,0.5258546550564471,1,27.0,1,1,0.3744759758297527,0.374475975829753
2016-09-22,air_b439391e72899756,0,0,0,0,1,0,0,0.3459204538579602,0.01322826302432615,1.0,-1.3456277575701365,0.5813925232523319,1,25.0,1,1,-0.3218287975381709,-0.3218287975381706
2016-09-23,air_b439391e72899756,1,0,0,0,0,0,0,0.5088547311339062,0.15318530540383715,0.0,-1.3456277575701365,0.725790980561632,1,35.0,1,1,0.1814487266469501,0.1814487266469504
2016-09-24,air_b439391e72899756,0,0,1,0,0,0,0,0.6252363577595818,0.3631208689731028,0.0,-1.3456277575701365,0.8812970115101098,1,17.0,1,1,1.1520553804325406,1.1520553804325409
2016-09-25,air_b439391e72899756,0,0,0,1,0,0,0,0.8347232856857979,0.8879597778962679,0.0,-0.43861090141189324,0.825759143314225,1,47.0,1,1,-0.408964580064011,-0.40896458006401065
2016-09-26,air_b439391e72899756,0,1,0,0,0,0,0,1.0442102136120135,1.086232254600575,0.0,-0.5186418004846793,1.0034803215410562,1,17.0,1,1,-1.1306676756928298,-1.1306676756928293
