visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Chūō-ku Tsukiji,total_area_visitors,total_genre_visitors
2016-07-01,air_3b20733899b5287f,1,0,0,0,0,0,0,1.082561734038657,1.1622118759632754,0.0,-0.17146480135934802,1.0213374145333551,1,53.0,1,1,1.2804523177269123,1.2804523177269123
2016-07-02,air_3b20733899b5287f,0,0,1,0,0,0,0,1.2452455793506663,1.3025323791451329,0.0,0.49549714882288104,1.1757877644779773,1,46.0,1,1,1.4353365452144684,1.4353365452144684
2016-07-04,air_3b20733899b5287f,0,1,0,0,0,0,0,1.3382077766718146,1.5363998844482283,0.0,0.5488541048374592,1.197852100184352,1,38.0,1,1,-1.24994095861883,-1.24994095861883
2016-07-05,air_3b20733899b5287f,0,0,0,0,0,1,0,0.6293710220980596,0.5775431127055357,0.0,-1.3453178336800713,0.8227583931759838,1,58.0,1,1,-0.6003905978875242,-0.6003905978875242
2016-07-06,air_3b20733899b5287f,0,0,0,0,0,0,1,0.7920548674100691,0.7295569911525477,0.0,-0.2515002353812157,0.8558548967355458,1,49.0,1,1,-0.15278259117707524,-0.15278259117707524
2016-07-07,air_3b20733899b5287f,0,0,0,0,1,0,0,1.2917266780112402,1.8755077671377178,0.0,2.0695273512529417,1.0103052466801679,1,46.0,1,1,-0.21799700275078304,-0.21799700275078304
2016-07-08,air_3b20733899b5287f,1,0,0,0,0,0,0,1.0477009100432266,1.068664873842037,0.0,-0.7850697955269988,1.0323695823865426,1,58.0,1,1,1.079621572994244,1.079621572994244
2016-07-09,air_3b20733899b5287f,0,0,1,0,0,0,0,0.7107129447540641,0.4956894858494519,0.0,-1.3453178336800713,0.8337905610291713,1,48.0,1,1,1.3756801800817016,1.3756801800817016
2016-07-11,air_3b20733899b5287f,0,1,0,0,0,0,0,1.3614483260021015,1.5013197586527642,0.0,1.989491917231074,1.0544339180929172,1,34.0,1,1,-1.2992223037285069,-1.2992223037285069
2016-07-12,air_3b20733899b5287f,0,0,0,0,0,1,0,1.25686585401581,1.3025323791451329,0.0,0.33542628077914594,1.308173778716225,1,31.0,1,1,-0.5855691407116816,-0.5855691407116815
2016-07-13,air_3b20733899b5287f,0,0,0,0,0,0,1,1.0244603607129397,0.8114106180086316,0.0,-1.3453178336800713,1.1868199323311648,1,44.0,1,1,-0.5140556098382406,-0.5140556098382406
2016-07-14,air_3b20733899b5287f,0,0,0,0,1,0,0,1.1174225580340873,1.4311595070618353,0.0,-0.304857191395794,0.9441122395610442,1,56.0,1,1,-0.300626626506106,-0.300626626506106
2016-07-15,air_3b20733899b5287f,1,0,0,0,0,0,0,0.6874723954237771,0.3904491084630589,0.0,-1.3453178336800713,0.9110157360014822,1,57.0,1,1,0.86989795395607,0.86989795395607
2016-07-16,air_3b20733899b5287f,0,0,1,0,0,0,0,0.9082576140615044,0.8231039932737861,0.0,-0.9184621855634446,0.8117262253227967,1,43.0,1,1,1.317505960666519,1.317505960666519
2016-07-19,air_3b20733899b5287f,0,0,0,0,0,1,0,1.280106403346097,1.3609992554709063,0.0,0.30874780277185687,1.2088842680375391,1,59.0,1,1,-0.9331323114851925,-0.9331323114851925
2016-07-20,air_3b20733899b5287f,0,0,0,0,0,0,1,1.1639036566946617,1.0803582491071915,0.0,-0.11810784534476988,1.1647555966247902,1,47.0,1,1,-0.4573635361406424,-0.45736353614064235
2016-07-21,air_3b20733899b5287f,0,0,0,0,1,0,0,0.6409912967632033,0.42552923425852335,0.0,-1.3453178336800713,0.8999835681482948,1,35.0,1,1,-0.23911757922635887,-0.23911757922635885
2016-07-22,air_3b20733899b5287f,1,0,0,0,0,0,0,0.594510198102629,0.23843523001604652,0.0,-1.3453178336800713,0.8448227288823583,1,49.0,1,1,0.9328891469534014,0.9328891469534013
2016-07-23,air_3b20733899b5287f,0,0,1,0,0,0,0,0.7107129447540641,0.7529437416828576,0.0,-0.9718191415780231,0.7786297217632348,1,54.0,1,1,1.245251356934286,1.2452513569342858
2016-07-25,air_3b20733899b5287f,0,1,0,0,0,0,0,0.9779792620523652,0.8464907438040956,0.0,-1.1318900096217581,0.9220479038546697,1,20.0,1,1,-1.156565778411021,-1.156565778411021
2016-07-26,air_3b20733899b5287f,0,0,0,0,0,1,0,0.8733967900660737,0.7880238674783216,0.0,-1.3186393556727822,0.9551444074142312,1,44.0,1,1,-0.4336492046592941,-0.4336492046592941
2016-07-27,air_3b20733899b5287f,0,0,0,0,0,0,1,0.9547387127220782,0.7763304922131671,0.0,-1.2652823996582039,1.0654660859461043,1,54.0,1,1,-0.23244792349722965,-0.23244792349722965
2016-07-28,air_3b20733899b5287f,0,0,0,0,1,0,0,1.1871442060249486,1.2206787522890492,0.0,0.04196302269896523,1.1647555966247902,1,44.0,1,1,-0.00975552943019333,-0.00975552943019333
2016-07-29,air_3b20733899b5287f,1,0,0,0,0,0,0,1.2684861286809532,1.3726926307360612,0.0,1.7227071371581824,1.1206269252120407,1,57.0,1,1,1.1767021174960135,1.1767021174960135
2016-07-30,air_3b20733899b5287f,0,0,1,0,0,0,0,1.2684861286809532,1.4311595070618353,0.0,1.5359577911071585,1.0323695823865426,1,64.0,1,1,1.2937916291851708,1.2937916291851708
2016-08-01,air_3b20733899b5287f,0,1,0,0,0,0,0,1.2917266780112402,1.2674522533496684,0.0,-0.8384267515415772,1.308173778716225,1,43.0,1,1,-1.2106640971028468,-1.2106640971028468
2016-08-02,air_3b20733899b5287f,0,0,0,0,0,1,0,1.1174225580340873,1.0218913727814176,0.0,-0.8917837075561554,1.0764982537992918,1,27.0,1,1,-0.858654489176583,-0.858654489176583
2016-08-03,air_3b20733899b5287f,0,0,0,0,0,0,1,1.2220050300203793,1.3259191296754422,0.0,-0.2515002353812157,1.1757877644779773,1,57.0,1,1,-0.4121580917543222,-0.41215809175432216
2016-08-04,air_3b20733899b5287f,0,0,0,0,1,0,0,1.3730686006672452,1.4428528823269902,0.0,0.9223527969395076,1.28610944300985,1,55.0,1,1,-0.28580516933026334,-0.2858051693302633
2016-08-05,air_3b20733899b5287f,1,0,0,0,0,0,0,1.4427902486581061,1.489626383387609,0.0,1.5359577911071585,1.308173778716225,1,40.0,1,1,0.7624423894312105,0.7624423894312105
2016-08-06,air_3b20733899b5287f,0,0,1,0,0,0,0,1.4892713473186805,1.5831733855088481,0.0,1.0023882309613752,1.4405597929544727,1,55.0,1,1,0.5208526374649748,0.5208526374649748
2016-08-08,air_3b20733899b5287f,0,1,0,0,0,0,0,1.4195496993278192,1.4662396328573002,0.0,-0.11810784534476988,1.385398953688536,1,37.0,1,1,-1.1921372756330435,-1.1921372756330435
2016-08-09,air_3b20733899b5287f,0,0,0,0,0,1,0,1.8146390379426987,1.9924415197892658,0.0,0.8156388849103509,1.4295276251012852,1,37.0,1,1,-0.36213567378585315,-0.36213567378585315
2016-08-10,air_3b20733899b5287f,0,0,0,0,0,0,1,1.4892713473186805,1.559786634978538,0.0,-0.03807241132290221,1.462624128660847,1,44.0,1,1,0.6394242948717163,0.6394242948717163
