visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-01-01,air_c31472d14e29cee8,1,0,0,0,0,0,0,-1.1482664807263179,-0.9524003866136976,1.0,0.4065926594903722,-1.2356477452374652,1,3.0,1,1,-1.9747092508661246,-1.9747092508661246
2016-01-04,air_c31472d14e29cee8,0,1,0,0,0,0,0,-0.6940736742855003,-0.4947054933983871,0.0,0.43144773484314597,-0.7190853401218311,1,11.0,1,1,-1.491250465138164,-1.491250465138164
2016-01-05,air_c31472d14e29cee8,0,0,0,0,0,1,0,-0.8291039680922297,-0.975871919599098,0.0,-1.2338423137926862,-0.6109676274232101,1,2.0,1,1,-1.3612639048245143,-1.3612639048245143
2016-01-06,air_c31472d14e29cee8,0,0,0,0,0,0,1,-0.8782058931128587,-1.0228149855698991,0.0,-1.2338423137926862,-0.7431114984993026,1,15.0,1,1,-1.297157472545073,-1.297157472545073
2016-01-07,air_c31472d14e29cee8,0,0,0,0,1,0,0,-0.9273078181334877,-1.2105872494531034,0.0,-1.1344220123815916,-0.5989545482344744,1,11.0,1,1,-1.227983338109154,-1.227983338109154
2016-01-08,air_c31472d14e29cee8,1,0,0,0,0,0,0,-1.1237155182160035,-1.3983595133363076,0.0,-1.2338423137926862,-0.8031768944429809,1,6.0,1,1,-0.893768380889458,-0.893768380889458
2016-01-09,air_c31472d14e29cee8,0,0,1,0,0,0,0,-1.0746135931953744,-1.363152213858207,0.0,-1.1841321630871389,-0.7551245776880383,1,16.0,1,1,-0.6358223411247494,-0.6358223411247494
2016-01-10,air_c31472d14e29cee8,0,0,0,1,0,0,0,-1.0746135931953744,-1.1519084169896021,0.0,-0.2893494503872889,-0.9593469238965446,1,14.0,1,1,-0.9213873576422608,-0.9213873576422608
2016-01-11,air_c31472d14e29cee8,0,1,0,0,0,0,0,-1.0255116681747454,-1.0110792190771989,1.0,-0.98529156026495,-0.9953861614627517,1,10.0,1,1,-1.2829679065069357,-1.2829679065069357
2016-01-12,air_c31472d14e29cee8,0,0,0,0,0,1,0,-1.1237155182160035,-1.3514164473655068,0.0,-1.1344220123815916,-1.0073992406514873,1,4.0,1,1,-1.336685549365598,-1.336685549365598
2016-01-13,air_c31472d14e29cee8,0,0,0,0,0,0,1,-1.3323986995536763,-1.5743960107268118,0.0,-0.98529156026495,-1.175582349293787,1,13.0,1,1,-1.1329639226751995,-1.1329639226751995
2016-01-14,air_c31472d14e29cee8,0,0,0,0,1,0,0,-1.2219193682572613,-1.3983595133363076,0.0,-0.8113060327955347,-1.103503874161373,1,15.0,1,1,-1.0404783583194839,-1.0404783583194839
2016-01-15,air_c31472d14e29cee8,1,0,0,0,0,0,0,-1.3323986995536763,-1.1401726504969019,0.0,1.003114467956939,-1.3197392995586148,1,4.0,1,1,-0.7647953610071038,-0.7647953610071038
2016-01-16,air_c31472d14e29cee8,0,0,1,0,0,0,0,-1.1237155182160035,-0.9171930871355967,0.0,0.7048535637236556,-1.3317523787473506,1,26.0,1,1,-0.6175786133614303,-0.6175786133614303
2016-01-17,air_c31472d14e29cee8,0,0,0,1,0,0,0,-1.1728174432366323,-1.3514164473655068,0.0,-1.2338423137926862,-1.05545155740643,1,20.0,1,1,-1.2193682444431422,-1.2193682444431422
2016-01-18,air_c31472d14e29cee8,0,1,0,0,0,0,0,-1.2219193682572613,-1.2575303154239046,0.0,-0.6870306560316666,-1.4158439330685004,1,4.0,1,1,-1.5021460247745908,-1.5021460247745908
2016-01-19,air_c31472d14e29cee8,0,0,0,0,0,1,0,-1.7620405434841795,-2.0555624369275227,0.0,-1.2089872384399125,-1.4879224082009144,1,4.0,1,1,-1.2662444893905598,-1.2662444893905598
