visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-07-01,air_c8265ecc116f2284,1,0,0,0,0,0,0,1.0549683938365457,1.1222063026559517,0.0,-0.23665090803569439,1.0068805111736863,1,20.0,1,1,1.3620460609598701,1.3620460609598704
2016-07-02,air_c8265ecc116f2284,0,0,1,0,0,0,0,1.2145216790325466,1.2591429626518709,0.0,0.43392095914427453,1.1591684690608866,1,16.0,1,1,1.521233885224158,1.5212338852241583
2016-07-03,air_c8265ecc116f2284,0,0,0,1,0,0,0,1.4652482700548337,1.6699529426396282,0.0,0.6216810819546656,1.2897010043927732,1,11.0,1,1,-0.46632892538665205,-0.4663289253866521
2016-07-04,air_c8265ecc116f2284,0,1,0,0,0,0,0,1.3056949848588328,1.4873707293117358,0.0,0.48756670851867184,1.1809238916162013,1,2.0,1,1,-1.2386564555492738,-1.2386564555492738
2016-07-05,air_c8265ecc116f2284,0,0,0,0,0,1,0,0.6104985279333998,0.5516368860062884,0.0,-1.4168573942724398,0.8110817081758568,1,13.0,1,1,-0.571057757139473,-0.5710577571394732
2016-07-06,air_c8265ecc116f2284,0,0,0,0,0,0,1,0.7700518131294011,0.6999849343352005,0.0,-0.3171195320972908,0.8437148420088284,1,15.0,1,1,-0.11101256165799026,-0.11101256165799027
2016-07-07,air_c8265ecc116f2284,0,0,0,0,1,0,0,1.2601083319456896,1.8183009909685413,0.0,2.0164705656890014,0.9960027998960289,1,8.0,1,1,-0.17803901397979568,-0.1780390139797957
2016-07-08,air_c8265ecc116f2284,1,0,0,0,0,0,0,1.0207784041516883,1.0309151959920055,0.0,-0.8535770258412658,1.0177582224513435,1,17.0,1,1,1.1556350543779466,1.1556350543779468
2016-07-09,air_c8265ecc116f2284,0,0,1,0,0,0,0,0.6902751705314002,0.47175716767533515,0.0,-1.4168573942724398,0.8219594194535141,1,15.0,1,1,1.4599199146343247,1.459919914634325
2016-07-10,air_c8265ecc116f2284,0,0,0,1,0,0,0,1.0549683938365457,1.2020860209869046,0.0,1.7214189441298147,0.8110817081758568,1,7.0,1,1,-0.3056177726605049,-0.30561777266050494
2016-07-11,air_c8265ecc116f2284,0,1,0,0,0,0,0,1.3284883113154045,1.4531365643127563,0.0,1.9360019416274048,1.0395136450066578,1,4.0,1,1,-1.2893071269060927,-1.2893071269060927
2016-07-12,air_c8265ecc116f2284,0,0,0,0,0,1,0,1.2259183422608324,1.2591429626518709,0.0,0.2729837110210819,1.2897010043927732,1,8.0,1,1,-0.5558244725208809,-0.555824472520881
2016-07-13,air_c8265ecc116f2284,0,0,0,0,0,0,1,0.9979850776951168,0.7798646526661537,0.0,-1.4168573942724398,1.170046180338544,1,11.0,1,1,-0.4823238742361738,-0.48232387423617384
2016-07-14,air_c8265ecc116f2284,0,0,0,0,1,0,0,1.0891583835214027,1.3846682343147967,0.0,-0.3707652814716883,0.930736532230086,1,6.0,1,1,-0.2629645757284469,-0.26296457572844695
2016-07-15,air_c8265ecc116f2284,1,0,0,0,0,0,0,0.6674818440748287,0.3690546726783959,0.0,-1.4168573942724398,0.8981033983971144,1,9.0,1,1,0.9400840770248677,0.9400840770248678
2016-07-16,air_c8265ecc116f2284,0,0,1,0,0,0,0,0.8840184454122589,0.7912760409991467,0.0,-0.9876913992772597,0.8002039968981999,1,17.0,1,1,1.4001292725063506,1.4001292725063508
2016-07-17,air_c8265ecc116f2284,0,0,0,1,0,0,0,1.0891583835214027,0.9168013126620729,0.0,-1.390034519585241,1.1809238916162013,1,8.0,1,1,0.45947394730828556,0.4594739473082856
2016-07-18,air_c8265ecc116f2284,0,1,0,0,0,0,0,1.408264953913405,1.4531365643127563,1.0,0.594858207267467,1.3332118495034018,1,4.0,1,1,-1.0912744268643948,-1.091274426864395
2016-07-19,air_c8265ecc116f2284,0,0,0,0,0,1,0,1.248711668717404,1.3161999043168369,0.0,0.2461608363338832,1.1918016028938583,1,7.0,1,1,-0.9130449968268667,-0.9130449968268668
