visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-07-01,air_efd70b04de878f25,1,0,0,0,0,0,0,1.0556333998494771,1.130779142415252,0.0,-0.1684460890582699,0.9998955466855945,1,23.0,1,1,1.4277647972070495,1.4277647972070495
2016-07-02,air_efd70b04de878f25,0,0,1,0,0,0,0,1.2183141749790298,1.270472674566687,0.0,0.4995703717423463,1.1549945337690979,1,11.0,1,1,1.5887452734265843,1.5887452734265843
2016-07-03,air_efd70b04de878f25,0,0,0,1,0,0,0,1.4739553930397555,1.6895532710209924,0.0,0.6866149807665186,1.2879365226978154,1,23.0,1,1,-0.4211999547785666,-0.4211999547785666
2016-07-04,air_efd70b04de878f25,0,1,0,0,0,0,0,1.3112746179102028,1.503295228152412,0.0,0.5530116886063954,1.1771515319238843,1,25.0,1,1,-1.2022248489728655,-1.2022248489728655
2016-07-05,air_efd70b04de878f25,0,0,0,0,0,1,0,0.6024512405600084,0.5487227584509387,0.0,-1.3441550600673544,0.8004825632925185,1,16.0,1,1,-0.5271081628177343,-0.5271081628177343
2016-07-06,air_efd70b04de878f25,0,0,0,0,0,0,1,0.7651320156895615,0.7000574182816598,0.0,-0.24860806435434404,0.833718060524698,1,26.0,1,1,-0.06188228895840835,-0.06188228895840835
2016-07-07,air_efd70b04de878f25,0,0,0,0,1,0,0,1.2647943964446162,1.8408879308517143,0.0,2.076089219231801,0.9888170476082013,1,16.0,1,1,-0.12966354210347572,-0.12966354210347572
2016-07-08,air_efd70b04de878f25,1,0,0,0,0,0,0,1.0207732337502873,1.0376501209809617,0.0,-0.7830212329948368,1.0109740457629879,1,40.0,1,1,1.2190293471807625,1.2190293471807625
2016-07-09,air_efd70b04de878f25,0,0,1,0,0,0,0,0.6837916281247848,0.4672348646959345,0.0,-1.3441550600673544,0.8115610623699118,1,21.0,1,1,1.526740831629108,1.526740831629108
2016-07-11,air_efd70b04de878f25,0,1,0,0,0,0,0,1.3345147286429961,1.4683718451145535,0.0,1.9959272439357265,1.0331310439177739,1,28.0,1,1,-1.253445909588172,-1.253445909588172
2016-07-12,air_efd70b04de878f25,0,0,0,0,0,1,0,1.2299342303454266,1.270472674566687,0.0,0.33924642115019826,1.2879365226978154,1,28.0,1,1,-0.5117033325574918,-0.5117033325574918
2016-07-13,air_efd70b04de878f25,0,0,0,0,0,0,1,0.9975331230174941,0.781545312036664,0.0,-1.3441550600673544,1.1660730328464912,1,22.0,1,1,-0.4373750265518213,-0.4373750265518213
