visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,total_area_visitors,total_genre_visitors
2016-07-01,air_1ab60ce33bfed8a8,1,0,0,0,0,0,0,1.0191188922334753,1.0958165557920494,0.0,-0.14886580437082148,0.9672563632968267,1,17.0,1,1,1.413306703514754,1.4133067035147544
2016-07-02,air_1ab60ce33bfed8a8,0,0,1,0,0,0,0,1.183203999760271,1.2359893895578866,0.0,0.5180731332161227,1.1245613981606613,1,29.0,1,1,1.567649843796723,1.5676498437967235
2016-07-03,air_1ab60ce33bfed8a8,0,0,0,1,0,0,0,1.4410520258738073,1.6565078908553985,0.0,0.7048160357404668,1.2593942851868054,1,1.0,1,1,-0.35942395795350685,-0.35942395795350657
2016-07-04,air_1ab60ce33bfed8a8,0,1,0,0,0,0,0,1.2769669183470116,1.4696107791676152,0.0,0.571428248223078,1.1470335459983523,1,11.0,1,1,-1.1082466576947343,-1.108246657694734
2016-07-05,air_1ab60ce33bfed8a8,0,0,0,0,0,1,0,0.5620246641231152,0.5117630817677272,0.0,-1.3226783345238433,0.7650070327576107,1,7.0,1,1,-0.46096549761269695,-0.4609654976126967
2016-07-06,air_1ab60ce33bfed8a8,0,0,0,0,0,0,1,0.7261097716499113,0.6636169850140506,0.0,-0.22889847688125495,0.7987152545141468,1,9.0,1,1,-0.014921207037054574,-0.014921207037054263
2016-07-07,air_1ab60ce33bfed8a8,0,0,0,0,1,0,0,1.230085459053641,1.8083617941017227,0.0,2.092049025921311,0.9560202893779812,1,12.0,1,1,-0.07990779241893624,-0.07990779241893595
2016-07-08,air_1ab60ce33bfed8a8,1,0,0,0,0,0,0,0.9839577977634476,1.0023679999481578,0.0,-0.7624496269508102,0.9784924372156723,1,14.0,1,1,1.21317755989555,1.2131775598955505
2016-07-09,air_1ab60ce33bfed8a8,0,0,1,0,0,0,0,0.6440672178865131,0.42999559540432175,0.0,-1.3226783345238433,0.7762431066764562,1,18.0,1,1,1.508201887850797,1.5082018878507975
2016-07-10,air_1ab60ce33bfed8a8,0,0,0,1,0,0,0,1.0191188922334753,1.1775840421554544,0.0,1.7985958933830553,0.7650070327576107,1,5.0,1,1,-0.20360384982194965,-0.20360384982194935
2016-07-11,air_1ab60ce33bfed8a8,0,1,0,0,0,0,0,1.3004076479936966,1.434567570726156,0.0,2.0120163534108775,1.0009645850533628,1,3.0,1,1,-1.1573558386935425,-1.1573558386935423
2016-07-12,air_1ab60ce33bfed8a8,0,0,0,0,0,1,0,1.1949243645836136,1.2359893895578866,0.0,0.35800778819525597,1.2593942851868054,1,13.0,1,1,-0.4461958191168148,-0.4461958191168145
2016-07-13,air_1ab60ce33bfed8a8,0,0,0,0,0,0,1,0.9605170681167625,0.7453844713774561,0.0,-1.3226783345238433,1.1357974720795068,1,4.0,1,1,-0.37493212037418316,-0.3749321203741829
2016-07-14,air_1ab60ce33bfed8a8,0,0,0,0,1,0,0,1.0542799867035026,1.3644811538432373,0.0,-0.2822535918882104,0.8886038458649095,1,15.0,1,1,-0.1622487500334795,-0.1622487500334792
2016-07-15,air_1ab60ce33bfed8a8,1,0,0,0,0,0,0,0.620626488239828,0.32486597007994394,0.0,-1.3226783345238433,0.8548956241083735,1,15.0,1,1,1.004186609178817,1.0041866091788174
2016-07-16,air_1ab60ce33bfed8a8,0,0,1,0,0,0,0,0.843313419883337,0.7570655408579423,0.0,-0.895837414468199,0.7537709588387657,1,30.0,1,1,1.4502308997544595,1.45023089975446
2016-07-17,air_1ab60ce33bfed8a8,0,0,0,1,0,0,0,1.0542799867035026,0.8855573051432933,0.0,-1.2960007770203656,1.1470335459983523,1,6.0,1,1,0.5382032526337337,0.5382032526337341
2016-07-18,air_1ab60ce33bfed8a8,0,1,0,0,0,0,0,1.3824502017570943,1.434567570726156,1.0,0.6781384782369891,1.3043385808621866,1,4.0,1,1,-0.965350018247074,-0.9653500182470738
2016-07-19,air_1ab60ce33bfed8a8,0,0,0,0,0,1,0,1.2183650942302988,1.2943947369603186,0.0,0.33133023069177825,1.1582696199171973,1,5.0,1,1,-0.7925447798452523,-0.7925447798452521
2016-07-20,air_1ab60ce33bfed8a8,0,0,0,0,0,0,1,1.1011614459968733,1.014049069428644,0.0,-0.09551068936386613,1.1133253242418162,1,12.0,1,1,-0.31843810012743373,-0.31843810012743345
