visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Chūō-ku Tsukiji,total_area_visitors,total_genre_visitors
2016-07-01,air_310e467e6e625004,1,0,0,0,0,0,0,1.1093173086688972,1.1904580212145865,0.0,-0.1926803025934835,1.0513162998078005,1,21.0,1,1,1.1938890686890482,1.193889068689048
2016-07-02,air_310e467e6e625004,0,0,1,0,0,0,0,1.2721196858074226,1.3308713519535973,0.0,0.47738257350441166,1.2063377787730232,1,16.0,1,1,1.3496577460043633,1.349657746004363
2016-07-05,air_310e467e6e625004,0,0,0,0,0,1,0,0.6557964009258618,0.6054024764687079,0.0,-1.371990964525779,0.8520029697096568,1,11.0,1,1,-0.6976941993792282,-0.6976941993792285
2016-07-06,air_310e467e6e625004,0,0,0,0,0,0,1,0.8185987780643875,0.757516918102636,0.0,-0.27308784772523115,0.8852218580593475,1,10.0,1,1,-0.24753017498472896,-0.24753017498472932
2016-07-07,air_310e467e6e625004,0,0,0,0,1,0,0,1.318634650704144,1.9042257858045586,0.0,2.0587309610954443,1.04024333702457,1,9.0,1,1,-0.3131169864859143,-0.31311698648591463
2016-07-08,air_310e467e6e625004,1,0,0,0,0,0,0,1.074431084996356,1.0968491340552458,0.0,-0.8091381486035472,1.062389262591031,1,21.0,1,1,0.9919115014524433,0.9919115014524432
2016-07-09,air_310e467e6e625004,0,0,1,0,0,0,0,0.7371975894951245,0.5234947002042846,0.0,-1.371990964525779,0.8630759324928872,1,20.0,1,1,1.2896607195743017,1.2896607195743015
2016-07-11,air_310e467e6e625004,0,1,0,0,0,0,0,1.3884070980492265,1.5297902371671959,0.0,1.9783234159636967,1.0845351881574912,1,3.0,1,1,-1.4005165089885208,-1.4005165089885212
2016-07-12,air_310e467e6e625004,0,0,0,0,0,1,0,1.283748427031603,1.3308713519535973,0.0,0.31656748324091666,1.3392133321717858,1,16.0,1,1,-0.6827881058562315,-0.6827881058562318
2016-07-13,air_310e467e6e625004,0,0,0,0,0,0,1,1.0511736025479954,0.8394246943670594,0.0,-1.371990964525779,1.2174107415562534,1,13.0,1,1,-0.6108662046077725,-0.610866204607773
2016-07-14,air_310e467e6e625004,0,0,0,0,1,0,0,1.1442035323414381,1.4595835717976904,0.0,-0.32669287781306267,0.9738055603251892,1,17.0,1,1,-0.39621845787662063,-0.396218457876621
2016-07-15,air_310e467e6e625004,1,0,0,0,0,0,0,0.7139401070467637,0.4181847021500266,0.0,-1.371990964525779,0.9405866719754985,1,18.0,1,1,0.7809902781020406,0.7809902781020405
2016-07-16,air_310e467e6e625004,0,0,1,0,0,0,0,0.9348861903061914,0.8511258052619767,0.0,-0.9431507238231261,0.8409300069264268,1,18.0,1,1,1.2311543024965397,1.2311543024965397
2016-07-19,air_310e467e6e625004,0,0,0,0,0,1,0,1.3070059094799638,1.3893769064281847,0.0,0.2897649681970009,1.2395566671227138,1,9.0,1,1,-1.0323359989705032,-1.0323359989705037
2016-07-20,air_310e467e6e625004,0,0,0,0,0,0,1,1.19071849723816,1.1085502449501632,0.0,-0.1390752725056521,1.1952648159897932,1,17.0,1,1,-0.5538503968823103,-0.5538503968823107
2016-07-21,air_310e467e6e625004,0,0,0,0,1,0,0,0.6674251421500423,0.4532880348347794,0.0,-1.371990964525779,0.9295137091922682,1,12.0,1,1,-0.3343581697561845,-0.3343581697561849
2016-07-22,air_310e467e6e625004,1,0,0,0,0,0,0,0.6209101772533205,0.2660702605160981,0.0,-1.371990964525779,0.8741488952761172,1,16.0,1,1,0.8443411755747764,0.8443411755747763
2016-07-23,air_310e467e6e625004,0,0,1,0,0,0,0,0.7371975894951245,0.7809191398924715,0.0,-0.9967557539109578,0.8077111185767362,1,13.0,1,1,1.158487096571931,1.158487096571931
2016-07-25,air_310e467e6e625004,0,1,0,0,0,0,0,1.0046586376512734,0.8745280270518118,0.0,-1.1575708441744528,0.9516596347587288,1,6.0,1,1,-1.2570453588296777,-1.2570453588296784
2016-07-27,air_310e467e6e625004,0,0,0,0,0,0,1,0.9814011552029128,0.8043213616823065,0.0,-1.2915834193940317,1.0956081509407212,1,13.0,1,1,-0.327650427670836,-0.32765042767083635
2016-07-28,air_310e467e6e625004,0,0,0,0,1,0,0,1.2139759796865206,1.2489635756891744,0.0,0.021739817757842887,1.1952648159897932,1,13.0,1,1,-0.1036863724878112,-0.10368637248781151
2016-07-29,air_310e467e6e625004,1,0,0,0,0,0,0,1.2953771682557833,1.4010780173231023,0.0,1.7102982655245387,1.150972964856872,1,14.0,1,1,1.0895464140280715,1.0895464140280713
2016-07-30,air_310e467e6e625004,0,0,1,0,0,0,0,1.2953771682557833,1.4595835717976904,0.0,1.5226806602171281,1.062389262591031,1,11.0,1,1,1.207304552859745,1.207304552859745
2016-08-02,air_310e467e6e625004,0,0,0,0,0,1,0,1.1442035323414381,1.0500446904755754,0.0,-0.9163482087792103,1.1066811137239516,1,9.0,1,1,-0.9574328790174449,-0.9574328790174454
2016-08-03,air_310e467e6e625004,0,0,0,0,0,0,1,1.248862203359062,1.3542735737434324,0.0,-0.27308784772523115,1.2063377787730232,1,5.0,1,1,-0.5083868116371705,-0.5083868116371709
2016-08-04,air_310e467e6e625004,0,0,0,0,1,0,0,1.4000358392734071,1.471284682692608,0.0,0.9062228142070644,1.3170674066053252,1,15.0,1,1,-0.381312364353624,-0.38131236435362437
2016-08-05,air_310e467e6e625004,1,0,0,0,0,0,0,1.4698082866184892,1.5180891262722782,0.0,1.5226806602171281,1.3392133321717858,1,20.0,1,1,0.6729211000603148,0.6729211000603146
2016-08-06,air_310e467e6e625004,0,0,1,0,0,0,0,1.516323251515211,1.6116980134316192,0.0,0.986630359338812,1.472088885570548,1,14.0,1,1,0.42995177563546927,0.42995177563546905
2016-08-08,air_310e467e6e625004,0,1,0,0,0,0,0,1.4465508041701285,1.4946869044824436,0.0,-0.1390752725056521,1.4167240716543972,1,8.0,1,1,-1.2928199832848697,-1.2928199832848704
2016-08-09,air_310e467e6e625004,0,0,0,0,0,1,0,1.8419280057922616,2.0212368947537342,0.0,0.7990127540314012,1.4610159227873178,1,12.0,1,1,-0.4580787459970568,-0.45807874599705717
2016-08-10,air_310e467e6e625004,0,0,0,0,0,0,1,1.516323251515211,1.5882957916417837,0.0,-0.05866772737390449,1.4942348111370085,1,17.0,1,1,0.5492005238194425,0.5492005238194423
2016-08-12,air_310e467e6e625004,1,0,0,0,0,0,0,1.2372334621348813,1.3425724628485145,0.0,0.10214736288959025,1.2949214810388647,1,14.0,1,1,-0.1964768046684654,-0.19647680466846573
2016-08-18,air_310e467e6e625004,0,0,0,0,1,0,0,1.260490944583242,1.3074691301637622,0.0,-1.0771632990427051,1.4056511088711667,1,11.0,1,1,-0.6988121563934528,-0.6988121563934533
2016-08-19,air_310e467e6e625004,1,0,0,0,0,0,0,1.341892133152505,1.3893769064281847,0.0,0.47738257350441166,1.3835051833047065,1,17.0,1,1,0.636028518590898,0.6360285185908979
2016-08-20,air_310e467e6e625004,0,0,1,0,0,0,0,1.1209460498930774,1.1202513558450808,0.0,-0.9431507238231261,1.283848518255635,1,8.0,1,1,0.5182703797592245,0.5182703797592243
2016-08-22,air_310e467e6e625004,0,1,0,0,0,0,0,1.1209460498930774,0.9213324706314823,0.0,-1.371990964525779,1.1841918532065627,1,5.0,1,1,-2.153646884237927,-2.1536468842379275
2016-08-23,air_310e467e6e625004,0,0,0,0,0,1,0,1.248862203359062,1.167055799424751,0.0,-0.9163482087792103,1.2949214810388647,1,9.0,1,1,-0.7636536632184884,-0.7636536632184888
