visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-07-01,air_c77ee2b7d36da265,1,0,0,0,0,0,0,1.0845603655918332,1.2116881413199003,0.0,0.6001178910722669,0.9190698682314985,1,64.0,1,1,1.325145422930452,1.325145422930452
2016-07-02,air_c77ee2b7d36da265,0,0,1,0,0,0,0,1.3710117948050995,1.26722361287544,0.0,0.03535726428292025,1.4499632508825095,1,28.0,1,1,1.4802004280197818,1.4802004280197818
2016-07-03,air_c77ee2b7d36da265,0,0,0,1,0,0,0,1.3366376232995074,1.2450094242532246,0.0,-0.15289627798019537,1.4499632508825095,1,2.0,1,1,-0.4557614656673272,-0.4557614656673272
2016-07-04,air_c77ee2b7d36da265,0,1,0,0,0,0,0,1.416844023479222,1.4449371218531668,0.0,0.46565107517004145,1.3836015780511328,1,54.0,1,1,-1.2080379018423526,-1.2080379018423526
2016-07-05,air_c77ee2b7d36da265,0,0,0,0,0,1,0,1.38246985197363,1.4338300275420588,0.0,1.4338121496660643,1.2508782323883803,1,63.0,1,1,-0.5577713374366231,-0.5577713374366231
2016-07-06,air_c77ee2b7d36da265,0,0,0,0,0,0,1,1.3137215089624463,1.3338661787420876,0.0,1.72963914465096,1.2508782323883803,1,38.0,1,1,-0.10966979162822535,-0.10966979162822535
2016-07-07,air_c77ee2b7d36da265,0,0,0,0,1,0,0,1.1189345370974253,1.0895101038977137,0.0,0.6539046174331571,1.1402754443360863,1,56.0,1,1,-0.17495610956057467,-0.17495610956057467
2016-07-08,air_c77ee2b7d36da265,1,0,0,0,0,0,0,0.7522767077044441,0.5785837655867491,0.0,-1.4168843474611141,0.8527081954001219,1,26.0,1,1,1.1240932392978764,1.1240932392978764
2016-07-09,air_c77ee2b7d36da265,0,0,1,0,0,0,0,0.9012314508953426,0.8451540290533391,0.0,-0.09910955161930515,0.930130147036728,1,55.0,1,1,1.4204782849112123,1.4204782849112123
2016-07-10,air_c77ee2b7d36da265,0,0,0,1,0,0,0,1.0043539654121187,0.9006895006088788,0.0,-0.6369768152282068,1.1181548867256277,1,1.0,1,1,-0.29922268062498963,-0.29922268062498963
2016-07-11,air_c77ee2b7d36da265,0,1,0,0,0,0,0,1.015812022580649,0.8118327461200152,0.0,-1.336204257919779,1.151335723141316,1,18.0,1,1,-1.2573735852798664,-1.2573735852798664
2016-07-12,air_c77ee2b7d36da265,0,0,0,0,0,1,0,1.1418506514344866,1.2227952356310083,0.0,-0.6100834520477618,1.151335723141316,1,61.0,1,1,-0.5429335379065436,-0.5429335379065436
2016-07-13,air_c77ee2b7d36da265,0,0,0,0,0,0,1,1.015812022580649,0.834046934742231,0.0,-1.3899909842806693,1.0628534926994806,1,31.0,1,1,-0.47134115517391056,-0.47134115517391056
2016-07-14,air_c77ee2b7d36da265,0,0,0,0,1,0,0,1.1074764799288945,1.100617198208821,0.0,1.1379851546811683,1.1181548867256277,1,39.0,1,1,-0.2576768419407673,-0.2576768419407673
2016-07-15,air_c77ee2b7d36da265,1,0,0,0,0,0,0,0.8897733937268122,0.8451540290533391,0.0,1.4338121496660643,0.9964918198681041,1,40.0,1,1,0.9141383759472529,0.9141383759472529
2016-07-16,air_c77ee2b7d36da265,0,0,1,0,0,0,0,1.1303925942659556,1.3227590844309796,0.0,0.16982408018514564,0.9633109834524158,1,36.0,1,1,1.3622399217556507,1.3622399217556507
2016-07-19,air_c77ee2b7d36da265,0,0,0,0,0,1,0,1.0387281369177104,1.0117604437199579,0.0,1.5413856023878447,1.040732935089022,1,41.0,1,1,-0.8908799368869055,-0.8908799368869055
2016-07-20,air_c77ee2b7d36da265,0,0,0,0,0,0,1,1.02727007974918,1.0228675380310661,0.0,1.057305065139833,1.1181548867256277,1,34.0,1,1,-0.4145865719713569,-0.4145865719713569
2016-07-21,air_c77ee2b7d36da265,0,0,0,0,1,0,0,0.9585217367379959,0.9451178778533103,0.0,1.7834258710118505,1.018612377478563,1,59.0,1,1,-0.1960999738909378,-0.1960999738909378
2016-07-22,air_c77ee2b7d36da265,1,0,0,0,0,0,0,0.9012314508953426,0.9117965949199868,0.0,1.7834258710118505,0.930130147036728,1,55.0,1,1,0.9771990239500903,0.9771990239500903
2016-07-23,air_c77ee2b7d36da265,0,0,1,0,0,0,0,1.0960184227603638,1.1450455754532534,0.0,1.9447860500945209,0.9080095894262689,1,39.0,1,1,1.2899056490465135,1.2899056490465135
2016-07-25,air_c77ee2b7d36da265,0,1,0,0,0,0,0,1.256431223119793,1.2227952356310083,0.0,0.46565107517004145,1.3061796264145273,1,56.0,1,1,-1.1145597648028522,-1.1145597648028522
2016-07-26,air_c77ee2b7d36da265,0,0,0,0,0,1,0,1.187682880108609,1.2450094242532246,0.0,0.43875771198959646,1.151335723141316,1,33.0,1,1,-0.39084609272322984,-0.39084609272322984
2016-07-27,air_c77ee2b7d36da265,0,0,0,0,0,0,1,1.2793473374568542,1.3671874616754118,0.0,0.9228382492376076,1.1734562807517745,1,52.0,1,1,-0.18942296410240209,-0.18942296410240209
2016-07-28,air_c77ee2b7d36da265,0,0,0,0,1,0,0,1.3595537376365687,1.4338300275420588,0.0,1.1648785178616134,1.2840590688040685,1,55.0,1,1,0.033514973837040815,0.033514973837040815
2016-07-29,air_c77ee2b7d36da265,1,0,0,0,0,0,0,1.416844023479222,1.4893654990975984,0.0,1.1648785178616134,1.3172399052197568,1,33.0,1,1,1.2212808262198964,1.2212808262198964
2016-08-01,air_c77ee2b7d36da265,0,1,0,0,0,0,0,1.416844023479222,1.5337938763420307,0.0,1.6489590551096251,1.3614810204406742,1,51.0,1,1,-1.1687177330876422,-1.1687177330876422
2016-08-02,air_c77ee2b7d36da265,0,0,0,0,0,1,0,1.38246985197363,1.4449371218531668,0.0,1.2455586074029488,1.3836015780511328,1,49.0,1,1,-0.8163199942482565,-0.8163199942482565
2016-08-03,air_c77ee2b7d36da265,0,0,0,0,0,0,1,1.3251795661309766,1.3560803673643038,0.0,0.38497098562870624,1.3614810204406742,1,29.0,1,1,-0.36933128340461474,-0.36933128340461474
2016-08-04,air_c77ee2b7d36da265,0,0,0,0,1,0,0,1.3710117948050995,1.5226867820309227,0.0,1.4069187864856192,1.3172399052197568,1,31.0,1,1,-0.2428390424106879,-0.2428390424106879
2016-08-05,air_c77ee2b7d36da265,1,0,0,0,0,0,0,1.2793473374568542,1.4449371218531668,0.0,0.8959448860571626,1.272998789998839,1,52.0,1,1,0.8065643293541772,0.8065643293541772
2016-08-06,air_c77ee2b7d36da265,0,0,1,0,0,0,0,1.187682880108609,1.5782222535864623,0.0,0.8421581596962726,1.0517932138942512,1,22.0,1,1,0.5647081970138831,0.5647081970138831
2016-08-09,air_c77ee2b7d36da265,0,0,0,0,0,1,0,1.3480956804680384,1.3560803673643038,0.0,1.8909993237336309,1.3504207416354446,1,46.0,1,1,-0.31925370999059677,-0.31925370999059677
2016-08-10,air_c77ee2b7d36da265,0,0,0,0,0,0,1,1.3366376232995074,1.4449371218531668,0.0,2.0254661396358564,1.3061796264145273,1,42.0,1,1,0.6834105932545183,0.6834105932545183
2016-08-11,air_c77ee2b7d36da265,0,0,0,0,1,0,0,1.4053859663106916,1.456044216164275,1.0,1.9447860500945209,1.26193851119361,1,35.0,1,1,0.37330058307585895,0.37330058307585895
2016-08-12,air_c77ee2b7d36da265,1,0,0,0,0,0,0,1.451218194984814,1.544900970653138,0.0,1.9447860500945209,1.2840590688040685,1,48.0,1,1,-0.05885032823770342,-0.05885032823770342
2016-08-16,air_c77ee2b7d36da265,0,0,0,0,0,1,0,1.3022634517939156,1.3005448958087642,0.0,-0.28736309388242076,1.328300184024986,1,42.0,1,1,-1.3360139227892873,-1.3360139227892873
2016-08-17,air_c77ee2b7d36da265,0,0,0,0,0,0,1,1.3251795661309766,1.3338661787420876,0.0,1.2724519705833939,1.3504207416354446,1,51.0,1,1,-0.8341253536843518,-0.8341253536843518
2016-08-18,air_c77ee2b7d36da265,0,0,0,0,1,0,0,1.3595537376365687,1.456044216164275,0.0,1.5682789655682896,1.2508782323883803,1,52.0,1,1,-0.558884172401379,-0.558884172401379
