visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,total_area_visitors,total_genre_visitors
2016-07-01,air_4d21676ed11f0bac,1,0,0,0,0,0,0,1.0035096620798338,1.0136508398486723,0.0,0.52281331210941,0.9329179621120062,1,73.0,1,1,1.3758691354962636,1.3758691354962636
2016-07-02,air_4d21676ed11f0bac,0,0,1,0,0,0,0,1.0679212450477524,0.7972163461968229,0.0,-1.188427182651963,1.2693527233563477,1,37.0,1,1,1.5350710236078495,1.5350710236078495
2016-07-04,air_4d21676ed11f0bac,0,1,0,0,0,0,0,1.2182149386395633,1.2841939569134841,0.0,0.469337046648117,1.2167847919119195,1,19.0,1,1,-1.2250631465946946,-1.2250631465946946
2016-07-05,air_4d21676ed11f0bac,0,0,0,0,0,1,0,1.2826265216074821,1.2841939569134841,0.0,1.2714810285675109,1.2483255507785764,1,99.0,1,1,-0.557405467504718,-0.557405467504718
2016-07-06,air_4d21676ed11f0bac,0,0,0,0,0,0,1,1.2933617854354686,1.2625505075482997,0.0,0.8971471703384604,1.3850021725340904,1,53.0,1,1,-0.09731962817745528,-0.09731962817745528
2016-07-07,air_4d21676ed11f0bac,0,0,0,0,1,0,0,1.2396854662955363,1.1759767100875593,0.0,0.7367183739545815,1.290379895934119,1,47.0,1,1,-0.16435200211917567,-0.16435200211917567
2016-07-08,air_4d21676ed11f0bac,1,0,0,0,0,0,0,0.745863330208158,0.678177374688306,0.0,-1.3488559790358416,0.9224043758231203,1,58.0,1,1,1.1694398930166474,1.1694398930166474
2016-07-09,air_4d21676ed11f0bac,0,0,1,0,0,0,0,0.8746864961439956,0.7972163461968229,0.0,0.09500318841906681,0.8593228580898065,1,42.0,1,1,1.4737516360816167,1.4737516360816167
2016-07-10,air_4d21676ed11f0bac,0,0,0,1,0,0,0,1.1538033556716443,1.0136508398486723,0.0,0.52281331210941,1.2483255507785764,1,7.0,1,1,-0.2919420320650639,-0.2919420320650639
2016-07-11,air_4d21676ed11f0bac,0,1,0,0,0,0,0,1.035715453563793,0.7322859981012684,0.0,-1.3488559790358416,1.2272983782008053,1,29.0,1,1,-1.2757182928120174,-1.2757182928120174
2016-07-12,air_4d21676ed11f0bac,0,0,0,0,0,1,0,1.1215975641876847,1.0461160138964498,0.0,-0.6269263953083875,1.2167847919119195,1,25.0,1,1,-0.542170837063418,-0.542170837063418
2016-07-13,air_4d21676ed11f0bac,0,0,0,0,0,0,1,0.9390980791119147,0.678177374688306,0.0,-1.3488559790358416,1.1431896878897196,1,62.0,1,1,-0.468663745184145,-0.468663745184145
2016-07-14,air_4d21676ed11f0bac,0,0,0,0,1,0,0,1.1538033556716443,1.1651549854049668,0.0,0.3089082502642384,1.1747304467563768,1,28.0,1,1,-0.24928506682942367,-0.24928506682942367
2016-07-15,air_4d21676ed11f0bac,1,0,0,0,0,0,0,0.8746864961439956,0.6998208240534909,0.0,-0.653664528039034,1.0065130661342059,1,70.0,1,1,0.9538698722722511,0.9538698722722511
2016-07-16,air_4d21676ed11f0bac,0,0,1,0,0,0,0,0.8639512323160095,0.6998208240534909,0.0,-0.35954506800192293,0.8067549266453781,1,36.0,1,1,1.4139557115995138,1.4139557115995138
2016-07-17,air_4d21676ed11f0bac,0,0,0,1,0,0,0,1.0679212450477524,1.0028291151660802,0.0,0.469337046648117,1.06959458386752,1,63.0,1,1,0.4732172818492332,0.4732172818492332
2016-07-18,air_4d21676ed11f0bac,0,1,0,0,0,0,0,1.078656508875739,1.0136508398486723,1.0,1.1912666303755712,0.9749723072675487,1,4.0,1,1,-1.0776680970751162,-1.0776680970751162
2016-07-19,air_4d21676ed11f0bac,0,0,0,0,0,1,0,1.19674441098359,1.1543332607223749,0.0,1.7527674177191468,1.0801081701564055,1,64.0,1,1,-0.8994229209119051,-0.8994229209119051
2016-07-20,air_4d21676ed11f0bac,0,0,0,0,0,0,1,1.164538619499631,1.2084418841353373,0.0,0.8704090376078141,1.1747304467563768,1,79.0,1,1,-0.4103912837461721,-0.4103912837461721
2016-07-21,air_4d21676ed11f0bac,0,0,0,0,1,0,0,1.1323328280156715,1.1867984347701521,0.0,1.9131962141030254,1.0801081701564055,1,52.0,1,1,-0.1860613504980283,-0.1860613504980283
2016-07-22,air_4d21676ed11f0bac,1,0,0,0,0,0,0,1.100127036531712,1.1759767100875593,0.0,0.8169327721465208,1.0065130661342059,1,79.0,1,1,1.0186170516477764,1.0186170516477764
2016-07-23,air_4d21676ed11f0bac,0,0,1,0,0,0,0,1.1860091471556038,1.1976201594527447,0.0,1.5923386213352682,1.1116489290230627,1,33.0,1,1,1.3396868881981758,1.3396868881981758
2016-07-24,air_4d21676ed11f0bac,0,0,0,1,0,0,0,1.1752738833276173,1.0677594632616347,0.0,-0.7873551916922662,1.2167847919119195,1,19.0,1,1,-0.47513846312169755,-0.47513846312169755
2016-07-25,air_4d21676ed11f0bac,0,1,0,0,0,0,0,1.1323328280156715,0.9378987670705251,0.0,-1.3221178463051955,1.2378119644896908,1,46.0,1,1,-1.129084974814504,-1.129084974814504
2016-07-27,air_4d21676ed11f0bac,0,0,0,0,0,0,1,1.2182149386395633,1.1759767100875593,0.0,0.9506234357997532,1.258839137067462,1,55.0,1,1,-0.17920576679944325,-0.17920576679944325
2016-07-28,air_4d21676ed11f0bac,0,0,0,0,1,0,0,1.2826265216074821,1.2625505075482997,0.0,1.1912666303755712,1.3114070685118904,1,32.0,1,1,0.04969455558109061,0.04969455558109061
