visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Chūō-ku Ginza,total_area_visitors,total_genre_visitors
2016-07-01,air_dfe068a1bf85f395,1,0,0,0,0,0,0,1.070837506993195,1.1465808765722718,0.0,-0.1840338411830046,1.0190127860876308,1,29.0,1,1,1.3220222441816107,1.3220222441816107
2016-07-02,air_dfe068a1bf85f395,0,0,1,0,0,0,0,1.2329016223009455,1.2856981439121271,0.0,0.4783321362575908,1.1738736660464597,1,55.0,1,1,1.4960112533784664,1.4960112533784664
2016-07-03,air_dfe068a1bf85f395,0,0,0,1,0,0,0,1.4875738034988395,1.703049945931693,0.0,0.6637946099409573,1.3066115631540276,1,19.0,1,1,-0.6763539116894519,-0.6763539116894518
2016-07-05,air_dfe068a1bf85f395,0,0,0,0,0,1,0,0.6193731857787463,0.5669255959895413,0.0,-1.3497979614784525,0.8199059404262792,1,26.0,1,1,-0.790820365108436,-0.7908203651084359
2016-07-06,air_dfe068a1bf85f395,0,0,0,0,0,0,1,0.7814373010864972,0.7176359689410509,0.0,-0.2635177584758762,0.8530904147031712,1,41.0,1,1,-0.2880004533624989,-0.28800045336249885
2016-07-07,air_dfe068a1bf85f395,0,0,0,0,1,0,0,1.279205655246017,1.8537603188832035,0.0,2.041515843017396,1.007951294662,1,41.0,1,1,-0.36125898355064867,-0.3612589835506486
2016-07-08,air_dfe068a1bf85f395,1,0,0,0,0,0,0,1.0361094822843913,1.053836031679035,0.0,-0.7934105404283524,1.0300742775132616,1,37.0,1,1,1.0964192705340132,1.096419270534013
2016-07-09,air_dfe068a1bf85f395,0,0,1,0,0,0,0,0.7004052434326216,0.48577385670795864,0.0,-1.3497979614784525,0.83096743185191,1,21.0,1,1,1.4289963479222612,1.4289963479222612
2016-07-10,air_dfe068a1bf85f395,0,0,0,1,0,0,0,1.070837506993195,1.2277326158538542,0.0,1.7500748129435337,0.8199059404262792,1,43.0,1,1,-0.500699935897411,-0.5006999358974109
2016-07-12,air_dfe068a1bf85f395,0,0,0,0,0,1,0,1.2444776305372136,1.2856981439121271,0.0,0.31936430167184776,1.3066115631540276,1,36.0,1,1,-0.7741706991565838,-0.7741706991565837
2016-07-13,air_dfe068a1bf85f395,0,0,0,0,0,0,1,1.0129574658118554,0.7987877082226336,0.0,-1.3497979614784525,1.1849351574720906,1,34.0,1,1,-0.6938360609388968,-0.6938360609388967
2016-07-14,air_dfe068a1bf85f395,0,0,0,0,1,0,0,1.1055655317019983,1.4132223056403277,0.0,-0.3165070366711238,0.9415823461082165,1,33.0,1,1,-0.4540808712322248,-0.45408087123222474
2016-07-15,air_dfe068a1bf85f395,1,0,0,0,0,0,0,0.6772532269600858,0.38143590620306733,0.0,-1.3497979614784525,0.9083978718313244,1,43.0,1,1,0.8608264973153043,0.8608264973153043
2016-07-16,air_dfe068a1bf85f395,0,0,1,0,0,0,0,0.8971973834491763,0.8103808138342878,0.0,-0.9258837359164714,0.8088444490006488,1,31.0,1,1,1.3636464090612412,1.3636464090612412
2016-07-17,air_dfe068a1bf85f395,0,0,0,1,0,0,0,1.1055655317019983,0.9379049755624888,0.0,-1.3233033223808288,1.1959966488977212,1,14.0,1,1,0.33552953653436673,0.33552953653436673
2016-07-19,air_dfe068a1bf85f395,0,0,0,0,0,1,0,1.2676296470097492,1.3436636719703998,0.0,0.29286966257422403,1.2070581403233516,1,34.0,1,1,-1.1646053657275184,-1.1646053657275182
