visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-07-01,air_929d8513e3cdb423,1,0,0,0,0,0,0,1.087741815998691,1.2148716480332924,0.0,0.6005229933001781,0.9275050252662492,1,7.0,1,1,1.382415677657597,1.382415677657597
2016-07-02,air_929d8513e3cdb423,0,0,1,0,0,0,0,1.3719949038032266,1.2700019620942091,0.0,0.04309148918629284,1.45454729043061,1,12.0,1,1,1.5366373074392246,1.5366373074392246
2016-07-03,air_929d8513e3cdb423,0,0,0,1,0,0,0,1.3378845332666822,1.247949836469843,0.0,-0.14271901218500233,1.45454729043061,1,17.0,1,1,-0.38891935722659815,-0.38891935722659826
2016-07-04,air_929d8513e3cdb423,0,1,0,0,0,0,0,1.4174753978519523,1.446418967089143,0.0,0.46780120660639585,1.3886670072850649,1,10.0,1,1,-1.1371525275546857,-1.1371525275546857
2016-07-05,air_929d8513e3cdb423,0,0,0,0,0,1,0,1.383365027315408,1.4353929042769593,0.0,1.4233980708016278,1.2569064409939747,1,13.0,1,1,-0.4903809557671426,-0.49038095576714263
2016-07-06,air_929d8513e3cdb423,0,0,0,0,0,0,1,1.3151442862423195,1.3361583389673093,0.0,1.7153860015279485,1.2569064409939747,1,3.0,1,1,-0.04468782472358748,-0.04468782472358757
2016-07-07,air_929d8513e3cdb423,0,0,0,0,1,0,0,1.1218521865352353,1.0935849570992762,0.0,0.653611707977691,1.147105969084733,1,2.0,1,1,-0.1096232477895359,-0.10962324778953599
2016-07-08,air_929d8513e3cdb423,1,0,0,0,0,0,0,0.7580082341454291,0.5863860677388417,0.0,-1.3903038071065552,0.861624742120704,1,12.0,1,1,1.1824440907158695,1.1824440907158695
2016-07-09,air_929d8513e3cdb423,0,0,1,0,0,0,0,0.9058198398037878,0.851011575231242,0.0,-0.08963029750748938,0.9384850724571736,1,11.0,1,1,1.4772361533845786,1.4772361533845786
2016-07-10,air_929d8513e3cdb423,0,0,0,1,0,0,0,1.0081509514134208,0.9061418892921588,0.0,-0.6205174442826183,1.1251458747028846,1,7.0,1,1,-0.23322192237529,-0.2332219223752901
2016-07-11,air_929d8513e3cdb423,0,1,0,0,0,0,0,1.019521074925602,0.817933386794692,0.0,-1.310670735090286,1.1580860162756572,1,9.0,1,1,-1.186223046121567,-1.1862230461215673
2016-07-12,air_929d8513e3cdb423,0,0,0,0,0,1,0,1.144592433559598,1.2258977108454758,0.0,-0.593973086943862,1.1580860162756572,1,4.0,1,1,-0.4756229050703361,-0.47562290507033617
2016-07-13,air_929d8513e3cdb423,0,0,0,0,0,0,1,1.019521074925602,0.8399855124190585,0.0,-1.363759449767799,1.0702456387482637,1,14.0,1,1,-0.4044153104582449,-0.404415310458245
2016-07-14,air_929d8513e3cdb423,0,0,0,0,1,0,0,1.1104820630230536,1.104611019911459,0.0,1.131410140075307,1.1251458747028846,1,11.0,1,1,-0.1918993804242319,-0.191899380424232
2016-07-15,air_929d8513e3cdb423,1,0,0,0,0,0,0,0.8944497162916065,0.851011575231242,0.0,1.4233980708016278,1.0043653556027186,1,9.0,1,1,0.9736176733560582,0.9736176733560581
2016-07-16,air_929d8513e3cdb423,0,0,1,0,0,0,0,1.1332223100474164,1.3251322761551259,0.0,0.17581327588007506,0.9714252140299459,1,16.0,1,1,1.4193108043996132,1.4193108043996132
2016-07-17,air_929d8513e3cdb423,0,0,0,1,0,0,0,1.019521074925602,0.939220077728709,0.0,0.2819907052351007,1.1141658275119604,1,13.0,1,1,0.5080011738718144,0.5080011738718143
2016-07-18,air_929d8513e3cdb423,0,1,0,0,0,0,0,1.0081509514134208,1.005376454601809,1.0,0.7597891373327167,0.9714252140299459,1,9.0,1,1,-0.9943683870630832,-0.9943683870630833
2016-07-19,air_929d8513e3cdb423,0,0,0,0,0,1,0,1.0422613219499648,1.0164025174139923,0.0,1.5295755001566536,1.0482855443664154,1,9.0,1,1,-0.8216991939104475,-0.8216991939104477
2016-07-20,air_929d8513e3cdb423,0,0,0,0,0,0,1,1.0308911984377838,1.0274285802261758,0.0,1.0517770680590375,1.1251458747028846,1,10.0,1,1,-0.34796576654296024,-0.3479657665429603
2016-07-22,air_929d8513e3cdb423,1,0,0,0,0,0,0,0.9058198398037878,0.9171679521043423,0.0,1.7684747162054617,0.9384850724571736,1,10.0,1,1,1.0363393888174857,1.0363393888174857
2016-07-23,air_929d8513e3cdb423,0,0,1,0,0,0,0,1.099111939510872,1.148715271160193,0.0,1.9277408602380004,0.9165249780753248,1,1.0,1,1,1.3473653072526819,1.3473653072526817
2016-07-24,air_929d8513e3cdb423,0,0,0,1,0,0,0,1.2696637921935936,1.2369237736576595,0.0,0.17581327588007506,1.278866535375823,1,10.0,1,1,-0.41068748200438765,-0.41068748200438776
2016-07-25,air_929d8513e3cdb423,0,1,0,0,0,0,0,1.2582936686814123,1.2258977108454758,0.0,0.46780120660639585,1.3118066769485957,1,2.0,1,1,-1.0441768081648048,-1.044176808164805
2016-07-26,air_929d8513e3cdb423,0,0,0,0,0,1,0,1.1900729276083235,1.247949836469843,0.0,0.44125684926763953,1.1580860162756572,1,6.0,1,1,-0.3243528854280699,-0.32435288542807
2016-07-27,air_929d8513e3cdb423,0,0,0,0,0,0,1,1.281033915705775,1.3692365274038598,0.0,0.9190552813652553,1.1800461106575055,1,6.0,1,1,-0.1240123472189222,-0.12401234721892229
2016-07-28,air_929d8513e3cdb423,0,0,0,0,1,0,0,1.3606247802910452,1.4353929042769593,0.0,1.1579544974140634,1.2898465825667473,1,5.0,1,1,0.09772736450059485,0.09772736450059477
