visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-07-01,air_a510dcfe979f09eb,1,0,0,0,0,0,0,1.0814513028324795,1.1566518655406761,0.0,-0.18518135235260247,1.0275850537704279,1,22.0,1,1,1.4188870706384442,1.4188870706384442
2016-07-02,air_a510dcfe979f09eb,0,0,1,0,0,0,0,1.2434841060545045,1.2959181628529552,0.0,0.4821138916213395,1.1821924995417286,1,36.0,1,1,1.576610253356115,1.576610253356115
2016-07-03,air_a510dcfe979f09eb,0,0,0,1,0,0,0,1.4981070825462584,1.7137170547897926,0.0,0.668956559934043,1.314713167345701,1,34.0,1,1,-0.3926655614848512,-0.3926655614848512
2016-07-04,air_a510dcfe979f09eb,0,1,0,0,0,0,0,1.3360742793242333,1.5280286583734202,0.0,0.5354975111392547,1.2042792775090576,1,10.0,1,1,-1.1578871273973785,-1.1578871273973785
2016-07-05,air_a510dcfe979f09eb,0,0,0,0,0,1,0,0.6300742081425519,0.5763756267395129,0.0,-1.3596209817467404,0.8288040520644694,1,17.0,1,1,-0.49643081327279254,-0.49643081327279254
2016-07-06,air_a510dcfe979f09eb,0,0,0,0,0,0,1,0.7921070113645773,0.727247448827815,0.0,-0.2652567816294757,0.8619342190154625,1,20.0,1,1,-0.04061836178249034,-0.04061836178249034
2016-07-07,air_a510dcfe979f09eb,0,0,0,0,1,0,0,1.2897791926893687,1.8645888768780954,0.0,2.0569306673998424,1.0165416647867633,1,3.0,1,1,-0.10702812292677279,-0.10702812292677279
2016-07-08,air_a510dcfe979f09eb,1,0,0,0,0,0,0,1.0467299878563312,1.0638076673324899,0.0,-0.7990929768086291,1.0386284427540922,1,19.0,1,1,1.21437519256912,1.21437519256912
2016-07-09,air_a510dcfe979f09eb,0,0,1,0,0,0,0,0.7110906097535644,0.4951369533073497,0.0,-1.3596209817467404,0.8398474410481339,1,31.0,1,1,1.5158604150366293,1.5158604150366293
2016-07-10,air_a510dcfe979f09eb,0,0,0,1,0,0,0,1.0814513028324795,1.237890538972839,0.0,1.7633207600513077,0.8288040520644694,1,25.0,1,1,-0.2334330660139013,-0.2334330660139013
2016-07-11,air_a510dcfe979f09eb,0,1,0,0,0,0,0,1.3592218226416655,1.4932120840453507,0.0,1.9768552381229694,1.0607152207214208,1,7.0,1,1,-1.2080717764439102,-1.2080717764439102
2016-07-12,air_a510dcfe979f09eb,0,0,0,0,0,1,0,1.2550578777132209,1.2959181628529552,0.0,0.3219630330675933,1.314713167345701,1,6.0,1,1,-0.4813376857400011,-0.4813376857400011
2016-07-13,air_a510dcfe979f09eb,0,0,0,0,0,0,1,1.023582444538899,0.8084861222599782,0.0,-1.3596209817467404,1.193235888525393,1,13.0,1,1,-0.4085133453942823,-0.4085133453942823
2016-07-14,air_a510dcfe979f09eb,0,0,0,0,1,0,0,1.1161726178086273,1.423578935389211,0.0,-0.31864040114739095,0.9502813308847774,1,20.0,1,1,-0.1911723089220852,-0.1911723089220852
2016-07-15,air_a510dcfe979f09eb,1,0,0,0,0,0,0,0.6879430664361323,0.3906872303231405,0.0,-1.3596209817467404,0.9171511639337843,1,14.0,1,1,1.0008074379801206,1.0008074379801206
2016-07-16,air_a510dcfe979f09eb,0,0,1,0,0,0,0,0.9078447279517382,0.8200916470360012,0.0,-0.9325520256034175,0.8177606630808052,1,44.0,1,1,1.456619889470423,1.456619889470423
2016-07-17,air_a510dcfe979f09eb,0,0,0,1,0,0,0,1.1161726178086273,0.9477524195722573,0.0,-1.3329291719877827,1.2042792775090576,1,47.0,1,1,0.52461926432055,0.52461926432055
2016-07-18,air_a510dcfe979f09eb,0,1,0,0,0,0,0,1.440238224252678,1.4932120840453507,1.0,0.6422647501750854,1.3588867232803583,1,17.0,1,1,-1.011861118517621,-1.011861118517621
2016-07-19,air_a510dcfe979f09eb,0,0,0,0,0,1,0,1.2782054210306528,1.353945786733071,0.0,0.2952712233086357,1.2153226664927217,1,9.0,1,1,-0.835271526383961,-0.835271526383961
2016-07-20,air_a510dcfe979f09eb,0,0,0,0,0,0,1,1.162467704443492,1.075413192108513,0.0,-0.1317977328346873,1.1711491105580645,1,1.0,1,1,-0.35078213258135493,-0.35078213258135493
2016-07-21,air_a510dcfe979f09eb,0,0,0,0,1,0,0,0.6416479798012681,0.4255038046512104,0.0,-1.3596209817467404,0.9061077749501197,1,11.0,1,1,-0.1285358296610006,-0.1285358296610006
2016-07-22,air_a510dcfe979f09eb,1,0,0,0,0,0,0,0.5953528931664035,0.23981540823483796,0.0,-1.3596209817467404,0.850890830031798,1,10.0,1,1,1.0649532299944844,1.0649532299944844
2016-07-23,air_a510dcfe979f09eb,0,0,1,0,0,0,0,0.7110906097535644,0.7504584983798619,0.0,-0.9859356451213329,0.7846304961298121,1,41.0,1,1,1.3830408927480644,1.3830408927480644
2016-07-24,air_a510dcfe979f09eb,0,0,0,1,0,0,0,0.8846971846343057,0.9709634691243038,0.0,0.5888811306571701,0.6962833842604972,1,6.0,1,1,-0.41492792459571864,-0.41492792459571864
2016-07-25,air_a510dcfe979f09eb,0,1,0,0,0,0,0,0.9772873579040344,0.8433026965880477,0.0,-1.146086503675079,0.9281945529174488,1,15.0,1,1,-1.0628004239407922,-1.0628004239407922
2016-07-26,air_a510dcfe979f09eb,0,0,0,0,0,1,0,0.8731234129755898,0.7852750727079313,0.0,-1.3329291719877827,0.9613247198684415,1,10.0,1,1,-0.3266331285288886,-0.3266331285288886
2016-07-27,air_a510dcfe979f09eb,0,0,0,0,0,0,1,0.9541398145866024,0.7736695479319083,0.0,-1.2795455524698673,1.071758609705085,1,15.0,1,1,-0.12174392227124446,-0.12174392227124446
