visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Chūō-ku Tsukiji,total_area_visitors,total_genre_visitors
2016-01-04,air_1509881b22965b34,0,1,0,0,0,0,0,-0.713268768132077,-0.5218322850548985,0.0,0.9099983966516434,-0.8014500412609434,1,5.0,1,1,-1.3663246509196254,-1.3663246509196252
2016-01-05,air_1509881b22965b34,0,0,0,0,0,1,0,-0.506773928724335,-0.49815643355676,0.0,0.7851222803088297,-0.71983405126871,1,4.0,1,1,-1.231519562032588,-1.231519562032588
2016-01-06,air_1509881b22965b34,0,0,0,0,0,0,1,-0.7497090339099136,-0.9835113892685966,0.0,-1.3127964742504399,-0.4866455084337573,1,2.0,1,1,-1.1650367404177335,-1.1650367404177333
2016-01-07,air_1509881b22965b34,0,0,0,0,1,0,0,-0.7740025444284716,-0.7941045772834896,0.0,-0.11398575735942879,-0.7897906141191958,1,5.0,1,1,-1.0932983597819417,-1.0932983597819417
2016-01-08,air_1509881b22965b34,1,0,0,0,0,0,0,-1.0047908943547712,-1.0308630922648734,0.0,0.8600479501145176,-0.9530225941036627,1,3.0,1,1,-0.7466942423511382,-0.7466942423511381
2016-01-09,air_1509881b22965b34,0,0,1,0,0,0,0,-0.9440571180583767,-0.9479976120213891,0.0,0.9099983966516434,-0.9880008755289058,1,11.0,1,1,-0.4791862881854386,-0.47918628818543846
2016-01-11,air_1509881b22965b34,0,1,0,0,0,0,0,-0.9683506285769345,-1.07821479526115,1.0,-0.4886141063878698,-0.8714066041114293,1,12.0,1,1,-1.1503211751591096,-1.1503211751591094
2016-01-12,air_1509881b22965b34,0,0,0,0,0,1,0,-1.417780573170255,-1.5990835282201943,0.0,-1.3127964742504399,-1.2095299912221107,1,4.0,1,1,-1.206030100781043,-1.206030100781043
2016-01-14,air_1509881b22965b34,0,0,0,0,1,0,0,-1.1019649364290027,-0.9716734635195274,0.0,0.9599488431887687,-1.2911459812143444,1,9.0,1,1,-0.8988426760072681,-0.898842676007268
2016-01-15,air_1509881b22965b34,1,0,0,0,0,0,0,-1.1505519574661185,-1.0308630922648734,0.0,0.7101966105031413,-1.0812762926628867,1,16.0,1,1,-0.6129402652682885,-0.6129402652682883
2016-01-19,air_1509881b22965b34,0,0,0,0,0,1,0,-1.2112857337625131,-1.3031353844934648,0.0,0.9599488431887687,-1.2095299912221107,1,5.0,1,1,-1.132977830390017,-1.1329778303900169
2016-01-21,air_1509881b22965b34,0,0,0,0,1,0,0,-1.1748454679846763,-1.196594052751842,0.0,0.5353700476232024,-1.197870564080363,1,21.0,1,1,-0.8775576619724728,-0.8775576619724725
2016-01-22,air_1509881b22965b34,1,0,0,0,0,0,0,-1.1262584469475605,-1.1018906467592884,0.0,0.7101966105031413,-0.9646820212454104,1,18.0,1,1,-0.558808007352636,-0.5588080073526359
2016-01-23,air_1509881b22965b34,0,0,1,0,0,0,0,-1.3570467968738604,-1.5635697509729867,0.0,-1.2628460277133144,-1.011319729812401,1,3.0,1,1,-0.48312795745114145,-0.4831279574511413
2016-01-25,air_1509881b22965b34,0,1,0,0,0,0,0,-1.4785143494666497,-1.326811235991603,0.0,1.0848249595315824,-1.617609941183278,1,4.0,1,1,-1.2288917825221195,-1.2288917825221195
2016-01-27,air_1509881b22965b34,0,0,0,0,0,0,1,-1.0655246706511659,-0.7349149485381438,0.0,1.034874512994457,-1.4427185340570634,1,10.0,1,1,-0.8938498949373778,-0.8938498949373777
2016-01-29,air_1509881b22965b34,1,0,0,0,0,0,0,-1.1748454679846763,-1.3978387904860181,0.0,-1.3127964742504399,-1.011319729812401,1,18.0,1,1,-0.7519498013720755,-0.7519498013720752
2016-01-30,air_1509881b22965b34,0,0,1,0,0,0,0,-1.429927328429534,-1.7293007114599555,0.0,-1.3127964742504399,-1.139573428371625,1,9.0,1,1,-0.44055792938155075,-0.4405579293815506
2016-02-01,air_1509881b22965b34,0,1,0,0,0,0,0,-1.259872754799629,-1.5280559737257793,0.0,-1.3127964742504399,-1.011319729812401,1,18.0,1,1,-1.2764545916616006,-1.2764545916616004
2016-02-02,air_1509881b22965b34,0,0,0,0,0,1,0,-1.1019649364290027,-1.054538943763012,0.0,0.8100975035773924,-1.011319729812401,1,18.0,1,1,-1.1235178241523303,-1.12351782415233
2016-02-03,air_1509881b22965b34,0,0,0,0,0,0,1,-1.223432489021792,-1.2321078299990496,0.0,0.460444377817514,-1.139573428371625,1,8.0,1,1,-1.0462611065445544,-1.0462611065445544
2016-02-04,air_1509881b22965b34,0,0,0,0,1,0,0,-1.2112857337625131,-1.196594052751842,0.0,0.1607416985947614,-1.1862111369386155,1,2.0,1,1,-1.0073699697896197,-1.0073699697896197
2016-02-05,air_1509881b22965b34,1,0,0,0,0,0,0,-0.9197636075398188,-0.7467528742872128,0.0,0.934973619920206,-1.2445082726473538,1,1.0,1,1,-0.6210863817507409,-0.6210863817507408
2016-02-06,air_1509881b22965b34,0,0,1,0,0,0,0,-1.0169376496140503,-1.1492423497555653,0.0,-1.0630442415648127,-0.8014500412609434,1,4.0,1,1,-0.390630118682648,-0.3906301186826479
2016-02-08,air_1509881b22965b34,0,1,0,0,0,0,0,-1.2963130205774656,-1.2202699042499803,0.0,0.06084080552051039,-1.1628922826551202,1,1.0,1,1,-1.2233734455501355,-1.2233734455501355
2016-02-09,air_1509881b22965b34,0,0,0,0,0,1,0,-1.0290844048733292,-0.5810219138002445,0.0,0.835072726845955,-1.2445082726473538,1,3.0,1,1,-0.9984355194540266,-0.9984355194540264
2016-02-10,air_1509881b22965b34,0,0,0,0,0,0,1,-1.1019649364290027,-1.0427010180139424,0.0,1.1597506293372708,-1.1279140012298774,1,14.0,1,1,-0.6639191877713786,-0.6639191877713784
2016-02-11,air_1509881b22965b34,0,0,0,0,1,0,0,-1.1019649364290027,-0.9598355377704583,1.0,1.1597506293372708,-1.1162545740881298,1,4.0,1,1,-0.7395992376728732,-0.7395992376728731
2016-02-12,air_1509881b22965b34,1,0,0,0,0,0,0,-0.9562038733176556,-0.9124838347741815,0.0,-0.7133911158049344,-1.139573428371625,1,12.0,1,1,-0.6815253104915179,-0.6815253104915178
2016-02-13,air_1509881b22965b34,0,0,1,0,0,0,0,-0.13022451568668808,0.2594708143836679,0.0,-0.1639362038965543,-0.3467323827327855,1,19.0,1,1,-0.48549295901056316,-0.485492959010563
2016-02-15,air_1509881b22965b34,0,1,0,0,0,0,0,-0.8468830759841453,-0.48631850780769087,0.0,-1.212895581176189,-0.941363166961915,1,9.0,1,1,-1.2270523368647916,-1.2270523368647914
2016-02-16,air_1509881b22965b34,0,0,0,0,0,1,0,-1.1505519574661185,-1.137404424006496,0.0,1.034874512994457,-1.1745517097968678,1,2.0,1,1,-1.0612394497542252,-1.061239449754225
2016-02-17,air_1509881b22965b34,0,0,0,0,0,0,1,-1.077671425910445,-0.7349149485381438,0.0,0.8100975035773924,-1.1628922826551202,1,9.0,1,1,-0.8867548902591127,-0.8867548902591126
2016-02-19,air_1509881b22965b34,1,0,0,0,0,0,0,-0.6525349918356823,-0.367939250316999,0.0,1.0098992897258945,-1.0346385840958963,1,11.0,1,1,-0.5672169017861355,-0.5672169017861353
2016-02-20,air_1509881b22965b34,0,0,1,0,0,0,0,-0.8590298312434241,-0.9953493150176659,0.0,-1.1629451346390636,-0.5566020712842431,1,10.0,1,1,-0.6024291472264142,-0.602429147226414
2016-02-22,air_1509881b22965b34,0,1,0,0,0,0,0,-1.0169376496140503,-1.1610802755046343,0.0,-1.1879203579076263,-0.7431529055522053,1,31.0,1,1,-1.213650661361402,-1.2136506613614018
2016-02-24,air_1509881b22965b34,0,0,0,0,0,0,1,-1.1262584469475605,-1.4096767162350874,0.0,-1.2878212509818774,-1.0229791569541486,1,11.0,1,1,-0.9448288174404679,-0.9448288174404678
