visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-01-01,air_2570ccb93badde68,1,0,0,0,0,0,0,-0.973953181237194,-0.9564264707283323,1.0,0.9225008577157086,-0.9426552738239333,1,43.0,1,1,-1.9845499991734705,-1.9845499991734705
2016-01-03,air_2570ccb93badde68,0,0,0,1,0,0,0,-0.746243046610515,-0.4430604437745683,1.0,0.7484427924989838,-1.015342754176466,1,49.0,1,1,-1.7017197496873568,-1.7017197496873568
2016-01-04,air_2570ccb93badde68,0,1,0,0,0,0,0,-0.7588936096453306,-0.5682716698608523,0.0,0.8976354198276051,-0.8457386333538899,1,46.0,1,1,-1.506569382681438,-1.506569382681438
2016-01-06,air_2570ccb93badde68,0,0,0,0,0,0,1,-0.7968452987497769,-1.0565954515973595,0.0,-1.3153885522136108,-0.5186449717674935,1,30.0,1,1,-1.3146756970247833,-1.3146756970247833
2016-01-07,air_2570ccb93badde68,0,0,0,0,1,0,0,-0.8221464248194081,-0.8562574898593052,0.0,-0.12184753358464057,-0.8336240532951344,1,43.0,1,1,-1.2462853886902314,-1.2462853886902314
2016-01-08,air_2570ccb93badde68,1,0,0,0,0,0,0,-1.0625071224809026,-1.106679942031873,0.0,0.8479045440513977,-1.0032281741177105,1,37.0,1,1,-0.9158574887148692,-0.9158574887148692
2016-01-09,air_2570ccb93badde68,0,0,1,0,0,0,0,-0.999254307306825,-1.0190320837714744,0.0,0.8976354198276051,-1.0395719142939766,1,36.0,1,1,-0.6608342876724744,-0.6608342876724744
2016-01-10,air_2570ccb93badde68,0,0,0,1,0,0,0,-0.9233509290979319,-0.8562574898593052,0.0,0.947366295603812,-1.0880302345289983,1,43.0,1,1,-0.9431635092587013,-0.9431635092587013
2016-01-11,air_2570ccb93badde68,0,1,0,0,0,0,0,-1.024555433376456,-1.1567644324663866,1.0,-0.4948291019061938,-0.9184261137064225,1,53.0,1,1,-1.300646915827952,-1.300646915827952
2016-01-12,air_2570ccb93badde68,0,0,0,0,0,1,0,-1.4926262656646292,-1.7076938272460358,0.0,-1.3153885522136108,-1.2697489354103297,1,41.0,1,1,-1.3537558732159558,-1.3537558732159558
