visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-07-01,air_9483d65e9cc9a6b7,1,0,0,0,0,0,0,1.0858750267260604,1.1608659531839358,0.0,-0.17813380928538228,1.0315812917135743,1,20.0,1,1,1.299823457385708,1.2998234573857084
2016-07-02,air_9483d65e9cc9a6b7,0,0,1,0,0,0,0,1.2473908826369384,1.2998077320784638,0.0,0.48686134849166046,1.1854561548357123,1,9.0,1,1,1.4537928950892176,1.453792895089218
2016-07-04,air_9483d65e9cc9a6b7,0,1,0,0,0,0,0,1.3396856574431548,1.5313773635693433,0.0,0.5400609611138237,1.2074382781388753,1,7.0,1,1,-1.2156246050001,-1.2156246050000996
2016-07-05,air_9483d65e9cc9a6b7,0,0,0,0,0,1,0,0.6359379995457564,0.5819418744567357,0.0,-1.3485252869729776,0.833742181985111,1,13.0,1,1,-0.5699106712817926,-0.5699106712817922
2016-07-06,air_9483d65e9cc9a6b7,0,0,0,0,0,0,1,0.7974538554566349,0.7324621349258075,0.0,-0.2579332282186276,0.8667153669398548,1,19.0,1,1,-0.12494636327739136,-0.12494636327739098
2016-07-07,air_9483d65e9cc9a6b7,0,0,0,0,1,0,0,1.2935382700400464,1.86715332923112,0.0,2.0562499208454814,1.020590230061993,1,18.0,1,1,-0.1897756002051849,-0.18977560020518452
2016-07-08,air_9483d65e9cc9a6b7,1,0,0,0,0,0,0,1.0512644861737293,1.0682381005875836,0.0,-0.7899293544402617,1.0425723533651559,1,20.0,1,1,1.1001788754830708,1.1001788754830713
2016-07-09,air_9483d65e9cc9a6b7,0,0,1,0,0,0,0,0.7166959275011955,0.5008925034349274,0.0,-1.3485252869729776,0.8447332436366923,1,9.0,1,1,1.39448887721777,1.3944888772177704
2016-07-11,air_9483d65e9cc9a6b7,0,1,0,0,0,0,0,1.3627593511447087,1.4966419188457116,0.0,1.976450501912236,1.0645544766683184,1,8.0,1,1,-1.2646148806330348,-1.2646148806330346
2016-07-12,air_9483d65e9cc9a6b7,0,0,0,0,0,1,0,1.2589277294877157,1.2998077320784638,0.0,0.3272625106251701,1.3173488946546883,1,4.0,1,1,-0.5551767537982031,-0.5551767537982027
