visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-01-07,air_abf06fcca748dca5,0,0,0,0,1,0,0,-0.9687828099981577,-1.2570646548756028,0.0,-1.149443110584934,-0.6368096686883826,1,5.0,1,1,-1.2523855027812139,-1.2523855027812139
2016-01-08,air_abf06fcca748dca5,1,0,0,0,0,0,0,-1.1651175043478355,-1.445383604449817,0.0,-1.2482019458619213,-0.8405451828795333,1,14.0,1,1,-0.9179658092134242,-0.9179658092134242
2016-01-09,air_abf06fcca748dca5,0,0,1,0,0,0,0,-1.116033830760416,-1.4100738014046519,0.0,-1.1988225282234277,-0.7926074148345567,1,45.0,1,1,-0.6598617545871848,-0.6598617545871848
2016-01-10,air_abf06fcca748dca5,0,0,0,1,0,0,0,-1.116033830760416,-1.1982149831336608,0.0,-0.30999301073054314,-0.9963429290257072,1,34.0,1,1,-0.9456017050427563,-0.9456017050427563
2016-01-11,air_abf06fcca748dca5,0,1,0,0,0,0,0,-1.0669501571729965,-1.056975770953,1.0,-1.0013048576694534,-1.0322962550594397,1,25.0,1,1,-1.3074037541111685,-1.3074037541111685
2016-01-12,air_abf06fcca748dca5,0,0,0,0,0,1,0,-1.1651175043478355,-1.3983038670562635,0.0,-1.149443110584934,-1.044280697070684,1,14.0,1,1,-1.361154303797576,-1.361154303797576
2016-01-13,air_abf06fcca748dca5,0,0,0,0,0,0,1,-1.373723117094368,-1.621932619675643,0.0,-1.0013048576694534,-1.2120628852281021,1,27.0,1,1,-1.157307879515163,-1.157307879515163
2016-01-14,air_abf06fcca748dca5,0,0,0,0,1,0,0,-1.2632848515226744,-1.445383604449817,0.0,-0.8284768959347257,-1.1401562331606372,1,24.0,1,1,-1.0647656595362067,-1.0647656595362067
2016-01-15,air_abf06fcca748dca5,1,0,0,0,0,0,0,-1.373723117094368,-1.1864450487852725,0.0,0.9738718478702904,-1.3558761893630318,1,37.0,1,1,-0.7889137819003045,-0.7889137819003045
2016-01-16,air_abf06fcca748dca5,0,0,1,0,0,0,0,-1.1651175043478355,-0.9628162961658928,0.0,0.6775953420393288,-1.367860631374276,1,41.0,1,1,-0.6416068509201031,-0.6416068509201031
2016-01-17,air_abf06fcca748dca5,0,0,0,1,0,0,0,-1.2142011779352548,-1.3983038670562635,0.0,-1.2482019458619213,-1.0922184651156606,1,22.0,1,1,-1.243765131605092,-1.243765131605092
2016-01-19,air_abf06fcca748dca5,0,0,0,0,0,1,0,-1.8032052609842881,-2.104499927959567,0.0,-1.2235122370426748,-1.52365837752045,1,30.0,1,1,-1.2906700924163437,-1.2906700924163437
2016-01-20,air_abf06fcca748dca5,0,0,0,0,0,0,1,-1.754121587396869,-1.8220215035982457,0.0,-0.7050283518384918,-1.5596117035541825,1,15.0,1,1,-1.165928250691285,-1.165928250691285
2016-01-21,air_abf06fcca748dca5,0,0,0,0,1,0,0,-1.741850669000014,-1.7278620288111386,0.0,-1.2235122370426748,-1.6435027976328915,1,10.0,1,1,-1.0442288929107397,-1.0442288929107397
2016-01-22,air_abf06fcca748dca5,1,0,0,0,0,0,0,-1.373723117094368,-1.4924633418433706,0.0,-1.0013048576694534,-1.3079384213180552,1,16.0,1,1,-0.7366844741861539,-0.7366844741861539
2016-01-23,air_abf06fcca748dca5,0,0,1,0,0,0,0,-1.65595424022203,-1.8220215035982457,0.0,-1.2482019458619213,-1.6315183556216475,1,58.0,1,1,-0.6636648595178268,-0.6636648595178268
2016-01-24,air_abf06fcca748dca5,0,0,0,1,0,0,0,-2.3308547520490475,-2.410518221017665,0.0,-1.2482019458619213,-2.122880478082658,1,5.0,1,1,-1.3586189005104814,-1.3586189005104814
2016-01-26,air_abf06fcca748dca5,0,0,0,0,0,1,0,-1.5455159746503362,-1.6572424227208082,0.0,-1.1988225282234277,-1.4157983994192527,1,6.0,1,1,-1.2110584292015705,-1.2110584292015705
2016-01-27,air_abf06fcca748dca5,0,0,0,0,0,0,1,-1.2755557699195292,-1.3041443922691562,0.0,-1.1988225282234277,-1.200078443216858,1,25.0,1,1,-1.0599483932907268,-1.0599483932907268
2016-01-28,air_abf06fcca748dca5,0,0,0,0,1,0,0,-1.0669501571729965,-1.0805156396497768,0.0,-1.2482019458619213,-0.8645140669020216,1,6.0,1,1,-1.0655262805223351,-1.0655262805223351
2016-01-29,air_abf06fcca748dca5,1,0,0,0,0,0,0,-0.7356353604579152,-0.7744973465916786,0.0,-1.2482019458619213,-0.4450585965084762,1,26.0,1,1,-0.9230366157876136,-0.9230366157876136
2016-01-30,air_abf06fcca748dca5,0,0,1,0,0,0,0,-0.7601771972516249,-0.7391875435465133,0.0,0.529457089123848,-0.6248252266771385,1,65.0,1,1,-0.6225913262668928,-0.6225913262668928
2016-01-31,air_abf06fcca748dca5,0,0,0,1,0,0,0,-0.9196991364107382,-0.9981260992110581,0.0,0.08504233037740577,-0.74466964678958,1,5.0,1,1,-1.1755627831822446,-1.1755627831822446
2016-02-01,air_abf06fcca748dca5,0,1,0,0,0,0,0,-1.189659341141545,-1.3747639983594866,0.0,-1.2235122370426748,-1.0203118130481956,1,4.0,1,1,-1.4291031118917137,-1.4291031118917137
2016-02-02,air_abf06fcca748dca5,0,0,0,0,0,1,0,-1.3123685251100938,-1.3159143266175446,0.0,-0.6309592253807514,-1.0802340231044165,1,8.0,1,1,-1.2815426405828028,-1.2815426405828028
2016-02-03,air_abf06fcca748dca5,0,0,0,0,0,0,1,-1.2510139331258194,-1.2452947205272145,0.0,-0.5322003901037643,-1.2240473272393462,1,25.0,1,1,-1.207001783942219,-1.207001783942219
2016-02-04,air_abf06fcca748dca5,0,0,0,0,1,0,0,-1.3000976067132388,-1.2099849174820492,0.0,0.35662912738912045,-1.3918295153967644,1,31.0,1,1,-1.1694778152932175,-1.1694778152932175
2016-02-05,air_abf06fcca748dca5,1,0,0,0,0,0,0,-1.287826688316384,-1.2099849174820492,0.0,-0.38406213718828347,-1.1761095591943695,1,25.0,1,1,-0.7967735320902981,-0.7967735320902981
2016-02-06,air_abf06fcca748dca5,0,0,1,0,0,0,0,-1.3369103619038036,-1.5983927509788662,0.0,-1.0753739841271936,-1.1880940012056136,1,46.0,1,1,-0.5744186638120937,-0.5744186638120937
2016-02-07,air_abf06fcca748dca5,0,0,0,1,0,0,0,-1.5209741378566266,-1.5277731448885359,0.0,-1.050684275307947,-1.4637361674642293,1,18.0,1,1,-1.1829154527148193,-1.1829154527148193
2016-02-08,air_abf06fcca748dca5,0,1,0,0,0,0,0,-1.287826688316384,-1.327684260965933,0.0,-0.26061359309204946,-1.439767283441741,1,14.0,1,1,-1.377887965492401,-1.377887965492401
2016-02-09,air_abf06fcca748dca5,0,0,0,0,0,1,0,-0.9196991364107382,-0.9863561648626697,0.0,1.122010100785771,-0.9963429290257072,1,27.0,1,1,-1.1608574441170956,-1.1608574441170956
2016-02-10,air_abf06fcca748dca5,0,0,0,0,0,0,1,-1.1528465859509807,-0.8804267557271741,0.0,1.1713895184242649,-1.2719850952843228,1,43.0,1,1,-0.8381006056699415,-0.8381006056699415
2016-02-11,air_abf06fcca748dca5,0,0,0,0,1,0,0,-0.8092608708390444,-0.5273287252755221,1.0,0.8257335949548097,-1.1521406751718812,1,16.0,1,1,-0.9111202203382686,-0.9111202203382686
2016-02-12,air_abf06fcca748dca5,1,0,0,0,0,0,0,-0.25706954298057555,-0.2683901696109775,0.0,-1.0753739841271936,-0.421089712485988,1,34.0,1,1,-0.8550878076934759,-0.8550878076934759
2016-02-13,air_abf06fcca748dca5,0,0,1,0,0,0,0,0.012890661750231564,-0.05653135133998628,0.0,-0.9025460223924662,0.03431908394128994,1,46.0,1,1,-0.6659467224762121,-0.6659467224762121
2016-02-14,air_abf06fcca748dca5,0,0,0,1,0,0,0,-0.8092608708390444,-0.2919300383077542,0.0,-1.2235122370426748,-0.9843584870144632,1,19.0,1,1,-1.2004097353957726,-1.2004097353957726
2016-02-15,air_abf06fcca748dca5,0,1,0,0,0,0,0,-1.570057811444046,-1.8102515692498573,0.0,-0.7297180606577386,-1.2719850952843228,1,16.0,1,1,-1.3814375300943336,-1.3814375300943336
2016-02-16,air_abf06fcca748dca5,0,0,0,0,0,1,0,-1.4596195458723522,-1.5866228166304779,0.0,-1.149443110584934,-1.3199228633292994,1,24.0,1,1,-1.2214535826786586,-1.2214535826786586
2016-02-17,air_abf06fcca748dca5,0,0,0,0,0,0,1,-1.3982649538880778,-1.5395430792369242,0.0,-0.8284768959347257,-1.4277828414304967,1,30.0,1,1,-1.0531028044155712,-1.0531028044155712
2016-02-18,air_abf06fcca748dca5,0,0,0,0,1,0,0,-1.2632848515226744,-0.9863561648626697,0.0,-0.1371650489958155,-1.4637361674642293,1,27.0,1,1,-1.062737336906531,-1.062737336906531
2016-02-19,air_abf06fcca748dca5,1,0,0,0,0,0,0,-0.8215317892358992,-0.8333470183336206,0.0,-0.6803386430192451,-1.0203118130481956,1,21.0,1,1,-0.7447977647048569,-0.7447977647048569
2016-02-20,air_abf06fcca748dca5,0,0,1,0,0,0,0,-0.9810537283950125,-1.1275953770433305,0.0,-1.2482019458619213,-0.7686385308120683,1,38.0,1,1,-0.7787721687519258,-0.7787721687519258
2016-02-21,air_abf06fcca748dca5,0,0,0,1,0,0,0,-1.2632848515226744,-1.3629940640110982,0.0,1.0973203919665244,-1.2480162112618345,1,10.0,1,1,-1.1461521050519463,-1.1461521050519463
2016-02-22,air_abf06fcca748dca5,0,1,0,0,0,0,0,-1.3000976067132388,-1.2923744579207679,0.0,-1.2482019458619213,-1.3079384213180552,1,13.0,1,1,-1.3685069733301507,-1.3685069733301507
2016-02-23,air_abf06fcca748dca5,0,0,0,0,0,1,0,-1.0669501571729965,-0.8804267557271741,0.0,0.03566291273891213,-0.9364207189694864,1,24.0,1,1,-1.152997693927102,-1.152997693927102
2016-02-24,air_abf06fcca748dca5,0,0,0,0,0,0,1,-1.1773884227446902,-1.2217548518304377,0.0,-0.4828209724652706,-1.295953979306811,1,15.0,1,1,-1.1091352170603639,-1.1091352170603639
2016-02-25,air_abf06fcca748dca5,0,0,0,0,1,0,0,-1.5087032194597716,-1.504233276191759,0.0,-0.4828209724652706,-1.439767283441741,1,8.0,1,1,-1.0051836822894815,-1.0051836822894815
