visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Hokkaidō Sapporo-shi Minami 3 Jōnishi,total_area_visitors,total_genre_visitors
2016-07-01,air_a2b29aa7feb4e36f,1,0,0,0,0,0,0,1.2525641812221218,1.2635753378540546,0.0,1.9321728153097595,1.1952638198510537,1,16.0,1,1,1.336080399253401,1.336080399253401
2016-07-02,air_a2b29aa7feb4e36f,0,0,1,0,0,0,0,1.0964452153774518,0.9987718557028511,0.0,-1.1919790245875448,1.2419106341129877,1,39.0,1,1,1.494436547269779,1.494436547269779
2016-07-03,air_a2b29aa7feb4e36f,0,0,0,1,0,0,0,1.1699129640102377,1.1952389553634217,0.0,0.22323505673345645,1.0739821027700256,1,2.0,1,1,-0.4827422481787286,-0.4827422481787286
2016-07-04,air_a2b29aa7feb4e36f,0,1,0,0,0,0,0,0.7382899407926213,0.5972956085703809,0.0,0.7305759538107965,0.8967242085746763,1,24.0,1,1,-1.25103475577972,-1.25103475577972
2016-07-06,air_a2b29aa7feb4e36f,0,0,0,0,0,0,1,0.7658403465299161,0.7339683735516472,0.0,0.8907888686773249,0.8873948457222894,1,28.0,1,1,-0.1292822335871483,-0.1292822335871483
2016-07-08,air_a2b29aa7feb4e36f,1,0,0,0,0,0,0,1.013793998165568,1.0158559513255094,0.0,2.0389814252207787,0.868736120017516,1,2.0,1,1,1.1307477862752269,1.1307477862752269
2016-07-09,air_a2b29aa7feb4e36f,0,0,1,0,0,0,0,1.1423625582729429,1.0671082381934844,0.0,0.5436608864665133,1.0459940142128652,1,40.0,1,1,1.4334429113113176,1.4334429113113176
2016-07-10,air_a2b29aa7feb4e36f,0,0,0,1,0,0,0,0.9127758437954874,0.7425104213629765,0.0,-1.1919790245875448,1.0553233770652517,1,12.0,1,1,-0.3228707303248734,-0.3228707303248734
2016-07-11,air_a2b29aa7feb4e36f,0,1,0,0,0,0,0,0.8576750323208983,0.8535570429102556,0.0,0.8640867161995702,0.9620297485413839,1,8.0,1,1,-1.30142080287584,-1.30142080287584
2016-07-12,air_a2b29aa7feb4e36f,0,0,0,0,0,1,0,1.0229774667446663,1.0243979991368386,0.0,2.1724921876095524,1.0366646513604783,1,10.0,1,1,-0.57177022613052,-0.57177022613052
2016-07-13,air_a2b29aa7feb4e36f,0,0,0,0,0,0,1,1.2250137754848271,1.383164007212663,0.0,1.5049383756656838,1.2419106341129877,1,10.0,1,1,-0.49865363147224023,-0.49865363147224023
2016-07-14,air_a2b29aa7feb4e36f,0,0,0,0,1,0,0,1.1699129640102377,1.220865098797409,0.0,0.6504694963775324,1.2232519084082143,1,11.0,1,1,-0.280440374875509,-0.280440374875509
2016-07-15,air_a2b29aa7feb4e36f,1,0,0,0,0,0,0,1.2066468383266307,1.2550332900427257,0.0,1.1311082409771174,1.2419106341129877,1,5.0,1,1,0.9163229542721888,0.9163229542721888
2016-07-16,air_a2b29aa7feb4e36f,0,0,1,0,0,0,0,1.234197244063925,1.272117385665384,0.0,1.2379168508881364,1.2978868112273088,1,37.0,1,1,1.3739646451903336,1.3739646451903336
2016-07-17,air_a2b29aa7feb4e36f,0,0,0,1,0,0,0,1.0688948096401574,0.836472947287597,0.0,-1.0851704146765255,1.232581271260601,1,6.0,1,1,0.43822377054810063,0.43822377054810063
2016-07-19,air_a2b29aa7feb4e36f,0,0,0,0,0,1,0,1.0505278724819607,0.7937627082309512,0.0,-1.1652768721097901,1.2232519084082143,1,12.0,1,1,-0.9271244530189469,-0.9271244530189469
2016-07-21,air_a2b29aa7feb4e36f,0,0,0,0,1,0,0,1.1699129640102377,1.323369672533359,0.0,0.7572781062885512,1.1579463684415068,1,12.0,1,1,-0.21755252662020105,-0.21755252662020105
2016-07-23,air_a2b29aa7feb4e36f,0,0,1,0,0,0,0,1.1239956211147466,1.2635753378540546,0.0,2.252598645042817,1.1019701913271858,1,19.0,1,1,1.3000903656133151,1.3000903656133151
2016-07-24,air_a2b29aa7feb4e36f,0,0,0,1,0,0,0,1.1148121525356485,1.2294071466087382,0.0,2.4128115599093447,1.1019701913271858,1,18.0,1,1,-0.5050939532815187,-0.5050939532815187
2016-07-26,air_a2b29aa7feb4e36f,0,0,0,0,0,1,0,1.2525641812221218,1.2550332900427257,0.0,1.5049383756656838,1.1579463684415068,1,4.0,1,1,-0.4164448177890967,-0.4164448177890967
2016-07-27,air_a2b29aa7feb4e36f,0,0,0,0,0,0,1,1.1148121525356485,0.8108468038536097,0.0,-1.1919790245875448,1.3352042626368557,1,22.0,1,1,-0.21073336235155318,-0.21073336235155318
2016-07-28,air_a2b29aa7feb4e36f,0,0,0,0,1,0,0,1.3168484612758093,1.1439866684954467,0.0,-1.1118725671542806,1.4471566168654977,1,16.0,1,1,0.016950955729411164,0.016950955729411164
2016-07-29,air_a2b29aa7feb4e36f,1,0,0,0,0,0,0,1.353582335592202,1.2294071466087382,0.0,-1.1919790245875448,1.5124621568322052,1,4.0,1,1,1.23000451062999,1.23000451062999
2016-07-30,air_a2b29aa7feb4e36f,0,0,1,0,0,0,0,1.4821508956995775,1.4002481028353213,0.0,-0.6846381275102047,1.6337438739132335,1,27.0,1,1,1.3497187277906968,1.3497187277906968
