visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-07-01,air_9828505fefc77d75,1,0,0,0,0,0,0,1.1024662363167546,1.2296036853578391,0.0,0.6218564341567122,0.9372619678254411,1,9.0,1,1,1.2795897230358562,1.2795897230358562
2016-07-02,air_9828505fefc77d75,0,0,1,0,0,0,0,1.392096204991414,1.285625943561358,0.0,0.07053893879986592,1.4730657417931403,1,23.0,1,1,1.430742687017895,1.430742687017895
2016-07-03,air_9828505fefc77d75,0,0,0,1,0,0,0,1.357340608750455,1.2632170402799507,0.0,-0.11323355965241627,1.4730657417931403,1,30.0,1,1,-0.45649970298751263,-0.45649970298751263
2016-07-04,air_9828505fefc77d75,0,1,0,0,0,0,0,1.4384369999793596,1.4648971698126183,0.0,0.49059036383365356,1.4060902700471778,1,1.0,1,1,-1.1898447052735763,-1.1898447052735763
2016-07-06,air_9828505fefc77d75,0,0,0,0,0,0,1,1.3341702112564822,1.3528526534055807,0.0,1.7244914248704049,1.272139326555253,1,12.0,1,1,-0.11911760874052174,-0.11911760874052174
2016-07-07,air_9828505fefc77d75,0,0,0,0,1,0,0,1.137221832557714,1.1063547173100983,0.0,0.6743628622859358,1.1605135403119824,1,13.0,1,1,-0.18276096199611702,-0.18276096199611702
2016-07-08,air_9828505fefc77d75,1,0,0,0,0,0,0,0.7664954726541494,0.5909499418377248,0.0,-1.347134620689168,0.8702864960794786,1,8.0,1,1,1.083597123805557,1.083597123805557
2016-07-09,air_9828505fefc77d75,0,0,1,0,0,0,0,0.9171030563649724,0.8598567812146151,0.0,-0.06072713152319276,0.9484245464497684,1,23.0,1,1,1.3725234831874926,1.3725234831874926
2016-07-10,air_9828505fefc77d75,0,0,0,1,0,0,0,1.0213698450878501,0.9158790394181339,0.0,-0.5857914128154276,1.1381883830633284,1,28.0,1,1,-0.30390029915875577,-0.30390029915875577
2016-07-11,air_9828505fefc77d75,0,1,0,0,0,0,0,1.0329550438348363,0.8262434262925037,0.0,-1.2683749784953327,1.1716761189363096,1,19.0,1,1,-1.2379388301769523,-1.2379388301769523
2016-07-13,air_9828505fefc77d75,0,0,0,0,0,0,1,1.0329550438348363,0.8486523295739111,0.0,-1.3208814066245562,1.082375489941693,1,9.0,1,1,-0.4716873213780524,-0.4716873213780524
2016-07-14,air_9828505fefc77d75,0,0,0,0,1,0,0,1.1256366338107273,1.1175591689508013,0.0,1.146920715448947,1.1381883830633284,1,9.0,1,1,-0.2633999834506497,-0.2633999834506497
2016-07-15,air_9828505fefc77d75,1,0,0,0,0,0,0,0.9055178576179863,0.8598567812146151,0.0,1.435706070159676,1.0154000181957306,1,14.0,1,1,0.8789258854949497,0.8789258854949497
2016-07-16,air_9828505fefc77d75,0,0,1,0,0,0,0,1.1488070313047,1.3416482017648768,0.0,0.2018050091229246,0.9819122823227492,1,9.0,1,1,1.315750719203808,1.315750719203808
2016-07-17,air_9828505fefc77d75,0,0,0,1,0,0,0,1.0329550438348363,0.9494923943402452,0.0,0.3068178653813714,1.1270258044390011,1,24.0,1,1,0.4225741138553971,0.4225741138553971
2016-07-18,air_9828505fefc77d75,0,1,0,0,0,0,0,1.0213698450878501,1.0167191041844676,1.0,0.7793757185443826,0.9819122823227492,1,21.0,1,1,-1.0499016501036027,-1.0499016501036027
2016-07-20,air_9828505fefc77d75,0,0,0,0,0,0,1,1.0445402425818227,1.0391280074658755,0.0,1.0681610732551114,1.1381883830633284,1,11.0,1,1,-0.41636099724108605,-0.41636099724108605
2016-07-21,air_9828505fefc77d75,0,0,0,0,1,0,0,0.9750290500999043,0.9606968459809488,0.0,1.7769978529996286,1.0377251754443846,1,18.0,1,1,-0.2033727298118496,-0.2033727298118496
2016-07-22,air_9828505fefc77d75,1,0,0,0,0,0,0,0.9171030563649724,0.9270834910588378,0.0,1.7769978529996286,0.9484245464497684,1,19.0,1,1,0.9403995789804678,0.9403995789804678
2016-07-23,air_9828505fefc77d75,0,0,1,0,0,0,0,1.1140514350637407,1.162376975513617,0.0,1.934517137387299,0.9260993892011139,1,34.0,1,1,1.245236776676302,1.245236776676302
2016-07-24,air_9828505fefc77d75,0,0,0,1,0,0,0,1.2878294162685364,1.2520125886392468,0.0,0.2018050091229246,1.294464483803907,1,18.0,1,1,-0.4778346907266042,-0.4778346907266042
2016-07-25,air_9828505fefc77d75,0,1,0,0,0,0,0,1.2762442175215503,1.240808136998543,0.0,0.49059036383365356,1.3279522196768883,1,9.0,1,1,-1.0987189949303378,-1.0987189949303378
2016-07-27,air_9828505fefc77d75,0,0,0,0,0,0,1,1.299414615015523,1.3864660083276925,0.0,0.9368950029320529,1.1940012761849637,1,9.0,1,1,-0.19686375050161825,-0.19686375050161825
