visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-07-01,air_c5459218282bedd5,1,0,0,0,0,0,0,1.0617803825356666,1.1386053640554437,0.0,-0.1665563045728297,1.005982423312084,1,59.0,1,1,1.404314234757307,1.4043142347573068
2016-07-02,air_c5459218282bedd5,0,0,1,0,0,0,0,1.2247525175609428,1.2786749576826406,0.0,0.4948901813969466,1.1613129131228799,1,40.0,1,1,1.5640139394222028,1.5640139394222028
2016-07-04,air_c5459218282bedd5,0,1,0,0,0,0,0,1.3178794518611008,1.5121242803946355,0.0,0.5478059002745286,1.183502983095851,1,16.0,1,1,-1.2047510359521996,-1.2047510359522002
2016-07-05,air_c5459218282bedd5,0,0,0,0,0,1,0,0.6077865778223964,0.5549820572754554,0.0,-1.330702119879636,0.8062717935553462,1,14.0,1,1,-0.5350056238049211,-0.5350056238049216
2016-07-06,air_c5459218282bedd5,0,0,0,0,0,0,1,0.770758712847673,0.706724117038252,0.0,-0.24592988288920303,0.8395568985148025,1,30.0,1,1,-0.07348111845756658,-0.07348111845756694
2016-07-07,air_c5459218282bedd5,0,0,0,0,1,0,0,1.2713159847110216,1.8506257983270293,0.0,2.0559038882856187,0.9948873883255984,1,31.0,1,1,-0.14072309936910166,-0.14072309936910204
2016-07-08,air_c5459218282bedd5,1,0,0,0,0,0,0,1.0268577821731073,1.0452256349706455,0.0,-0.7750870716650239,1.0170774582985695,1,27.0,1,1,1.1972394980865568,1.1972394980865566
2016-07-09,air_c5459218282bedd5,0,0,1,0,0,0,0,0.6892726453350345,0.47327479432625674,0.0,-1.330702119879636,0.8173668285418317,1,25.0,1,1,1.5025028091565371,1.5025028091565371
2016-07-10,air_c5459218282bedd5,0,0,0,1,0,0,0,1.0617803825356666,1.2203126270046418,0.0,1.7648674344589168,0.8062717935553462,1,4.0,1,1,-0.2687120971268531,-0.2687120971268535
2016-07-11,air_c5459218282bedd5,0,1,0,0,0,0,0,1.3411611854361403,1.4771068819878366,0.0,1.9765303099692455,1.0392675282715405,1,13.0,1,1,-1.2555645783455756,-1.2555645783455762
2016-07-12,air_c5459218282bedd5,0,0,0,0,0,1,0,1.2363933843484627,1.2786749576826406,0.0,0.33614302476420016,1.2944533329607053,1,19.0,1,1,-0.5197233554159358,-0.5197233554159363
2016-07-13,air_c5459218282bedd5,0,0,0,0,0,0,1,1.0035760485980678,0.7884313799874507,0.0,-1.330702119879636,1.1724079481093654,1,34.0,1,1,-0.445986410439082,-0.44598641043908244
2016-07-14,air_c5459218282bedd5,0,0,0,0,1,0,0,1.0967029828982255,1.4070720851742378,0.0,-0.29884560176678504,0.928317178406686,1,31.0,1,1,-0.22592174563769443,-0.22592174563769482
2016-07-15,air_c5459218282bedd5,1,0,0,0,0,0,0,0.6659909117599951,0.368222599105859,0.0,-1.330702119879636,0.8950320734472297,1,31.0,1,1,0.9809954003824155,0.9809954003824154
2016-07-16,air_c5459218282bedd5,0,0,1,0,0,0,0,0.8871673807228705,0.8001038461230502,0.0,-0.9073763688589792,0.795176758568861,1,16.0,1,1,1.44251990572977,1.44251990572977
2016-07-17,air_c5459218282bedd5,0,0,0,1,0,0,0,1.0967029828982255,0.9285009736146478,0.0,-1.304244260440845,1.183502983095851,1,6.0,1,1,0.498839832709931,0.4988398327099307
2016-07-19,air_c5459218282bedd5,0,0,0,0,0,1,0,1.2596751179235022,1.3370372883606392,0.0,0.3096851653254092,1.1945980180823361,1,8.0,1,1,-0.8780925491376399,-0.8780925491376405
2016-07-20,air_c5459218282bedd5,0,0,0,0,0,0,1,1.1432664500483047,1.0568981011062448,0.0,-0.11364058569524776,1.1502178781363945,1,7.0,1,1,-0.3875317338512134,-0.38753173385121387
2016-07-21,air_c5459218282bedd5,0,0,0,0,1,0,0,0.6194274446099163,0.4032399975126584,0.0,-1.330702119879636,0.8839370384607441,1,16.0,1,1,-0.16250033182340565,-0.16250033182340604
2016-07-22,air_c5459218282bedd5,1,0,0,0,0,0,0,0.5728639774598371,0.216480539343062,0.0,-1.330702119879636,0.828461863528317,1,16.0,1,1,1.0459450410356028,1.0459450410356028
