visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-07-01,air_83db5aff8f50478e,1,0,0,0,0,0,0,1.0613632632662144,1.1321664645657845,0.0,-0.18338168004201627,1.0062511478416913,1,10.0,1,1,1.3414121708475282,1.3414121708475282
2016-07-02,air_83db5aff8f50478e,0,0,1,0,0,0,0,1.2223413867235242,1.2699904318474422,0.0,0.4968174299061158,1.1598019252113971,1,6.0,1,1,1.5022114457052194,1.5022114457052194
2016-07-03,air_83db5aff8f50478e,0,0,0,1,0,0,0,1.475307009299297,1.6834623336924153,0.0,0.6872731806915926,1.291416877242574,1,3.0,1,1,-0.5054713664533713,-0.5054713664533713
2016-07-04,air_83db5aff8f50478e,0,1,0,0,0,0,0,1.3143288858419873,1.499697043983538,0.0,0.5512333587019662,1.181737750549927,1,5.0,1,1,-1.2856171305954718,-1.2856171305954718
2016-07-05,air_83db5aff8f50478e,0,0,0,0,0,1,0,0.6129242050637076,0.557899934225544,0.0,-1.380532113550729,0.8088287197949263,1,5.0,1,1,-0.6112603630702734,-0.6112603630702734
2016-07-06,air_83db5aff8f50478e,0,0,0,0,0,0,1,0.7739023285210179,0.7072092321140062,0.0,-0.2650055732357923,0.8417324578027205,1,5.0,1,1,-0.1465581524767541,-0.1465581524767541
2016-07-07,air_83db5aff8f50478e,0,0,0,0,1,0,0,1.2683351362827555,1.8327716315808782,0.0,2.1020873293837075,0.9952832351724263,1,12.0,1,1,-0.2142631103115715,-0.2142631103115715
2016-07-08,air_83db5aff8f50478e,1,0,0,0,0,0,0,1.0268679510967909,1.040283819711346,0.0,-0.8091648611942979,1.0172190605109561,1,2.0,1,1,1.1329116756971245,1.1329116756971245
2016-07-09,air_83db5aff8f50478e,0,0,1,0,0,0,0,0.6934132667923626,0.47750261997790994,0.0,-1.380532113550729,0.8197966324641912,1,19.0,1,1,1.4402767967767784,1.4402767967767784
2016-07-10,air_83db5aff8f50478e,0,0,0,1,0,0,0,1.0613632632662144,1.212563778813418,0.0,1.8027997210065292,0.8088287197949263,1,4.0,1,1,-0.3431333425539796,-0.3431333425539796
