visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-07-01,air_1dea9815ccd36620,1,0,0,0,0,0,0,1.103454925622843,1.2268249424349773,0.0,0.5923523094642167,0.9399251812228793,1,8.0,1,1,1.3208952236136104,1.3208952236136104
2016-07-02,air_1dea9815ccd36620,0,0,1,0,0,0,0,1.3905154454641553,1.2820625692056038,0.0,0.033246965490948015,1.4728901032586326,1,8.0,1,1,1.4747386768163344,1.4747386768163344
2016-07-03,air_1dea9815ccd36620,0,0,0,1,0,0,0,1.3560681830831978,1.2599675184973536,0.0,-0.15312148250014163,1.4728901032586326,1,19.0,1,1,-0.44609620898514213,-0.44609620898514213
2016-07-04,air_1dea9815ccd36620,0,1,0,0,0,0,0,1.4364451286387652,1.4588229748716084,0.0,0.4592319894705813,1.4062694880041633,1,9.0,1,1,-1.192494589595488,-1.192494589595488
2016-07-05,air_1dea9815ccd36620,0,0,0,0,0,1,0,1.4019978662578076,1.447775449517483,0.0,1.4176982934247564,1.273028257495225,1,13.0,1,1,-0.5473090071448291,-0.5473090071448291
2016-07-07,air_1dea9815ccd36620,0,0,0,0,1,0,0,1.1379021880038007,1.1053021635395999,0.0,0.645600437461671,1.1619938987377765,1,13.0,1,1,-0.16748497914193122,-0.16748497914193122
2016-07-08,air_1dea9815ccd36620,1,0,0,0,0,0,0,0.7704647226069206,0.5971159972498365,0.0,-1.4044524904403148,0.87330456596841,1,9.0,1,1,1.1214139996043364,1.1214139996043364
2016-07-09,air_1dea9815ccd36620,0,0,1,0,0,0,0,0.9197361929244031,0.8622566057488432,0.0,-0.09987335450268742,0.9510286170986243,1,12.0,1,1,1.4154831840755724,1.4154831840755724
2016-07-10,air_1dea9815ccd36620,0,0,0,1,0,0,0,1.0230779800672758,0.9174942325194696,0.0,-0.6323546344772293,1.1397870269862869,1,15.0,1,1,-0.29078056962736804,-0.29078056962736804
2016-07-11,air_1dea9815ccd36620,0,1,0,0,0,0,0,1.034560400860928,0.8291140296864673,0.0,-1.3245802984441335,1.1730973346135214,1,5.0,1,1,-1.2414447792509002,-1.2414447792509002
2016-07-12,air_1dea9815ccd36620,0,0,0,0,0,1,0,1.1608670295911054,1.2378724677891026,0.0,-0.6057305704785022,1.1730973346135214,1,65.0,1,1,-0.5325871455943292,-0.5325871455943292
2016-07-14,air_1dea9815ccd36620,0,0,0,0,1,0,0,1.126419767210148,1.1163496888937245,0.0,1.1248335894387584,1.1397870269862869,1,4.0,1,1,-0.24955935728596826,-0.24955935728596826
2016-07-15,air_1dea9815ccd36620,1,0,0,0,0,0,0,0.9082537721307509,0.8622566057488432,0.0,1.4176982934247564,1.0176492323530932,1,11.0,1,1,0.9130996586647626,0.9130996586647626
2016-07-16,air_1dea9815ccd36620,0,0,1,0,0,0,0,1.1493846087974529,1.33730019597623,0.0,0.16636728548458343,0.9843389247258586,1,39.0,1,1,1.35769987748986,1.35769987748986
2016-07-17,air_1dea9815ccd36620,0,0,0,1,0,0,0,1.034560400860928,0.9506368085818456,0.0,0.27286354147949166,1.1286835911105417,1,9.0,1,1,0.4486249267464903,0.4486249267464903
2016-07-18,air_1dea9815ccd36620,0,1,0,0,0,0,0,1.0230779800672758,1.0169219607065971,1.0,0.7520966934565791,0.9843389247258586,1,29.0,1,1,-1.0500605790944013,-1.0500605790944013
2016-07-19,air_1dea9815ccd36620,0,0,0,0,0,1,0,1.0575252424482329,1.0279694860607225,0.0,1.5241945494196647,1.062062975856073,1,11.0,1,1,-0.8778147989535522,-0.8778147989535522
2016-07-21,air_1dea9815ccd36620,0,0,0,0,1,0,0,0.9771482968926655,0.9616843339359706,0.0,1.7638111254082087,1.0398561041045828,1,22.0,1,1,-0.18846363185139361,-0.18846363185139361
2016-07-22,air_1dea9815ccd36620,1,0,0,0,0,0,0,0.9197361929244031,0.928541757873595,0.0,1.7638111254082087,0.9510286170986243,1,9.0,1,1,0.9756675702543873,0.9756675702543873
2016-07-23,air_1dea9815ccd36620,0,0,1,0,0,0,0,1.1149373464164953,1.1605397903102261,0.0,1.923555509400571,0.9288217453471342,1,40.0,1,1,1.285930802431173,1.285930802431173
2016-07-24,air_1dea9815ccd36620,0,0,0,1,0,0,0,1.2871736583212827,1.2489199931432282,0.0,0.16636728548458343,1.2952351292467146,1,9.0,1,1,-0.46781095477212953,-0.46781095477212953
2016-07-25,air_1dea9815ccd36620,0,1,0,0,0,0,0,1.2756912375276304,1.2378724677891026,0.0,0.4592319894705813,1.3285454368739493,1,7.0,1,1,-1.0997468618273385,-1.0997468618273385
2016-07-26,air_1dea9815ccd36620,0,0,0,0,0,1,0,1.2067967127657153,1.2599675184973536,0.0,0.4326079254718543,1.1730973346135214,1,8.0,1,1,-0.381688064701705,-0.381688064701705
2016-07-28,air_1dea9815ccd36620,0,0,0,0,1,0,0,1.3790330246705027,1.447775449517483,0.0,1.1514576534374854,1.3063385651224597,1,9.0,1,1,0.039357175642592605,0.039357175642592605
2016-07-29,air_1dea9815ccd36620,1,0,0,0,0,0,0,1.4364451286387652,1.5030130762881095,0.0,1.1514576534374854,1.3396488727496942,1,20.0,1,1,1.2178421927601109,1.2178421927601109
2016-07-30,air_1dea9815ccd36620,0,0,1,0,0,0,0,1.4019978662578076,1.4588229748716084,0.0,0.7787207574553061,1.3951660521284186,1,52.0,1,1,1.3341448990090603,1.3341448990090603
2016-07-31,air_1dea9815ccd36620,0,0,0,1,0,0,0,1.4134802870514602,1.469870500225734,0.0,1.6306908054145732,1.3285454368739493,1,8.0,1,1,-0.42364537012062975,-0.42364537012062975
2016-08-01,air_1dea9815ccd36620,0,1,0,0,0,0,0,1.4364451286387652,1.5472031777046111,0.0,1.6306908054145732,1.3840626162526737,1,20.0,1,1,-1.1534816564866632,-1.1534816564866632
2016-08-02,air_1dea9815ccd36620,0,0,0,0,0,1,0,1.4019978662578076,1.4588229748716084,0.0,1.231329845433667,1.4062694880041633,1,11.0,1,1,-0.8038374446622901,-0.8038374446622901
2016-08-04,air_1dea9815ccd36620,0,0,0,0,1,0,0,1.3905154454641553,1.5361556523504858,0.0,1.3910742294260294,1.3396488727496942,1,7.0,1,1,-0.23483749573546833,-0.23483749573546833
2016-08-05,air_1dea9815ccd36620,1,0,0,0,0,0,0,1.2986560791149353,1.4588229748716084,0.0,0.8852170134502146,1.2952351292467146,1,8.0,1,1,0.8063661624236382,0.8063661624236382
2016-08-06,air_1dea9815ccd36620,0,0,1,0,0,0,0,1.2067967127657153,1.5913932791211123,0.0,0.8319688854527606,1.0731664117318176,1,8.0,1,1,0.5663998191504896,0.5663998191504896
2016-08-07,air_1dea9815ccd36620,0,0,0,1,0,0,0,1.3331033414958928,1.5803457537669867,0.0,0.6189763734629438,1.1397870269862869,1,11.0,1,1,-0.6190780822035161,-0.6190780822035161
2016-08-08,air_1dea9815ccd36620,0,1,0,0,0,0,0,1.3905154454641553,1.4256803988092328,0.0,1.8170592534056627,1.350752308625439,1,7.0,1,1,-1.1350793295485382,-1.1350793295485382
2016-08-09,air_1dea9815ccd36620,0,0,0,0,0,1,0,1.3675506038768503,1.3704427720386065,0.0,1.870307381403117,1.3729591803769285,1,14.0,1,1,-0.31065508272054293,-0.31065508272054293
2016-08-11,air_1dea9815ccd36620,0,0,0,0,1,0,0,1.4249627078451128,1.469870500225734,1.0,1.923555509400571,1.28413169337097,1,51.0,1,1,0.3764878051490407,0.3764878051490407
2016-08-12,air_1dea9815ccd36620,1,0,0,0,0,0,0,1.4708923910197227,1.5582507030587358,0.0,1.923555509400571,1.3063385651224597,1,9.0,1,1,-0.052286412509269374,-0.052286412509269374
2016-08-13,air_1dea9815ccd36620,0,0,1,0,0,0,0,1.5053396534006802,1.5913932791211123,1.0,1.8436833174043896,1.3951660521284186,1,12.0,1,1,0.1122303903175672,0.1122303903175672
2016-08-14,air_1dea9815ccd36620,0,0,0,1,0,0,0,1.5168220741943326,1.5361556523504858,1.0,1.8170592534056627,1.4617866673828877,1,6.0,1,1,-0.9149874993685645,-0.9149874993685645
2016-08-16,air_1dea9815ccd36620,0,0,0,0,0,1,0,1.3216209207022402,1.31520514526798,0.0,-0.28624180249377706,1.350752308625439,1,12.0,1,1,-1.3194706454685496,-1.3194706454685496
2016-08-18,air_1dea9815ccd36620,0,0,0,0,1,0,0,1.3790330246705027,1.469870500225734,0.0,1.5508186134183917,1.273028257495225,1,10.0,1,1,-0.5484131467611165,-0.5484131467611165
2016-08-19,air_1dea9815ccd36620,1,0,0,0,0,0,0,1.4364451286387652,1.3704427720386065,0.0,1.1780817174362124,1.4395797956313978,1,5.0,1,1,0.769929555086151,0.769929555086151
