visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,total_area_visitors,total_genre_visitors
2016-07-01,air_e7fbee4e3cfe65c5,1,0,0,0,0,0,0,1.151061851610618,1.177230735849344,0.0,1.2915987862332992,1.0288467396357843,1,44.0,1,1,1.326830996964966,1.3268309969649663
2016-07-02,air_e7fbee4e3cfe65c5,0,0,1,0,0,0,0,1.360481811617748,1.6417941946632113,0.0,-0.5719667032476882,1.315536390399245,1,67.0,1,1,1.496448019819923,1.4964480198199233
2016-07-03,air_e7fbee4e3cfe65c5,0,0,0,1,0,0,0,0.8788159036013489,0.5914768095188154,0.0,-1.019222420723125,1.124409956556938,1,38.0,1,1,-0.6213300717590731,-0.6213300717590727
2016-07-05,air_e7fbee4e3cfe65c5,0,0,0,0,0,1,0,0.7636349255974276,0.6520720432771457,0.0,-0.9446798011438856,0.9863741987819384,1,21.0,1,1,-0.7329202183741763,-0.732920218374176
2016-07-06,air_e7fbee4e3cfe65c5,0,0,0,0,0,0,1,0.9206998956027751,1.066139473959071,0.0,-0.8452896417048995,1.018228604422323,1,43.0,1,1,-0.24273513797037727,-0.24273513797037694
2016-07-07,air_e7fbee4e3cfe65c5,0,0,0,0,1,0,0,0.836931911599923,0.6722704545299228,0.0,-0.9446798011438856,1.039464874849246,1,25.0,1,1,-0.31415283180404335,-0.314152831804043
2016-07-08,air_e7fbee4e3cfe65c5,1,0,0,0,0,0,0,0.9206998956027751,0.8338577445521373,0.0,-0.5222716235281951,0.9545197931415539,1,57.0,1,1,1.1068969625453806,1.1068969625453808
2016-07-09,air_e7fbee4e3cfe65c5,0,0,1,0,0,0,0,0.9206998956027751,0.8439569501785259,0.0,-0.9198322612841391,1.1562643621973223,1,59.0,1,1,1.4311170612561717,1.4311170612561719
2016-07-10,air_e7fbee4e3cfe65c5,0,0,0,1,0,0,0,1.0568228696074091,1.0560402683326826,0.0,0.9685807680565947,1.1775006326242456,1,35.0,1,1,-0.4500899194988055,-0.45008991949880517
2016-07-12,air_e7fbee4e3cfe65c5,0,0,0,0,0,1,0,1.0044678796056268,0.9651474176951869,0.0,2.4097380799218917,0.8801928466473233,1,12.0,1,1,-0.7166889243210703,-0.71668892432107
2016-07-13,air_e7fbee4e3cfe65c5,0,0,0,0,0,0,1,0.9730548856045576,0.7934609220465838,0.0,-0.9943748808633787,1.0500830100627072,1,31.0,1,1,-0.6383729305148342,-0.6383729305148339
