visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,total_area_visitors,total_genre_visitors
2016-07-01,air_0a74a5408a0b8642,1,0,0,0,0,0,0,1.2522068834120885,1.2804236711252455,0.0,2.002113480662115,1.1783126442990857,1,22.0,1,1,1.3558504356147008,1.3558504356147008
2016-07-02,air_0a74a5408a0b8642,0,0,1,0,0,0,0,1.098220504238751,1.0164814875647077,0.0,-1.1715593077164768,1.2239752490790836,1,34.0,1,1,1.5116763371362907,1.5116763371362907
2016-07-04,air_0a74a5408a0b8642,0,1,0,0,0,0,0,0.7449576343705067,0.6163110802309889,0.0,0.7814701005165029,0.8860719737070999,1,39.0,1,1,-1.189927271301418,-1.189927271301418
2016-07-05,air_0a74a5408a0b8642,0,0,0,0,0,1,0,0.8536539020222741,0.9739101676355887,0.0,1.5409815370515505,0.7673492012791057,1,27.0,1,1,-0.5364277369297741,-0.5364277369297741
2016-07-06,air_0a74a5408a0b8642,0,0,0,0,0,0,1,0.7721317012834485,0.7525393040041696,0.0,0.9442225512025845,0.8769394527511003,1,2.0,1,1,-0.08609833731714102,-0.08609833731714102
2016-07-07,air_0a74a5408a0b8642,0,0,0,0,1,0,0,0.9351761027611,1.0931098634371217,0.0,2.381869198929639,0.8495418898831019,1,34.0,1,1,-0.15170924322096835,-0.15170924322096835
2016-07-08,air_0a74a5408a0b8642,1,0,0,0,0,0,0,1.0166983034999255,1.0335100155363552,0.0,2.1106151144528362,0.8586744108391012,1,11.0,1,1,1.1537986685699597,1.1537986685699597
2016-07-09,air_0a74a5408a0b8642,0,0,1,0,0,0,0,1.1435106157603208,1.0845955994512981,0.0,0.591592241382741,1.032192309003093,1,48.0,1,1,1.4516572698038122,1.4516572698038122
2016-07-11,air_0a74a5408a0b8642,0,1,0,0,0,0,0,0.8627119243265882,0.871738999805703,0.0,0.9170971427549043,0.9499996203990968,1,31.0,1,1,-1.2395082399673785,-1.2395082399673785
2016-07-12,air_0a74a5408a0b8642,0,0,0,0,0,1,0,1.0257563258042395,1.0420242795221792,0.0,2.2462421566912374,1.0230597880470933,1,18.0,1,1,-0.521516167406177,-0.521516167406177
2016-07-13,air_0a74a5408a0b8642,0,0,0,0,0,0,1,1.2250328164991466,1.3996233669267788,0.0,1.5681069454992307,1.2239752490790836,1,36.0,1,1,-0.4495678444548209,-0.4495678444548209
2016-07-14,air_0a74a5408a0b8642,0,0,0,0,1,0,0,1.1706846826732626,1.2378523511961264,0.0,0.7000938751734622,1.2057102071670844,1,14.0,1,1,-0.23484124331502232,-0.23484124331502232
2016-07-15,air_0a74a5408a0b8642,1,0,0,0,0,0,0,1.2069167718905187,1.271909407139422,0.0,1.1883512272317067,1.2239752490790836,1,37.0,1,1,0.9427999598110605,0.9427999598110605
2016-07-16,air_0a74a5408a0b8642,0,0,1,0,0,0,0,1.2340908388034604,1.2889379351110692,0.0,1.296852861022428,1.278770374815081,1,41.0,1,1,1.3931293594236935,1.3931293594236935
2016-07-18,air_0a74a5408a0b8642,0,1,0,0,0,0,0,1.2431488611077746,1.1697382393095361,1.0,-0.7375527725535923,1.260505332903082,1,25.0,1,1,-1.045657836160616,-1.045657836160616
2016-07-19,air_0a74a5408a0b8642,0,0,0,0,0,1,0,1.0529303927171811,0.8121391519049361,0.0,-1.1444338992687966,1.2057102071670844,1,17.0,1,1,-0.8711924727345295,-0.8711924727345295
2016-07-20,air_0a74a5408a0b8642,0,0,0,0,0,0,1,1.134452593456007,1.1186526553945932,0.0,0.9170971427549043,1.1783126442990857,1,15.0,1,1,-0.3925310910270619,-0.3925310910270619
2016-07-21,air_0a74a5408a0b8642,0,0,0,0,1,0,0,1.1706846826732626,1.3400235190260124,0.0,0.8085955089641831,1.1417825604750875,1,25.0,1,1,-0.17295822979209427,-0.17295822979209427
2016-07-25,air_0a74a5408a0b8642,0,1,0,0,0,0,0,1.161626660368949,1.1867667672811837,0.0,2.164865931348197,1.1417825604750875,1,35.0,1,1,-1.095984383302756,-1.095984383302756
2016-07-27,air_0a74a5408a0b8642,0,0,0,0,0,0,1,1.116336548847379,0.829167679876584,0.0,-1.1715593077164768,1.315300458639079,1,30.0,1,1,-0.16624802350647555,-0.16624802350647555
2016-07-28,air_0a74a5408a0b8642,0,0,0,0,1,0,0,1.3156130395422863,1.1612239753237124,0.0,-1.090183082373436,1.424890710111074,1,38.0,1,1,0.057798308585571216,0.057798308585571216
2016-07-29,air_0a74a5408a0b8642,1,0,0,0,0,0,0,1.3518451287595419,1.2463666151819504,0.0,-1.1715593077164768,1.4888183568030708,1,36.0,1,1,1.2514694489495208,1.2514694489495208
2016-08-01,air_0a74a5408a0b8642,0,1,0,0,0,0,0,1.6507598648019026,1.646537022515669,0.0,0.42883979069665945,1.6897338178350612,1,38.0,1,1,-1.1504116120638856,-1.1504116120638856
2016-08-02,air_0a74a5408a0b8642,0,0,0,0,0,1,0,1.5239475525415074,1.484766006785017,0.0,1.323978269470108,1.5892760873190659,1,22.0,1,1,-0.796261835878454,-0.796261835878454
2016-08-03,air_0a74a5408a0b8642,0,0,0,0,0,0,1,1.5148895302371932,1.5443658546857835,0.0,-0.2764208289430278,1.6440712130550632,1,35.0,1,1,-0.34705080398009064,-0.34705080398009064
2016-08-04,air_0a74a5408a0b8642,0,0,0,0,1,0,0,1.5058315079328792,1.5103087987424884,0.0,0.7814701005165029,1.5618785244510673,1,33.0,1,1,-0.2199296737914252,-0.2199296737914252
2016-08-05,air_0a74a5408a0b8642,1,0,0,0,0,0,0,1.3790191956724838,1.2889379351110692,0.0,0.8628463258595437,1.3609630634190768,1,39.0,1,1,0.8346910807649813,0.8346910807649813
2016-08-06,air_0a74a5408a0b8642,0,0,1,0,0,0,0,1.3518451287595419,1.527337326714136,0.0,2.273367565138918,1.2057102071670844,1,49.0,1,1,0.5916324975303482,0.5916324975303482
2016-08-08,air_0a74a5408a0b8642,0,1,0,0,0,0,0,1.6507598648019026,1.5784229106290786,0.0,1.8122356215283533,1.6440712130550632,1,30.0,1,1,-1.1317721501593891,-1.1317721501593891
2016-08-09,air_0a74a5408a0b8642,0,0,0,0,0,1,0,1.3337290841509142,1.2293380872103028,0.0,1.0527241849933053,1.3426980215070778,1,8.0,1,1,-0.2967242568379504,-0.2967242568379504
2016-08-10,air_0a74a5408a0b8642,0,0,0,0,0,0,1,1.2703229280207164,1.17825250329536,0.0,1.785110213080673,1.3700955843750766,1,39.0,1,1,0.7109250537191252,0.7109250537191252
2016-08-11,air_0a74a5408a0b8642,0,0,0,0,1,0,0,1.3699611733681698,1.4592232148275455,1.0,1.8393610299760335,1.2239752490790836,1,36.0,1,1,0.3992732506759453,0.3992732506759453
2016-08-12,air_0a74a5408a0b8642,1,0,0,0,0,0,0,1.4333673294983678,1.5443658546857835,0.0,1.5409815370515505,1.315300458639079,1,34.0,1,1,-0.03502621169882088,-0.03502621169882088
2016-08-13,air_0a74a5408a0b8642,0,0,1,0,0,0,0,1.4424253518026815,1.5528801186716075,1.0,2.3276183820342786,1.3792281053310762,1,26.0,1,1,0.13161057772737697,0.13161057772737697
2016-08-15,air_0a74a5408a0b8642,0,1,0,0,0,0,0,1.4967734856285655,1.476251742799193,1.0,-0.005166744466225036,1.5984086082750655,1,25.0,1,1,-1.4367137469169504,-1.4367137469169504
2016-08-16,air_0a74a5408a0b8642,0,0,0,0,0,1,0,1.4424253518026815,1.2974521990968932,0.0,-0.7918035894489529,1.525348440627069,1,20.0,1,1,-1.318539558442443,-1.318539558442443
2016-08-17,air_0a74a5408a0b8642,0,0,0,0,0,0,1,1.2612649057164023,0.9739101676355887,0.0,-1.1715593077164768,1.4522882729790725,1,27.0,1,1,-0.8141557193067706,-0.8141557193067706
2016-08-18,air_0a74a5408a0b8642,0,0,0,0,1,0,0,1.4695994187156234,1.484766006785017,0.0,0.6729684667257818,1.4157581891550743,1,35.0,1,1,-0.537546104644044,-0.537546104644044
2016-08-19,air_0a74a5408a0b8642,1,0,0,0,0,0,0,1.4514833741069957,1.3315092550401884,0.0,-1.1173084908211162,1.4888183568030708,1,23.0,1,1,0.7977849461940784,0.7977849461940784
2016-08-20,air_0a74a5408a0b8642,0,0,1,0,0,0,0,1.3699611733681698,1.2548808791677744,0.0,-1.1173084908211162,1.5527460034950678,1,45.0,1,1,0.6799835469576612,0.6799835469576612
2016-08-22,air_0a74a5408a0b8642,0,1,0,0,0,0,0,1.4152512848897396,1.1101383914087692,0.0,-1.1715593077164768,1.6075411292310653,1,10.0,1,1,-1.992915290147123,-1.992915290147123
2016-08-23,air_0a74a5408a0b8642,0,0,0,0,0,1,0,1.306555017237972,1.2293380872103028,0.0,-0.16791919515230658,1.3792281053310762,1,64.0,1,1,-0.6024114320716913,-0.6024114320716913
2016-08-24,air_0a74a5408a0b8642,0,0,0,0,0,0,1,1.3427871064552281,1.4251661588842504,0.0,1.785110213080673,1.2057102071670844,1,44.0,1,1,-0.41191613140773814,-0.41191613140773814
2016-08-25,air_0a74a5408a0b8642,0,0,0,0,1,0,0,1.3971352402811117,1.4677374788133695,0.0,2.056364297557476,1.2513728119470822,1,9.0,1,1,-0.2821854765524432,-0.2821854765524432
2016-08-26,air_0a74a5408a0b8642,1,0,0,0,0,0,0,1.1072785265430651,1.0931098634371217,0.0,-1.1444338992687966,1.1235175185630886,1,47.0,1,1,1.0963891259041108,1.0963891259041108
2016-08-27,air_0a74a5408a0b8642,0,0,1,0,0,0,0,1.0891624819344372,1.0590528074938266,0.0,2.2191167482435574,0.9499996203990968,1,60.0,1,1,1.1593905071413086,1.1593905071413086
2016-08-28,air_0a74a5408a0b8642,0,0,0,1,0,0,0,1.1072785265430651,1.2037952952528312,0.0,1.6223577623945915,0.922602057531098,1,2.0,1,1,-0.2508711805528892,-0.2508711805528892
2016-08-29,air_0a74a5408a0b8642,0,1,0,0,0,0,0,1.587353708671705,1.7061368704164357,0.0,1.9749880722144348,1.315300458639079,1,25.0,1,1,-1.4218021773933534,-1.4218021773933534
2016-08-30,air_0a74a5408a0b8642,0,0,0,0,0,1,0,1.7051079986277866,1.6295084945440215,0.0,0.2932127484582581,1.7079988597470601,1,22.0,1,1,-0.6288794679760763,-0.6288794679760763
2016-08-31,air_0a74a5408a0b8642,0,0,0,0,0,0,1,1.4333673294983678,1.391109102940955,0.0,0.2660873400105777,1.525348440627069,1,18.0,1,1,-0.19905347645838922,-0.19905347645838922
2016-09-01,air_0a74a5408a0b8642,0,0,0,0,1,0,0,1.587353708671705,1.6380227585298455,0.0,1.2697274525747477,1.525348440627069,1,23.0,1,1,-0.5927189118813533,-0.5927189118813533
2016-09-02,air_0a74a5408a0b8642,1,0,0,0,0,0,0,1.4424253518026815,1.569908646643255,0.0,-0.0865429698092658,1.4431557520230731,1,42.0,1,1,0.6117631163872043,0.6117631163872043
2016-09-03,air_0a74a5408a0b8642,0,0,1,0,0,0,0,1.3790191956724838,1.2293380872103028,0.0,0.21183652311521708,1.5344809615830686,1,34.0,1,1,1.1940599062836719,1.1940599062836719
2016-09-05,air_0a74a5408a0b8642,0,1,0,0,0,0,0,1.3971352402811117,1.35705204699766,0.0,1.2154766356793874,1.4340232310670733,1,28.0,1,1,-1.3308416032994108,-1.3308416032994108
2016-09-06,air_0a74a5408a0b8642,0,0,0,0,0,1,0,1.360903151063856,1.1271669193804172,0.0,-1.1715593077164768,1.5527460034950678,1,35.0,1,1,-0.6288794679760763,-0.6288794679760763
2016-09-07,air_0a74a5408a0b8642,0,0,0,0,0,0,1,1.2974969949336583,1.348537783011836,0.0,0.23896193156289752,1.3244329795950787,1,23.0,1,1,-0.532327055310785,-0.532327055310785
2016-09-08,air_0a74a5408a0b8642,0,0,0,0,1,0,0,0.9261180804567859,0.786596359947465,0.0,-1.0630576739257556,0.9317345784870977,1,23.0,1,1,-0.3850753062652633,-0.3850753062652633
2016-09-09,air_0a74a5408a0b8642,1,0,0,0,0,0,0,0.8717699466309019,0.786596359947465,0.0,-1.1715593077164768,0.8495418898831019,1,23.0,1,1,0.9286339687636431,0.9286339687636431
2016-09-10,air_0a74a5408a0b8642,0,0,1,0,0,0,0,0.9351761027611,0.8887675277773506,0.0,-0.8189289978966332,1.032192309003093,1,44.0,1,1,1.4363729110421253,1.4363729110421253
2016-09-12,air_0a74a5408a0b8642,0,1,0,0,0,0,0,0.8989440135438439,0.9057960557489981,0.0,1.1069750018886662,0.8495418898831019,1,34.0,1,1,-1.309592616728285,-1.309592616728285
2016-09-13,air_0a74a5408a0b8642,0,0,0,0,0,1,0,0.9623501696740415,0.8376819438624077,0.0,-0.8189289978966332,1.114384997607089,1,25.0,1,1,-0.7929067327356446,-0.7929067327356446
2016-09-14,air_0a74a5408a0b8642,0,0,0,0,0,0,1,0.9985822588912976,0.9228245837206457,0.0,-0.3035462373907079,1.068722392827091,1,33.0,1,1,-0.3988685080745907,-0.3988685080745907
2016-09-15,air_0a74a5408a0b8642,0,0,0,0,1,0,0,1.0438723704128674,1.0590528074938266,0.0,0.2932127484582581,1.068722392827091,1,29.0,1,1,-0.07491466017444318,-0.07491466017444318
2016-09-16,air_0a74a5408a0b8642,1,0,0,0,0,0,0,1.152568638064635,1.2548808791677744,0.0,1.1612258187840265,0.9499996203990968,1,42.0,1,1,0.8607863274312763,0.8607863274312763
2016-09-17,air_0a74a5408a0b8642,0,0,1,0,0,0,0,0.8898859912395302,0.8461962078482316,0.0,-0.19504460359998688,0.8312768479711025,1,45.0,1,1,1.3219266149485174,1.3219266149485174
2016-09-19,air_0a74a5408a0b8642,0,1,0,0,0,0,0,0.6000292775014833,0.6163110802309889,1.0,0.15758570621985674,0.6029638240711136,1,26.0,1,1,-1.3125749306330043,-1.3125749306330043
2016-09-20,air_0a74a5408a0b8642,0,0,0,0,0,1,0,0.7087255451532509,0.8632247358198791,0.0,0.9170971427549043,0.4111808839951229,1,29.0,1,1,-1.7953369939594612,-1.7953369939594612
2016-09-21,air_0a74a5408a0b8642,0,0,0,0,0,0,1,0.7268415897618787,0.829167679876584,0.0,1.9207372553190745,0.6212288659831128,1,45.0,1,1,0.35416575286706403,0.35416575286706403
2016-09-22,air_0a74a5408a0b8642,0,0,0,0,1,0,0,0.7358996120661926,0.7014537200892269,1.0,-0.3306716458383882,0.575566261203115,1,37.0,1,1,-0.3101446694091878,-0.3101446694091878
2016-09-23,air_0a74a5408a0b8642,1,0,0,0,0,0,0,0.7268415897618787,0.5056256484152793,0.0,-1.1715593077164768,0.9317345784870977,1,27.0,1,1,0.17000786925063957,0.17000786925063957
2016-09-24,air_0a74a5408a0b8642,0,0,1,0,0,0,0,0.9351761027611,1.0505385435080028,0.0,0.8628463258595437,0.7490841593671066,1,38.0,1,1,1.096016336666021,1.096016336666021
2016-09-26,air_0a74a5408a0b8642,0,1,0,0,0,0,0,1.0891624819344372,1.1867667672811837,0.0,1.757984804632993,0.9317345784870977,1,39.0,1,1,-1.0818183922553388,-1.0818183922553388
2016-09-27,air_0a74a5408a0b8642,0,0,0,0,0,1,0,1.0529303927171811,1.2378523511961264,0.0,0.6729684667257818,0.8586744108391012,1,14.0,1,1,-0.45963315388324893,-0.45963315388324893
2016-09-28,air_0a74a5408a0b8642,0,0,0,0,0,0,1,0.9714081919783557,0.9568816396639411,0.0,-0.9274306316873543,0.9682646623110959,1,29.0,1,1,-0.3448140685515511,-0.3448140685515511
2016-09-29,air_0a74a5408a0b8642,0,0,0,0,1,0,0,0.7087255451532509,0.6333396082026365,0.0,0.15758570621985674,0.7764817222351054,1,23.0,1,1,-0.22365756617232446,-0.22365756617232446
2016-09-30,air_0a74a5408a0b8642,1,0,0,0,0,0,0,0.7540156566748207,0.9057960557489981,0.0,1.5952323539469109,0.4111808839951229,1,12.0,1,1,1.1642367672364777,1.1642367672364777
