visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-01-04,air_2634e41551e9807d,0,1,0,0,0,0,0,-0.7460581201634068,-0.5546252675357213,0.0,0.8989673807499509,-0.8359577906341915,1,7.0,1,1,-1.4846792981744992,-1.4846792981744992
2016-01-05,air_2634e41551e9807d,0,0,0,0,0,1,0,-0.5322136575248575,-0.5296064412645698,0.0,0.7747513530384179,-0.7518564518966073,1,11.0,1,1,-1.3548080607852289,-1.3548080607852289
2016-01-06,air_2634e41551e9807d,0,0,0,0,0,0,1,-0.7837953782760918,-1.042492379823172,0.0,-1.3120779125153357,-0.5115669126463667,1,17.0,1,1,-1.2907585031643998,-1.2907585031643998
2016-01-07,air_2634e41551e9807d,0,0,0,0,1,0,0,-0.8089535503512154,-0.8423417696539615,0.0,-0.11960404648461945,-0.8239433136716795,1,13.0,1,1,-1.2216457394075366,-1.2216457394075366
2016-01-08,air_2634e41551e9807d,1,0,0,0,0,0,0,-1.0479561850648882,-1.0925300323654747,0.0,0.8492809696653374,-0.992145991146848,1,19.0,1,1,-0.8877272947360995,-0.8877272947360995
2016-01-09,air_2634e41551e9807d,0,0,1,0,0,0,0,-0.9850607548770794,-1.004964140416445,0.0,0.8989673807499509,-1.028189422034384,1,16.0,1,1,-0.6300101024119727,-0.6300101024119727
2016-01-10,air_2634e41551e9807d,0,0,0,1,0,0,0,-0.9095862386517091,-0.8423417696539615,0.0,0.9486537918345638,-1.0762473298844322,1,6.0,1,1,-0.9153217681774843,-0.9153217681774843
2016-01-12,air_2634e41551e9807d,0,0,0,0,0,1,0,-1.4756451103419863,-1.6929818628731068,0.0,-1.3120779125153357,-1.2564644843221127,1,29.0,1,1,-1.3302515110254645,-1.3302515110254645
2016-01-13,air_2634e41551e9807d,0,0,0,0,0,0,1,-1.3624333360039311,-1.2426429899923828,0.0,0.8492809696653374,-1.4727250696473295,1,15.0,1,1,-1.1267106243569007,-1.1267106243569007
2016-01-14,air_2634e41551e9807d,0,0,0,0,1,0,0,-1.1485888733653817,-1.0299829666875964,0.0,0.9486537918345638,-1.340565823059697,1,10.0,1,1,-1.0343071123742815,-1.0343071123742815
2016-01-15,air_2634e41551e9807d,1,0,0,0,0,0,0,-1.1989052175156287,-1.0925300323654747,0.0,0.700221736411498,-1.1243052377344804,1,10.0,1,1,-0.758868698574036,-0.758868698574036
2016-01-16,air_2634e41551e9807d,0,0,1,0,0,0,0,-1.085693443177573,-0.9799453141452937,0.0,0.9486537918345638,-1.1483341916595045,1,21.0,1,1,-0.6117825603222506,-0.6117825603222506
2016-01-17,air_2634e41551e9807d,0,0,0,1,0,0,0,-1.1737470454405052,-1.3802465344837151,0.0,-0.5419385407038314,-1.088261806846944,1,3.0,1,1,-1.213038288976279,-1.213038288976279
2016-01-18,air_2634e41551e9807d,0,1,0,0,0,0,0,-1.551119626567357,-1.6804724497375312,0.0,-0.9642730349230435,-1.340565823059697,1,18.0,1,1,-1.495565191366972,-1.495565191366972
2016-01-19,air_2634e41551e9807d,0,0,0,0,0,1,0,-1.2618006477034374,-1.3802465344837151,0.0,0.9486537918345638,-1.2564644843221127,1,9.0,1,1,-1.2598729457345927,-1.2598729457345927
2016-01-20,air_2634e41551e9807d,0,0,0,0,0,0,1,-1.3875915080790544,-1.3176994688058368,0.0,0.9734969973768703,-1.4486961157223053,1,23.0,1,1,-1.1353180747881584,-1.1353180747881584
2016-01-21,air_2634e41551e9807d,0,0,0,0,1,0,0,-1.224063389590752,-1.267661816263534,0.0,0.526319297615352,-1.2444500073596008,1,16.0,1,1,-1.013801127523344,-1.013801127523344
2016-01-22,air_2634e41551e9807d,1,0,0,0,0,0,0,-1.1737470454405052,-1.1675865111789288,0.0,0.700221736411498,-1.00416046810936,1,24.0,1,1,-0.7067176753728867,-0.7067176753728867
2016-01-23,air_2634e41551e9807d,0,0,1,0,0,0,0,-1.412749680154178,-1.6554536234663797,0.0,-1.2623915014307225,-1.0522183759594081,1,17.0,1,1,-0.6338075070139981,-0.6338075070139981
2016-01-24,air_2634e41551e9807d,0,0,0,1,0,0,0,-1.4882241963795484,-1.3051900556702611,0.0,0.9238105862922573,-1.5087685005348654,1,11.0,1,1,-1.3277199079574473,-1.3277199079574473
2016-01-25,air_2634e41551e9807d,0,1,0,0,0,0,0,-1.538540540529795,-1.4052653607548664,0.0,1.0728698195460968,-1.676971178010034,1,4.0,1,1,-1.352276457717212,-1.352276457717212
