visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-01-05,air_e57dd6884595f60d,0,0,0,0,0,1,0,-0.8478519756026487,-0.9921618105688278,0.0,-1.1998717135422885,-0.6275925165676837,1,30.0,1,1,-1.4009360981955394,-1.4009360981955394
2016-01-06,air_e57dd6884595f60d,0,0,0,0,0,0,1,-0.896893621563912,-1.039095469155461,0.0,-1.1998717135422885,-0.7590251548490887,1,41.0,1,1,-1.3376089653216754,-1.3376089653216754
2016-01-07,air_e57dd6884595f60d,0,0,0,0,1,0,0,-0.9459352675251752,-1.226830103501994,0.0,-1.1019285855828427,-0.6156440949057378,1,43.0,1,1,-1.2692757349874269,-1.2692757349874269
2016-01-08,air_e57dd6884595f60d,1,0,0,0,0,0,0,-1.1421018513702281,-1.4145647378485269,0.0,-1.1998717135422885,-0.8187672631588182,1,30.0,1,1,-0.9391236074750684,-0.9391236074750684
2016-01-09,air_e57dd6884595f60d,0,0,1,0,0,0,0,-1.0930602054089649,-1.379364493908552,0.0,-1.1509001495625655,-0.7709735765110347,1,42.0,1,1,-0.6843132467414969,-0.6843132467414969
2016-01-10,air_e57dd6884595f60d,0,0,0,1,0,0,0,-1.0930602054089649,-1.1681630302687025,0.0,-0.26941199792755377,-0.974096744764115,1,42.0,1,1,-0.966406838634164,-0.966406838634164
2016-01-11,air_e57dd6884595f60d,0,1,0,0,0,0,0,-1.0440185594477016,-1.027362054508803,1.0,-0.9550138936436741,-1.0099420097499527,1,31.0,1,1,-1.3235918924325987,-1.3235918924325987
2016-01-12,air_e57dd6884595f60d,0,0,0,0,0,1,0,-1.1421018513702281,-1.3676310792618938,0.0,-1.1019285855828427,-1.0218904314118986,1,22.0,1,1,-1.3766565255126746,-1.3766565255126746
2016-01-13,air_e57dd6884595f60d,0,0,0,0,0,0,1,-1.3505288467055967,-1.5905659575484015,0.0,-0.9550138936436741,-1.1891683346791413,1,24.0,1,1,-1.1754114076052173,-1.1754114076052173
2016-01-14,air_e57dd6884595f60d,0,0,0,0,1,0,0,-1.2401851432927546,-1.4145647378485269,0.0,-0.7836134197146439,-1.117477804707466,1,40.0,1,1,-1.0840501289531999,-1.0840501289531999
2016-01-15,air_e57dd6884595f60d,1,0,0,0,0,0,0,-1.3505288467055967,-1.1564296156220442,0.0,1.0038486655452412,-1.332549394622492,1,36.0,1,1,-0.8117184271082826,-0.8117184271082826
2016-01-16,air_e57dd6884595f60d,0,0,1,0,0,0,0,-1.1421018513702281,-0.9334947373355362,0.0,0.7100192816669039,-1.3444978162844379,1,43.0,1,1,-0.6662912958841126,-0.6662912958841126
2016-01-17,air_e57dd6884595f60d,0,0,0,1,0,0,0,-1.1911434973314914,-1.3676310792618938,0.0,-1.1998717135422885,-1.0696841180596823,1,30.0,1,1,-1.2607653693047731,-1.2607653693047731
2016-01-18,air_e57dd6884595f60d,0,1,0,0,0,0,0,-1.2401851432927546,-1.2737637620886273,0.0,-0.6611845097653367,-1.4281367679180594,1,24.0,1,1,-1.5401056075942288,-1.5401056075942288
2016-01-20,air_e57dd6884595f60d,0,0,0,0,0,0,1,-1.7306016029053866,-1.790034006541593,0.0,-0.6611845097653367,-1.5356725628755725,1,32.0,1,1,-1.1839217732878708,-1.1839217732878708
2016-01-21,air_e57dd6884595f60d,0,0,0,0,1,0,0,-1.7183411914150706,-1.6961666893683263,0.0,-1.175385931552427,-1.6193115145091939,1,25.0,1,1,-1.0637754342386427,-1.0637754342386427
2016-01-22,air_e57dd6884595f60d,1,0,0,0,0,0,0,-1.3505288467055967,-1.4614983964351602,0.0,-0.9550138936436741,-1.2847557079747085,1,30.0,1,1,-0.7601556232663221,-0.7601556232663221
2016-01-23,air_e57dd6884595f60d,0,0,1,0,0,0,0,-1.63251831098286,-1.790034006541593,0.0,-1.1998717135422885,-1.607363092847248,1,28.0,1,1,-0.6880678198367852,-0.6880678198367852
2016-01-24,air_e57dd6884595f60d,0,0,0,1,0,0,0,-2.3068409429502292,-2.376704738874508,0.0,-1.1998717135422885,-2.09724838098703,1,6.0,1,1,-1.3741534767824823,-1.3741534767824823
2016-01-25,air_e57dd6884595f60d,0,1,0,0,0,0,0,-1.9145077752601236,-2.095102787354709,0.0,-1.175385931552427,-1.8702283694100579,1,19.0,1,1,-1.3984330494653472,-1.3984330494653472
2016-01-27,air_e57dd6884595f60d,0,0,0,0,0,0,1,-1.2524455547830704,-1.2737637620886273,0.0,-1.1509001495625655,-1.1772199130171954,1,47.0,1,1,-1.0792943363658347,-1.0792943363658347
2016-01-28,air_e57dd6884595f60d,0,0,0,0,1,0,0,-1.0440185594477016,-1.0508288838021194,0.0,-1.1998717135422885,-0.8426641064827101,1,28.0,1,1,-1.0848010435722577,-1.0848010435722577
2016-01-29,air_e57dd6884595f60d,1,0,0,0,0,0,0,-0.7129874492091749,-0.7457601029890034,0.0,-1.1998717135422885,-0.4244693483146034,1,29.0,1,1,-0.9441297049354529,-0.9441297049354529
2016-01-30,air_e57dd6884595f60d,0,0,1,0,0,0,0,-0.7375082721898064,-0.7105598590490284,0.0,0.5631045897277354,-0.6036956732437919,1,50.0,1,1,-0.6475184304076707,-0.6475184304076707
2016-01-31,air_e57dd6884595f60d,0,0,0,1,0,0,0,-0.896893621563912,-0.9686949812755112,0.0,0.12236051391022945,-0.723179889863251,1,31.0,1,1,-1.1934333584626016,-1.1934333584626016
2016-02-01,air_e57dd6884595f60d,0,1,0,0,0,0,0,-1.1666226743508596,-1.344164249968577,0.0,-1.175385931552427,-0.9979935880880069,1,24.0,1,1,-1.443738231481827,-1.443738231481827
2016-02-03,air_e57dd6884595f60d,0,0,0,0,0,0,1,-1.2279247318024387,-1.2150966888553358,0.0,-0.4897840358363067,-1.2011167563410872,1,36.0,1,1,-1.2244711627169855,-1.2244711627169855
2016-02-04,air_e57dd6884595f60d,0,0,0,0,1,0,0,-1.276966377763702,-1.1798964449153608,0.0,0.39170411579870523,-1.3683946596083298,1,28.0,1,1,-1.18742604151014,-1.18742604151014
2016-02-05,air_e57dd6884595f60d,1,0,0,0,0,0,0,-1.2647059662733862,-1.1798964449153608,0.0,-0.342869343897138,-1.1533230696933034,1,40.0,1,1,-0.8194778781718786,-0.8194778781718786
2016-02-06,air_e57dd6884595f60d,0,0,1,0,0,0,0,-1.3137476122346494,-1.567099128255085,0.0,-1.0284712396132583,-1.1652714913552493,1,39.0,1,1,-0.5999605045340178,-0.5999605045340178
2016-02-07,air_e57dd6884595f60d,0,0,0,1,0,0,0,-1.4976537845893862,-1.4966986403751352,0.0,-1.003985457623397,-1.4400851895800053,1,51.0,1,1,-1.200692199780159,-1.200692199780159
2016-02-08,air_e57dd6884595f60d,0,1,0,0,0,0,0,-1.2647059662733862,-1.2972305913819437,0.0,-0.22044043394783083,-1.4161883462561136,1,35.0,1,1,-1.3931766471319433,-1.3931766471319433
2016-02-10,air_e57dd6884595f60d,0,0,0,0,0,0,1,-1.1298414398799124,-0.8513608348089282,0.0,1.199734921464133,-1.2489104429888709,1,40.0,1,1,-0.8602775724740124,-0.8602775724740124
2016-02-11,air_e57dd6884595f60d,0,0,0,0,1,0,0,-0.7865499181510697,-0.4993583954091787,1.0,0.8569339736060727,-1.129426226369412,1,41.0,1,1,-0.9323653759035493,-0.9323653759035493
2016-02-12,air_e57dd6884595f60d,1,0,0,0,0,0,0,-0.2348314010868586,-0.241223273182696,0.0,-1.0284712396132583,-0.4005725049907117,1,26.0,1,1,-0.8770479989663005,-0.8770479989663005
2016-02-13,air_e57dd6884595f60d,0,0,1,0,0,0,0,0.034897651700089176,-0.030021809542846375,0.0,-0.8570707656842284,0.05346751816323278,1,40.0,1,1,-0.6903205636939582,-0.6903205636939582
