visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-10-03,air_0164b9927d20bcc3,0,1,0,0,0,0,0,2.225995373873929,2.042403539678851,0.0,-1.5918620933754348,2.358036841974592,1,3.0,1,1,-1.5628827215031764,-1.5628827215031764
2016-10-04,air_0164b9927d20bcc3,0,0,0,0,0,1,0,2.6271252101983245,3.025008972615615,0.0,0.16434366080676407,2.288193487381701,1,8.0,1,1,-0.7396321391340204,-0.7396321391340204
2016-10-05,air_0164b9927d20bcc3,0,0,0,0,0,0,1,2.46302664079289,2.024537986352728,0.0,-1.3935807985484123,2.602488583049708,1,10.0,1,1,-0.9055246222212804,-0.9055246222212804
2016-10-06,air_0164b9927d20bcc3,0,0,0,0,1,0,0,2.8276901283605222,2.899950099332754,0.0,0.7591875452878316,2.5850277444014855,1,11.0,1,1,-0.4447527694172388,-0.4447527694172388
2016-10-07,air_0164b9927d20bcc3,1,0,0,0,0,0,0,1.9889641069549677,1.7565546864608832,0.0,0.05104006376275116,2.165967616844143,1,13.0,1,1,0.7022439363336626,0.7022439363336626
2016-10-08,air_0164b9927d20bcc3,0,0,1,0,0,0,0,1.9524977581982046,1.8280168997653756,0.0,-1.5352102948534283,2.0262809076583617,1,2.0,1,1,0.9477940434584174,0.9477940434584174
2016-10-11,air_0164b9927d20bcc3,0,0,0,0,0,1,0,1.2961034805764668,0.899008126806981,0.0,-1.5352102948534283,1.6770641346939097,1,3.0,1,1,-1.2172124814138636,-1.2172124814138636
2016-10-12,air_0164b9927d20bcc3,0,0,0,0,0,0,1,1.3508030037116112,1.4528402799167928,0.0,0.7308616460268279,1.2405431684883443,1,17.0,1,1,-0.5258720012352383,-0.5258720012352383
2016-10-13,air_0164b9927d20bcc3,0,0,0,0,1,0,0,1.0955385624142688,0.559562613610644,0.0,-1.5918620933754348,1.5199165868599063,1,12.0,1,1,-0.49262042422876096,-0.49262042422876096
2016-10-14,air_0164b9927d20bcc3,1,0,0,0,0,0,0,0.9314399930088342,0.7918148068502427,0.0,-0.4588261229353065,1.0484739433578956,1,11.0,1,1,0.8549819493963821,0.8549819493963821
2016-10-15,air_0164b9927d20bcc3,0,0,1,0,0,0,0,1.1320049111710317,1.3635125132861778,0.0,1.4673350268129117,0.9087872341721148,1,2.0,1,1,1.3069841555173967,1.3069841555173967
2016-10-18,air_0164b9927d20bcc3,0,0,0,0,0,1,0,1.8977982350630596,2.0066724330266053,0.0,0.07936596302375451,1.7643683279350226,1,2.0,1,1,-0.6530318781391291,-0.6530318781391291
2016-10-19,air_0164b9927d20bcc3,0,0,0,0,0,0,1,1.8795650606846783,1.5778991531996536,0.0,-1.0536700074163738,2.061202584954807,1,3.0,1,1,-0.5200255701132203,-0.5200255701132203
2016-10-20,air_0164b9927d20bcc3,0,0,0,0,1,0,0,2.080129978846876,2.256790179592327,0.0,1.2407278327248858,1.8167508438796907,1,11.0,1,1,-0.3059000302693119,-0.3059000302693119
2016-10-21,air_0164b9927d20bcc3,1,0,0,0,0,0,0,1.405502526846756,1.1312603200465792,0.0,-0.20389302958627756,1.537377425508129,1,16.0,1,1,0.8776368699942018,0.8776368699942018
2016-10-22,air_0164b9927d20bcc3,0,0,1,0,0,0,0,1.1320049111710317,0.5774281669367672,0.0,-1.5635361941144317,1.4151515549705704,1,7.0,1,1,1.4092967001527112,1.4092967001527112
2016-10-24,air_0164b9927d20bcc3,0,1,0,0,0,0,0,0.803807772360163,0.7203525935457511,0.0,1.1840760342028795,0.9262480728203374,1,11.0,1,1,-1.2705611654022777,-1.2705611654022777
2016-10-25,air_0164b9927d20bcc3,0,0,0,0,0,1,0,0.6397092029547283,0.38090708034941423,0.0,-0.9120405111113579,0.5944921385041076,1,24.0,1,1,-0.617222487516769,-0.617222487516769
2016-10-26,air_0164b9927d20bcc3,0,0,0,0,0,0,1,1.5696010962521911,1.8994791130698672,0.0,1.127424235680873,1.0484739433578956,1,11.0,1,1,-0.2368390626404746,-0.2368390626404746
2016-10-27,air_0164b9927d20bcc3,0,0,0,0,1,0,0,1.5513679218738092,1.4707058332429161,0.0,0.5609062504608088,1.1532389752472312,1,9.0,1,1,-0.22368459261593415,-0.22368459261593415
2016-10-28,air_0164b9927d20bcc3,1,0,0,0,0,0,0,0.31151206414385907,-0.04786619947753698,0.0,-1.5918620933754348,0.6119529771523302,1,25.0,1,1,0.7826323642614097,0.7826323642614097
2016-10-31,air_0164b9927d20bcc3,0,1,0,0,0,0,0,0.6944087260898733,0.7203525935457511,0.0,-0.4871520221963097,0.5595704612076626,1,9.0,1,1,-1.105764888150396,-1.105764888150396
2016-11-01,air_0164b9927d20bcc3,0,0,0,0,0,1,0,0.5303101566844387,0.23798265374043026,0.0,-0.657107417762329,0.891326395523892,1,17.0,1,1,-0.830251821525299,-0.830251821525299
2016-11-02,air_0164b9927d20bcc3,0,0,0,0,0,0,1,0.07448079722489824,-0.5123705859567347,0.0,-1.5918620933754348,0.350040397428991,1,10.0,1,1,0.28933973834114307,0.28933973834114307
2016-11-03,air_0164b9927d20bcc3,0,0,0,0,1,0,0,0.4391442847925306,0.7739492535241196,1.0,1.0990983364198699,0.31511872013254594,1,3.0,1,1,-0.1615662619444932,-0.1615662619444932
2016-11-04,air_0164b9927d20bcc3,1,0,0,0,0,0,0,0.6397092029547283,0.666755933567382,0.0,1.01412063863686,0.3325795587807685,1,7.0,1,1,-0.03659879671135898,-0.03659879671135898
2016-11-08,air_0164b9927d20bcc3,0,0,0,0,0,1,0,-0.10785094655891793,-0.2622528393910129,0.0,-1.081995906677377,-0.0864805687765743,1,9.0,1,1,-1.1638637974254495,-1.1638637974254495
2016-11-09,air_0164b9927d20bcc3,0,0,0,0,0,0,1,-0.01668507466700984,-0.08359730612978312,0.0,0.10769186228475762,0.22781452689143286,1,7.0,1,1,-0.8664266140927852,-0.8664266140927852
2016-11-10,air_0164b9927d20bcc3,0,0,0,0,1,0,0,-0.16255046969406292,-0.3694461593477507,0.0,-1.4502325970704186,0.17543201094676492,1,7.0,1,1,-0.611010654449625,-0.611010654449625
2016-11-11,air_0164b9927d20bcc3,1,0,0,0,0,0,0,-0.2719495159643526,-0.5302361392828575,0.0,-1.5918620933754348,-0.15632392336946466,1,3.0,1,1,0.3035904142010619,0.3035904142010619
2016-11-12,air_0164b9927d20bcc3,0,0,1,0,0,0,0,0.5667765054412017,0.666755933567382,0.0,0.1926695600677672,0.5944921385041076,1,24.0,1,1,1.645711758649313,1.645711758649313
2016-11-14,air_0164b9927d20bcc3,0,1,0,0,0,0,0,0.5850096798195833,0.2915793137187993,0.0,-1.5918620933754348,0.8564047182274469,1,19.0,1,1,-1.4452232951725648,-1.4452232951725648
2016-11-15,air_0164b9927d20bcc3,0,0,0,0,0,1,0,0.8767404698736895,0.756083700197997,0.0,-1.1386477051993833,1.065934782006118,1,7.0,1,1,-0.9621619237158295,-0.9621619237158295
2016-11-16,air_0164b9927d20bcc3,0,0,0,0,0,0,1,0.36621158727900405,-0.04786619947753698,0.0,-1.4219066978094157,0.7167180090416658,1,8.0,1,1,-0.40126993794723015,-0.40126993794723015
2016-11-17,air_0164b9927d20bcc3,0,0,0,0,1,0,0,0.3844447616573856,0.5774281669367672,0.0,0.7025357467658249,0.21035368824321016,1,2.0,1,1,-0.353402283135708,-0.353402283135708
2016-11-18,air_0164b9927d20bcc3,1,0,0,0,0,0,0,0.14741349473842477,0.11292378045756955,0.0,0.9574688401148538,-0.0864805687765743,1,18.0,1,1,0.8926183497443728,0.8926183497443728
2016-11-21,air_0164b9927d20bcc3,0,1,0,0,0,0,0,0.3844447616573856,-0.06573175280366021,0.0,-1.5918620933754348,0.6294138158005528,1,3.0,1,1,-1.345833966098259,-1.345833966098259
2016-11-22,air_0164b9927d20bcc3,0,0,0,0,0,1,0,0.6397092029547283,0.756083700197997,0.0,0.30597315711178014,0.6468746544487757,1,10.0,1,1,0.5648528049662401,0.5648528049662401
2016-11-23,air_0164b9927d20bcc3,0,0,0,0,0,0,1,0.16564666911680634,-0.06573175280366021,1.0,-1.5635361941144317,0.3325795587807685,1,3.0,1,1,-0.27666787465922205,-0.27666787465922205
2016-11-24,air_0164b9927d20bcc3,0,0,0,0,1,0,0,-1.4024063274240128,-1.1555305056971616,0.0,-1.5918620933754348,-0.99444417848415,1,2.0,1,1,-1.1719026402182244,-1.1719026402182244
2016-11-25,air_0164b9927d20bcc3,1,0,0,0,0,0,0,-0.8918774448293276,-0.7624883325224561,0.0,1.0424465378978636,-1.0992092103734858,1,5.0,1,1,0.7621698553343468,0.7621698553343468
2016-11-26,air_0164b9927d20bcc3,0,0,1,0,0,0,0,-0.39958173661302376,-0.3515806060216278,0.0,0.24932135858977364,-0.59284488957503,1,11.0,1,1,1.6884637862290695,1.6884637862290695
2016-11-28,air_0164b9927d20bcc3,0,1,0,0,0,0,0,0.11094714598166135,-0.19079062608652092,0.0,-0.657107417762329,0.4897271066147721,1,6.0,1,1,-1.301254928792872,-1.301254928792872
2016-11-29,air_0164b9927d20bcc3,0,0,0,0,0,1,0,0.00154809971137171,-0.13719396610815188,0.0,0.022714164501748055,0.15797117229854235,1,5.0,1,1,-0.6720327792856876,-0.6720327792856876
2016-11-30,air_0164b9927d20bcc3,0,0,0,0,0,0,1,-0.30841586472111565,-0.5838327992612263,0.0,-0.20389302958627756,-0.31347147120346824,1,4.0,1,1,-0.43890633829522085,-0.43890633829522085
2016-12-01,air_0164b9927d20bcc3,0,0,0,0,1,0,0,-0.08961777218053638,0.2558482070665535,0.0,-0.7137592162843354,-0.1214022460730194,1,8.0,1,1,-0.5412188829305354,-0.5412188829305354
2016-12-02,air_0164b9927d20bcc3,1,0,0,0,0,0,0,0.18387984349518788,0.07719267380532373,0.0,0.8158393438098378,0.3675012360772136,1,25.0,1,1,1.0194128247031375,1.0194128247031375
2016-12-05,air_0164b9927d20bcc3,0,1,0,0,0,0,0,0.4026779360357672,0.5774281669367672,0.0,0.5609062504608088,0.26273620418787796,1,6.0,1,1,-1.2369441864506743,-1.2369441864506743
2016-12-06,air_0164b9927d20bcc3,0,0,0,0,0,1,0,0.056247622846516694,0.3630415270232916,0.0,0.8158393438098378,0.07066697905742929,1,3.0,1,1,-0.7666718830733535,-0.7666718830733535
2016-12-07,air_0164b9927d20bcc3,0,0,0,0,0,0,1,-0.5454471316400769,-0.6910261192179644,0.0,-1.1669736044603867,-0.2960106325552455,1,6.0,1,1,-0.23939687625635747,-0.23939687625635747
2016-12-08,air_0164b9927d20bcc3,0,0,0,0,1,0,0,-0.34488221347787906,-0.20865617941264383,0.0,0.8441652430708408,-0.6277665668714753,1,12.0,1,1,-0.07679301067523256,-0.07679301067523256
