visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-07-01,air_99c3eae84130c1cb,1,0,0,0,0,0,0,1.0736205246492765,1.1479813886179717,0.0,-0.17298148236671432,1.016794979813752,1,64.0,1,1,1.2727619421168992,1.2727619421168992
2016-07-02,air_99c3eae84130c1cb,0,0,1,0,0,0,0,1.2361772050905728,1.2879820225508487,0.0,0.4954800819841542,1.1709944616645829,1,22.0,1,1,1.42500910105683,1.42500910105683
2016-07-04,air_99c3eae84130c1cb,0,1,0,0,0,0,0,1.3290667367713136,1.5213164124389769,0.0,0.5489570071322235,1.1930229590718446,1,62.0,1,1,-1.2145486999902486,-1.2145486999902486
2016-07-05,air_99c3eae84130c1cb,0,0,0,0,0,1,0,0.620784057705665,0.5646454138976501,0.0,-1.349473835624243,0.8185385031483978,1,30.0,1,1,-0.5760576243402514,-0.5760576243402514
2016-07-06,air_99c3eae84130c1cb,0,0,0,0,0,0,1,0.7833407381469616,0.7163127673249333,0.0,-0.2531968700888187,0.8515812492592902,1,56.0,1,1,-0.13607061955691063,-0.13607061955691063
2016-07-07,air_99c3eae84130c1cb,0,0,0,0,1,0,0,1.282621970930943,1.8596512777767642,0.0,2.073049373852204,1.005780731110121,1,31.0,1,1,-0.20017468647898679,-0.20017468647898679
2016-07-08,air_99c3eae84130c1cb,1,0,0,0,0,0,0,1.0387869502689986,1.05464763266272,0.0,-0.7879661215695134,1.027809228517383,1,34.0,1,1,1.075350554209142,1.075350554209142
2016-07-09,air_99c3eae84130c1cb,0,0,1,0,0,0,0,0.7020623979263131,0.4829783774368047,0.0,-1.349473835624243,0.8295527518520288,1,8.0,1,1,1.3663684489292491,1.3663684489292491
2016-07-11,air_99c3eae84130c1cb,0,1,0,0,0,0,0,1.3522891196914988,1.486316253955758,0.0,1.9928339861300997,1.0498377259246445,1,41.0,1,1,-1.2629909778347719,-1.2629909778347719
2016-07-12,air_99c3eae84130c1cb,0,0,0,0,0,1,0,1.2477883965506655,1.2879820225508487,0.0,0.33504930653994563,1.3031654461081525,1,38.0,1,1,-0.5614885182215977,-0.5614885182215977
2016-07-13,air_99c3eae84130c1cb,0,0,0,0,0,0,1,1.0155645673488136,0.7979798037857787,0.0,-1.349473835624243,1.1820087103682138,1,42.0,1,1,-0.4911925811990938,-0.4911925811990938
2016-07-14,air_99c3eae84130c1cb,0,0,0,0,1,0,0,1.108454099029554,1.4163159369893192,0.0,-0.30667379523688815,0.9396952388883366,1,32.0,1,1,-0.281397453090481,-0.281397453090481
2016-07-15,air_99c3eae84130c1cb,1,0,0,0,0,0,0,0.678840015006128,0.377977901987147,0.0,-1.349473835624243,0.9066524927774442,1,63.0,1,1,0.8691977026301926,0.8691977026301926
2016-07-16,air_99c3eae84130c1cb,0,0,1,0,0,0,0,0.8994526527478875,0.8096465232801849,0.0,-0.9216584344396871,0.8075242544447673,1,51.0,1,1,1.3091847074135334,1.3091847074135334
2016-07-19,air_99c3eae84130c1cb,0,0,0,0,0,1,0,1.2710107794708507,1.3463156200228805,0.0,0.30831084396591096,1.2040372077754753,1,62.0,1,1,-0.9031340567040264,-0.9031340567040264
2016-07-20,air_99c3eae84130c1cb,0,0,0,0,0,0,1,1.1548988648699245,1.0663143521571263,0.0,-0.11950455721864502,1.1599802129609522,1,44.0,1,1,-0.43546575029524354,-0.43546575029524354
2016-07-21,air_99c3eae84130c1cb,0,0,0,0,1,0,0,0.6323952491657577,0.4129780604703664,0.0,-1.349473835624243,0.8956382440738132,1,25.0,1,1,-0.22093566269806825,-0.22093566269806825
2016-07-22,air_99c3eae84130c1cb,1,0,0,0,0,0,0,0.5859504833253871,0.2263105485598633,0.0,-1.349473835624243,0.8405670005556594,1,34.0,1,1,0.9311164036344707,0.9311164036344707
2016-07-23,air_99c3eae84130c1cb,0,0,1,0,0,0,0,0.7020623979263131,0.7396462063137466,0.0,-0.9751353595877567,0.7744815083338749,1,52.0,1,1,1.2381603150850968,1.2381603150850968
2016-07-25,air_99c3eae84130c1cb,0,1,0,0,0,0,0,0.9691198015084429,0.8329799622689976,0.0,-1.135566135031965,0.9176667414810751,1,47.0,1,1,-1.1227633314427303,-1.1227633314427303
2016-07-26,air_99c3eae84130c1cb,0,0,0,0,0,1,0,0.8646190783676098,0.7746463647969655,0.0,-1.3227353730502083,0.9507094875919672,1,41.0,1,1,-0.4121551805053977,-0.4121551805053977
2016-07-27,air_99c3eae84130c1cb,0,0,0,0,0,0,1,0.9458974185882578,0.7629796453025594,0.0,-1.2692584479021387,1.060851974628275,1,24.0,1,1,-0.2143795649446741,-0.2143795649446741
