visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-07-01,air_b30fffd7ab1e75a5,1,0,0,0,0,0,0,1.1252791853957627,1.2039752965495685,0.0,-0.19624468134548168,1.066509331334198,1,14.0,1,1,1.1837417528304912,1.1837417528304912
2016-07-02,air_b30fffd7ab1e75a5,0,0,1,0,0,0,0,1.2887943617241224,1.344699681860557,0.0,0.46578556897662493,1.2218493082538184,1,23.0,1,1,1.361381939966711,1.361381939966711
2016-07-03,air_b30fffd7ab1e75a5,0,0,0,1,0,0,0,1.5457467816686878,1.7668728377935223,0.0,0.6511540390668146,1.3549978598992078,1,16.0,1,1,-0.8565705400905423,-0.8565705400905423
2016-07-06,air_b30fffd7ab1e75a5,0,0,0,0,0,0,1,0.83328779909512,0.7700751085073537,0.0,-0.27568831138413463,0.9000736417774616,1,11.0,1,1,-0.46006744296591745,-0.46006744296591745
2016-07-07,air_b30fffd7ab1e75a5,0,0,0,0,1,0,0,1.335512983532225,1.9193242552137604,0.0,2.028176959736797,1.0554136186970822,1,13.0,1,1,-0.5348633112337995,-0.5348633112337995
2016-07-08,air_b30fffd7ab1e75a5,1,0,0,0,0,0,0,1.0902402190396854,1.1101590396755763,0.0,-0.8053125116418198,1.077605043971314,1,11.0,1,1,0.9534044766873543,0.9534044766873543
2016-07-09,air_b30fffd7ab1e75a5,0,0,1,0,0,0,0,0.7515302109309397,0.5355344663223729,0.0,-1.3614179219123894,0.8778822165032303,1,16.0,1,1,1.292960719562569,1.292960719562569
2016-07-10,air_b30fffd7ab1e75a5,0,0,0,1,0,0,0,1.1252791853957627,1.2860645213143118,0.0,1.7368836495950695,0.8667865038661143,1,13.0,1,1,-0.6772304468573251,-0.6772304468573251
2016-07-13,air_b30fffd7ab1e75a5,0,0,0,0,0,0,1,1.066880908135634,0.8521643332720973,0.0,-1.3614179219123894,1.2329450208909345,1,12.0,1,1,-0.8744195541090143,-0.8744195541090143
2016-07-14,air_b30fffd7ab1e75a5,0,0,0,0,1,0,0,1.1603181517518395,1.4736970350622962,0.0,-0.32865073140990314,0.9888393428743878,1,7.0,1,1,-0.6296330761414002,-0.6296330761414002
2016-07-15,air_b30fffd7ab1e75a5,1,0,0,0,0,0,0,0.7281709000268883,0.42999117733913167,0.0,-1.3614179219123894,0.9555522049630405,1,17.0,1,1,0.7128677639622334,0.7128677639622334
2016-07-16,air_b30fffd7ab1e75a5,0,0,1,0,0,0,0,0.950084353615377,0.8638913653813461,0.0,-0.9377185617062411,0.8556907912289988,1,14.0,1,1,1.2262394052554242,1.2262394052554242
2016-07-17,air_b30fffd7ab1e75a5,0,0,0,1,0,0,0,1.1603181517518395,0.9928887185830857,0.0,-1.3349367118995052,1.2440407335280503,1,15.0,1,1,0.17654739035957895,0.17654739035957895
2016-07-20,air_b30fffd7ab1e75a5,0,0,0,0,0,0,1,1.2070367735599425,1.121886071784825,0.0,-0.14328226131971333,1.210753595616703,1,3.0,1,1,-0.8093981458988667,-0.8093981458988667
2016-07-21,air_b30fffd7ab1e75a5,0,0,0,0,1,0,0,0.6814522782187857,0.46517227366687885,0.0,-1.3614179219123894,0.9444564923259245,1,6.0,1,1,-0.5590869731160114,-0.5590869731160114
2016-07-22,air_b30fffd7ab1e75a5,1,0,0,0,0,0,0,0.6347336564106827,0.27753975991889407,0.0,-1.3614179219123894,0.8889779291403458,1,7.0,1,1,0.7851137730846196,0.7851137730846196
2016-07-23,air_b30fffd7ab1e75a5,0,0,1,0,0,0,0,0.7515302109309397,0.7935291727258521,0.0,-0.9906809817320097,0.8224036533176514,1,11.0,1,1,1.1433689830268048,1.1433689830268048
2016-07-24,air_b30fffd7ab1e75a5,0,0,0,1,0,0,0,0.9267250427113253,1.0163427828015839,0.0,0.5717104090281618,0.7336379522207253,1,21.0,1,1,-0.8816441550212528,-0.8816441550212528
2016-07-27,air_b30fffd7ab1e75a5,0,0,0,0,0,0,1,0.9968029754234797,0.8169832369443502,0.0,-1.2819742918737367,1.110892181882661,1,10.0,1,1,-0.5514373956795234,-0.5514373956795234
2016-07-28,air_b30fffd7ab1e75a5,0,0,0,0,1,0,0,1.2303960844639938,1.2626104570958139,0.0,0.015604998757592399,1.210753595616703,1,12.0,1,1,-0.2960265046056761,-0.2960265046056761
2016-07-29,air_b30fffd7ab1e75a5,1,0,0,0,0,0,0,1.3121536726281737,1.415061874516051,0.0,1.6839212295693011,1.1663707450682397,1,5.0,1,1,1.0647483260406787,1.0647483260406787
2016-07-30,air_b30fffd7ab1e75a5,0,0,1,0,0,0,0,1.3121536726281737,1.4736970350622962,0.0,1.4985527594791115,1.077605043971314,1,9.0,1,1,1.199040907703467,1.199040907703467
2016-07-31,air_b30fffd7ab1e75a5,0,0,0,1,0,0,0,1.347192638984251,1.2274293607680666,0.0,0.46578556897662493,1.3328064346249762,1,17.0,1,1,-0.8306469721113332,-0.8306469721113332
2016-08-04,air_b30fffd7ab1e75a5,0,0,0,0,1,0,0,1.4172705716964054,1.4854240671715455,0.0,0.8894849291827731,1.3328064346249762,1,7.0,1,1,-0.6126340151714269,-0.6126340151714269
2016-08-05,air_b30fffd7ab1e75a5,1,0,0,0,0,0,0,1.4873485044085593,1.5323321956085414,0.0,1.4985527594791115,1.3549978598992078,1,13.0,1,1,0.5896245719299278,0.5896245719299278
2016-08-06,air_b30fffd7ab1e75a5,0,0,1,0,0,0,0,1.5340671262166623,1.6261484524825343,0.0,0.9689285592214261,1.488146411544597,1,16.0,1,1,0.31253987811936457,0.31253987811936457
2016-08-07,air_b30fffd7ab1e75a5,0,0,0,1,0,0,0,1.475668848956534,1.5557862598270398,0.0,1.6044775995306482,1.343902147262092,1,14.0,1,1,-1.0563095064877275,-1.0563095064877275
2016-08-11,air_b30fffd7ab1e75a5,0,0,0,0,1,0,0,1.3238333280801997,1.3798807781883042,1.0,-0.06383863128106035,1.4215721357219022,1,16.0,1,1,0.09325199160671026,0.09325199160671026
2016-08-12,air_b30fffd7ab1e75a5,1,0,0,0,0,0,0,1.2537553953680451,1.3564267139698059,0.0,0.09504862879624515,1.3106150093507447,1,29.0,1,1,-0.40184565914375925,-0.40184565914375925
2016-08-13,air_b30fffd7ab1e75a5,0,0,1,0,0,0,0,1.2303960844639938,1.344699681860557,1.0,0.5452291990152777,1.210753595616703,1,13.0,1,1,-0.21188115280430872,-0.21188115280430872
2016-08-14,air_b30fffd7ab1e75a5,0,0,0,1,0,0,0,1.1719978072038653,1.18052123233107,1.0,-0.3551319414227874,1.2329450208909345,1,9.0,1,1,-1.3979906319841888,-1.3979906319841888
2016-08-18,air_b30fffd7ab1e75a5,0,0,0,0,1,0,0,1.2771147062720964,1.321245617642059,0.0,-1.0701246117706626,1.4215721357219022,1,12.0,1,1,-0.9747140138318562,-0.9747140138318562
2016-08-19,air_b30fffd7ab1e75a5,1,0,0,0,0,0,0,1.3588722944362768,1.4033348424068017,0.0,0.46578556897662493,1.3993807104476708,1,13.0,1,1,0.547551896029244,0.547551896029244
2016-08-20,air_b30fffd7ab1e75a5,0,0,1,0,0,0,0,1.1369588408477882,1.1336131038940742,0.0,-0.9377185617062411,1.299519296713629,1,13.0,1,1,0.41325931436645574,0.41325931436645574
2016-08-21,air_b30fffd7ab1e75a5,0,0,0,1,0,0,0,1.3939112607923536,1.5440592277177907,0.0,0.7305976691054676,1.2329450208909345,1,17.0,1,1,-1.276022369524631,-1.276022369524631
2016-08-25,air_b30fffd7ab1e75a5,0,0,0,0,1,0,0,1.4055909162443794,1.4502429708437987,0.0,1.7898460696208383,1.2329450208909345,1,12.0,1,1,-0.683605094721065,-0.683605094721065
2016-08-26,air_b30fffd7ab1e75a5,1,0,0,0,0,0,0,1.4406298826004567,1.461970002953047,0.0,1.3396654994018053,1.2884235840765133,1,11.0,1,1,0.8879580919529574,0.8879580919529574
2016-08-27,air_b30fffd7ab1e75a5,0,0,1,0,0,0,0,0.9734436645194284,0.7818021406166029,0.0,-1.3614179219123894,1.022126480785735,1,14.0,1,1,0.9597791245510942,0.9597791245510942
2016-08-28,air_b30fffd7ab1e75a5,0,0,0,1,0,0,0,0.7748895218349915,0.5003533699946261,0.0,-1.3614179219123894,0.9888393428743878,1,23.0,1,1,-0.6479070666841213,-0.6479070666841213
2016-09-01,air_b30fffd7ab1e75a5,0,0,0,0,1,0,0,1.2887943617241224,1.4267889066253001,0.0,1.3131842893889212,1.066509331334198,1,16.0,1,1,-1.0376105394207569,-1.0376105394207569
2016-09-02,air_b30fffd7ab1e75a5,1,0,0,0,0,0,0,1.2537553953680451,1.1101590396755763,0.0,-0.06383863128106035,1.1774664577053557,1,9.0,1,1,0.3354886104288284,0.3354886104288284
2016-09-03,air_b30fffd7ab1e75a5,0,0,1,0,0,0,0,1.3121536726281737,1.4267889066253001,0.0,0.5981916190410462,1.3549978598992078,1,10.0,1,1,0.9993019413062819,0.9993019413062819
2016-09-04,air_b30fffd7ab1e75a5,0,0,0,1,0,0,0,1.2537553953680451,1.3564267139698059,0.0,-0.1697634713325975,1.2884235840765133,1,17.0,1,1,-1.1995265951597518,-1.1995265951597518
2016-09-07,air_b30fffd7ab1e75a5,0,0,0,0,0,0,1,1.3004740171761482,1.1687942002218215,0.0,-0.7523500916160514,1.4437635609961337,1,11.0,1,1,-0.9687643424923655,-0.9687643424923655
2016-09-08,air_b30fffd7ab1e75a5,0,0,0,0,1,0,0,1.218716429011968,1.18052123233107,0.0,-1.017162191744894,1.3660935725363235,1,10.0,1,1,-0.8008986154138802,-0.8008986154138802
2016-09-09,air_b30fffd7ab1e75a5,1,0,0,0,0,0,0,1.2887943617241224,1.4267889066253001,0.0,0.04208620877047657,1.1330836071568928,1,6.0,1,1,0.6967186560407589,0.6967186560407589
2016-09-10,air_b30fffd7ab1e75a5,0,0,1,0,0,0,0,1.2420757399160198,1.2743374892050625,0.0,-0.27568831138413463,1.210753595616703,1,29.0,1,1,1.2755366820683465,1.2755366820683465
2016-09-11,air_b30fffd7ab1e75a5,0,0,0,1,0,0,0,0.8449674545471455,0.5589885305408713,0.0,-1.3084555018866209,0.933360779688809,1,16.0,1,1,-0.6997542026425396,-0.6997542026425396
2016-09-14,air_b30fffd7ab1e75a5,0,0,0,0,0,0,1,0.83328779909512,0.7348940121796069,0.0,-1.2819742918737367,0.9111693544145776,1,12.0,1,1,-0.8166227468111054,-0.8166227468111054
2016-09-15,air_b30fffd7ab1e75a5,0,0,0,0,1,0,0,0.950084353615377,0.7114399479611085,0.0,-1.3349367118995052,1.0887007566084295,1,8.0,1,1,-0.44731814723843755,-0.44731814723843755
2016-09-16,air_b30fffd7ab1e75a5,1,0,0,0,0,0,0,0.8099284881910682,0.47689930577612766,0.0,-1.3614179219123894,1.0554136186970822,1,13.0,1,1,0.6193729286273808,0.6193729286273808
2016-09-17,air_b30fffd7ab1e75a5,0,0,1,0,0,0,0,1.0902402190396854,1.0632509112385797,0.0,0.04208620877047657,1.022126480785735,1,15.0,1,1,1.1450688891238021,1.1450688891238021
2016-09-18,air_b30fffd7ab1e75a5,0,0,0,1,0,0,0,1.0084826308755055,0.7700751085073537,0.0,-1.3614179219123894,1.0887007566084295,1,23.0,1,1,-0.1944571153100862,-0.1944571153100862
2016-09-21,air_b30fffd7ab1e75a5,0,0,0,0,0,0,1,0.4828981355343488,0.33617492046513925,0.0,-1.3349367118995052,0.5782979753011048,1,10.0,1,1,0.04182983217254132,0.04182983217254132
2016-09-22,air_b30fffd7ab1e75a5,0,0,0,0,1,0,0,0.4011405473701685,0.0664531819524112,1.0,-1.3614179219123894,0.6337765384866837,1,15.0,1,1,-0.7154783340397648,-0.7154783340397648
2016-09-23,air_b30fffd7ab1e75a5,1,0,0,0,0,0,0,0.5646557236985287,0.20717756726340003,0.0,-1.3614179219123894,0.7780208027691882,1,12.0,1,1,-0.16810857080662772,-0.16810857080662772
2016-09-24,air_b30fffd7ab1e75a5,0,0,1,0,0,0,0,0.6814522782187857,0.4182641452298825,0.0,-1.3614179219123894,0.933360779688809,1,10.0,1,1,0.887533115428708,0.887533115428708
2016-09-25,air_b30fffd7ab1e75a5,0,0,0,1,0,0,0,0.8916860763552485,0.9459805901460894,0.0,-0.46105678147432444,0.8778822165032303,1,13.0,1,1,-0.8102480989473654,-0.8102480989473654
2016-09-27,air_b30fffd7ab1e75a5,0,0,0,0,0,1,0,1.1252791853957627,1.1101590396755763,0.0,-0.7523500916160514,1.1552750324311243,1,2.0,1,1,-0.8858939202637461,-0.8858939202637461
2016-09-28,air_b30fffd7ab1e75a5,0,0,0,0,0,0,1,1.2303960844639938,1.2039752965495685,0.0,-0.8053125116418198,1.2884235840765133,1,16.0,1,1,-0.7550011507949524,-0.7550011507949524
2016-09-29,air_b30fffd7ab1e75a5,0,0,0,0,1,0,0,1.0084826308755055,0.8873454295998441,0.0,-1.1760494518221996,1.0332221934228507,1,10.0,1,1,-0.6168837804139202,-0.6168837804139202
2016-09-30,air_b30fffd7ab1e75a5,1,0,0,0,0,0,0,0.6347336564106827,0.5120804021038748,0.0,-0.7258688816031671,0.7114465269464939,1,17.0,1,1,0.9653038193663355,0.9653038193663355
2016-10-01,air_b30fffd7ab1e75a5,0,0,1,0,0,0,0,0.4361795137262457,0.17199647093565285,0.0,-1.3614179219123894,0.5782979753011048,1,16.0,1,1,1.0039766830730246,1.0039766830730246
